Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Dominic Rhodes,118,40,4,1,0,24,11,27.5,0
Mark Brunell,111,42,0,1,0,25,12,28.6,4
Najeh Davenport,105,30,2,1,0,24,9,30,1
Jarrett Payton,105,33,2,0,0,15,7,21.2,0
Alex Smith,103,30,0,0,0,19,3,10,2
Brandon Jacobs,99,38,7,1,0,21,19,50,1
Lorenzo Neal,98,29,0,0,0,9,19,65.5,0
Chris Chambers,92,12,0,1,1,61,4,33.3,2
Anthony Thomas,92,43,0,0,0,12,5,11.6,0
Tom Brady,89,27,1,0,0,15,16,59.3,0
Reno Mahe,87,20,0,0,0,13,3,15,0
Ashley Lelie,84,5,0,1,0,39,5,100,0
Earnest Graham,83,28,0,0,0,16,4,14.3,1
Trent Green,82,35,0,0,0,13,9,25.7,3
Mike Alstott,80,34,6,0,0,9,12,35.3,0
Joey Harrington,80,24,0,0,0,15,3,12.5,1
Eli Manning,80,29,1,0,0,14,6,20.7,2
Leonard Weaver,80,17,0,1,0,24,3,17.6,0
William Green,78,20,0,0,0,17,4,20,0
Mack Strong,78,17,0,0,0,16,7,41.2,0
Matt Schaub,76,9,0,2,0,23,5,55.6,0
Bruce Perry,74,16,0,0,0,11,3,18.8,0
Antwaan Randle El,73,12,0,1,1,43,2,16.7,0
Ben Roethlisberger,69,31,3,0,0,13,9,29,1
Anthony Wright,68,18,0,1,0,22,9,50,2
Byron Leftwich,67,31,2,0,0,9,7,22.6,0
Kyle Boller,66,23,1,0,0,9,7,30.4,2
Aveion Cason,65,10,1,0,0,14,3,30,0
Justin Griffith,65,15,0,0,0,19,3,20,0
Ryan Fitzpatrick,64,14,2,0,0,14,6,42.9,3
Ciatrick Fason,62,32,4,0,0,15,12,37.5,0
Brett Favre,62,18,0,1,0,20,4,22.2,2
T.J. Houshmandzadeh,62,8,1,0,0,17,3,37.5,0
Gus Frerotte,61,27,0,0,0,14,6,22.2,3
Charlie Frye,60,18,1,0,0,16,6,33.3,2
B.J. Askew,59,13,0,0,0,14,3,23.1,0
Mike Cloud,59,24,0,0,0,15,1,4.2,0
Sammy Morris,58,16,1,0,0,9,3,18.8,0
Donovan McNabb,55,25,1,0,0,11,7,28,5
Eric Parker,55,4,0,1,0,30,3,75,0
Derrick Blaylock,53,17,0,0,0,11,3,17.6,0
Brad Johnson,53,18,0,0,0,16,2,11.1,1
Jeff Garcia,51,17,1,0,0,14,5,29.4,1
Matt Jones,51,12,0,1,0,25,2,16.7,1
Alvis Whitted,51,2,0,2,0,27,2,100,0
Drew Bledsoe,50,34,2,0,0,9,6,17.6,9
Darren Sproles,50,8,0,1,0,21,2,25,0
Drew Brees,49,21,1,0,0,9,8,38.1,0
Bradlee Van Pelt,48,11,1,0,0,11,5,45.4,0
Obafemi Ayanbadejo,46,22,0,0,0,11,4,18.2,0
Tim Carter,46,6,0,1,0,22,2,33.3,0
Trent Dilfer,46,20,0,0,0,12,2,10,4
Anquan Boldin,45,12,0,0,0,11,2,16.7,0
Peyton Manning,45,33,0,0,0,12,6,18.2,2
Kyle Orton,44,24,0,0,0,15,2,8.3,6
Eddie Kennison,43,7,0,1,0,23,2,28.6,0
Cody Pickett,42,13,0,0,0,12,4,30.8,3
Larry Fitzgerald,41,8,0,0,0,15,3,37.5,0
Carson Palmer,41,34,1,0,0,14,6,17.6,1
Jamal Robertson,41,14,1,0,0,11,3,21.4,1
Kerry Collins,39,17,1,0,0,18,2,11.8,3
Matt Mauck,39,7,0,0,0,12,2,28.6,1
Lee Evans,38,4,0,1,0,39,2,50,0
Antonio Chatman,34,8,0,0,0,11,3,37.5,0
Mark Clayton,33,8,1,0,0,11,2,25,0
Chad Johnson,33,5,0,0,0,11,2,40,0
Dennis Northcutt,33,2,0,1,0,31,1,50,0
Damien Nash,32,6,0,0,0,8,2,33.3,0
Bernard Berrian,31,2,0,1,0,37,1,50,0
Jake Delhomme,31,24,1,0,0,12,1,4.2,2
Chris Simms,31,19,0,0,0,10,2,10.5,1
Charlie Batch,30,11,1,0,0,15,3,27.3,0
Marc Bulger,29,9,0,0,0,9,2,22.2,3
Justin Fargas,28,5,0,0,0,15,2,40,0
Kurt Warner,28,13,0,0,0,13,3,23.1,3
Troy Williamson,28,3,0,0,0,11,2,66.7,0
Chad Pennington,27,6,0,0,0,14,2,33.3,2
Koren Robinson,27,4,1,0,0,13,1,25,0
Jason Wright,27,11,1,0,0,6,1,9.1,0
Tommy Maddox,26,8,0,0,0,16,2,25,1
Steve Smith,25,4,1,1,0,20,2,50,0
Kordell Stewart,24,4,0,0,0,13,2,50,0
Brad Hoover,22,10,0,0,0,4,4,40,0
Jason McKie,22,3,0,0,0,13,1,33.3,0
Dee Brown,21,7,0,0,0,7,0,0,0
Arlen Harris,21,13,1,0,0,10,2,15.4,0
Dan Kreider,21,3,0,0,0,12,1,33.3,0
Cecil Sapp,21,5,0,0,0,10,1,20,0
Tony Richardson,20,6,0,0,0,8,1,16.7,0
Moe Williams,20,13,0,0,0,9,2,15.4,1
Marques Tuiasosopo,19,2,0,0,0,10,1,50,0
Ran Carthon,18,13,1,0,0,7,3,23.1,0
Tim Rattay,18,7,0,0,0,13,2,28.6,1
Travis Minor,17,5,0,0,0,9,0,0,0
Jamel White,17,6,0,0,0,5,0,0,0
ReShard Lee,16,11,0,0,0,4,1,9.1,1
Courtney Roby,16,2,0,0,0,11,1,50,0
Paul Smith,16,4,0,0,0,6,1,25,0
Todd Bouman,15,8,0,0,0,6,2,25,0
James Mungro,15,7,0,0,0,7,1,14.3,0
Sage Rosenfels,15,6,0,0,0,12,2,33.3,1
Lee Suggs,15,8,0,0,0,7,1,12.5,0
Charlie Adams,14,5,0,0,0,13,1,20,0
Jeremi Johnson,14,8,0,0,0,5,1,12.5,1
Jon Kitna,14,2,0,0,0,11,2,100,0
Amos Zereoue,14,7,0,0,0,12,2,28.6,0
Donald Driver,13,2,0,0,0,9,0,0,0
Jabar Gaffney,13,4,0,0,0,10,1,25,0
David Givens,13,2,0,0,0,9,0,0,0
Greg Lewis,13,2,0,0,0,8,0,0,0
Matt Cassel,12,6,0,0,0,9,2,33.3,1
Brian Griese,12,13,0,0,0,7,1,7.7,0
Mike Karney,12,6,0,0,0,3,2,33.3,0
Roddy White,12,4,0,0,0,16,1,25,0
Derrick Wimbush,12,3,1,0,0,7,1,33.3,0
Arnaz Battle,11,8,0,0,0,9,2,25,0
Ken Dorsey,11,4,0,0,0,6,0,0,0
Tim Dwight,11,4,0,0,0,12,2,50,0
Dante Hall,11,7,0,0,0,7,0,0,0
Kelly Holcomb,11,18,1,0,0,8,6,33.3,6
James Jackson,11,4,0,0,0,3,0,0,0
Terry Jackson,11,2,0,0,0,11,0,0,0
Reche Caldwell,10,2,0,0,0,7,1,50,0
Andre Johnson,10,6,0,0,0,5,1,16.7,1
Hines Ward,10,3,0,0,0,7,1,33.3,1
Devery Henderson,9,1,0,0,0,9,0,0,0
Kyle Johnson,9,4,1,0,0,4,3,75,0
Tab Perry,9,3,1,0,0,7,1,33.3,0
Peerless Price,9,1,0,0,0,9,0,0,0
Terrelle Smith,9,6,0,0,0,4,1,16.7,0
Justin McCareins,8,1,0,0,0,8,0,0,0
Lousaka Polite,8,2,0,0,0,6,1,50,0
James Thrash,8,1,0,0,0,8,0,0,0
Damien Anderson,7,2,0,0,0,6,0,0,0
Antonio Brown,7,2,0,0,0,4,0,0,0
Darrell Jackson,7,1,0,0,0,7,0,0,0
Shaun McDonald,7,1,0,0,0,7,1,100,0
Aaron Rodgers,7,2,0,0,0,8,1,50,0
Rod Smith,7,1,0,0,0,7,0,0,0
Scott Vines,7,1,0,0,0,7,0,0,0
Keary Colbert,6,1,0,0,0,6,0,0,0
Jamie Martin,6,9,0,0,0,9,1,11.1,0
Keenan McCardell,6,2,0,0,0,3,0,0,0
Rod Smart,6,3,0,0,0,6,1,33.3,0
Kris Wilson,6,1,0,0,0,6,0,0,0
Reggie Brown,5,1,0,0,0,5,0,0,0
Kevin Curtis,5,1,1,0,0,5,1,100,0
Doug Gabriel,5,1,0,0,0,5,0,0,0
Bryan Johnson,5,1,0,0,0,5,0,0,0
Peter Warrick,5,1,0,0,0,5,0,0,0
Wes Welker,5,1,0,0,0,5,0,0,0
Kris Brown,4,1,0,0,0,4,1,100,0
Jerricho Cotchery,4,1,0,0,0,4,0,0,0
Joey Galloway,4,2,0,0,0,4,0,0,0
Justin Green,4,5,0,0,0,4,0,0,0
Terence Newman,4,1,0,0,0,4,0,0,0
Kassim Osgood,4,1,0,0,0,4,0,0,0
Andrew Pinnock,4,1,0,0,0,4,1,100,0
Willie Ponder,4,1,0,0,0,4,0,0,0
Vinny Testaverde,4,7,2,0,0,2,2,28.6,4
Drew Bennett,3,1,0,0,0,3,0,0,0
Nehemiah Broughton,3,1,0,0,0,3,0,0,0
Antonio Bryant,3,1,0,0,0,3,0,0,0
Chris Hetherington,3,1,0,0,0,3,0,0,0
Keyshawn Johnson,3,1,0,0,0,3,0,0,0
Patrick Ramsey,3,7,0,0,0,5,0,0,0
Travis Taylor,3,2,0,0,0,5,0,0,0
Billy Volek,3,1,0,0,0,3,0,0,0
Reggie Williams,3,2,0,0,0,10,1,50,0
Michael Clayton,2,1,0,0,0,2,0,0,0
Torry Holt,2,1,0,0,0,2,0,0,0
Shane Lechler,2,1,0,0,0,2,0,0,0
Brandon Manumaleuna,2,1,0,0,0,2,1,100,0
Terrell Owens,2,1,0,0,0,2,0,0,0
Donte' Stallworth,2,2,0,0,0,3,0,0,1
Koy Detmer,1,1,0,0,0,1,1,100,0
Quinn Gray,1,3,0,0,0,3,1,33.3,0
Brandon Jones,1,1,0,0,0,1,0,0,0
Cory Schlesinger,1,1,0,0,0,1,1,100,0
Mike Sellers,1,1,1,0,0,1,1,100,0
Jonathan Smith,1,1,0,0,0,1,0,0,0
Jim Sorgi,1,12,0,0,0,6,1,8.3,0
Jerald Sowell,1,1,1,0,0,1,1,100,0
Bobby Wade,1,1,0,0,0,1,0,0,0
Patrick Crayton,0,1,0,0,0,0,0,0,0
Jay Fiedler,0,1,0,0,0,0,0,0,1
Ben Graham,0,1,0,0,0,0,0,0,1
Madison Hedgecock,0,1,0,0,0,0,0,0,0
Craig Hentrich,0,1,0,0,0,0,0,0,1
Bryant Johnson,0,1,0,0,0,0,0,0,0
Donnie Jones,0,1,0,0,0,0,0,0,0
Deion Sanders,0,1,0,0,0,0,0,0,0
Daimon Shelton,0,1,0,0,0,0,0,0,0
Chad Stanley,0,1,0,0,0,0,0,0,1
Nicolas Luchey,0,1,0,0,0,0,0,0,0
Cedrick Wilson,0,1,0,0,0,0,0,0,0
Dave Zastudil,0,1,0,0,0,0,0,0,1
Jeff Blake,-1,1,0,0,0,-1,0,0,0
Doug Flutie,-1,5,0,0,0,2,0,0,1
Philip Rivers,-1,1,0,0,0,-1,0,0,0
Tony Banks,-2,2,0,0,0,-1,0,0,0
Corey Bradford,-2,1,0,0,0,-2,0,0,0
Todd Collins,-2,2,0,0,0,-1,0,0,0
Shaun Hill,-2,2,0,0,0,-1,0,0,0
Roscoe Parrish,-2,2,0,0,0,4,0,0,0
Tony Romo,-2,2,0,0,0,-1,0,0,0
Eddie Drummond,-3,1,0,0,0,-3,0,0,0
Tim Hasselbeck,-3,2,0,0,0,-1,0,0,0
Santana Moss,-3,3,0,0,0,3,0,0,0
Josh Reed,-3,1,0,0,0,-3,0,0,0
Terry Glenn,-4,2,1,0,0,6,1,50,0
Jeff Wilkins,-4,1,0,0,0,-4,0,0,0
William Henderson,-5,1,0,0,0,-5,0,0,1
Seneca Wallace,-5,6,0,0,0,0,0,0,2
Chris Weinke,-5,8,0,0,0,1,0,0,0
Nate Burleson,-6,2,0,0,0,-2,0,0,0
Rasheed Marshall,-7,1,0,0,0,-7,0,0,0
Jerry Porter,-8,1,0,0,0,-8,0,0,0
Ricky Proehl,-8,1,0,0,0,-8,0,0,0
B.J. Sander,-11,1,0,0,0,-11,0,0,1
