Player,INT,INT TD,INT Yds,Lng
Eric Warfield,1,1,57,57
Marcus Washington,1,0,41,41
Nate Wayne,1,0,20,20
Jason Webster,1,0,19,19
Matt Wilhelm,1,0,10,10
Chad Williams,1,0,14,14
Tank Williams,1,0,1,1
Madieu Williams,1,0,2,2
Adrian Wilson,1,0,36,36
Eugene Wilson,1,0,0,0
Charles Woodson,1,0,0,0
Andre Woolfolk,1,0,3,3
Will Allen,0,0,17,17
