Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Steve Largent,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Dean May,0,0,5,0,0,0,1,0,0,0,0,0,0,1,7
Hugh Millen,0,0,1,1,100,0,0,79.2,0,0,0,0,0,1,6
Frankie Neal,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Paul Palmer,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Walter Payton,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Tim Riordan,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Steve Sewell,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Billy Ray Smith Jr.,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cliff Stoudt,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
John Teltschik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
Anthony Toney,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Gerald Willhite,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
