Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Chuck Banks,245,50,0,1,0,35,10,20,1
Keith Griffin,242,62,0,0,0,13,10,16.1,2
Boomer Esiason,241,52,0,0,0,19,16,30.8,4
Andrew Jackson,232,60,1,0,0,16,13,21.7,1
Derrick McAdoo,230,53,3,0,0,17,19,35.8,1
Tim Spencer,228,73,0,0,0,16,8,11,0
Robb Riddick,221,59,5,2,0,25,22,37.3,2
Dwight Beverly,217,62,2,1,0,25,11,17.7,1
Jessie Clark,211,56,0,1,1,57,10,17.9,0
Eddie Hunter,210,56,0,1,0,23,7,12.5,2
Larry Mason,207,56,2,1,0,22,12,21.4,3
Bill Johnson,205,39,1,1,0,20,13,33.3,0
Marc Logan,203,37,1,2,1,51,8,21.6,0
Ronald Scott,199,47,3,1,0,24,14,29.8,1
Gary Ellerson,196,47,3,1,0,33,13,27.7,0
Paul Ott Carruth,192,64,3,1,0,23,17,26.6,0
Steve Young,190,26,1,2,0,29,8,30.8,0
Karl Bernard,187,45,2,0,0,14,11,24.4,1
Bob Perryman,187,41,0,1,1,48,11,26.8,1
Ricky Porter,177,47,0,0,0,13,6,12.8,0
Vance Mueller,175,37,1,1,0,35,8,21.6,2
Rick Fenney,174,42,2,0,0,12,18,42.9,0
Michael LeBlanc,170,49,1,1,1,42,9,18.4,2
George Adams,169,61,1,0,0,14,10,16.4,1
Michael Haddix,165,59,0,0,0,11,7,11.9,0
Mark Malone,162,34,3,3,1,42,11,32.4,6
Dave Krieg,155,36,2,0,0,17,8,22.2,4
Paul Palmer,155,24,0,1,0,35,5,20.8,1
Lee Rouson,155,41,0,0,0,14,6,14.6,1
Joe Dudek,154,35,2,0,0,16,10,28.6,3
Robert Parker,150,47,1,0,0,10,11,23.4,1
Allen Pinkett,149,31,2,1,0,22,8,25.8,0
Vince Evans,144,11,1,3,0,24,9,81.8,0
Herman Hunter,144,34,0,1,0,21,6,17.6,1
Steve Pelluer,142,25,1,1,0,21,7,28,1
Joe Montana,141,35,1,1,0,20,10,28.6,3
Gerald Willhite,141,26,0,2,0,29,6,23.1,1
Craig Ellis,138,33,2,0,0,14,8,24.2,0
Jon Francis,138,35,0,1,0,23,6,17.1,0
Reggie Brown,136,39,0,1,0,23,5,12.8,1
Dwight Stone,135,17,0,2,1,51,5,29.4,0
John Fourcade,134,19,0,0,0,18,8,42.1,0
Jim Kelly,133,29,0,1,0,24,7,24.1,2
Barry Word,133,36,2,1,0,20,11,30.6,1
Allen Rice,131,51,1,0,0,13,8,15.7,1
Dennis Bligen,128,31,1,0,0,15,9,29,1
Lakei Heimuli,128,34,0,0,0,12,7,20.6,1
Don Majkowski,127,15,0,1,0,33,6,40,2
Nathan Poole,126,28,1,0,0,15,11,39.3,0
Timmy Smith,126,29,0,0,0,15,5,17.2,0
Alvin Blount,125,46,3,0,0,15,9,19.6,1
Harry Sydney,125,29,0,0,0,15,11,37.9,2
Thomas Sanders,122,23,1,0,0,17,8,34.8,0
Timmy Newsome,121,25,2,1,0,24,8,32,1
Jay Schroeder,120,26,3,1,0,31,11,42.3,2
Tim Manoa,116,23,0,1,0,35,4,17.4,0
Ron Davenport,114,32,1,1,0,27,8,25,0
Jacque Robinson,114,24,0,0,0,18,5,20.8,1
Chris Smith,114,26,0,0,0,11,3,11.5,2
Cleve Wester,113,33,0,0,0,14,4,12.1,0
Warren Moon,112,34,3,1,0,20,12,35.3,4
Adrian Wright,112,37,0,0,0,11,5,13.5,1
Steve Strachan,108,28,0,1,0,20,7,25,1
Van Williams,108,29,0,0,0,17,4,13.8,1
Neil Lomax,107,29,0,0,0,19,6,20.7,4
Larry Moriarty,107,30,0,0,0,11,6,20,0
Alonzo Highsmith,106,29,1,1,0,25,8,27.6,2
Woody Bennett,102,25,0,0,0,18,6,24,0
Scott Campbell,102,21,2,1,0,24,8,38.1,2
Lionel James,102,27,2,0,0,15,7,25.9,3
Ray Wallace,102,19,0,0,0,19,5,26.3,1
Bobby Howard,100,30,1,1,0,31,4,13.3,1
Mike Guman,98,36,1,0,0,7,8,22.2,0
Kyle Mackey,98,17,2,0,0,17,8,47.1,3
Major Everett,95,34,0,0,0,16,8,23.5,0
Bobby Hebert,95,13,0,0,0,19,5,38.5,0
Ethan Horton,95,31,0,0,0,14,4,12.9,2
David McCluskey,94,29,1,0,0,12,6,20.7,2
Marc Wilson,91,17,0,0,0,16,7,41.2,0
Robert DiRico,90,25,0,0,0,14,6,24,1
Broderick Sargent,90,18,0,0,0,16,6,33.3,0
Keyvan Jenkins,88,22,0,0,0,9,3,13.6,0
Jim McMahon,88,22,2,0,0,13,8,36.4,1
Calvin Thomas,88,25,0,0,0,18,5,20,0
Rick Badanjek,87,29,1,1,0,31,7,24.1,1
Ron Wolfley,87,26,1,0,0,8,5,19.2,0
Greg Bell,86,22,0,0,0,13,4,18.2,1
Gordon Brown,85,19,1,0,0,18,2,10.5,1
Jim Everett,83,18,1,0,0,16,9,50,1
Steve Sewell,83,19,2,0,0,17,5,26.3,0
Mike Varajon,82,18,0,0,0,11,5,27.8,0
Butch Woolfolk,82,12,0,1,0,31,3,25,0
Anthony Mosley,80,18,0,0,0,16,4,22.2,0
Boyce Green,77,21,0,0,0,17,4,19,0
Harold Ricks,76,24,1,0,0,14,3,12.5,3
Tom Ramsey,75,13,1,0,0,19,5,38.5,2
Tony Galbreath,74,10,0,0,0,17,4,40,1
Frank Middleton,74,28,1,1,0,21,5,17.9,0
Dana Wright,74,24,0,0,0,10,4,16.7,0
John Settle,72,19,0,0,0,12,3,15.8,0
Vincent Alexander,71,21,1,0,0,16,6,28.6,2
Randall Morris,71,21,0,0,0,13,4,19,0
George Wonsley,71,18,1,0,0,12,7,38.9,1
Dave Walter,70,16,0,0,0,16,3,18.8,6
Randy Wright,70,14,0,1,0,27,4,28.6,2
Stan Edwards,69,32,0,0,0,13,4,12.5,3
Mike Hold,69,7,0,1,0,35,1,14.3,0
Junior Tautalatasi,69,26,0,0,0,17,4,15.4,1
Mike Hohensee,66,6,0,1,0,26,2,33.3,2
Tony Cherry,65,13,1,0,0,16,5,38.5,0
Chuck Sanders,65,11,1,0,0,14,4,36.4,0
Chuck Long,64,22,0,0,0,15,5,22.7,8
Alan Risher,64,11,1,0,0,15,7,63.6,1
Art Monk,63,6,0,1,0,26,3,50,0
Kelvin Edwards,61,2,1,1,1,62,1,50,0
Kenny Flowers,61,14,0,0,0,14,3,21.4,1
Ken O'Brien,61,30,0,0,0,11,2,6.7,5
Maurice Carthon,60,26,0,0,0,10,7,26.9,0
Dan Rice,59,18,0,0,0,8,5,27.8,0
Chris McLemore,58,17,0,0,0,9,3,17.6,1
Clarence Bailey,55,10,0,0,0,13,3,30,0
Chris Brewer,55,24,2,0,0,16,4,16.7,0
Wayne Wilson,55,18,2,0,0,11,5,27.8,1
Alvin Ross,54,14,1,0,0,12,4,28.6,0
Mike Tomczak,54,18,1,0,0,10,10,55.6,2
Scott Caldwell,53,16,0,0,0,7,3,18.8,0
Irving Fryar,52,9,0,0,0,16,3,33.3,0
Michael Morton,52,19,1,0,0,10,4,21,1
Martin Sartin,52,19,1,0,0,10,5,26.3,0
Jerry Rice,51,8,1,0,0,17,5,62.5,1
Vinny Testaverde,50,13,1,0,0,17,4,30.8,3
David Adams,49,7,1,1,0,27,2,28.6,0
Rob Harrison,49,9,0,0,0,13,2,22.2,2
Todd Hons,49,5,0,1,0,23,2,40,1
Ken Lacy,49,14,0,0,0,17,6,42.9,2
Michael Williams,49,14,0,0,0,9,1,7.1,0
Andre Hardy,48,7,0,0,0,14,2,28.6,0
Mark Konecny,46,6,0,0,0,19,1,16.7,0
Del Rodgers,46,11,1,0,0,15,3,27.3,0
Mark Stevens,45,10,1,0,0,16,3,30,0
John Tagliaferri,45,13,1,0,0,7,4,30.8,0
Bruce Hansen,44,16,0,0,0,7,3,18.8,0
Tommy Kramer,44,10,2,0,0,15,4,40,1
Phil Simms,44,14,0,1,0,20,2,14.3,0
Tim Tyrrell,44,11,0,0,0,13,2,18.2,0
Ken Bell,43,13,0,0,0,11,1,7.7,0
Elgin Davis,43,9,0,1,0,27,2,22.2,0
Nuu Faaola,43,14,2,0,0,18,10,71.4,0
Doug Flutie,43,6,0,0,0,13,1,16.7,1
Johnny Shepherd,42,12,0,0,0,19,2,16.7,0
Jeff Christensen,41,11,0,0,0,15,3,27.3,3
Dennis Gentry,41,6,0,0,0,12,3,50,0
Rickey Isom,41,9,1,0,0,8,6,66.7,0
Rick Neuheisel,41,6,1,0,0,18,2,33.3,1
Eric Lane,40,13,0,0,0,7,2,15.4,0
Jim Hargrove,38,11,1,0,0,7,4,36.4,0
Walter Stanley,38,4,0,1,0,24,3,75,0
Mel Gray,37,8,1,0,0,12,3,37.5,0
Steve Grogan,37,20,2,0,0,8,4,20,7
Tim Jessie,37,10,1,0,0,14,2,20,0
Jim Brim,36,2,1,1,0,38,1,50,0
Tony Burse,36,7,0,0,0,16,2,28.6,0
Rick Calhoun,36,7,0,0,0,18,1,14.3,0
Buford Jordan,36,12,2,0,0,8,5,41.7,0
Barry Redden,36,11,0,0,0,7,1,9.1,0
Jeff Rodenberger,35,17,0,0,0,5,7,41.2,0
Roy Green,34,2,0,1,0,26,1,50,0
Doug DuBose,33,10,0,0,0,11,1,10,0
Herman Fontenot,33,15,0,0,0,14,1,6.7,0
Steve Largent,33,2,0,1,0,21,2,100,0
Fred Parker,33,8,0,0,0,17,1,12.5,0
Brent Pease,33,15,1,0,0,8,7,46.7,2
Frank Seurer,33,9,0,0,0,11,2,22.2,1
Cliff Austin,32,19,1,0,0,8,2,10.5,0
Rick Parros,32,13,1,0,0,7,1,7.7,0
John Teltschik,32,3,0,1,0,23,1,33.3,0
Tony Adams,31,11,0,0,0,12,2,18.2,2
Stacey Driver,31,9,0,0,0,16,1,11.1,1
Sammy Garza,31,8,1,0,0,10,2,25,1
Ed Rubbert,31,9,0,0,0,14,2,22.2,1
Jeff Rutledge,31,15,0,1,0,20,3,20,4
Steve Bartalo,30,9,1,0,0,6,1,11.1,0
Blair Kiel,30,4,0,0,0,16,2,50,0
Charles Gladman,29,12,0,0,0,6,3,25,0
Spencer Tillman,29,12,1,0,0,13,3,25,0
Scott Williams,29,8,0,0,0,8,2,25,0
Bruce King,28,9,0,0,0,8,2,22.2,0
Sean Payton,28,1,0,1,0,28,1,100,0
Ted Wilson,28,2,1,0,0,16,2,100,0
Steve Bono,27,8,1,1,0,23,3,37.5,3
Kenny Jackson,27,6,0,0,0,10,2,33.3,0
Carl Monroe,26,2,0,0,0,17,1,50,0
Lee Weigel,26,10,0,0,0,7,0,0,0
Tony Eason,25,3,0,0,0,13,1,33.3,0
Leonard Williams,25,9,0,0,0,9,3,33.3,0
Frank Hawkins,24,4,0,0,0,7,1,25,0
Todd Spencer,24,14,0,0,0,5,1,7.1,2
Matt Suhey,24,7,0,0,0,6,2,28.6,0
Adam Walker,24,5,0,0,0,11,1,20,0
Eric Cobble,23,9,0,0,0,12,1,11.1,0
Chuck McSwain,23,9,0,0,0,9,1,11.1,1
Earl Beecham,22,5,0,0,0,10,2,40,0
Ron Brown,22,2,0,0,0,11,2,100,0
John Chirico,22,12,1,0,0,4,3,25,0
Tony Dollinger,22,8,0,0,0,8,1,12.5,0
Bernie Kosar,22,15,1,0,0,7,2,13.3,1
Ricky Moore,22,7,0,0,0,11,1,14.3,0
Todd Blackledge,21,5,0,0,0,11,2,40,1
Chris Miller,21,4,0,0,0,11,1,25,0
Reggie Collier,20,4,0,0,0,12,1,25,0
Otis Grant,20,1,0,1,0,20,1,100,0
Dan Land,20,9,0,0,0,6,2,22.2,0
Tony Nathan,20,4,0,0,0,8,0,0,0
John Sterling,20,5,0,0,0,9,1,20,0
Jeff Womack,20,9,0,0,0,13,2,22.2,0
Carl Woods,20,4,1,0,0,13,1,25,0
Greg Meehan,19,4,0,0,0,17,1,25,0
Lavale Thomas,19,5,0,0,0,5,2,40,0
Stephen Baker,18,1,0,0,0,18,0,0,1
Adrian Breen,18,6,0,0,0,9,1,16.7,1
Garland Jean-Batiste,18,8,0,0,0,7,0,0,0
Jim Jensen,18,4,0,0,0,9,3,75,0
Larry Morris,18,8,0,0,0,10,1,12.5,0
Steve Smith,18,5,0,0,0,15,1,20,0
Ben Bennett,17,2,0,0,0,9,0,0,0
Leonard Harris,17,1,0,0,0,17,1,100,0
Jamie Holland,17,1,0,0,0,17,1,100,0
Mike Kelley,17,4,0,0,0,10,1,25,0
Gerald McNeil,17,1,0,0,0,17,1,100,0
Willie Gault,16,2,0,0,0,9,0,0,0
Kelly Goodburn,16,1,0,0,0,16,1,100,0
Harry Newsome,16,2,0,0,0,16,1,50,1
Woodie Pippens,16,3,0,0,0,11,0,0,0
Brett Wilson,16,5,0,0,0,6,1,20,0
Jim Harbaugh,15,4,0,0,0,9,1,25,0
Bruce Mathison,15,5,0,0,0,10,0,0,0
Alvin Moore,15,3,0,0,0,13,1,33.3,0
Kevin Ingram,14,2,0,0,0,9,1,50,0
Bobby Morse,14,6,0,0,0,7,1,16.7,0
Clarence Verdin,14,1,0,0,0,14,1,100,0
Danny White,14,10,1,0,0,8,2,20,2
Frank Harris,13,9,0,0,0,5,2,22.2,0
Ricky Nattiel,13,2,0,0,0,10,1,50,0
Tony Paige,13,4,0,0,0,6,0,0,0
Rick Partridge,13,1,0,0,0,13,1,100,0
Jimmy Smith,13,7,0,0,0,5,0,0,0
Stephen Starring,13,2,0,0,0,10,1,50,0
Rodney Carter,12,5,0,0,0,4,0,0,0
Norm Granger,12,6,0,0,0,6,1,16.7,1
Darryl Clark,11,5,0,0,0,5,0,0,0
Terrence Flagler,11,6,0,0,0,5,0,0,1
Edwin Lovelady,11,2,0,0,0,8,0,0,0
Joe McIntosh,11,5,0,0,0,5,2,40,0
Leonard Moore,11,4,0,0,0,4,1,25,0
Kaulana Park,11,6,0,0,0,4,0,0,0
Willie Totten,11,12,0,0,0,7,1,8.3,6
Al Williams,11,1,0,0,0,11,1,100,0
Donald Evans,10,3,0,0,0,5,0,0,0
Craig James,10,4,0,0,0,5,0,0,0
Erik Kramer,10,2,0,0,0,11,1,50,0
Pete Roth,10,3,0,0,0,9,0,0,0
Ira Valentine,10,5,0,0,0,4,0,0,0
Rod Bernstine,9,1,0,0,0,9,1,100,0
Reggie Branch,9,4,1,0,0,3,4,100,0
Ron Brown,9,1,0,0,0,9,0,0,0
Derrick Foster,9,1,0,0,0,9,0,0,0
Troy Johnson,9,1,0,0,0,9,1,100,0
Jeff Kemp,9,5,0,0,0,12,1,20,2
David Verser,9,1,0,0,0,9,0,0,0
Alonzo Williams,9,2,0,0,0,7,0,0,0
Doug Williams,9,7,1,0,0,7,3,42.9,0
David Archer,8,2,0,0,0,7,0,0,0
Mark Clayton,8,2,0,0,0,4,0,0,0
Sam Harrell,8,5,0,0,0,4,1,20,0
Rusty Hilger,8,8,0,0,0,6,0,0,1
Merril Hoge,8,3,0,0,0,5,0,0,0
Bobby Micho,8,4,0,0,0,5,0,0,0
Bernard Quarles,8,1,0,0,0,8,1,100,0
Dan Reeder,8,2,0,0,0,4,1,50,0
Kevin Sweeney,8,5,0,0,0,5,0,0,0
Al Wolden,8,2,0,0,0,7,0,0,0
Tony Boddie,7,3,1,0,0,4,2,66.7,0
Mike Clemons,7,2,0,0,0,7,0,0,1
Johnny Davis,7,1,0,0,0,7,0,0,1
Walter Holman,7,2,0,0,0,5,0,0,0
E.J. Jones,7,2,0,0,0,5,0,0,0
Matt Stevens,7,3,0,0,0,6,0,0,0
Jack Trudeau,7,15,0,0,0,9,1,6.7,7
Ottis Anderson,6,2,0,0,0,4,0,0,0
Dan Manucci,6,4,0,0,0,9,0,0,1
Buford McGee,6,3,1,0,0,2,1,33.3,0
Sylvester Stamps,6,1,0,0,0,6,0,0,0
Jeff Van Raaphorst,6,1,0,0,0,6,1,100,0
Jim Crocicchia,5,4,0,0,0,7,0,0,1
Fred DiRenzo,5,1,0,0,0,5,0,0,0
Larry Emery,5,1,0,0,0,5,0,0,0
Alex Espinoza,5,1,0,0,0,5,0,0,0
Dave Jennings,5,2,0,0,0,4,1,50,0
David Norrie,5,5,0,0,0,2,0,0,2
Pat Ryan,5,4,1,0,0,8,1,25,0
Eric Streater,5,1,0,0,0,5,0,0,0
Walter Briggs,4,1,0,0,0,4,0,0,0
Henry Ellard,4,1,0,0,0,4,0,0,0
Phil Frye,4,4,0,0,0,2,0,0,0
Brian McClure,4,2,0,0,0,3,0,0,0
Andre Thomas,4,6,0,0,0,5,1,16.7,0
Jim Zorn,4,4,0,0,0,5,0,0,3
Tom Brown,3,3,0,0,0,3,1,33.3,0
Mel Carver,3,2,0,0,0,3,1,50,0
Greg Cater,3,2,0,0,0,11,0,0,0
Kelly Cook,3,2,0,0,0,2,0,0,0
Mike Hagen,3,2,0,0,0,4,0,0,0
Steve Harris,3,4,0,0,0,2,0,0,0
Bruce Hill,3,3,0,0,0,9,1,33.3,0
Gary Hogeboom,3,3,0,0,0,2,0,0,1
Ken Karcher,3,9,0,0,0,8,1,11.1,2
Gary Kubiak,3,1,0,0,0,3,1,100,0
Pete Mandley,3,1,0,0,0,3,0,0,0
Tim Riordan,3,1,0,0,0,3,0,0,0
Anthony Steels,3,1,0,0,0,3,0,0,0
Ken Zachary,3,1,0,0,0,3,0,0,1
Greg Boone,2,1,0,0,0,2,0,0,0
Cullen Bryant,2,1,0,0,0,2,1,100,0
John Frank,2,1,0,0,0,2,0,0,0
Nick Kowgios,2,1,0,0,0,2,0,0,0
Lee Morris,2,2,0,0,0,4,0,0,0
Patrick Scott,2,1,0,0,0,2,0,0,0
Ralph Stockemer,2,1,0,0,0,2,0,0,0
Derrick Thomas,2,1,0,0,0,2,0,0,0
Scott Tinsley,2,4,0,0,0,2,2,50,0
Carl Aikens,1,1,0,0,0,1,0,0,0
Jim Browne,1,2,0,0,0,2,0,0,0
Jerry Butler,1,1,0,0,0,1,0,0,0
Phil Freeman,1,1,0,0,0,1,0,0,0
James Lofton,1,1,0,0,0,1,0,0,0
Wilber Marshall,1,1,0,0,0,1,0,0,0
Tim Moffett,1,1,0,0,0,1,0,0,0
Terry Nugent,1,2,0,0,0,3,0,0,0
Andre Reed,1,1,0,0,0,1,0,0,0
Mike Black,0,1,0,0,0,0,0,0,1
Ed Blount,0,1,0,0,0,0,0,0,1
Eddie Brown,0,1,0,0,0,0,0,0,1
Kevin Brown,0,1,0,0,0,0,0,0,1
Rich Camarillo,0,1,0,0,0,0,0,0,0
Gary Clark,0,1,0,0,0,0,0,0,0
Topper Clemons,0,3,0,0,0,3,0,0,0
Jaime Covington,0,4,0,0,0,2,1,25,0
Ray Criswell,0,1,0,0,0,0,0,0,1
Gary Danielson,0,1,0,0,0,0,0,0,1
Phil Epps,0,1,0,0,0,0,0,0,0
Dan Fouts,0,12,2,0,0,2,2,16.7,5
Russ Griffith,0,1,0,0,0,0,0,0,0
Marty Horn,0,1,0,0,0,0,0,0,1
Doug Hudson,0,1,0,0,0,0,0,0,1
Tony Hunter,0,1,0,0,0,0,0,0,0
Mike Katolin,0,1,0,0,0,0,0,0,0
Frankie Neal,0,1,0,0,0,0,0,0,0
Darryl Oliver,0,1,0,0,0,0,0,0,0
William Perry,0,1,0,0,0,0,0,0,1
Kerry Porter,0,2,0,0,0,1,1,50,0
Tony Robinson,0,2,0,0,0,2,1,50,0
Reggie Roby,0,1,0,0,0,0,0,0,0
Ruben Rodriguez,0,1,0,0,0,0,0,0,0
Loren Snyder,0,2,0,0,0,0,0,0,1
Dale Walters,0,1,0,0,0,0,0,0,0
Mark Herrmann,-1,4,0,0,0,0,0,0,1
Larry Miller,-1,1,0,0,0,-1,0,0,0
Bill Brooks,-2,2,0,0,0,1,0,0,0
Matt Cavanaugh,-2,1,0,0,0,-2,0,0,0
Steve Griffin,-2,1,0,0,0,-2,0,0,0
Jim Gustafson,-2,1,0,0,0,-2,0,0,0
Bill Kenney,-2,12,0,0,0,6,1,8.3,3
Cliff Stoudt,-2,1,0,0,0,-2,0,0,0
Jo-Jo Townsell,-2,1,0,0,0,-2,0,0,0
Steve Bradley,-3,1,0,0,0,-3,0,0,0
Floyd Dixon,-3,3,0,0,0,7,1,33.3,0
Steve Dils,-4,7,0,0,0,5,0,0,1
Aubrey Matthews,-4,1,0,0,0,-4,0,0,0
Dean May,-4,2,0,0,0,-2,0,0,0
Ricky Sanders,-4,1,0,0,0,-4,0,0,0
Gerald White,-4,1,0,0,0,-4,0,0,0
Bob Bleier,-5,5,1,0,0,1,1,20,2
Doug Cosbie,-5,1,0,0,0,-5,0,0,0
Dan Marino,-5,12,1,0,0,5,1,8.3,3
Jeff Chadwick,-6,1,0,0,0,-6,0,0,0
Rick Donnelly,-6,3,0,0,0,0,0,0,2
Brian Hansen,-6,2,0,0,0,-3,0,0,0
Todd Whitten,-6,2,0,0,0,-2,0,0,0
Carlos Carson,-7,1,0,0,0,-7,0,0,0
Leo Lewis,-7,5,0,0,0,4,0,0,0
Bucky Scribner,-7,1,0,0,0,-7,0,0,1
Steve DeBerg,-8,8,0,0,0,0,0,0,2
Vance Johnson,-8,1,0,0,0,-8,0,0,0
Guido Merkens,-8,3,0,0,0,1,1,33.3,1
Rob Awalt,-9,2,0,0,0,-1,0,0,0
Shawn Halloran,-9,3,0,0,0,2,1,33.3,1
Lonzell Hill,-9,1,0,0,0,-9,0,0,0
Lionel Manuel,-10,1,0,0,0,-10,0,0,0
Tim McGee,-10,1,0,0,0,-10,0,0,0
Tommy Barnhardt,-13,1,0,0,0,-13,0,0,0
Ernest Givins,-13,1,0,0,0,-13,0,0,0
Lenny Taylor,-13,1,0,0,0,-13,0,0,0
