Player,Comb,Asst,Solo,Sck
Joe Taibi,6,1,5,0
Guy Teafatiller,6,1,5,1.5
John Teltschik,6,1,5,0
Joe Terry,6,2,3,0
Alvin Toles,6,1,5,0
Terry Unrein,6,2,3,2.5
Solomon Wilcots,6,0,5,0
Mitch Willis,6,4,0,0
Butch Woolfolk,6,1,5,0
Glen Young,6,0,6,0
Bill Acker,5,1,4,0
Keith Baldwin,5,0,5,0
Craig Birdsong,5,0,5,0
Ed Brady,5,1,4,0
John Brandes,5,1,4,0
Louis Breeden,5,1,3,0
Mike Clark,5,0,5,1
Paul Coffman,5,0,5,0
Daniel Coleman,5,2,3,2
George Cumby,5,0,5,0
Fred Davis,5,1,3,0
Rick Fenney,5,1,4,0
James Hall,5,0,5,0
Steve Hirsch,5,0,5,0
Eric Holle,5,1,4,0.5
Alan Huff,5,0,5,0
Lawrence Johnson,5,1,4,0
Walter Johnson,5,0,4,0
Buford Jordan,5,2,2,0
Jerry Keeble,5,0,4,0
Scott Kellar,5,0,5,0
Mark Korff,5,1,4,1.5
Gary Lee,5,0,5,0
Terence Mack,5,0,5,0
Steve Maidlow,5,0,5,0
Pete Mandley,5,0,5,0
Von Mansfield,5,0,5,0
Frank Mattiace,5,0,4,1
James Melka,5,0,5,0
Bobby Micho,5,1,3,0
Michael Minter,5,0,5,0
Tim Morrison,5,0,5,0
Steve Nave,5,1,4,0
Jerome Norris,5,1,4,0
Ray Perkins,5,4,1,2
Rob Porter,5,0,5,0
Art Price,5,1,4,0
Reggie Rogers,5,1,3,0
Martin Rudolph,5,0,5,0
Anthony Sagnella,5,2,1,1
Thomas Sanders,5,0,5,0
Jody Schulz,5,0,5,0
King Simmons,5,2,2,1.5
Joe Stepanek,5,1,0,0
Scott Stephen,5,0,5,0
Fred Stokes,5,1,4,0.5
Steve Strachan,5,2,3,0
John Swain,5,0,5,0
Johnny Taylor,5,1,3,0
Ricky Thomas,5,0,5,0
Calvin Turner,5,1,4,3.5
Herschel Walker,5,0,5,0
John Walker,5,0,3,0
Chuck Washington,5,0,5,0
Dokie Williams,5,0,5,0
Derwin Williams,5,0,4,0
Perry Williams,5,0,5,0
Ray Woodard,5,1,4,0.5
Theo Young,5,0,5,0
Michael Adams,4,0,4,0
Sheldon Andrus,4,0,4,0
Ricky Atkinson,4,0,4,0
Todd Auer,4,1,3,0
Gary Baldinger,4,2,2,0
Don Baldwin,4,1,1,0
Jeff Barnes,4,1,2,0
Bill Benjamin,4,0,3,1
Bill Berthusen,4,1,2,2.5
Ron Bohm,4,0,4,0
David Brandon,4,0,4,0
Michael Brooks,4,2,2,1
Arnold Brown,4,0,3,0
Richard Brown,4,0,4,0
Walter Carter,4,0,4,0
Wes Chandler,4,0,4,0
Torin Clark,4,0,4,0
Glen Collins,4,1,3,2
Lee Davis,4,1,3,0
Tommy Dawkins,4,0,4,1
George Duarte,4,0,4,0
Jon Dumbauld,4,0,4,0
Onzy Elam,4,0,1,0
Nuu Faaola,4,1,3,0
Phil Forney,4,0,4,0
David Galloway,4,1,3,1
Shaun Gayle,4,0,4,0
Mark Gehring,4,0,4,0
Freddie Gilbert,4,0,4,0
Daryl Goodlow,4,0,4,0
Michael Haddix,4,0,4,0
Steve Hamilton,4,0,3,1
Bob Hamm,4,0,4,0
Jo Jo Heath,4,0,3,0
Ron Heller,4,0,4,0
Merril Hoge,4,0,4,0
Darrel Hopper,4,0,4,0
Joe Jackson,4,1,1,0
Angelo James,4,0,4,0
Mark Jerue,4,0,2,0
Byron Johnson,4,0,4,2
Norm Johnson,4,0,4,0
Fred Jones,4,0,4,0
Leonard Jones,4,0,4,0
Carl Keever,4,1,3,0
Angelo King,4,0,4,0
David King,4,0,4,0
Tim King,4,0,4,0
Bruce Klosterman,4,1,3,0
Steve Largent,4,0,4,0
Danzell Lee,4,0,3,0
Mick Luckhurst,4,0,4,0
Mark Mathis,4,0,4,0
Sylvester McGrew,4,0,4,0
Alonzo Mitz,4,0,4,0
Fred Molden,4,0,4,1
Pat Morrison,4,2,1,0
Guy Morriss,4,0,4,0
Mike Mularkey,4,0,4,0
Marc Munford,4,1,2,0
Mike Noble,4,2,2,0
Bart Oates,4,0,4,0
Lee Paige,4,0,4,0
Allen Pinkett,4,1,3,0
John Preston,4,0,4,0
Gene Profit,4,0,3,0
Ike Readon,4,0,4,2
Avon Riley,4,0,4,0
Jeff Rodenberger,4,0,4,0
Charles Romes,4,0,4,0
Darryl Russell,4,0,4,0
Chris Scott,4,0,4,0
Randy Sealby,4,0,4,0
Elbert Shelley,4,1,3,0
Daryl Smith,4,1,3,0
Sylvester Stamps,4,0,4,0
Carl Sullivan,4,1,1,0.5
John Taylor,4,0,4,0
Emmuel Thompson,4,0,4,0
Odessa Turner,4,0,3,0
Clarence Vaughn,4,1,3,0
Danny Villa,4,0,4,0
Henry Walls,4,1,2,0
Mike Waters,4,0,4,0
Randy Watts,4,1,3,3
Emanuel Weaver,4,1,2,0
Karl Wilson,4,1,3,1
Billy Witt,4,0,4,0
Walt Arnold,3,0,3,0
Roland Barbay,3,1,1,0
Woody Bennett,3,0,3,0
Keith Bishop,3,0,3,0
Dennis Bligen,3,1,2,0
Cap Boso,3,0,2,0
Dave Brown,3,0,3,0
Jason Buck,3,1,2,2
Tony Buford,3,0,3,0
Derek Bunch,3,0,2,0
Tony Caldwell,3,0,3,0
Bill Callahan,3,0,2,0
Rich Camarillo,3,0,3,0
Mark Carrier,3,0,3,0
Jackie Cline,3,0,3,0
Toi Cook,3,0,3,0
Anthony Copeland,3,0,1,0
Kenny Daniel,3,0,2,0
Mike Davis,3,1,1,0
Kevin Dean,3,0,3,0
Floyd Dixon,3,0,3,0
Joe Drake,3,0,2,0
Chuck Faucette,3,0,3,0
Jeff Faulkner,3,1,1,0
Willie Fears,3,2,1,0
Jamie Fitzgerald,3,0,2,0
Tom Flaherty,3,0,3,0
Derrick Foster,3,2,0,0
Todd Fowler,3,0,3,0
Mitch Frerotte,3,0,3,0
Phil Grimes,3,3,0,0
Elois Grooms,3,0,3,2
Joey Hackett,3,0,3,0
Greg Harding,3,0,3,0
Michael Harper,3,0,3,0
James Haynes,3,1,1,0
David Hendley,3,0,3,0
Drew Hill,3,1,2,0
Ira Hillary,3,0,3,0
Carl Hilton,3,1,1,0
Steve Holloway,3,0,3,0
Stefan Humphries,3,0,3,0
Leonard Jackson,3,3,0,0
Ilia Jarostchuk,3,1,2,0
Garth Jax,3,0,2,0
Norman Jefferson,3,0,3,0
Stanford Jennings,3,0,3,0
Jim Jensen,3,0,3,0
Alonzo Johnson,3,0,3,0
Holbert Johnson,3,0,3,0
Tim Johnson,3,0,1,0
Walt Johnson,3,0,1,1
Hassan Jones,3,0,3,0
Clarence Kay,3,1,2,0
Garry Kimble,3,1,1,0
Larry Kolic,3,0,3,0
Nick Kowgios,3,0,3,0
Ken Lacy,3,0,2,0
Sean Landeta,3,0,3,0
Zeph Lee,3,0,1,0
John Lewis,3,0,2,0
Chris Mandeville,3,0,3,0
Bruce Matthews,3,1,2,0
Derrick McAdoo,3,0,3,0
Adrian McBride,3,0,3,0
Skip McClendon,3,0,2,0
Dennis McKinnon,3,0,3,0
Dan McMillen,3,0,2,1
Solomon Miller,3,0,3,0
Jamie Mueller,3,0,3,0
Frank Nicholson,3,0,2,0
Bob Otto,3,0,3,0
Jeff Parks,3,0,2,0
Bob Perryman,3,0,3,0
Stacy Price,3,0,2,0
Kelly Quinn,3,0,1,0
Robb Riddick,3,0,3,0
Charles Riggins,3,0,3,2
Pete Roth,3,1,1,0
Stanley Scott,3,0,3,1
Dan Sharp,3,0,3,0
Bret Shugarts,3,0,3,0
Tony Simmons,3,0,3,1
Brian Sisley,3,0,3,0
Mike Slaton,3,1,2,0
J.T. Smith,3,0,3,0
John Sullivan,3,1,1,0
Junior Tautalatasi,3,0,3,0
Willie Teal,3,1,2,0
Steve Thompson,3,0,3,1
Mike Tice,3,1,1,0
Mike Ulmer,3,0,3,0
Ken Whisenhunt,3,0,3,0
Leon White,3,0,3,0
Scott Woerner,3,0,3,0
George Wonsley,3,0,3,0
Ken Woodard,3,0,3,0
Eric Wright,3,0,3,0
David Wyman,3,0,1,0
George Yarno,3,0,3,0
Earnest Adams,2,0,2,0
Marcus Allen,2,0,2,0
Anthony Anderson,2,2,0,0.5
Neal Anderson,2,0,2,0
Dwayne Anderson,2,0,2,0
Gary Anderson,2,0,2,0
Terrence Anthony,2,0,2,0
Buddy Aydelette,2,0,2,0
Stephen Baker,2,0,2,0
Gordon Banks,2,0,2,0
Tom Baugh,2,0,2,0
Pat Beach,2,0,2,0
Brian Belway,2,0,1,0
Karl Bernard,2,0,2,0
Dean Biasucci,2,0,2,0
Guy Bingham,2,0,2,0
Brian Blankenship,2,0,2,0
Tony Boddie,2,0,2,0
Gary Bolden,2,0,2,0
Warren Bone,2,0,2,0
Matt Bouza,2,0,2,0
Jeff Brockhaus,2,1,1,0
Ron Brown,2,0,2,0
Keith Browner,2,1,0,0.5
Brian Bulluck,2,0,1,1
Anthony Burke,2,0,2,0
Victor Burnett,2,1,1,0
John Butler,2,0,2,0
Boris Byrd,2,1,1,0
Vince Carreker,2,0,2,0
Jimmie Carter,2,1,1,0
Bill Cherry,2,0,2,0
Tony Chickillo,2,1,1,0
John Chirico,2,0,1,0
Todd Christensen,2,1,1,0
Darryl Clark,2,0,2,0
Gary Clark,2,0,2,0
Harvey Clayton,2,0,2,0
Mark Clayton,2,0,2,0
Duffy Cobbs,2,0,2,0
Anthony Coleman,2,0,2,0
Charles Coleman,2,1,1,0
Leonard Coleman,2,0,1,0
Bruce Collie,2,0,2,0
Tony Collins,2,0,2,0
Kelly Cook,2,0,2,0
John Cowne,2,0,2,0
Charles Crawford,2,0,2,0
Randy Cross,2,1,1,0
Craig Curry,2,1,1,0
Robert DiRico,2,1,0,0
Rick Donnelly,2,0,2,0
Cornelius Dozier,2,0,1,0
Mark Duper,2,0,2,0
Tony Elliott,2,0,1,0
Vince Evans,2,0,2,0
Major Everett,2,0,2,0
Paul Farren,2,0,2,0
John Faylor,2,0,2,0
Kenny Flowers,2,0,2,0
Scott Fox,2,0,2,1
John Frank,2,0,2,0
Larry Friday,2,0,2,0
Irving Fryar,2,1,1,0
Frank Garcia,2,0,1,0
Curtis Garrett,2,0,2,0
Chris Gerhard,2,0,2,0
Ernest Givins,2,0,1,0
Don Goodman,2,0,2,0
Jeff Gossett,2,0,2,0
Darrell Grymes,2,0,2,0
Mike Hagen,2,0,2,0
Ron Hall,2,0,2,0
Lance Harkey,2,0,2,0
Roy Harris,2,0,2,1
William Harris,2,0,2,0
Mike Hartenstine,2,1,1,0
Rusty Hilger,2,0,2,0
Chris Hinton,2,0,2,0
Eric Hodges,2,1,1,0
Tony Holloway,2,0,1,0
Don Holmes,2,0,2,0
Mike Hudson,2,0,1,0
Van Hughes,2,2,0,0
Stan Hunter,2,1,0,0
Donald Igwebuike,2,0,2,0
Mark Ingram,2,0,2,0
Tim Irwin,2,0,2,0
Marcus Jackson,2,0,2,0
Mark Jackson,2,0,2,0
Victor Jackson,2,0,2,0
Steve Jacobson,2,0,2,0
Lionel James,2,0,2,0
Damian Johnson,2,0,2,0
Damone Johnson,2,0,1,0
Lee Johnson,2,1,1,0
Trumaine Johnson,2,0,2,0
Brent Jones,2,0,2,0
Bruce Jones,2,0,2,0
Ken Jones,2,0,1,0
Steve Jordan,2,0,2,0
Tim Jordan,2,0,2,0
Rich Karlis,2,0,2,0
Larry Kinnebrew,2,0,2,0
Mike Lansford,2,0,2,0
Tony Leiker,2,1,0,0
Adam Lingner,2,0,2,0
Bill Lobenstein,2,0,2,0
James Lofton,2,0,1,0
Kirk Lowdermilk,2,0,2,0
Kyle Mackey,2,0,2,0
Don Majkowski,2,0,2,0
Rydell Malancon,2,0,2,0
Mark Malone,2,0,2,0
Dino Mangiero,2,0,2,1
David Marshall,2,0,1,0
Derrick Martin,2,1,1,0
Rick Massie,2,0,2,0
Ron Mattes,2,0,2,0
Aubrey Matthews,2,0,2,0
Phil McConkey,2,0,2,0
Dennis McKnight,2,0,2,0
Ron McLean,2,0,2,0
Russell Mitchell,2,0,2,0
Ralf Mojsiejenko,2,0,2,0
Art Monk,2,1,1,0
Aaron Moog,2,0,2,0
Warren Moon,2,0,2,0
Emery Moorehead,2,0,2,0
Mike Morris,2,0,2,0
Mark Mraz,2,0,2,0
Gary Mullen,2,0,2,0
Lloyd Mumphrey,2,0,2,0
Fred Nordgren,2,0,2,1
Dave Opfar,2,0,2,0
Chris Pacheco,2,0,2,0
Stephone Paige,2,0,2,0
Jerry Parker,2,0,2,0
Mark Pattison,2,0,1,0
Walter Payton,2,0,2,0
Leon Pennington,2,0,2,0
Tom Porell,2,0,2,0
Dave Purling,2,0,2,0
Wayne Radloff,2,0,2,0
Tom Rafferty,2,0,2,0
Greg Ramsey,2,0,2,0
Fuad Reveiz,2,0,2,0
Jerry Rice,2,0,2,0
Rock Richmond,2,0,2,0
Jim Ritcher,2,0,2,0
Mark Rodenhauser,2,0,2,0
Carlton Rose,2,1,1,1
Tim Ross,2,0,2,1
Doug Rothschild,2,0,2,0
Rob Rubick,2,0,2,0
Craig Rutledge,2,0,2,0
Roger Ruzek,2,0,2,0
Frank Sacco,2,0,2,0
Adam Schreiber,2,0,2,0
Willie Scott,2,0,2,0
John Settle,2,1,1,0
Jonathan Shelley,2,0,2,0
Mickey Shuler,2,0,2,0
Victor Simmons,2,0,2,0
Jeff Smith,2,0,1,0
Mike Smith,2,0,2,0
Sean Smith,2,1,1,0
Tim Spencer,2,0,2,0
Greg Storr,2,1,1,0
Mosi Tatupu,2,0,2,0
Gene Taylor,2,0,2,0
Calvin Thomas,2,0,2,0
Chuck Thomas,2,1,1,0
Tony Tillmon,2,1,1,0
Travis Tucker,2,0,2,0
Mike Varajon,2,0,2,0
Mark Walczak,2,1,1,0
Mark Walen,2,0,2,1
Calvin Wallace,2,0,2,0
Joe Walter,2,0,2,0
Riley Walton,2,0,1,0
David Ward,2,0,2,1
Xavier Warren,2,0,2,1
Mark Wheeler,2,0,2,0
Brad White,2,0,2,0
Bucky White,2,0,1,0
Danny White,2,0,2,0
Charles Wiley,2,1,1,1
Demise Williams,2,0,2,0
Scott Williams,2,0,2,0
Joel Williams,2,0,1,0
John L. Williams,2,0,2,0
Marc Wilson,2,0,2,0
Kellen Winslow,2,0,2,0
Mike Witteck,2,1,1,0
Ron Wolfley,2,0,2,0
Jim Yarbrough,2,0,2,0
Mitchell Young,2,0,2,0
Robert Abraham,1,0,1,0
Steve Ache,1,0,1,0
Curtis Adams,1,0,1,0
George Adams,1,0,1,0
Carl Aikens,1,0,1,0
Morten Andersen,1,0,1,0
Aric Anderson,1,0,1,0
Gary Anderson,1,0,1,0
Ottis Anderson,1,0,1,0
Jim Auer,1,1,0,0.5
Rob Awalt,1,0,1,0
Mike Baab,1,0,1,0
Rick Badanjek,1,0,1,0
Edwin Bailey,1,1,0,0
Stacey Bailey,1,0,1,0
Ron Baker,1,0,1,0
Ted Banker,1,0,1,0
Doug Barnett,1,0,1,0
Scott Barrows,1,0,1,0
Steve Bartalo,1,0,1,0
Mark Bavaro,1,0,1,0
Bob Beemer,1,0,1,0
Brant Bengen,1,0,1,0
Monte Bennett,1,0,1,0
Albert Bentley,1,0,1,0
Paul Blair,1,0,1,0
Steve Boadway,1,0,1,0
Greg Boone,1,0,1,0
Mark Boyer,1,0,0,0
Don Bracken,1,0,1,0
Carlos Bradley,1,0,1,0
Danny Bradley,1,0,1,0
Brian Brennan,1,0,1,0
Hoby Brenner,1,0,1,0
Bubby Brister,1,0,1,0
Bill Brooks,1,0,1,0
Tony Brown,1,0,1,0
Charlie Brown,1,0,1,0
Gordon Brown,1,0,1,0
Lomas Brown,1,0,0,0
Tom Brown,1,0,1,0
Kelvin Bryant,1,0,1,0
Tim Bryant,1,0,1,0
Cornell Burbage,1,0,1,0
Chris Burkett,1,0,1,0
Danny Burmeister,1,0,1,0
Leonard Burton,1,0,1,0
Kevin Butler,1,0,1,0
Ray Butler,1,0,1,0
Earnest Byner,1,0,1,0
Mark Cannon,1,0,1,0
James Capers,1,0,1,0
Joe Caravello,1,0,1,0
Chetti Carr,1,0,0,0
Carlos Carson,1,0,1,0
Anthony Carter,1,0,1,0
Gerald Carter,1,0,1,0
Jeff Chadwick,1,0,1,0
Darryl Clack,1,0,1,0
Bret Clark,1,0,1,0
Dwight Clark,1,0,1,0
Jessie Clark,1,0,1,0
Joey Clinkscales,1,0,1,0
Charles Clinton,1,0,0,0
Mike Cofer,1,0,1,0
Greg Coleman,1,0,1,0
Jeff Colter,1,0,1,0
Chuck Commiskey,1,0,1,0
Rico Corsetti,1,0,1,0
Larry Cowan,1,0,1,0
Randall Cunningham,1,0,1,0
Elgin Davis,1,0,1,0
Lin Dawson,1,0,1,0
Glenn Dennison,1,0,1,0
Rob DeVita,1,0,1,0
Eric Dickerson,1,0,1,0
Jim Dombrowski,1,0,1,0
Rick Donnalley,1,0,1,0
Wes Dove,1,0,1,0
Mark Duda,1,1,0,0
Jamie Dukes,1,0,1,0
K.D. Dunn,1,1,0,0
Michael Durrette,1,0,1,0
Irv Eatman,1,0,1,0
Brad Edelman,1,0,1,0
Ted Elliott,1,0,1,0
John Elway,1,0,1,0
Larry Emery,1,1,0,0
Phil Epps,1,0,1,0
Richard Estell,1,0,1,0
Dave Etherly,1,0,1,0
Grant Feasel,1,0,1,0
Joe Felton,1,0,1,0
Joe Ferguson,1,1,0,0
Mervyn Fernandez,1,0,1,0
Earl Ferrell,1,0,1,0
Greg Fitzgerald,1,0,1,0
James FitzPatrick,1,0,1,0
Moses Ford,1,0,1,0
Jerome Foster,1,0,1,0
Keith Fourcade,1,0,1,0
Bill Fralic,1,0,0,0
Jon Francis,1,1,0,0
Tony Galbreath,1,0,1,0
Tony Garbarczyk,1,0,1,0
Willie Gault,1,0,1,0
Jumpy Geathers,1,0,1,0
Lee Getz,1,1,0,0
Daren Gilbert,1,0,1,0
Brian Glasgow,1,1,0,0
Kevin Glover,1,0,1,0
Rick Goltz,1,0,1,0
Kelly Goodburn,1,0,1,0
Don Graham,1,0,1,0
Norm Granger,1,0,1,0
Paul Gray,1,0,0,0
Keith Griffin,1,0,1,0
Steve Griffin,1,0,1,0
Mike Guman,1,0,1,0
Mike Haight,1,0,1,0
Kris Haines,1,0,1,0
Ali Haji-Sheikh,1,1,0,0
Darryl Hall,1,0,1,0
Kevin Hancock,1,0,1,0
Jim Harbaugh,1,0,1,0
Derrick Harden,1,0,1,0
Bruce Hardy,1,0,1,0
Chuck Harris,1,0,1,0
Leonard Harris,1,0,1,0
Vic Harrison,1,0,1,0
Allen Harvin,1,0,1,0
Jonathan Hayes,1,0,1,0
Jay Hilgenberg,1,0,1,0
Lonzell Hill,1,0,1,0
Mike Hintz,1,0,1,0
Jamie Holland,1,0,1,0
Brian Holloway,1,0,1,0
Scott Holman,1,0,0,0
Doug Hoppock,1,0,1,0
Ethan Horton,1,0,1,0
Jim Huddleston,1,0,1,0
Dave Huffman,1,0,1,0
Gary Hunt,1,0,1,0
Glenn Hyde,1,0,1,0
Rickey Isom,1,0,1,0
Andrew Jackson,1,0,1,0
Kenny Jackson,1,0,1,0
Dave Jacobs,1,0,1,0
Arrike James,1,0,1,0
Garry James,1,0,1,0
Garland Jean-Batiste,1,0,1,0
Haywood Jeffires,1,0,1,0
Ken Johnson,1,0,0,0
M.L. Johnson,1,0,1,0
Rick Johnson,1,0,1,0
Troy Johnson,1,0,1,0
Vance Johnson,1,0,1,0
Bill Johnson,1,0,1,0
Cedric Jones,1,0,1,0
Chris Jones,1,0,1,0
Daryll Jones,1,0,1,0
David Jones,1,0,1,0
James Jones,1,0,1,0
Rod Jones,1,0,1,0
Wayne Jones,1,0,1,0
Ted Karras,1,0,1,1
Jim Kelly,1,0,1,0
Perry Kemp,1,0,1,0
Derek Kennard,1,0,1,0
Tyrone Keys,1,1,0,0.5
Don King,1,0,1,0
Rocky Klever,1,0,0,0
John Klingel,1,0,1,0
Ken Knapczyk,1,0,1,0
Leander Knight,1,0,1,0
Suge Knight,1,0,0,0
Bernie Kosar,1,0,1,0
Gary Kowalski,1,0,1,0
Dave Krieg,1,0,1,0
Garcia Lane,1,0,1,0
Reggie Langhorne,1,0,1,0
Ken Lanier,1,0,1,0
Greg Lathan,1,0,1,0
Leo Lewis,1,0,1,0
Sid Lewis,1,0,1,0
George Little,1,0,1,0
Bruce Livingston,1,0,0,0
Charles Lockett,1,0,1,0
Wade Lockett,1,0,0,0
Kerry Locklin,1,0,1,0
Duval Love,1,0,1,0
Terry Love,1,0,1,0
Lorenzo Lynch,1,0,1,0
J.D. Maarleveld,1,0,1,0
Dan MacDonald,1,0,1,0
Kevin Mack,1,0,1,0
Doug Mackie,1,0,1,0
Aaron Manning,1,0,1,0
Lionel Manuel,1,0,1,0
Mike Martin,1,0,1,0
Pete McCartney,1,0,1,0
David McCluskey,1,0,1,0
Mike McDonald,1,0,1,0
Keith McDonald,1,0,1,0
Joe McGrail,1,0,1,0
Joe McIntosh,1,0,1,0
Vito McKeever,1,1,0,0
Raleigh McKenzie,1,0,1,0
Chris McLemore,1,1,0,0
Jim McMahon,1,0,1,0
Freeman McNeil,1,0,1,0
Greg Meehan,1,0,1,0
John Miller,1,0,1,0
Pat Miller,1,0,1,0
Dean Miraldi,1,0,1,0
Stump Mitchell,1,0,1,0
Joe Montana,1,0,1,0
Tim Mooney,1,0,1,0
Malcolm Moore,1,0,1,0
Ricky Moore,1,0,1,0
Stanley Morgan,1,0,0,0
Gary Moten,1,0,1,0
Eddie Murray,1,0,1,0
Chuck Nelson,1,0,0,0
Darrin Nelson,1,0,1,0
Tom Newberry,1,0,1,0
Mark Nichols,1,0,1,0
James Noble,1,0,1,0
Jimmy Norris,1,0,1,0
Scott Norwood,1,0,0,0
Frank Ori,1,0,1,0
Fred Orns,1,0,0,0
Greg Ours,1,0,1,0
Curt Pardridge,1,0,1,0
Keith Paskett,1,0,1,0
Todd Peat,1,0,1,0
Mark Pike,1,0,1,0
Chuck Pitcock,1,0,1,0
Tom Polley,1,0,1,0
Mike Prindle,1,0,1,0
Andrew Provence,1,0,0,0
James Pruitt,1,0,1,0
Mike Quick,1,0,1,0
Fred Quillan,1,0,1,0
Andre Reed,1,0,1,0
Shawn Regent,1,0,1,0
Dameon Reilly,1,0,1,0
Bruce Reimers,1,0,1,0
Bill Renner,1,0,1,0
Dan Rice,1,0,1,0
Harold Ricks,1,0,1,0
Gerald Riggs,1,0,1,0
Garland Rivers,1,0,1,0
William Roberts,1,0,1,0
Gerald Robinson,1,0,1,0
Stacy Robinson,1,0,1,0
Mike Rodriguez,1,0,1,0
Jon Roehlk,1,0,1,0
Butch Rolle,1,0,1,0
Curtis Rouse,1,0,1,0
Eugene Rowell,1,0,1,0
Mark Royals,1,0,1,0
Mike Rozier,1,0,1,0
Chuck Sanders,1,0,1,0
Ricky Sanders,1,0,1,0
Jesse Sapolu,1,0,1,0
Martin Sartin,1,0,1,0
Ed Schenk,1,0,1,0
Scott Schutt,1,0,1,1
Scott Schwedes,1,1,0,0
Ronald Scott,1,0,1,0
Chuck Scott,1,1,0,0
John Scully,1,0,1,0
Warren Seitz,1,0,1,0
Lance Sellers,1,0,1,0
Tony Settles,1,0,1,0
Frank Seurer,1,0,1,0
John Simmons,1,0,1,0
Jack Sims,1,0,1,0
Webster Slaughter,1,0,1,0
Chris Smith,1,0,1,0
Struggy Smith,1,0,0,0
Larry Smith,1,0,1,0
Matt Smith,1,0,1,0
Kurt Sohn,1,0,1,0
Treg Songy,1,0,0,0
John Spagnola,1,0,1,0
John Stallworth,1,0,1,0
Rohn Stark,1,0,1,0
Stephen Starring,1,0,1,0
Dwight Stephenson,1,0,1,0
Wilbur Strozier,1,0,1,0
George Swarn,1,0,1,0
Jim Sweeney,1,0,1,0
Craig Swoope,1,0,1,0
Stan Talley,1,0,1,0
Jimmy Teal,1,0,1,0
Mike Teifke,1,0,1,0
R.C. Thielemann,1,0,1,0
Weegie Thompson,1,0,1,0
John Tice,1,0,1,0
Spencer Tillman,1,0,1,0
Tom Toth,1,0,1,0
Steve Trapilo,1,0,1,0
Anthony Tuggle,1,1,0,0
Dan Turk,1,0,1,0
John Turner,1,0,1,0
Bill Turner,1,0,1,0
Ben Utt,1,0,1,0
Ira Valentine,1,0,1,0
Keith Van Horne,1,0,1,0
Clarence Verdin,1,0,1,0
David Verser,1,0,1,0
Vince Villanucci,1,0,1,0
Henry Waechter,1,0,1,1
Ray Wallace,1,0,1,0
Don Warren,1,0,1,0
Robert Washington,1,0,1,0
Steve Watson,1,0,1,0
Tom Welter,1,0,1,0
Charles White,1,0,1,0
Gerald White,1,0,1,0
Chris White,1,1,0,0
Bruce Wilkerson,1,0,1,0
David Williams,1,0,1,0
Joe Williams,1,0,1,1
Marvin Williams,1,0,1,0
Ricky Williams,1,1,0,0
Ladell Wills,1,1,0,0
Earl Wilson,1,0,1,0
Ted Wilson,1,0,1,0
Leonard Wingate,1,0,1,0
Mark Witte,1,0,1,0
Chris Woods,1,0,1,0
Ron Wooten,1,0,1,0
Dana Wright,1,0,1,0
Kevin Wyatt,1,1,0,0
Ed Zeman,1,0,1,0
Curt Baham,0,0,0,0
Chris Brewer,0,0,0,0
Ivan Hicks,0,0,0,0
Eric Martin,0,0,0,0
Tom Neville,0,0,0,0
Rob Niehoff,0,0,0,0
Allen Rice,0,0,0,0
Ed Scott,0,0,0,0
Donovan Small,0,0,0,0
Steve Wallace,0,0,0,0
Clarence Weathers,0,0,0,0
Ray Williams,0,0,0,0
Mike Young,0,0,0,0
