Player,INT,INT TD,INT Yds,Lng
Jon Norris,1,0,6,6
Mel Owens,1,0,26,26
Elvis Patterson,1,1,75,75
Jesse Penn,1,0,21,21
Jim Perryman,1,0,0,0
Joe Peterson,1,0,0,0
Gary Plummer,1,0,2,2
Johnnie Poe,1,0,0,0
Steve Rehage,1,0,14,14
Johnny Rembert,1,0,1,1
Avon Riley,1,0,4,4
DeJuan Robinson,1,0,0,0
Larry Robinson,1,0,38,38
Ken Rose,1,0,1,1
Rod Saddler,1,0,0,0
Scott Schankweiler,1,0,7,7
Victor Scott,1,0,1,1
Eugene Seale,1,1,73,73
Chris Sheffield,1,0,2,2
Ron Shegog,1,0,7,7
Donnie Shell,1,1,50,50
Todd Shell,1,0,1,1
Donovan Small,1,0,3,3
Ricky Smith,1,1,34,34
Wayne Smith,1,0,24,24
Jesse Solomon,1,0,30,30
Robert Sowell,1,0,29,29
Mickey Sutton,1,0,4,4
Pat Swilling,1,0,10,10
Terry Taylor,1,0,11,9
Eric Thomas,1,0,3,3
Henry Thomas,1,0,0,0
Keena Turner,1,0,15,15
Michael Walter,1,0,16,16
Troy West,1,0,0,0
Randy White,1,0,0,0
Mike Wilcher,1,0,11,11
Solomon Wilcots,1,0,37,37
Ed Williams,1,0,51,51
Perry Williams,1,0,-5,-5
Perry Williams,1,0,0,0
Ray Williams,1,0,0,0
Carlton Williamson,1,0,17,17
Greg Williamson,1,0,28,28
Troy Wilson,1,0,0,0
Rod Woodson,1,1,45,45
Fredd Young,1,1,50,50
Lonnie Young,1,0,0,0
Roynell Young,1,0,30,30
Carl Hairston,0,0,40,40
