Player,INT,INT TD,INT Yds,Lng
Jim Bowman,1,0,0,0
Walt Bowyer,1,0,1,1
Jerome Brown,1,0,-5,-5
Bobby Butler,1,0,22,22
Richard Byrd,1,0,1,1
Gregg Carr,1,0,27,27
Michael Carter,1,0,0,0
Bob Clasby,1,0,7,7
Sherman Cocroft,1,0,17,17
Tim Cofield,1,0,0,0
Monte Coleman,1,0,11,11
Mark Collins,1,0,13,13
Darren Comeaux,1,0,18,18
Shane Conlan,1,0,0,0
Toi Cook,1,0,0,0
Travis Curtis,1,0,18,18
Brian Davis,1,0,11,11
Wayne Davis,1,0,3,3
Vernon Dean,1,0,31,31
Jack Del Rio,1,0,0,0
Rick Dennison,1,0,29,29
Rickey Dixon,1,0,13,13
Maurice Douglass,1,0,35,35
Eric Everett,1,0,0,0
Chuck Faucette,1,0,2,2
Simon Fletcher,1,0,4,4
Ron Francis,1,0,29,29
William Fuller,1,0,9,9
Bobby Futrell,1,0,26,26
Kenny Gamble,1,0,2,2
Shaun Gayle,1,0,0,0
Vencie Glenn,1,0,0,0
Cornell Gowdy,1,0,24,24
Rick Graf,1,0,14,14
Darrell Green,1,0,12,12
Kevin Greene,1,0,10,10
John Grimsley,1,0,9,9
Mark Haynes,1,0,0,0
Wymon Henderson,1,0,13,13
Manny Hendrix,1,0,0,0
Greg Hill,1,0,24,24
Bryan Hinkle,1,0,1,1
Jerry Holmes,1,0,32,32
Bobby Humphery,1,0,0,0
Rickey Jackson,1,0,16,16
Mark Jerue,1,0,0,0
Kenny Johnson,1,0,51,51
Pepper Johnson,1,1,33,33
Vaughan Johnson,1,0,34,34
Rod Jones,1,0,0,0
Darin Jordan,1,1,28,28
Tim Jordan,1,0,31,31
E.J. Junior,1,0,2,2
Barry Krauss,1,0,3,3
Paul Lankford,1,0,0,0
Zeph Lee,1,0,20,20
Albert Lewis,1,0,19,19
Ronnie Lippett,1,0,4,4
David Little,1,0,0,0
Howie Long,1,0,73,73
Milton Mack,1,0,19,19
Eugene Marve,1,0,29,29
Kevin McArthur,1,0,3,3
Larry McGrew,1,0,6,6
Reggie McKenzie,1,0,26,26
Don McNeal,1,0,23,23
Bruce McNorton,1,0,4,4
Greg Meisner,1,0,20,20
Darrin Miller,1,0,7,7
Roland Mitchell,1,0,0,0
Kevin Murphy,1,1,35,35
Vince Newsome,1,0,5,3
Hardy Nickerson,1,0,0,0
Danny Noonan,1,1,17,17
Nate Odomes,1,0,0,0
Mel Owens,1,0,11,11
Elvis Patterson,1,0,0,0
Gary Reasons,1,0,20,20
Eugene Robinson,1,0,0,0
Kevin Ross,1,0,0,0
Lupe Sanchez,1,0,0,0
Eugene Seale,1,0,46,46
Mike Singletary,1,0,13,13
Doug Smith,1,0,20,20
Billy Ray Smith Jr.,1,0,9,9
Mike Stensrud,1,0,5,5
Mickey Sutton,1,0,1,1
Henry Thomas,1,0,7,7
Rodney Thomas,1,0,48,48
Greg Townsend,1,1,86,86
Keena Turner,1,0,2,2
James Washington,1,0,7,7
Lionel Washington,1,0,0,0
Adrian White,1,0,29,29
Solomon Wilcots,1,0,6,6
Jimmy Williams,1,0,5,5
Perry Williams,1,0,0,0
Steve Wilson,1,0,7,7
Lonnie Young,1,0,2,2
Carl Zander,1,0,3,3
Mike Zordich,1,1,35,35
Todd Bell,0,0,24,24
