Player,Comb,Asst,Solo,Sck
Stacy Robinson,2,0,2,0
Max Runager,2,0,2,0
Ricky Sanders,2,0,2,0
Greg Scales,2,0,2,0
Andy Schillinger,2,0,2,0
Adam Schreiber,2,1,1,0
Patrick Scott,2,0,2,0
Mickey Shuler,2,1,1,0
Kenneth Sims,2,0,2,0
Vinson Smith,2,0,1,0
Keith Taylor,2,0,2,0
Jim Thornton,2,0,2,0
Anthony Toney,2,0,2,0
Dan Turk,2,0,2,0
Clarence Verdin,2,0,2,0
James Wilder,2,0,2,0
Vince Abbott,1,0,1,0
Raul Allegre,1,0,1,0
John Alt,1,0,0,0
Morten Andersen,1,0,1,0
Alfred Anderson,1,0,1,0
Neal Anderson,1,0,1,0
Flipper Anderson,1,0,1,0
Bruce Armstrong,1,0,1,0
Edwin Bailey,1,0,1,0
Stacey Bailey,1,0,1,0
Stephen Baker,1,0,1,0
Brian Baldinger,1,0,1,0
Roy Banks,1,0,1,0
Harris Barton,1,0,1,0
Mark Bavaro,1,0,1,0
Pat Beach,1,0,1,0
Shawn Beals,1,0,1,0
Albert Bell,1,0,1,0
Greg Bell,1,0,1,0
Mark Bellini,1,0,1,0
Woody Bennett,1,0,1,0
Cliff Benson,1,0,1,0
Todd Blackledge,1,0,1,0
Anthony Blaylock,1,0,1,0
Dwaine Board,1,0,1,0
Scott Bolton,1,0,1,0
Mark Bortz,1,0,1,0
Joe Bostic,1,0,1,0
Mark Boyer,1,0,1,0
James Brooks,1,0,1,0
John Bruhin,1,0,1,0
Kelvin Bryant,1,0,1,0
Cornell Burbage,1,0,1,0
Ray Butler,1,0,0,0
Rich Camarillo,1,0,1,0
Joe Caravello,1,0,1,0
Cody Carlson,1,0,1,0
Paul Ott Carruth,1,0,1,0
Wes Chandler,1,0,1,0
Louis Clark,1,0,1,0
Joey Clinkscales,1,0,1,0
Mike Cofer,1,0,1,0
Darrell Colbert,1,0,1,0
Greg Coleman,1,0,1,0
Cris Collinsworth,1,0,1,0
Joe Costello,1,0,1,0
Steve Cox,1,0,1,0
Greg Davis,1,0,1,0
Mark Dennis,1,0,1,0
Eric Dickerson,1,0,1,0
Steve Dils,1,0,1,0
Floyd Dixon,1,0,1,0
Tony Dorsett,1,0,1,0
Curtis Duncan,1,0,1,0
Irv Eatman,1,0,1,0
Henry Ellard,1,0,1,0
Boomer Esiason,1,0,1,0
Paul Farren,1,0,1,0
Jeff Feagles,1,0,1,0
Joe Ferguson,1,0,1,0
Mervyn Fernandez,1,0,1,0
Earl Ferrell,1,0,1,0
Dan Fike,1,0,1,0
Darren Flutie,1,0,1,0
Russ Francis,1,0,1,0
Tony Franklin,1,0,1,0
Brent Fullwood,1,0,1,0
Chris Gaines,1,1,0,0
Harry Galbreath,1,0,1,0
Teddy Garcia,1,0,1,0
Bill Gay,1,0,0,0
Jimmie Giles,1,0,1,0
Ernest Givins,1,0,1,0
Sam Graddy,1,0,1,0
Terry Greer,1,0,1,0
Ted Gregory,1,0,1,1
Paul Gruber,1,0,1,0
Steve Hamilton,1,0,1,0
Steve Hammond,1,1,0,0
Charley Hannah,1,0,1,0
Dave Harbour,1,0,1,0
Emile Harry,1,0,1,0
Herman Heard,1,0,1,0
Johnny Hector,1,0,0,0
Ron Heller,1,0,1,0
Jessie Hester,1,0,1,0
Craig Heyward,1,0,1,0
Alex Higdon,1,0,1,0
Jay Hilgenberg,1,0,1,0
Ira Hillary,1,0,1,0
Dalton Hilliard,1,0,1,0
Doug Hollie,1,0,0,0
Dave Hollis,1,0,1,0
Pete Holohan,1,0,1,0
Byron Hunt,1,0,1,0
Donald Igwebuike,1,0,1,0
Keith Jackson,1,0,1,0
Mark Jackson,1,0,1,0
Bo Jackson,1,0,1,0
Keyvan Jenkins,1,1,0,0
Lee Johnson,1,0,1,0
Ron Johnson,1,0,1,0
Troy Johnson,1,0,1,0
Trumaine Johnson,1,0,1,0
Tony Jones,1,0,0,0
Steve Jordan,1,0,1,0
Jim Juriga,1,0,1,0
Keith Kartz,1,0,0,0
Clarence Kay,1,0,1,0
Kevin Kellin,1,0,1,0
Jim Kelly,1,0,1,0
Bill Kenney,1,1,0,0
Gary Kowalski,1,0,1,0
Tommy Kramer,1,0,1,0
Ken Lanier,1,0,1,0
Mike Lansford,1,0,1,0
Greg Lasker,1,1,0,0
Babe Laufenberg,1,0,1,0
Danzell Lee,1,0,1,0
Charles Lockett,1,0,1,0
Terry Long,1,0,1,0
Duval Love,1,0,1,0
Kirk Lowdermilk,1,1,0,0
Calvin Magee,1,0,1,0
Dan Marino,1,0,1,0
Jeff Markland,1,0,0,0
Charles Martin,1,1,0,0
Dennis McKnight,1,0,1,0
Ron McLean,1,1,0,0
Chris McLemore,1,0,0,0
Pete Metzelaars,1,0,1,0
Doug Mikolas,1,0,1,1
Art Monk,1,0,1,0
Joe Montana,1,0,1,0
Emery Moorehead,1,1,0,0
Rich Moran,1,0,1,0
Larry Moriarty,1,0,1,0
Joe Morris,1,0,1,0
Randall Morris,1,0,1,0
Ron Morris,1,0,1,0
Anthony Munoz,1,0,1,0
Pete Najarian,1,0,1,0
Eric Naposki,1,0,1,0
Karl Nelson,1,0,1,0
Tom Newberry,1,0,1,0
Calvin Nicholas,1,0,1,0
Brent Novoselsky,1,0,1,0
Bart Oates,1,0,1,0
Mike Oliphant,1,0,1,0
Mike Pagel,1,0,1,0
Irvin Pankey,1,0,1,0
Joel Patten,1,0,1,0
Mark Pattison,1,0,1,0
Steve Pelluer,1,0,1,0
Bob Perryman,1,1,0,0
Dean Prater,1,0,1,0
Joe Prokop,1,0,1,0
James Pruitt,1,0,0,0
Rollin Putzier,1,0,1,0
Mike Quick,1,0,1,0
Andre Reed,1,0,1,0
Tom Rehder,1,0,1,0
Bruce Reimers,1,0,1,0
Fuad Reveiz,1,0,1,0
Doug Riesenberg,1,0,1,0
Jim Ritcher,1,0,1,0
Reggie Roby,1,0,1,0
Dan Rosado,1,0,0,0
Mark Rypien,1,0,1,0
Eric Sanders,1,0,1,0
Sean Scott,1,0,1,0
Victor Scott,1,0,1,0
Sterling Sharpe,1,0,1,0
Tim Sherwin,1,0,1,0
Phil Simms,1,0,1,0
Webster Slaughter,1,0,1,0
Daryl Smith,1,0,1,0
Dave Smith,1,0,0,0
John Spagnola,1,0,1,0
Stephen Starring,1,0,1,0
Matt Suhey,1,0,1,0
Jim Sweeney,1,0,1,0
Gene Taylor,1,0,1,0
Kitrick Taylor,1,0,1,0
Rob Taylor,1,0,1,0
John Teltschik,1,0,1,0
Vinny Testaverde,1,0,1,0
R.C. Thielemann,1,0,1,0
Johnny Thomas,1,0,1,0
Broderick Thompson,1,0,1,0
Weegie Thompson,1,0,1,0
John Tice,1,0,1,0
Ben Utt,1,0,1,0
Herschel Walker,1,0,1,0
Kevin Walker,1,0,1,0
Steve Wallace,1,0,1,0
Joe Walter,1,0,1,0
Clarence Weathers,1,0,1,0
Mike Webster,1,0,1,0
Ed West,1,0,1,0
Bruce Wilkerson,1,0,1,0
Gerald Willhite,1,0,1,0
Jamie Williams,1,0,1,0
John L. Williams,1,0,1,0
Mitch Willis,1,0,1,0
Mike Wilson,1,0,1,0
Craig Wolfley,1,0,1,0
Will Wolford,1,0,1,0
Ickey Woods,1,0,0,0
Butch Woolfolk,1,0,1,0
Howard Ballard,0,0,0,0
Gary Clark,0,0,0,0
Leonard Harris,0,0,0,0
Tim Irwin,0,0,0,0
Joe Milinichik,0,0,0,0
Reggie Singletary,0,0,0,0
Ron Wooten,0,0,0,0
