Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Jamal Anderson,11,1,11,0,0,0,11,0,0
James Joseph,11,1,11,0,0,0,11,0,0
Derrick Ned,11,7,77,0,0,0,19,0,1
Brian Kozlowski,10.5,2,21,0,0,0,14,0,0
Glenn Cadrez,10,1,10,0,0,0,10,0,0
Kurt Haws,10,1,10,0,0,0,10,0,0
Blaine Bishop,9,2,18,0,0,0,11,0,0
Sam Gash,9,1,9,0,0,0,9,0,0
Jeff Campbell,8,3,24,0,0,0,11,1,0
Robert Jones,8,1,8,0,0,0,8,0,0
Andrew Jordan,8,1,8,0,0,0,8,0,0
Tim Lester,8,1,8,0,0,0,8,0,1
Ed Toner,8,1,8,0,0,0,8,0,0
Steve Tovar,8,1,8,0,0,0,8,0,0
Craig Heyward,7,1,7,0,0,0,7,0,0
Marcus Wilson,7,2,14,0,0,0,14,0,1
Tyji Armstrong,6,1,6,0,0,0,6,0,0
Don Davey,6,1,6,0,0,0,6,0,0
Jerry Evans,6,1,6,0,0,0,6,0,0
Carwell Gardner,6,1,6,0,0,0,6,0,0
Terry Samuels,6,1,6,0,0,0,6,0,0
Chris Walsh,6,1,6,0,0,0,6,0,0
Vaughn Booker,5,2,10,0,0,0,10,0,0
Mark Jackson,5,1,5,0,0,0,5,0,0
Brent Novoselsky,5,2,10,0,0,0,10,0,0
Irv Smith,5,2,10,0,0,0,10,0,0
Mark Pike,4.5,2,9,0,0,0,9,0,0
Mike Teeter,4.5,2,9,0,0,0,9,1,1
Mike Williams,4.5,2,9,0,0,0,9,0,0
Chuck Evans,4,1,4,0,0,0,4,0,0
James Jenkins,4,1,4,0,0,0,4,0,0
Tony McGee,4,1,4,0,0,0,4,0,0
Jeff Zgonina,4,2,8,0,0,0,8,0,1
John Burke,3.7,3,11,0,0,0,6,0,0
Derek Brown,3,1,3,0,0,0,3,0,0
Ernie Mills,3,2,6,0,0,0,6,0,1
Steve Tasker,2,1,2,0,0,0,2,0,0
Derek Brown,1,1,1,0,0,0,1,0,0
Vaughn Parker,1,1,1,0,0,0,1,0,0
James Patton,1,1,1,0,0,0,1,0,0
Eric Shaw,1,1,1,0,0,0,1,0,0
Greg Baty,0,1,0,0,0,0,0,0,1
Dwayne Carswell,0,1,0,0,0,0,0,0,0
Marty Carter,0,1,0,0,0,0,0,0,0
Andre Collins,0,1,0,0,0,0,0,0,0
Kenneth Davis,0,1,0,0,0,0,0,0,1
Dave Garnett,0,1,0,0,0,0,0,0,0
Mark Ingram,0,1,0,0,0,0,0,0,0
Maurice Johnson,0,1,0,0,0,0,0,0,0
Brian O'Neal,0,1,0,0,0,0,0,0,1
Bernie Parmalee,0,2,0,0,0,0,0,0,1
John Thierry,0,1,0,0,0,0,0,0,0
Jim Thornton,0,1,0,0,0,0,0,0,0
Jamie Williams,0,1,0,0,0,0,0,0,1
Mike Zordich,0,1,0,0,0,0,0,0,0
Myron Guyton,-1,1,-1,0,0,0,-1,0,0
