Player,Comb,Asst,Solo,Sck
William Gaines,2,0,2,0
Kendall Gammon,2,0,2,0
Wayne Gandy,2,0,2,0
Chris Gardocki,2,0,2,0
Andrew Glover,2,1,1,0
Courtney Hall,2,0,2,0
Jim Hanna,2,1,1,0
Jackie Harris,2,1,1,0
Raymont Harris,2,0,2,0
Craig Hentrich,2,0,2,0
Greg Hill,2,0,2,0
Randal Hill,2,0,2,0
Jeff Hunter,2,0,2,0
Mark Ingram,2,1,1,0
Keith Jackson,2,1,1,0
Jeff Jaeger,2,0,2,0
Shawn Jefferson,2,0,2,0
Haywood Jeffires,2,0,2,0
Lee Johnson,2,0,2,0
Reggie Johnson,2,0,2,0
John Kasay,2,1,1,0
Erik Kramer,2,0,2,0
Jay Leeuwenburg,2,0,2,0
Chip Lohmiller,2,0,2,0
Nick Lowery,2,0,2,0
Rick Lyle,2,0,2,0
Eric Mahlum,2,0,2,0
Terance Mathis,2,0,2,0
Trevor Matich,2,0,2,0
Randall McDaniel,2,0,2,0
Anthony Miller,2,0,2,0
Ernie Mills,2,0,2,0
Pat O'Neill,2,1,1,0
Willie Oshodin,2,1,1,0
Brett Perriman,2,0,2,0
Ed Philion,2,1,1,0
Ted Popson,2,0,2,0
Roosevelt Potts,2,1,1,0
Shawn Price,2,0,2,0
Kenyon Rasheed,2,0,2,0
Austin Robbins,2,0,2,0
Mark Rodenhauser,2,2,0,0
Leonard Russell,2,0,2,0
Glenell Sanders,2,1,1,0
Jason Sehorn,2,0,2,0
Eric Shaw,2,1,1,0
Mike Sherrard,2,0,2,0
Keith Sims,2,2,0,0
Webster Slaughter,2,0,2,0
Irv Smith,2,0,2,0
Robert Smith,2,1,1,0
Steve Smith,2,0,2,0
Mike Stonebreaker,2,0,2,0
Tommie Stowers,2,1,1,0
Deon Strother,2,0,2,0
Damon Thomas,2,0,2,0
Tom Tupa,2,0,2,0
Floyd Turner,2,0,2,0
Rick Tuten,2,0,2,0
Jeff Uhlenhake,2,0,2,0
Kimo von Oelhoffen,2,0,2,0
Chris Warren,2,0,2,0
Jeff Wilkins,2,0,2,0
Charles Wilson,2,0,2,0
Will Wolford,2,0,2,0
Gary Zimmerman,2,0,2,0
Louie Aguiar,1,0,1,0
Arnold Ale,1,0,1,0
Larry Allen,1,0,1,0
Marcus Allen,1,0,1,0
John Alt,1,0,1,0
Jamal Anderson,1,0,1,0
Richie Anderson,1,1,0,0
Bruce Armstrong,1,0,1,0
James Atkins,1,0,1,0
Aaron Bailey,1,0,1,0
Tomur Barnes,1,0,1,0
Fred Barnett,1,0,1,0
Greg Baty,1,0,1,0
Mark Bavaro,1,0,1,0
Brad Baxter,1,1,0,0
Ian Beckles,1,0,1,0
Tom Beer,1,1,0,0
William Bell,1,0,1,0
Jerome Bettis,1,0,1,0
Dean Biasucci,1,0,1,0
Drew Bledsoe,1,0,1,0
Ed Brady,1,0,1,0
Chad Bratzke,1,0,1,0
Dewell Brewer,1,0,1,0
Robert Brooks,1,0,1,0
Bucky Brooks,1,0,1,0
Steve Broussard,1,0,1,0
Ray Brown,1,0,1,0
Tim Brown,1,0,1,0
Troy Brown,1,0,1,0
Isaac Bruce,1,0,1,0
Richard Buchanan,1,0,1,0
Kevin Butler,1,1,0,0
Rich Camarillo,1,0,1,0
Tony Carter,1,0,1,0
Jason Carthen,1,1,0,0
Kerry Cash,1,0,1,0
Larry Centers,1,0,1,0
Derrick Clark,1,0,1,0
Gary Clark,1,0,1,0
Reggie Clark,1,0,1,0
Pat Coleman,1,0,1,0
Horace Copeland,1,0,1,0
Jerry Crafts,1,0,1,0
Ray Crittenden,1,0,1,0
Rodney Culver,1,0,1,0
Bob Dahl,1,0,1,0
Brad Daluiso,1,0,1,0
Antone Davis,1,0,1,0
Greg Davis,1,0,1,0
Willie Davis,1,0,1,0
Lawrence Dawsey,1,0,1,0
Dermontti Dawson,1,0,1,0
Doug Dawson,1,0,1,0
Derrick Deese,1,0,1,0
Al Del Greco,1,0,1,0
Mark Dennis,1,0,1,0
Trent Dilfer,1,0,1,0
Scott Dill,1,0,1,0
Jim Dombrowski,1,0,1,0
Mitch Donahue,1,0,1,0
Karl Dunbar,1,0,1,0
Ernest Dye,1,0,1,0
John Elway,1,0,1,0
Ricky Ervins,1,0,1,0
Jim Everett,1,0,1,0
Jeff Feagles,1,1,0,0
Derrick Fenner,1,0,1,0
Fred Foggie,1,1,0,0
Roman Fortin,1,0,1,0
Gus Frerotte,1,0,1,0
David Frisch,1,1,0,0
Matt Gay,1,0,1,0
Mike Gisler,1,1,0,0
Kevin Glover,1,0,1,0
Bill Goldberg,1,0,1,0
Cecil Gray,1,0,1,0
Chris Gray,1,0,1,0
Eric Green,1,0,1,0
Tracy Greene,1,0,1,0
Paul Gruber,1,0,1,0
Eric Guliford,1,1,0,0
Ruffin Hamilton,1,1,0,0
Rodney Hampton,1,0,1,0
Brian Hansen,1,1,0,0
Jason Hanson,1,0,1,0
Ronnie Harmon,1,0,1,0
Alvin Harper,1,0,1,0
Frank Hartley,1,0,1,0
Andre Hastings,1,0,1,0
Michael Haynes,1,0,1,0
Chris Hinton,1,0,1,0
Leroy Hoard,1,0,1,0
Daryl Hobbs,1,0,1,0
Rodney Holman,1,0,1,0
Lester Holmes,1,0,1,0
Mike Horan,1,1,0,0
Desmond Howard,1,0,1,0
Garry Howe,1,0,1,0
Kent Hull,1,0,1,0
Darwin Ireland,1,0,1,0
Calvin Jackson,1,1,0,0
John Jackson,1,0,1,0
Michael Jackson,1,0,1,0
James Jett,1,0,1,0
John Jett,1,0,1,0
Johnny Johnson,1,0,1,0
Maurice Johnson,1,0,1,0
Norm Johnson,1,0,1,0
Brent Jones,1,0,1,0
Trey Junkin,1,1,0,0
Kevin Knox,1,0,1,0
Bob Kratch,1,0,1,0
Jim Lachey,1,0,1,0
Aaron Laing,1,0,1,0
Roderick Lewis,1,0,1,0
Adam Lingner,1,0,1,0
Kirk Lowdermilk,1,0,1,0
Don Majkowski,1,0,1,0
Siupeli Malamala,1,0,1,0
Arthur Marshall,1,0,1,0
Tony Martin,1,0,1,0
Jason Mathews,1,0,1,0
Bruce Matthews,1,1,0,0
Deems May,1,0,1,0
Keenan McCardell,1,0,1,0
O.J. McDuffie,1,0,1,0
Tim McGee,1,0,1,0
Raleigh McKenzie,1,0,1,0
James McKnight,1,0,1,0
Dave Meggett,1,0,1,0
Pete Metzelaars,1,0,1,0
Joe Milinichik,1,0,1,0
Hugh Millen,1,0,1,0
Rick Mirer,1,0,1,0
Shannon Mitchell,1,1,0,0
Art Monk,1,0,1,0
Warren Moon,1,0,1,0
Herman Moore,1,0,1,0
Rob Moore,1,0,1,0
Ronald Moore,1,0,1,0
Bam Morris,1,0,1,0
Johnnie Morton,1,0,1,0
Don Mosebar,1,0,1,0
Eddie Murray,1,1,0,0
Tom Newberry,1,0,1,0
Jay Novacek,1,0,1,0
Jerry Olsavsky,1,1,0,0
Erric Pegram,1,0,1,0
Carl Pickens,1,0,1,0
Aaron Pierce,1,0,1,0
David Pool,1,0,1,0
Walter Rasby,1,0,1,0
Tom Rathman,1,0,1,0
Eric Ravotti,1,0,1,0
Walter Reeves,1,0,1,0
Steve Rhem,1,0,1,0
Jerry Rice,1,0,1,0
David Richards,1,0,1,0
Andre Rison,1,0,1,0
Ray Roberts,1,0,1,0
William Roberts,1,0,1,0
Tyrone Rodgers,1,0,1,0
Jermaine Ross,1,0,1,0
Derek Russell,1,0,1,0
Troy Sadowski,1,0,1,0
Terry Samuels,1,1,0,0
Kevin Sargent,1,0,1,0
Sebastian Savage,1,0,1,0
Adam Schreiber,1,0,1,0
Bill Schultz,1,0,1,0
Darnay Scott,1,0,1,0
Leon Searcy,1,1,0,0
Luis Sharpe,1,0,1,0
Shannon Sharpe,1,0,1,0
Will Shields,1,0,1,0
Pete Shufelt,1,1,0,0
Heath Shuler,1,0,1,0
Ricky Siglar,1,0,1,0
Ed Simmons,1,0,1,0
Jackie Slater,1,0,1,0
Lance Smith,1,0,1,0
Jesse Solomon,1,0,1,0
Irving Spikes,1,0,1,0
Ramondo Stallings,1,0,1,0
Rohn Stark,1,0,1,0
Joe Staysniak,1,0,1,0
Pete Stoyanovich,1,0,1,0
Darren Studstill,1,0,1,0
Harry Swayne,1,0,1,0
Keith Taylor,1,0,1,0
Cedric Tillman,1,0,1,0
Olanda Truitt,1,0,1,0
Nate Turner,1,0,1,0
Joe Valerio,1,0,1,0
Bryan Wagner,1,0,1,0
Derrick Walker,1,0,1,0
Derek Ware,1,0,1,0
Lamont Warren,1,0,1,0
Ricky Watters,1,0,1,0
Lorenzo White,1,0,1,0
Bob Whitfield,1,0,1,0
Curtis Whitley,1,0,1,0
Bernard Williams,1,0,1,0
Brian Williams,1,0,1,0
David Williams,1,0,1,0
Harvey Williams,1,0,1,0
James O. Williams,1,0,1,0
Willie Williams,1,0,1,0
Klaus Wilmsmeyer,1,0,1,0
DeMond Winston,1,0,1,0
Blaise Winter,1,0,1,0
Tim Worley,1,0,1,0
Ryan Yarborough,1,0,1,0
Duane Young,1,0,1,0
Tony Zendejas,1,0,1,0
Mark Bortz,0,0,0,0
Courtney Hawkins,0,0,0,0
Tim Irwin,0,0,0,0
Tyoka Jackson,0,0,0,0
Anthony McDowell,0,0,0,0
Charles McRae,0,0,0,0
Bucky Richardson,0,0,0,0
