Player,FF,FR,FR TD
Anthony Smith,0,1,1
Artie Smith,0,0,0
Ben Smith,0,0,0
Cedric Smith,0,0,0
Darrin Smith,0,2,0
Dennis Smith,0,1,0
Fernando Smith,0,0,0
Frankie Smith,0,0,0
Irv Smith,0,0,0
Kevin Smith,0,0,0
Lance Smith,0,0,0
Otis Smith,0,0,0
Robert Smith,0,0,0
Rod Smith,0,0,0
Steve Smith,0,0,0
Jesse Solomon,0,0,0
Phillippi Sparks,0,0,0
Del Speer,0,0,0
Irving Spikes,0,0,0
Marc Spindler,0,0,0
Ramondo Stallings,0,0,0
Tony Stargell,0,1,0
Rohn Stark,0,0,0
Joe Staysniak,0,0,0
Santo Stephens,0,0,0
Mark Stepnoski,0,0,0
Michael Stewart,0,1,0
Dwight Stone,0,0,0
Mike Stonebreaker,0,0,0
Tommie Stowers,0,0,0
Pete Stoyanovich,0,0,0
Fred Strickland,0,1,0
Mack Strong,0,0,0
Deon Strother,0,0,0
Darren Studstill,0,0,0
Eddie Sutter,0,0,0
Charles Swann,0,0,0
Harry Swayne,0,0,0
Jim Sweeney,0,0,0
Pat Swilling,0,1,0
Steve Tasker,0,0,0
David Tate,0,0,0
Keith Taylor,0,0,0
Terry Taylor,0,0,0
George Teague,0,0,0
Mike Teeter,0,0,0
Pat Terrell,0,0,0
Doug Terry,0,3,0
John Thierry,0,0,0
Yancey Thigpen,0,0,0
Damon Thomas,0,0,0
Dave Thomas,0,0,0
Mark Thomas,0,0,0
Robb Thomas,0,0,0
Leroy Thompson,0,0,0
Jim Thornton,0,2,0
Cedric Tillman,0,0,0
Spencer Tillman,0,1,0
Michael Timpson,0,0,0
Ken Tippins,0,1,0
Tony Tolbert,0,1,0
Ed Toner,0,1,0
James Trapp,0,0,0
Greg Truitt,0,0,0
Olanda Truitt,0,0,0
Esera Tuaolo,0,0,0
Winfred Tubbs,0,0,0
Jessie Tuggle,0,1,0
Tom Tupa,0,0,0
Dan Turk,0,0,0
Floyd Turner,0,0,0
Kevin Turner,0,1,0
Rick Tuten,0,0,0
Jeff Uhlenhake,0,0,0
Joe Valerio,0,0,0
Matt Vanderbeek,0,0,0
Sean Vanhorse,0,0,0
Troy Vincent,0,0,0
Kimo von Oelhoffen,0,0,0
Bryan Wagner,0,0,0
Adam Walker,0,1,0
Bracy Walker,0,0,0
Derrick Walker,0,0,0
Herschel Walker,0,0,0
Aaron Wallace,0,0,0
Brett Wallerstedt,0,0,0
Wesley Walls,0,0,0
Chris Walsh,0,0,0
Derek Ware,0,0,0
Chris Warren,0,0,0
Frank Warren,0,1,0
Lamont Warren,0,0,0
Terrence Warren,0,1,0
Charles Washington,0,0,0
Dewayne Washington,0,1,1
Lionel Washington,0,0,0
Mickey Washington,0,1,0
Ricky Watters,0,0,0
Damon Watts,0,0,0
Larry Webster,0,0,0
Dean Wells,0,0,0
Mark Wheeler,0,0,0
Alberto White,0,0,0
Lorenzo White,0,1,0
William White,0,0,0
Bob Whitfield,0,0,0
Curtis Whitley,0,0,0
Corey Widmer,0,0,0
Gabe Wilkins,0,0,0
Jeff Wilkins,0,0,0
Dan Wilkinson,0,0,0
Aeneas Williams,0,1,0
Bernard Williams,0,0,0
Brian Williams,0,0,0
Dan Williams,0,0,0
David Williams,0,0,0
Gerald Williams,0,1,1
Harvey Williams,0,0,0
James O. Williams,0,0,0
Jerrol Williams,0,0,0
Mark Williams,0,0,0
Mike Williams,0,0,0
Ronnie Williams,0,0,0
Willie Williams,0,0,0
James Willis,0,0,0
Klaus Wilmsmeyer,0,0,0
Jeff Wilner,0,0,0
Bobby Wilson,0,0,0
Charles Wilson,0,0,0
Marcus Wilson,0,0,0
Karl Wilson,0,1,0
Bernard Wilson,0,0,0
Troy Wilson,0,0,0
Ray Wilson,0,0,0
DeMond Winston,0,0,0
Blaise Winter,0,1,0
Frank Winters,0,0,0
Steve Wisniewski,0,0,0
Will Wolford,0,1,0
Marc Woodard,0,0,0
Tony Woods,0,0,0
Tito Wooten,0,0,0
Tim Worley,0,0,0
Barron Wortham,0,1,0
Darryl Wren,0,0,0
Alexander Wright,0,0,0
Frank Wycheck,0,0,0
David Wyman,0,0,0
Ryan Yarborough,0,0,0
Bryant Young,0,1,0
Duane Young,0,0,0
Lonnie Young,0,0,0
Robert Young,0,0,0
Tony Zendejas,0,0,0
Jeff Zgonina,0,0,0
Gary Zimmerman,0,0,0
