Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Chase Coffman,3,30,0,0,0,14,2,66.7,0,18,5
Jim Dray,3,47,0,1,0,24,3,100,0,24,9
Gartrell Johnson,3,6,0,0,0,10,0,0,1,8,5
Quinn Johnson,3,26,0,0,0,11,2,66.7,0,21,4
Deji Karim,3,10,0,0,0,7,1,33.3,0,10,7
Joe McKnight,3,20,0,0,0,9,2,66.7,0,12,4
Nick Miller,3,40,0,1,0,32,1,33.3,0,3,4
Dimitri Nance,3,30,0,0,0,14,2,66.7,0,35,4
Shawn Nelson,3,25,0,0,0,12,1,33.3,1,14,4
Jake O'Connell,3,31,0,0,0,18,2,66.7,0,23,4
Kevin Ogletree,3,34,0,0,0,19,2,66.7,0,7,7
Zach Potter,3,24,0,0,0,10,1,33.3,0,13,8
Taylor Price,3,41,0,0,0,18,3,100,0,22,4
Gijon Robinson,3,12,1,0,0,6,2,66.7,0,8,7
Steve Slaton,3,11,0,0,0,12,1,33.3,0,20,4
Jerramy Stevens,3,43,0,1,0,22,2,66.7,0,12,5
Derrick Williams,3,30,0,0,0,17,1,33.3,0,7,5
Brandon Banks,2,10,0,0,0,15,1,50,0,0,5
Khalif Barnes,2,8,1,0,0,6,1,50,0,5,2
Michael Bennett,2,9,0,0,0,6,0,0,0,7,2
Michael Clayton,2,19,0,0,0,14,1,50,0,2,5
John Conner,2,9,0,0,0,7,1,50,0,1,4
Quan Cosby,2,16,0,0,0,11,1,50,0,4,2
Yamon Figurs,2,17,0,0,0,11,1,50,0,7,2
Quinton Ganther,2,9,0,0,0,8,0,0,0,7,3
Madison Hedgecock,2,8,0,0,0,7,0,0,0,9,2
Dwayne Jarrett,2,40,0,1,0,21,2,100,0,4,5
Reagan Maui'a,2,20,0,0,0,10,2,100,0,18,5
Garrett Mills,2,19,0,0,0,14,1,50,0,1,3
Fendi Onobun,2,15,0,0,0,8,1,50,0,6,4
Logan Paulsen,2,10,1,0,0,9,1,50,0,8,2
Mickey Shuler,2,44,0,1,0,28,2,100,0,13,5
Donte' Stallworth,2,82,0,1,1,67,2,100,0,28,5
James Starks,2,15,0,0,0,12,1,50,0,11,4
Fred Taylor,2,6,0,0,0,7,0,0,0,5,3
Keith Toston,2,29,0,1,0,23,1,50,0,33,2
Patrick Turner,2,26,0,1,0,21,0,0,0,2,2
Albert Young,2,11,0,0,0,13,0,0,0,14,2
Sam Aiken,1,7,0,0,0,7,0,0,0,0,1
Gary Banks,1,2,0,0,0,2,0,0,0,-1,3
Hank Baskett,1,18,0,0,0,18,1,100,0,7,4
Jackie Battle,1,9,0,0,0,9,0,0,0,7,3
Brock Bolen,1,15,0,0,0,15,1,100,0,4,3
Drew Brees,1,7,0,0,0,7,0,0,0,16,1
Eldra Buckley,1,10,0,0,0,10,0,0,1,5,2
Duke Calhoun,1,4,0,0,0,4,0,0,0,4,2
Rock Cartwright,1,10,0,0,0,10,0,0,0,9,3
Scott Chandler,1,8,0,0,0,8,0,0,0,4,3
Desmond Clark,1,12,0,0,0,12,1,100,0,8,2
Jeff Cumberland,1,3,0,0,0,3,0,0,0,2,2
Kevin Curtis,1,6,0,0,0,6,0,0,0,0,2
Kellen Davis,1,19,1,0,0,19,1,100,0,4,3
Mike Gibson,1,-2,0,0,0,-2,0,0,0,2,1
Richard Goodman,1,25,0,1,0,25,0,0,1,5,2
Korey Hall,1,9,0,0,0,9,0,0,0,9,1
Ben Hartsock,1,7,0,0,0,7,1,100,0,1,3
Todd Herremans,1,2,1,0,0,2,1,100,0,0,1
Lex Hilliard,1,3,0,0,0,3,0,0,0,5,2
Paul Hubbard,1,8,0,0,0,8,0,0,0,1,3
Kareem Huggins,1,7,0,0,0,7,1,100,0,1,2
Tory Humphrey,1,12,0,0,0,12,1,100,0,12,2
Chris Ivory,1,17,0,0,0,17,1,100,0,23,1
Manuel Johnson,1,6,0,0,0,6,0,0,0,0,5
Erik Lorig,1,10,0,0,0,10,1,100,0,7,2
Kregg Lumpkin,1,12,0,0,0,12,1,100,0,15,1
Colt McCoy,1,13,0,0,0,13,1,100,0,7,1
Mike McGlynn,1,1,0,0,0,1,0,0,0,0,1
Jerious Norwood,1,9,0,0,0,9,0,0,0,11,3
Cedric Peerman,1,11,0,0,0,11,1,100,0,4,3
Donald Penn,1,1,1,0,0,1,1,100,0,0,1
Dennis Pitta,1,1,0,0,0,1,0,0,0,0,5
Chris Pressley,1,6,0,0,0,6,0,0,0,3,1
Richard Quinn,1,9,0,0,0,9,0,0,0,11,2
Dominic Rhodes,1,4,0,0,0,4,0,0,0,2,4
Alex Smith,1,6,0,0,0,6,0,0,0,3,1
Mike Vrabel,1,2,1,0,0,2,1,100,0,0,2
Seneca Wallace,1,9,0,0,0,9,1,100,0,9,1
Andrew Whitworth,1,1,1,0,0,1,1,100,0,0,1
Ernest Wilford,1,3,0,0,0,3,0,0,0,0,2
Cary Williams,1,13,0,0,0,13,1,100,0,9,1
Chris Williams,1,4,0,0,0,4,0,0,0,1,1
Kyle Williams,1,8,0,0,0,8,0,0,0,2,1
Matt Willis,1,17,0,0,0,17,1,100,0,0,2
