Player,INT,INT TD,INT Yds,Lng
London Fletcher,1,0,0,0
Dominique Franks,1,0,40,40
Scott Fujita,1,0,16,16
Vincent Fuller,1,0,0,0
Dashon Goldson,1,1,39,39
Courtney Greene,1,0,8,8
Quentin Groves,1,0,-4,-4
Tyjuan Hagler,1,0,35,35
Ken Hamlin,1,0,0,0
Joselio Hanson,1,0,17,17
Roman Harper,1,0,6,6
David Hawthorne,1,0,5,5
Geno Hayes,1,1,41,41
Will Herring,1,0,0,0
Ellis Hobbs,1,0,0,0
Chris Hope,1,0,32,32
Chris Houston,1,0,0,0
Jason Hunter,1,0,14,14
Bradie James,1,0,11,11
Mike Jenkins,1,0,-4,-4
Kelly Jennings,1,0,0,0
Tim Jennings,1,0,39,39
Brandon Johnson,1,0,12,12
Derrick Johnson,1,1,15,15
Ed Johnson,1,0,5,5
Rashad Johnson,1,0,7,7
Adam Jones,1,0,10,10
David Jones,1,0,0,0
Reshad Jones,1,0,0,0
Sean Jones,1,0,45,31
Brett Keisel,1,1,79,79
Terrance Knighton,1,0,-3,-3
Jacob Lacey,1,0,44,44
LaRon Landry,1,0,0,0
James Laurinaitis,1,0,4,4
Trevor Laws,1,0,13,13
Manny Lawson,1,0,0,0
Ben Leber,1,0,19,19
Jim Leonhard,1,0,2,2
Trevard Lindley,1,0,8,8
Curtis Lofton,1,0,2,2
Corey Lynch,1,0,0,0
Anthony Madison,1,0,-1,-1
Danieal Manning,1,0,0,0
Sen'Derrick Marks,1,0,-6,-6
Derrick Martin,1,0,15,15
Sherrod Martin,1,0,34,34
Rashean Mathis,1,0,24,24
Clay Matthews,1,1,62,62
Bryan McCann,1,1,101,101
Rolando McClain,1,0,10,10
Danny McCray,1,0,0,0
Ray McDonald,1,1,31,31
Sherrick McManis,1,0,1,1
William Middleton,1,0,2,2
Mike Mitchell,1,0,0,0
Kareem Moore,1,0,5,5
Jerome Murphy,1,0,19,19
Chinedum Ndukwe,1,0,0,0
Stephen Nicholas,1,0,0,0
Paul Oliver,1,0,15,15
Chris Owens,1,0,13,13
Calvin Pace,1,0,1,1
Kenny Phillips,1,0,0,0
Shaun Phillips,1,1,31,31
Sabby Piscitelli,1,0,31,31
Brodney Pool,1,0,0,0
Tracy Porter,1,0,5,5
Jordan Pugh,1,0,-2,-2
Cory Redding,1,0,0,0
Dunta Robinson,1,0,0,0
Antrel Rolle,1,0,36,36
Ahtyba Rubin,1,0,1,1
Barrett Ruud,1,0,1,1
Orlando Scandrick,1,1,40,40
Brandon Siler,1,0,0,0
Anthony Smith,1,0,47,47
Daryl Smith,1,0,8,8
Reggie Smith,1,0,20,20
Sean Smith,1,0,18,18
Will Smith,1,0,4,4
Brandon Spikes,1,0,5,5
Ndamukong Suh,1,0,20,20
Lofa Tatupu,1,1,26,26
Leigh Torrence,1,0,21,21
Morgan Trent,1,0,0,0
Marcus Trufant,1,1,32,32
Stephen Tulloch,1,0,18,18
Brian Urlacher,1,0,0,0
Nathan Vasher,1,0,0,0
Kevin Vickerson,1,0,4,4
Jonathan Vilma,1,0,5,5
Frank Walker,1,0,10,10
Jeremy Ware,1,0,0,0
Daryl Washington,1,0,39,39
Donte Whitner,1,0,37,37
Corey Williams,1,0,27,27
Madieu Williams,1,0,0,0
Roy Williams,1,0,0,0
Eric Wright,1,0,0,0
Dawan Landry,0,1,23,23
