Player,INT,INT TD,INT Yds,Lng
Trumaine Johnson,2,0,4,4
Johnathan Joseph,2,1,88,52
Luke Kuechly,2,0,22,25
LaRon Landry,2,1,42,24
Ellis Lankster,2,0,0,0
James Laurinaitis,2,0,18,18
Jim Leonhard,2,0,0,0
Corey Lynch,2,0,50,30
Danieal Manning,2,1,59,55
D.J. Moore,2,0,2,2
Captain Munnerlyn,2,2,107,74
Haruki Nakamura,2,0,39,21
Terence Newman,2,0,0,0
Glover Quin,2,0,22,22
Craig Robertson,2,0,1,1
Josh Robinson,2,0,68,44
Antrel Rolle,2,0,42,22
Stanford Routt,2,0,49,32
Sean Smith,2,0,31,31
Aqib Talib,2,1,59,59
Greg Toler,2,1,102,102
Alterraun Verner,2,0,11,11
Erik Walden,2,0,22,20
Demorrio Williams,2,2,90,59
Tramon Williams,2,0,38,38
Patrick Willis,2,0,2,2
Josh Wilson,2,0,8,7
Al Afalava,1,0,0,0
Prince Amukamara,1,0,0,0
Colt Anderson,1,0,4,4
Nnamdi Asomugha,1,0,0,0
Akeem Ayers,1,0,2,2
Jonathan Babineaux,1,0,-2,-2
Jordan Babineaux,1,0,10,10
Mark Barron,1,0,12,12
Jon Beason,1,0,2,2
Eric Berry,1,0,0,0
E.J. Biggers,1,0,0,0
Bront Bird,1,0,0,0
Chase Blackburn,1,0,0,0
Kyle Bosworth,1,0,10,10
NaVorro Bowman,1,0,11,11
Tyvon Branch,1,0,11,11
Ahmad Brooks,1,1,50,50
David Bruton,1,0,-2,-2
Miles Burris,1,0,7,7
Rafael Bush,1,0,40,40
Donald Butler,1,1,21,21
Morris Claiborne,1,0,0,0
Nate Clements,1,0,21,21
Marquice Cole,1,0,0,0
Erik Coleman,1,0,0,0
Richard Crawford,1,0,12,12
Brian Cushing,1,0,1,1
Craig Dahl,1,0,38,38
Lavonte David,1,0,27,27
Thomas Davis,1,0,0,0
Louis Delmas,1,0,0,0
Tim Dobbins,1,0,7,7
Reed Doughty,1,0,1,1
Carlos Dunlap,1,1,14,14
Bradley Fletcher,1,0,2,2
Drayton Florence,1,0,29,29
L.J. Fort,1,0,10,10
Mason Foster,1,0,0,0
Jerrell Freeman,1,1,4,4
Stephon Gilmore,1,0,23,23
Tashaun Gipson,1,0,23,23
DeJon Gomes,1,0,49,49
Danny Gorrer,1,0,0,0
Jonte Green,1,0,18,18
Chad Greenway,1,0,3,3
Everson Griffen,1,1,29,29
Mike Harris,1,0,0,0
Kelvin Hayden,1,0,39,39
Jayron Hosley,1,0,0,0
Justin Houston,1,0,32,32
Malcolm Jenkins,1,1,55,55
M.D. Jennings,1,1,72,72
Michael Johnson,1,0,3,3
Robert Johnson,1,0,2,2
Shiloh Keo,1,0,1,1
Ryan Kerrigan,1,1,28,28
Paul Kruger,1,0,0,0
Jacob Lacey,1,0,10,10
Dawan Landry,1,0,47,21
Pat Lee,1,0,4,4
Sean Lee,1,0,0,0
Paris Lenon,1,0,0,0
Deandre Levy,1,0,-1,-1
LeQuan Lewis,1,0,0,0
Dwight Lowery,1,0,21,21
Elbert Mack,1,1,73,73
Richard Marshall,1,0,7,7
Robert Mathis,1,0,1,1
Jerod Mayo,1,0,0,0
Brice McCain,1,0,86,86
Colin McCarthy,1,1,49,49
Robert McClain,1,0,32,32
Danny McCray,1,0,0,0
Brandon McDonald,1,0,40,40
Rocky McIntosh,1,0,34,34
Leodis McKelvin,1,0,9,9
Jerron McMillian,1,0,0,0
Brandon Meriweather,1,0,25,25
Von Miller,1,1,26,26
Rahim Moore,1,0,23,23
Stephen Nicholas,1,0,3,3
Josh Norman,1,0,2,2
Charlie Peprah,1,0,27,27
Jason Pierre-Paul,1,1,28,28
Troy Polamalu,1,0,1,1
Bernard Pollard,1,0,0,0
Tracy Porter,1,1,43,43
Jerraud Powers,1,0,0,0
Chris Prosinski,1,0,6,4
Darrelle Revis,1,0,1,1
Dunta Robinson,1,0,4,4
Carlos Rogers,1,0,63,63
Justin Rogers,1,0,-1,-1
DeMeco Ryans,1,0,0,0
Bart Scott,1,0,11,11
Darryl Sharpton,1,0,-2,-2
Ricardo Silva,1,0,26,26
Eugene Sims,1,0,5,5
Pat Sims,1,0,3,3
Aldon Smith,1,0,6,6
Eric Smith,1,0,5,5
Randy Starks,1,0,4,4
Ike Taylor,1,0,3,3
Brian Urlacher,1,1,46,46
Cassius Vaughn,1,1,3,3
Jonathan Vilma,1,1,18,18
T.J. Ward,1,0,37,37
Daryl Washington,1,0,7,7
Sean Weatherspoon,1,0,6,6
Lardarius Webb,1,0,8,8
Corey White,1,0,0,0
Donte Whitner,1,1,42,42
Madieu Williams,1,1,24,24
Adrian Wilson,1,0,-2,-2
Kyle Wilson,1,0,5,5
Billy Winn,1,0,0,0
Will Witherspoon,1,1,40,40
LaMarr Woodley,1,0,11,11
Charles Woodson,1,0,0,0
Eric Wright,1,1,60,60
K.J. Wright,1,0,24,24
Tom Zbikowski,1,0,20,20
Abram Elam,0,0,10,10
