Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
LeGarrette Blount,151,41,2,1,0,35,7,17.1,0
Matt Cassel,145,27,1,1,0,21,12,44.4,3
Jalen Parmele,143,40,0,1,0,28,8,20,0
Matt Ryan,141,34,1,0,0,16,7,20.6,1
Josh Freeman,139,39,0,0,0,13,16,41,2
Kevin Smith,134,37,1,0,0,19,4,10.8,0
Randall Cobb,132,10,0,2,0,28,7,70,0
Ryan Grant,132,32,2,0,0,18,7,21.9,1
Alex Smith,132,31,0,1,0,24,6,19.4,1
Matthew Stafford,126,35,4,0,0,11,11,31.4,3
LaMichael James,125,27,0,1,0,26,8,29.6,1
Armando Allen,124,27,1,1,1,46,6,22.2,0
Sam Bradford,124,36,1,1,0,21,9,25,2
Delone Carter,122,32,3,1,0,20,11,34.4,0
Andy Dalton,120,47,4,0,0,17,14,29.8,0
Brad Smith,116,14,1,1,0,35,7,50,1
Curtis Brinkley,115,39,0,0,0,13,8,20.5,1
Brandon Weeden,111,27,0,1,0,25,11,40.7,2
Brian Leonard,106,33,0,0,0,11,7,21.2,0
Chris Rainey,102,26,2,0,0,19,5,19.2,0
Tim Tebow,102,32,0,1,0,22,10,31.2,0
Jeremy Stewart,101,25,0,0,0,14,3,12,0
Kevin Kolb,100,16,1,1,0,22,7,43.8,0
Percy Harvin,96,22,1,1,0,20,6,27.3,2
Richard Murphy,92,23,0,0,0,14,3,13,0
Ben Roethlisberger,92,26,0,0,0,14,5,19.2,1
Evan Royster,88,23,2,0,0,12,8,34.8,0
Leon Washington,83,23,1,0,0,14,3,13,0
Jacob Hester,81,17,2,0,0,18,5,29.4,0
Anthony Dixon,78,21,2,0,0,9,3,14.3,0
Kahlil Bell,76,29,0,0,0,18,4,13.8,0
Lance Dunbar,75,21,0,0,0,18,5,23.8,0
Keith Toston,74,17,0,0,0,14,2,11.8,0
Tyrod Taylor,73,14,1,1,0,28,5,35.7,0
Dexter McCluster,70,12,0,0,0,19,4,33.3,0
Dion Lewis,69,13,1,0,0,17,5,38.5,0
Travis Benjamin,66,6,0,1,0,35,3,50,0
Brady Quinn,66,19,0,0,0,12,2,10.5,0
Chad Henne,64,19,1,0,0,15,5,26.3,3
Rashad Johnson,64,2,0,2,1,40,2,100,0
Mario Manningham,64,3,0,2,0,29,2,66.7,0
John Kuhn,63,23,1,0,0,9,4,17.4,0
Jason Snelling,63,18,0,0,0,11,3,16.7,0
Anthony Allen,61,16,1,1,0,20,4,25,0
Phillip Tanner,61,25,0,0,0,9,3,12,0
Darrel Young,60,14,0,0,0,16,7,50,0
Mike Thomas,57,7,0,1,0,22,3,42.9,0
Blaine Gabbert,56,18,0,0,0,10,6,33.3,1
Brandon Jackson,54,8,0,1,0,25,2,25,0
Isaiah Pead,54,10,0,0,0,19,2,20,0
Keshawn Martin,53,4,0,1,0,21,3,75,0
Terrelle Pryor,51,10,1,0,0,9,4,40,0
D.J. Ware,51,11,0,0,0,17,5,45.4,0
Baron Batch,49,25,1,0,0,10,4,16,0
Michael Robinson,49,12,0,1,0,29,10,83.3,0
Tony Romo,49,30,1,0,0,15,5,16.7,3
Nate Burleson,48,8,0,0,0,16,2,25,0
Marvin Jones,47,3,0,1,0,37,2,66.7,0
Julian Edelman,45,4,0,1,1,47,2,50,1
Cyrus Gray,44,7,0,0,0,15,3,42.9,0
Josh Cribbs,42,6,0,0,0,16,2,33.3,1
Nick Foles,42,11,1,0,0,14,5,45.4,3
Kregg Lumpkin,42,9,0,1,0,22,2,22.2,1
Le'Ron McClain,42,14,0,0,0,17,2,14.3,0
Philip Rivers,40,27,0,0,0,11,2,7.4,2
A.J. Green,38,4,0,1,0,20,2,50,0
Matt Hasselbeck,38,13,0,0,0,16,2,15.4,1
Brandon Banks,36,7,0,1,0,21,2,28.6,0
Carson Palmer,36,18,1,0,0,9,7,38.9,2
Brandon LaFell,35,3,0,1,0,25,1,33.3,0
Bernard Scott,35,8,0,1,0,29,2,25,0
Raymond Ventrone,35,1,0,1,0,35,1,100,0
Johnny White,34,8,0,0,0,9,1,12.5,0
Lex Hilliard,33,9,0,0,0,9,5,55.6,0
Darius Reynaud,33,16,0,0,0,11,1,6.2,0
Tom Brady,32,23,4,0,0,7,11,47.8,1
Vonta Leach,32,9,1,0,0,6,3,33.3,0
Dashon Goldson,31,1,0,1,0,31,1,100,0
Byron Leftwich,31,1,1,1,0,31,1,100,0
Jamie Harper,30,19,3,0,0,13,4,21,0
Andrew Hawkins,30,6,0,0,0,11,2,33.3,0
Julio Jones,30,6,0,0,0,18,3,50,0
Eli Manning,30,20,0,0,0,13,2,10,1
Greg McElroy,30,8,0,0,0,15,2,25,0
Chris Ogbonnaya,30,8,0,0,0,9,1,12.5,0
T.Y. Hilton,29,5,0,0,0,19,2,40,0
Andre Roberts,29,4,0,0,0,15,2,50,0
Jason Campbell,28,7,0,0,0,13,1,14.3,0
Mark Sanchez,28,22,0,0,0,8,3,13.6,5
Steve Smith,27,3,0,0,0,15,1,33.3,1
Josh Morgan,25,3,0,0,0,9,1,33.3,0
Antonio Brown,24,7,0,0,0,13,2,28.6,0
Justin Blackmon,23,2,0,0,0,12,2,100,0
Kirk Cousins,22,3,0,0,0,17,1,33.3,0
Joe Flacco,22,32,3,0,0,16,11,34.4,3
Stanley Havili,22,6,1,0,0,8,1,16.7,0
Eddie Royal,22,3,0,0,0,11,2,66.7,0
Taiwan Jones,21,6,0,0,0,7,1,16.7,0
Kyle Williams,21,4,0,0,0,9,0,0,0
Henry Hynoski,20,5,0,0,0,5,0,0,0
Mewelde Moore,20,13,0,0,0,6,1,7.7,1
Golden Tate,20,3,0,0,0,13,1,33.3,0
Wes Welker,20,2,0,0,0,11,2,100,0
Collin Mooney,19,5,0,0,0,8,2,40,0
Nate Eachus,18,5,0,0,0,7,0,0,0
Bruce Miller,18,5,0,0,0,9,2,40,0
Keith Tandy,18,1,0,0,0,18,1,100,0
Chase Daniel,17,3,0,0,0,19,1,33.3,0
Sam Koch,17,2,1,0,0,10,2,100,0
Stefan Logan,17,3,0,0,0,13,1,33.3,0
Kealoha Pilares,17,1,0,0,0,12,2,200,0
Arrelious Benn,16,3,0,0,0,9,1,33.3,0
Darrius Heyward-Bey,16,2,0,1,0,20,1,50,0
Titus Young,16,2,0,0,0,11,1,50,0
Greg Little,15,2,0,0,0,17,1,50,0
Colt McCoy,15,4,0,0,0,15,2,50,0
Mohamed Sanu,15,5,0,0,0,7,2,40,0
Andre Caldwell,14,1,0,0,0,14,1,100,0
Santana Moss,14,3,0,0,0,12,1,33.3,0
Javon Ringer,14,2,0,0,0,9,0,0,0
Aldrick Robinson,14,1,0,0,0,14,1,100,0
Joe Adams,13,3,0,0,0,5,0,0,0
Devery Henderson,13,1,0,0,0,13,1,100,0
Jorvorskie Lane,13,13,2,0,0,4,5,38.5,1
Patrick Peterson,13,2,0,0,0,17,1,50,0
Clyde Gates,12,1,0,0,0,12,1,100,0
Chris Givens,12,3,0,0,0,14,1,33.3,0
Damaris Johnson,12,3,0,0,0,7,2,66.7,0
Ben Obomanu,11,1,0,0,0,11,1,100,0
Lawrence Vickers,11,3,0,0,0,13,1,33.3,0
Jarius Wright,11,2,0,0,0,8,1,50,0
Jordan Babineaux,10,1,0,0,0,10,1,100,0
Eric Weddle,10,2,0,0,0,6,2,100,0
Matt Asiata,9,3,0,0,0,5,0,0,0
Donnie Avery,9,4,0,0,0,7,0,0,0
Early Doucet,9,2,0,0,0,6,0,0,0
Pierre Garcon,9,2,0,0,0,7,0,0,0
Marlon Moore,9,1,0,0,0,9,0,0,0
Kevin Ogletree,9,2,0,0,0,5,0,0,0
Da'Rel Scott,9,6,0,0,0,5,1,16.7,0
Torrey Smith,9,3,0,0,0,13,1,33.3,0
Danny Amendola,8,2,0,0,0,6,0,0,0
Michael Crabtree,8,1,0,0,0,8,0,0,0
Greg Jones,8,5,0,0,0,4,3,60,0
Jeremy Kerley,8,5,0,0,0,5,0,0,0
Marcus Thigpen,8,1,0,0,0,8,1,100,0
Jordan Todman,8,3,0,0,0,6,0,0,0
David Gilreath,7,1,0,0,0,7,0,0,0
Ted Ginn,7,1,0,0,0,7,0,0,0
Brandon Jacobs,7,5,0,0,0,3,1,20,0
Will Johnson,7,2,0,0,0,5,0,0,0
Ryan Lindley,7,4,0,0,0,8,1,25,1
Preston Parker,7,1,0,0,0,7,1,100,0
Mike Wallace,7,5,0,0,0,13,1,20,0
James Casey,6,1,0,0,0,6,1,100,0
Jonathan Grimes,6,2,0,0,0,5,0,0,0
Devin Hester,6,3,0,0,0,8,0,0,0
Brian Hoyer,6,1,0,0,0,6,1,100,0
Jerrel Jernigan,6,1,0,0,0,6,0,0,0
Jacoby Jones,6,1,0,0,0,6,0,0,0
Peyton Manning,6,23,0,0,0,10,2,8.7,0
Sidney Rice,6,2,0,0,0,3,0,0,0
Dwayne Allen,5,3,0,0,0,3,2,66.7,0
Drew Brees,5,15,1,0,0,11,2,13.3,0
Travaris Cadet,5,1,0,0,0,5,0,0,0
Kellen Clemens,5,2,0,0,0,5,1,50,1
Trevor Graham,5,1,0,0,0,5,0,0,0
Leonard Hankerson,5,2,0,0,0,3,0,0,0
Aaron Hernandez,5,1,0,0,0,5,1,100,0
Dan Herron,5,4,0,0,0,6,0,0,0
Robert Hughes,5,1,0,0,0,5,1,100,0
Quinn Johnson,5,4,0,0,0,3,2,50,0
John Skelton,5,4,0,0,0,2,1,25,1
Harry Douglas,4,2,0,0,0,5,1,50,0
Emmanuel Sanders,4,1,0,0,0,4,0,0,0
Kendall Wright,4,1,0,0,0,4,0,0,0
Anquan Boldin,3,1,0,0,0,3,0,0,0
Chris Clemons,3,1,0,0,0,3,1,100,0
Sean Considine,3,1,0,0,0,3,0,0,0
Thad Lewis,3,1,0,0,0,3,0,0,0
Louis Murphy,3,1,0,0,0,3,0,0,0
Keiland Williams,3,2,0,0,0,2,0,0,0
Roy Helu,2,2,0,0,0,1,0,0,0
Dezmon Briscoe,1,1,0,0,0,1,0,0,0
Terrance Copper,1,1,0,0,0,1,0,0,0
Fred Davis,1,1,0,0,0,1,0,0,0
Joseph Morgan,1,1,0,0,0,1,0,0,0
Jordan Norwood,1,1,0,0,0,1,0,0,0
Owen Schmitt,1,2,0,0,0,2,1,50,0
Tiquan Underwood,1,1,0,0,0,1,0,0,0
Matt Bosher,0,0,0,0,0,0,0,0,0
Jay Feely,0,1,0,0,0,0,0,0,1
Brandon Fields,0,1,0,0,0,0,0,0,1
Reggie Hodges,0,0,0,0,0,0,0,0,0
Shane Lechler,0,2,0,0,0,0,0,0,0
Adam Podlesh,0,0,0,0,0,0,0,0,0
Armond Smith,0,3,0,0,0,3,0,0,0
Brandon Tate,0,1,0,0,0,0,0,0,0
Shaun Hill,-1,1,0,0,0,-1,0,0,0
Kevin Huber,-1,1,0,0,0,-1,0,0,0
Niles Paul,-1,1,0,0,0,-1,0,0,0
Shaun Suisham,-1,1,0,0,0,-1,0,0,0
Tyler Thigpen,-1,1,0,0,0,-1,0,0,0
Joe Webb,-1,1,0,0,0,-1,0,0,0
T.J. Yates,-1,2,1,0,0,1,1,50,0
Bruce Gradkowski,-2,4,0,0,0,0,0,0,1
Brandon Marshall,-2,1,0,0,0,-2,0,0,0
David Carr,-3,3,0,0,0,-1,0,0,0
Graham Harrell,-3,4,0,0,0,0,0,0,1
Luke McCown,-3,2,0,0,0,-1,0,0,0
Matt Moore,-3,5,0,0,0,1,0,0,0
DeVier Posey,-3,1,0,0,0,-3,0,0,0
Haruki Nakamura,-4,1,0,0,0,-4,0,0,0
Cecil Shorts,-4,1,0,0,0,-4,0,0,0
Dez Bryant,-5,2,0,0,0,6,0,0,0
Matt Flynn,-5,4,0,0,0,-1,0,0,0
Denarius Moore,-5,1,0,0,0,-5,0,0,0
Reggie Wayne,-5,1,0,0,0,-5,0,0,0
Robert Meachem,-6,1,0,0,0,-6,0,0,0
DeSean Jackson,-7,3,0,0,0,5,0,0,0
Dorin Dickerson,-8,1,0,0,0,-8,0,0,0
Johnny Hekker,-9,1,0,0,0,-9,0,0,0
Ryan Mallett,-9,8,0,0,0,-1,0,0,0
Matt Schaub,-9,21,0,0,0,8,0,0,1
Brock Osweiler,-13,8,0,0,0,-1,0,0,0
Jon Ryan,-18,2,0,0,0,0,0,0,1
