Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Tony Fisher,21,2,42,0,2,0,21,0,0
Yo Murphy,21,1,21,0,1,0,21,0,0
Lee Mays,21,32,671,0,18,0,35,0,0
Robert Tate,20.9,17,356,0,6,1,64,0,2
Jermaine Lewis,20.9,46,961,0,24,1,45,0,0
Elvis Joseph,20.8,27,562,0,16,1,53,0,0
Tim Dwight,20.8,8,166,0,6,0,26,0,0
James Wofford,20.7,3,62,0,1,0,25,0,0
Lamont Brightful,20.6,34,701,0,14,2,54,0,2
Hank Poteat,20.6,5,103,0,3,0,25,0,0
Tyrone Carter,20.6,17,350,0,10,0,34,0,0
Eric Metcalf,20.5,2,41,0,2,0,21,0,0
Doug Chapman,20.4,11,225,0,4,0,39,0,0
Nick Davis,20.4,18,368,0,9,0,39,0,3
Rabih Abdullah,20.2,9,182,0,5,0,35,0,1
Eddie Berlin,20,13,260,0,6,0,32,0,0
Charlie Rogers,20,64,1280,1,28,1,90,0,1
Marcel Shipp,20,6,120,0,2,0,29,0,0
Jerald Sowell,20,1,20,0,1,0,20,0,0
Leon Johnson,19.9,21,418,0,9,0,35,0,1
Mike Anderson,19.5,2,39,0,1,0,23,0,0
Jason Belser,19.5,2,39,0,1,0,26,0,0
Daryl Jones,19.5,10,195,0,4,0,31,0,0
Stacey Mack,19.5,12,234,0,6,1,54,0,0
Cedrick Wilson,19.5,10,195,0,6,0,37,0,0
Dee Brown,19.5,13,253,0,5,0,27,0,0
Andre King,19.4,8,155,0,3,0,27,0,0
Jacquez Green,19.3,3,58,0,1,0,22,0,0
Frisman Jackson,19.3,3,58,0,1,0,26,0,0
Dameane Douglas,19.2,4,77,0,2,0,23,0,0
Damon Washington,19.2,4,77,0,2,0,30,0,0
Jarrod Baxter,19,1,19,0,0,0,19,0,0
Autry Denson,19,2,38,0,1,0,20,0,0
Damien Anderson,18.9,12,227,0,5,0,27,0,0
Robert Ferguson,18.8,6,113,0,4,0,25,0,0
John Simon,18.6,20,371,0,8,0,29,0,0
Adrian Peterson,18.5,2,37,0,1,0,21,0,0
Montae Reagor,18.5,4,74,0,2,0,25,0,0
Ken-Yon Rambo,18.1,7,127,0,5,0,24,0,2
Mike Banks,18,1,18,0,0,0,18,0,0
Shawn Bryson,18,1,18,0,0,0,18,0,0
Dan Kreider,18,1,18,0,0,0,18,0,0
Mack Strong,18,3,54,0,1,0,25,0,0
Jermaine Wiggins,18,1,18,0,0,0,18,0,0
Bobby Shaw,17.7,3,53,0,1,0,22,0,0
Patrick Pass,17.6,7,123,0,3,0,28,0,0
Brian Kozlowski,17.5,2,35,0,1,0,29,0,0
Ricky Williams,17.5,2,35,0,1,0,21,0,0
Lamar Gordon,17.3,6,104,0,3,0,30,0,2
J.J. Moses,17.2,4,69,0,1,0,27,0,0
Champ Bailey,17,1,17,0,0,0,17,0,0
Rock Cartwright,16.9,10,169,0,3,0,32,0,1
James Williams,16.9,21,354,0,5,1,46,0,0
Terry Jackson,16.8,4,67,0,1,0,23,0,0
Joe Walker,16.7,3,50,0,1,0,28,0,0
Rob Konrad,16.5,2,33,0,0,0,18,0,0
Brandon Noble,16.5,2,33,0,0,0,17,0,0
Derrick Blaylock,16.3,3,49,0,0,0,19,0,0
Vinny Sutherland,16.3,3,49,0,0,0,18,0,0
Karl Williams,16.3,3,49,0,1,0,23,0,0
Patrick Hape,16,1,16,0,0,0,16,0,0
Detron Smith,16,1,16,0,0,0,16,0,0
Willie Jackson,15.7,3,47,0,1,0,20,0,1
Tim Carter,15.6,5,78,0,3,0,23,0,1
Michael Wiley,15.5,4,62,0,1,0,27,0,0
Paul Smith,15.3,7,107,0,2,0,28,0,0
Derrius Thompson,15.2,6,91,0,2,0,21,0,0
D'Wayne Bates,15,1,15,0,0,0,15,0,1
Tom Burke,15,1,15,0,0,0,15,0,0
Phillip Crosby,15,3,45,0,0,0,18,0,0
Zeron Flemister,15,1,15,0,0,0,15,0,0
Joel Makovicka,15,2,30,0,0,0,18,0,0
Don Morgan,15,1,15,0,0,0,15,0,0
Deltha O'Neal,15,1,15,0,0,0,15,0,0
Cory Schlesinger,15,1,15,0,0,0,15,0,0
Nathan Black,14.7,3,44,0,0,0,15,0,0
Bruce Branch,14.5,2,29,0,0,0,17,0,0
Derek Combs,14.2,5,71,0,3,0,25,0,0
Leonardo Carson,14,1,14,0,0,0,14,0,0
Jonathan Carter,14,1,14,0,0,0,14,0,0
Bryan Cox,14,1,14,0,0,0,14,0,0
Heath Evans,14,6,84,0,1,0,20,0,0
Sam Gash,14,1,14,0,0,0,14,0,0
Erron Kinney,13.7,3,41,0,1,0,25,0,0
Nicolas Luchey,13.3,3,40,0,0,0,17,0,0
Darrien Gordon,13.2,4,53,0,0,0,19,0,1
Olandis Gary,13,1,13,0,0,0,13,0,0
James Jackson,13,1,13,0,0,0,13,0,0
Kevin Swayne,13,1,13,0,0,0,13,0,0
Al Wallace,13,1,13,0,0,0,13,0,0
Keith McKenzie,12.5,2,25,0,0,0,18,0,0
Alvis Whitted,12.5,4,50,0,0,0,19,0,0
Rodney Bailey,12,1,12,0,0,0,12,0,0
Steve Bush,12,2,24,0,0,0,13,0,0
Nick Greisen,12,1,12,0,0,0,12,0,0
Kris Mangum,12,1,12,0,0,0,12,0,0
J.R. Redmond,12,1,12,0,0,0,12,0,0
Paul Spicer,12,1,12,0,0,0,12,0,0
Jeff Thomason,12,1,12,0,0,0,12,0,0
Jed Weaver,11.5,2,23,0,0,0,18,0,0
Tedy Bruschi,11,1,11,0,0,0,11,0,0
Brock Gutierrez,11,1,11,0,0,0,11,0,0
Randy Moss,11,1,11,0,0,0,11,0,0
Dennis O'Sullivan,11,1,11,0,0,0,11,0,0
Jeremy Slechta,11,2,22,0,0,0,12,0,0
Michael Young,11,2,22,0,0,0,12,0,0
Mark Campbell,10.5,2,21,0,0,0,14,0,0
Ron Johnson,10.5,2,21,0,0,0,11,0,0
Jamel White,10.5,2,21,0,0,0,11,0,0
Lorenzo Neal,10.4,5,52,0,0,0,17,0,0
Jarvis Green,10,1,10,0,0,0,10,0,0
Mike Green,10,1,10,0,0,0,10,0,0
Kyle Kosier,10,1,10,0,0,0,10,0,0
Brandon Manumaleuna,10,3,30,0,0,0,15,0,0
Artie Ulmer,10,1,10,0,0,0,10,0,0
Drew Haddad,9.5,2,19,0,0,0,14,0,0
Eric Beverly,9,1,9,0,0,0,9,0,0
Alge Crumpler,9,1,9,0,0,0,9,0,0
James Dearth,9,1,9,0,0,0,9,0,0
Marc Edwards,9,3,27,0,0,0,15,0,0
Corey Sears,9,1,9,0,0,0,9,0,0
Todd Yoder,9,1,9,0,0,0,9,0,0
Anton Palepoi,8,1,8,0,0,0,8,0,0
Willie Whitehead,8,1,8,0,0,0,8,0,0
Chris Baker,7.7,3,23,0,0,0,15,0,0
John Allred,7,1,7,0,0,0,7,0,0
Monty Beisel,7,3,21,0,0,0,9,1,0
Dwayne Carswell,7,2,14,0,0,0,14,0,0
Patrick Washington,7,5,35,0,0,0,11,0,0
KaRon Coleman,6,1,6,0,0,0,6,0,0
Ron Dugans,6,1,6,0,0,0,6,0,0
Moran Norris,5.5,2,11,0,0,0,10,0,0
Rich Owens,5.5,2,11,0,0,0,10,0,0
Jay Bellamy,5,1,5,0,0,0,5,0,0
Dre' Bly,5,1,5,0,0,0,5,0,0
Charles Grant,5,2,10,0,0,0,10,0,1
James Reed,5,1,5,0,0,0,5,0,0
T.J. Duckett,4,1,4,0,0,0,4,0,0
Dan Campbell,3,2,6,0,0,0,5,0,0
Keith Heinrich,3,1,3,0,0,0,3,0,0
Joe Tuipala,3,1,3,0,0,0,3,0,0
Jason Doering,2,1,2,0,0,0,2,0,0
Sean Bennett,0,1,0,0,0,0,0,0,0
Ronnie Bradford,0,1,0,0,0,0,0,0,0
Jamar Fletcher,0,1,0,0,0,0,0,0,1
Charles Hill,0,2,0,0,0,0,0,0,0
LaDairis Jackson,0,1,0,0,0,0,0,0,1
Tory James,0,1,0,0,0,0,0,0,0
N. D. Kalu,0,1,0,0,0,0,0,0,0
Chris Luzar,0,1,0,0,0,0,0,0,0
Sammy Morris,0,1,0,0,0,0,0,0,0
Kelvin Moses,0,1,0,0,0,0,0,0,0
Frank Murphy,0,1,0,0,0,0,0,0,1
Daimon Shelton,0,1,0,0,0,0,0,0,0
Kevin Lockett,-2,1,-2,0,0,0,-2,0,0
