Player,Comb,Asst,Solo,Sck
Mike Bartrum,4,0,3,0
Derrick Blaylock,4,0,4,0
Marty Booker,4,1,3,0
Jerametrius Butler,4,1,2,0
Rock Cartwright,4,1,3,0
Jesse Chatman,4,0,4,0
Desmond Clark,4,0,3,0
Ernie Conwell,4,0,4,0
Bryan Cox,4,1,2,0
Andrew Davison,4,2,2,0
James Dearth,4,3,1,0
Tim Dwight,4,0,4,0
Erik Flowers,4,1,2,0
Rod Gardner,4,0,4,0
Toby Gowin,4,0,4,0
Daniel Graham,4,0,3,0
Kevin Houser,4,0,4,0
J.R. Johnson,4,1,3,0
Kevin Johnson,4,0,4,0
Ron Johnson,4,0,4,0
Jevon Kearse,4,1,2,2
Brett Keisel,4,1,2,0
Jason Kyle,4,2,2,0
Kevin Lockett,4,2,2,0
Joel Makovicka,4,0,4,0
Patrick Mannelly,4,0,2,0
Quentin McCord,4,0,2,0
Sean McDermott,4,2,1,0
Dennis McKinley,4,0,4,0
Randy McMichael,4,0,4,0
Freddie Mitchell,4,0,4,0
Matt Mitrione,4,2,2,0
Eric Moulds,4,0,4,0
Matt O'Dwyer,4,0,4,0
Jerry Porter,4,0,4,0
Neil Rackers,4,1,3,0
Jerry Rice,4,0,4,0
Jon Ritchie,4,0,3,0
Rich Seubert,4,0,3,0
Marcel Shipp,4,0,4,0
Jeremy Shockey,4,1,3,0
John Simon,4,0,4,0
Jeremy Slechta,4,2,2,0
Jimmy Spencer,4,0,4,0
Mack Strong,4,1,3,0
Ben Taylor,4,2,2,0
Joe Walker,4,1,2,0
Peter Warrick,4,0,4,0
Jed Weaver,4,1,3,0
Dez White,4,0,3,0
Alvis Whitted,4,0,4,0
Frank Wycheck,4,0,4,0
Amos Zereoue,4,0,4,0
David Akers,3,1,2,0
Ethan Albright,3,1,1,0
Karsten Bailey,3,1,2,0
Robert Baker,3,1,0,0
Tiki Barber,3,0,3,0
Bryan Barker,3,1,2,0
Drew Bennett,3,0,3,0
David Binn,3,2,1,0
Harold Blackmon,3,2,1,0
R.J. Bowers,3,1,2,0
Corey Bradford,3,0,3,0
Joe Burns,3,2,1,0
Steve Bush,3,0,3,0
Isaac Byrd,3,0,3,0
Derek Combs,3,0,1,0
Joe Dean Davenport,3,0,3,0
Najeh Davenport,3,0,3,0
Andre Davis,3,0,3,0
Leonard Davis,3,0,3,0
Stephen Davis,3,1,2,0
Pat Dennis,3,1,2,0
Chris Dishman,3,1,2,0
Kevin Donnalley,3,0,3,0
Donald Driver,3,0,3,0
Paul Edinger,3,0,2,0
Chris Edmonds,3,0,3,0
Bobby Engram,3,0,3,0
Hayden Epstein,3,0,3,0
Marshall Faulk,3,0,3,0
Brett Favre,3,1,2,0
Jay Feely,3,0,3,0
Bryce Fisher,3,1,2,0
Spencer Folau,3,0,3,0
Hank Fraley,3,0,3,0
Jabar Gaffney,3,0,3,0
Trevor Gaylor,3,0,3,0
Nick Goings,3,1,2,0
Martin Gramatica,3,0,3,0
Andre Gurode,3,0,3,0
Tim Hauck,3,0,2,0
Steve Heiden,3,1,2,0
Jamie Henderson,3,0,2,0
Nate Hobgood-Chittick,3,1,2,0
Robert Holcombe,3,1,1,0
T.J. Houshmandzadeh,3,0,3,0
Junior Ioane,3,1,2,1
Terry Jackson,3,1,2,0
Sebastian Janikowski,3,0,3,0
Lenoy Jones,3,0,1,0
Ricot Joseph,3,1,2,0
Kevin Kasper,3,1,2,0
Terry Killens,3,0,2,0
Dan Kreider,3,0,3,0
Olin Kreutz,3,1,2,0
Jason Lamar,3,1,2,0
George Layne,3,0,2,0
Shane Lechler,3,0,3,0
Matt Lepsis,3,0,2,0
Chad Lewis,3,1,2,0
Jamal Lewis,3,0,3,0
Matt Light,3,0,3,0
J.P. Machado,3,0,3,0
Kris Mangum,3,0,3,0
Billy Miller,3,0,3,0
Fred Miller,3,0,3,0
Javor Mills,3,0,3,0
Quincy Monk,3,1,2,0
Maurice Morris,3,0,3,0
Johnnie Morton,3,0,3,0
Yo Murphy,3,1,2,0
Josh Norman,3,1,2,0
Moran Norris,3,1,3,0
Eric Ogbogu,3,2,1,0
Jonathan Ogden,3,0,3,0
Adrian Peterson,3,0,3,0
Todd Pinkston,3,0,3,0
Marcus Pollard,3,0,3,0
Nate Poole,3,0,3,0
Derek Rackley,3,0,3,0
Ken-Yon Rambo,3,0,3,0
Antwaan Randle El,3,0,3,0
Kris Richard,3,0,1,0
Jay Riemersma,3,0,3,0
Josh Shaw,3,0,3,1
Kendall Simmons,3,0,3,0
Donte' Stallworth,3,0,3,0
James Stewart,3,0,3,0
Reggie Swinton,3,1,2,0
Kyle Turley,3,0,3,0
Regan Upshaw,3,1,2,2
Mike Wahle,3,0,3,0
Dedric Ward,3,0,3,0
Jamel White,3,0,3,0
Jason Whittle,3,0,3,0
James Allen,2,0,2,0
Mike Alstott,2,0,2,0
Scotty Anderson,2,0,2,0
Darian Barnes,2,0,2,0
Robert Bean,2,0,2,0
Darren Bennett,2,0,2,0
Michael Bennett,2,0,2,0
Sean Bennett,2,1,1,0
Avion Black,2,0,2,0
Jeff Blake,2,0,2,0
Kyle Brady,2,0,2,0
Aaron Brooks,2,0,2,0
Ethan Brooks,2,0,2,0
Dee Brown,2,1,1,0
Troy Brown,2,0,2,0
Mark Bruener,2,0,2,0
Antonio Bryant,2,0,2,0
Shawn Bryson,2,1,1,0
Reche Caldwell,2,0,1,0
Kelly Campbell,2,0,2,0
David Carr,2,0,2,0
Tim Carter,2,1,1,0
Quinton Caver,2,0,2,0
Byron Chamberlain,2,0,1,0
Chris Chambers,2,0,2,0
Darrin Chiaverini,2,1,1,0
Steve Christie,2,0,2,0
Ryan Clark,2,1,1,0
Cosey Coleman,2,0,2,0
Travis Coleman,2,0,2,0
Mike Compton,2,0,2,0
Curtis Conway,2,0,2,0
Deke Cooper,2,0,2,0
Rafael Cooper,2,0,2,0
Jose Cortez,2,0,0,0
Casey Crawford,2,0,2,0
Alge Crumpler,2,0,2,0
JaJuan Dawson,2,0,2,0
Warrick Dunn,2,0,2,0
Kevin Dyson,2,0,2,0
Robert Edwards,2,0,2,0
Demetric Evans,2,1,1,0
Alan Faneca,2,0,2,0
Filip Filipovic,2,0,2,0
Brian Finneran,2,0,2,0
Terrell Fletcher,2,0,2,0
Bubba Franks,2,0,2,0
Joey Galloway,2,0,2,0
Frank Garcia,2,0,2,0
Chris Gardocki,2,0,2,0
Olandis Gary,2,1,1,0
Lamar Gordon,2,0,2,0
DeMingo Graham,2,0,2,0
Ahman Green,2,0,2,0
William Green,2,0,2,0
Buck Gurley,2,0,2,0
John Hall,2,0,2,0
Bob Hallen,2,0,2,0
Ben Hamilton,2,0,2,0
Chris Hanson,2,0,2,0
Quentin Harris,2,0,2,0
Donald Hayes,2,0,2,0
Herb Haygood,2,0,1,0
Todd Heap,2,0,2,0
Travis Henry,2,1,1,0
Chris Hetherington,2,0,2,0
Charles Hill,2,1,0,0
Darius Holland,2,2,0,0
Torry Holt,2,0,2,0
Joe Horn,2,0,2,0
Qadry Ismail,2,0,2,0
Bernard Jackson,2,1,1,0
Frisman Jackson,2,0,1,0
Kendyl Jacox,2,0,2,0
Jon Jansen,2,0,2,0
J.R. Jenkins,2,0,2,0
Ronney Jenkins,2,0,2,0
Brian Jennings,2,0,2,0
Travis Jervey,2,0,1,0
Chad Johnson,2,0,2,0
Leon Johnson,2,1,1,0
Freddie Jones,2,0,2,0
Julian Jones,2,0,2,0
James Jordan,2,0,2,0
Eric Joyce,2,1,1,0
Andre King,2,0,1,0
Brian Kozlowski,2,0,2,0
Antwan Lake,2,1,1,0
Mike Leach,2,1,1,0
Rian Lindell,2,0,1,0
Cecil Martin,2,1,1,0
David Martin,2,1,1,0
Terance Mathis,2,0,2,0
Jason McAddley,2,0,2,0
Keenan McCardell,2,0,2,0
Andy McCollum,2,1,1,0
Tony McGee,2,0,2,0
Steve McNair,2,0,2,0
Kory Minor,2,0,2,0
Dave Moore,2,0,2,0
Larry Moore,2,1,1,0
Brian Moorman,2,0,2,0
Tom Nalen,2,0,2,0
Jamar Nesbit,2,0,2,0
Tony Newson,2,1,1,0
Tom Nutten,2,0,1,0
Chukie Nwokorie,2,1,1,0
Shaun O'Hara,2,1,1,0
Will Overstreet,2,0,2,0
David Patten,2,0,2,0
Todd Peterson,2,0,2,0
Michael Pittman,2,0,2,0
Jake Plummer,2,0,2,0
Ricky Proehl,2,0,2,0
Dominic Raiola,2,0,2,0
Walter Rasby,2,1,1,0
J.R. Redmond,2,1,1,0
Jeff Reed,2,0,2,0
Josh Reed,2,0,2,0
Marco Rivera,2,0,2,0
Marcus Robinson,2,0,2,0
Greg Randall,2,0,2,0
Tom Rouen,2,1,1,0
Chris Samuels,2,0,2,0
Jeff Saturday,2,0,2,0
Kato Serwanga,2,0,2,0
Bobby Setzer,2,0,1,0
Aaron Shea,2,1,1,0
Dainon Sidney,2,0,2,0
Mark Smith,2,0,2,0
Justin Snow,2,1,1,0
Armegis Spearman,2,0,2,0
John Stamper,2,0,2,0
Jason Starkey,2,0,2,0
Todd Steussie,2,0,2,0
Dominique Stevenson,2,0,1,0
Matt Stover,2,0,2,0
Edward Thomas,2,0,2,0
Robert Thomas,2,0,2,0
Josh Thornhill,2,1,1,0
James Thrash,2,0,2,0
Amani Toomer,2,0,2,0
Ryan Tucker,2,0,2,0
Ula Tuitele,2,1,1,0
Jerame Tuman,2,0,2,0
Tom Tupa,2,0,1,0
Melvin Tuten,2,0,2,0
Mike Vanderjagt,2,0,2,0
Chris Villarrial,2,1,1,0
Hines Ward,2,0,2,0
Patrick Washington,2,0,2,0
Brian Waters,2,0,1,0
Reggie Wayne,2,0,2,0
Todd Weiner,2,0,2,0
Jeff Wilkins,2,0,2,0
Boo Williams,2,1,1,0
Ricky Williams,2,0,2,0
Mike Williams,2,1,1,0
Randal Williams,2,0,2,0
Cedrick Wilson,2,0,2,0
Frank Winters,2,0,2,0
Dave Wohlabaugh,2,0,2,0
Tom Ackerman,1,0,1,0
Derrick Alexander,1,0,1,0
Shaun Alexander,1,0,1,0
Stephen Alexander,1,0,1,0
Damien Anderson,1,0,1,0
Mike Anderson,1,0,1,0
Willie Anderson,1,0,1,0
Jason Ball,1,0,1,0
Jarrod Baxter,1,0,1,0
Fred Beasley,1,0,1,0
LeCharles Bentley,1,0,1,0
Mitch Berger,1,0,1,0
Jerome Bettis,1,0,1,0
Eric Beverly,1,0,1,0
Matt Birk,1,1,0,0
Chris Bober,1,0,1,0
David Boston,1,0,1,0
Danny Boyd,1,1,0,0
Tom Brady,1,0,1,0
Deion Branch,1,0,1,0
Drew Brees,1,0,1,0
Sean Brewer,1,0,1,0
Doug Brien,1,0,1,0
Bobby Brooks,1,0,1,0
Ruben Brown,1,0,0,0
Wilbert Brown,1,0,1,0
Matt Bryant,1,0,1,0
Derrick Burgess,1,0,1,0
Plaxico Burress,1,0,1,0
Mark Campbell,1,0,1,0
John Carney,1,0,1,0
Aveion Cason,1,0,1,0
Jeff Chandler,1,0,1,0
Wayne Chrebet,1,0,1,0
Kendrick Clancy,1,0,1,0
Chad Clifton,1,0,1,0
Mike Cloud,1,0,1,0
Kenyon Coleman,1,0,0,0
Laveranues Coles,1,0,1,0
Kerry Collins,1,0,1,0
Greg Comella,1,0,1,0
Jameel Cook,1,0,1,0
Tim Couch,1,1,0,0
Billy Cundiff,1,0,1,0
J.P. Darche,1,0,1,0
Nick Davis,1,0,1,0
Tyrone Davis,1,1,0,0
Phil Dawson,1,0,1,0
Ron Dayne,1,0,1,0
Rick DeMulling,1,0,1,0
Ryan Diem,1,0,1,0
Ken Dilger,1,0,1,0
Corey Dillon,1,0,1,0
Darnell Dinkins,1,1,0,0
David Dixon,1,0,1,0
Ron Dixon,1,0,1,0
Chris Doering,1,0,1,0
Derek Dorris,1,0,1,0
Tony Driver,1,0,0,0
Deon Dyer,1,0,1,0
Marc Edwards,1,1,0,0
Troy Edwards,1,0,1,0
Jason Elam,1,0,1,0
Heath Evans,1,0,0,0
Demarcus Faggins,1,0,1,0
Danny Farmer,1,0,1,0
Kevin Faulk,1,0,1,0
Christian Fauria,1,0,1,0
Jeff Feagles,1,1,0,0
A.J. Feeley,1,0,1,0
Jay Fiedler,1,0,1,0
Clint Finley,1,1,0,0
Mike Flanagan,1,0,1,0
Ronald Flemons,1,1,0,0.5
Todd Fordham,1,0,1,0
Antonio Freeman,1,0,1,0
Gus Frerotte,1,0,1,0
Mondriel Fulcher,1,0,1,0
Kendall Gammon,1,0,0,0
Mike Gandy,1,0,1,0
Rich Gannon,1,0,1,0
Kelvin Garmon,1,0,1,0
Charlie Garner,1,0,1,0
Roberto Garza,1,0,1,0
Bryan Gilmore,1,0,1,0
Tarik Glenn,1,0,1,0
Terry Glenn,1,1,0,0
Tony Gonzalez,1,0,1,0
Hunter Goodwin,1,1,0,0
Scott Gragg,1,0,1,0
Jay Graham,1,0,0,0
Bill Gramatica,1,0,1,0
Orantes Grant,1,0,1,0
Chris Gray,1,0,0,0
Mike Green,1,0,1,0
Damian Gregory,1,0,1,0
Brian Griese,1,0,1,0
Brock Gutierrez,1,0,1,0
Az-Zahir Hakim,1,0,1,0
Dante Hall,1,0,1,0
Jason Hanson,1,0,1,0
Patrick Hape,1,0,1,0
Joey Harrington,1,0,1,0
Jeff Hartings,1,0,1,0
Matt Hasselbeck,1,0,1,0
Eric Heitmann,1,0,0,0
Jimmy Herndon,1,0,1,0
Steve Herndon,1,0,1,0
Kelly Holcomb,1,0,1,0
Chad Hutchinson,1,0,1,0
Heath Irwin,1,0,1,0
Darrell Jackson,1,0,1,0
James Jackson,1,0,1,0
Cedric James,1,0,1,0
Edgerrin James,1,0,1,0
Shawn Jefferson,1,1,0,0
Kerry Jenkins,1,0,1,0
Jonas Jennings,1,0,1,0
Keyshawn Johnson,1,0,1,0
Pat Johnson,1,0,1,0
Doug Jolley,1,0,1,0
Bob Jones,1,0,1,0
Levi Jones,1,0,1,0
Thomas Jones,1,0,1,0
Walter Jones,1,1,0,0
Richard Jordan,1,0,1,0
Delvin Joyce,1,0,1,0
Jarmar Julien,1,0,1,0
Reggie Kelly,1,0,1,0
Pete Kendall,1,0,1,0
Lincoln Kennedy,1,0,1,0
Eddie Kennison,1,0,1,0
Terry Kirby,1,0,1,0
Jon Kitna,1,0,1,0
Kyle Kosier,1,0,1,0
Ryan Kuehl,1,0,1,0
Dorsey Levens,1,0,1,0
Otis Leverette,1,0,1,0
Jermaine Lewis,1,0,1,0
Chris Liwienski,1,1,0,0
David Loverne,1,0,1,0
Tommy Maddox,1,0,1,0
Joe Maese,1,0,1,0
Peyton Manning,1,0,1,0
Brandon Manumaleuna,1,0,1,0
Chris Massey,1,0,1,0
Kevin Mawae,1,0,1,0
Deuce McAllister,1,0,1,0
Darnerien McCants,1,0,1,0
Todd McClure,1,1,0,0
Fred McCrary,1,0,1,0
James McKnight,1,0,1,0
Mike McMahon,1,0,1,0
Adam Meadows,1,0,1,0
Frank Middleton,1,0,1,0
Quincy Morgan,1,0,1,0
Santana Moss,1,0,1,0
Edwin Mulitalo,1,0,1,0
Chris Naeole,1,0,1,0
Jamie Nails,1,0,1,0
Dan Neil,1,0,1,0
Jeremy Newberry,1,1,0,0
Dennis Northcutt,1,0,1,0
John Owens,1,0,1,0
Orlando Pace,1,0,1,0
Vaughn Parker,1,0,1,0
Jerome Pathon,1,0,1,0
Lonie Paxton,1,0,1,0
Rodney Peete,1,0,1,0
Chad Pennington,1,0,1,0
Raymond Perryman,1,0,1,0
Luke Petitgout,1,0,1,0
Chester Pitts,1,0,1,0
Scott Player,1,0,1,0
Clinton Portis,1,0,1,0
Marcus Price,1,0,1,0
Peerless Price,1,0,1,0
Stanley Pritchett,1,0,1,0
David Pugh,1,1,0,0
Patrick Ramsey,1,0,1,0
Chris Redman,1,0,1,0
Kyle Richardson,1,0,1,0
Wade Richey,1,0,1,0
Mikhael Ricks,1,0,1,0
Jamal Robertson,1,0,1,0
Tim Ruddy,1,0,1,0
Grey Ruegamer,1,0,1,0
Twan Russell,1,0,1,0
Johnny Rutledge,1,0,1,0
Ephraim Salaam,1,0,1,0
Frank Sanders,1,0,1,0
Talance Sawyer,1,0,1,0
Mike Schneck,1,1,0,0
Matt Schobel,1,0,1,0
Bill Schroeder,1,0,1,0
Darnay Scott,1,0,1,0
Tim Seder,1,0,1,0
Will Shields,1,0,1,0
Terrance Simmons,1,1,0,0
Barry Sims,1,0,1,0
Michael Sinclair,1,1,0,0
David Sloan,1,0,1,0
Corey Smith,1,0,1,1
Emmitt Smith,1,0,1,0
Hunter Smith,1,0,1,0
Marvel Smith,1,0,1,0
Maurice Smith,1,0,1,0
Jake Soliday,1,0,1,0
T. Marcus Spriggs,1,0,1,0
Duce Staley,1,1,0,0
Chad Stanley,1,0,1,0
John St. Clair,1,0,1,0
Brandon Stokley,1,0,1,0
Marques Sullivan,1,0,1,0
Justin Swift,1,0,1,0
Erwin Swiney,1,0,0,0
Chester Taylor,1,0,1,0
Travis Taylor,1,0,1,0
Trey Teague,1,0,1,0
Randy Thomas,1,0,1,0
Adam Timmerman,1,0,1,0
Robbie Tobeck,1,0,1,0
Adam Treu,1,0,1,0
Ross Verba,1,0,1,0
Adam Vinatieri,1,0,1,0
John Wade,1,0,1,0
Todd Wade,1,0,1,0
Kenyatta Walker,1,0,1,0
Raymond Walls,1,1,0,0
Ken Walter,1,0,1,0
Troy Walters,1,0,1,0
Colston Weatherington,1,0,1,0
Richmond Webb,1,0,1,0
John Welbourn,1,0,1,0
Jonathan Wells,1,1,0,0
Michael Westbrook,1,0,1,0
Bob Whitfield,1,0,1,0
Zach Wiegert,1,0,1,0
Casey Wiegmann,1,0,1,0
Jermaine Wiggins,1,0,1,0
Terrence Wilkins,1,1,0,0
James Williams,1,0,1,0
Nicolas Luchey,1,0,1,0
Roland Williams,1,0,1,0
Sammy Williams,1,0,1,0
Cedric Woodard,1,1,0,0
Danny Wuerffel,1,0,1,0
Milton Wynn,1,0,1,0
Dave Zastudil,1,0,0,0
Paul Zukauskas,1,0,1,0
Flozell Adams,0,0,0,0
Marc Colombo,0,0,0,0
Ed Ellis,0,0,0,0
Bhawoh Jue,0,0,0,0
Mike Rosenthal,0,0,0,0
Justin Skaggs,0,0,0,0
Jason Thomas,0,0,0,0
Jared Tomich,0,0,0,0
James O. Williams,0,0,0,0
