Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Wally Francis,26,390,1,0,0,32,0,0,0,0,0
Greg Latta,26,335,4,0,0,37,0,0,0,0,0
Tom Sullivan,26,223,2,0,0,30,0,0,0,0,0
Norm Bulaich,25,180,0,0,0,14,0,0,0,0,0
J.V. Cain,25,328,2,0,0,38,0,0,0,0,0
Lawrence McCutcheon,25,274,2,0,0,30,0,0,0,0,0
J.D. Hill,24,247,1,0,0,23,0,0,0,0,0
Wayne Morris,24,222,1,0,0,34,0,0,0,0,0
Mike Siani,24,344,2,0,0,39,0,0,0,0,0
Rob Carpenter,23,156,0,0,0,27,0,0,0,0,0
Henry Marshall,23,445,4,0,0,49,0,0,0,0,0
Billy Waddy,23,355,1,0,0,42,0,0,0,0,0
Ronnie Coleman,22,115,1,0,0,21,0,0,0,0,0
Wilbur Jackson,22,169,0,0,0,24,0,0,0,0,0
Jimmy Robinson,22,422,3,0,0,80,0,0,0,0,0
Ollie Smith,22,357,0,0,0,41,0,0,0,0,0
John Brockington,21,223,1,0,0,48,0,0,0,0,0
Bruce Harper,21,209,1,0,0,55,0,0,0,0,0
Stanley Morgan,21,443,3,0,0,64,0,0,0,0,0
Chuck Muncie,21,248,1,0,0,35,0,0,0,0,0
Gary Parris,21,213,5,0,0,26,0,0,0,0,0
Larry Brunson,20,295,0,0,0,63,0,0,0,0,0
Bennie Cunningham,20,347,2,0,0,43,0,0,0,0,0
Isaac Curtis,20,338,2,0,0,54,0,0,0,0,0
Billy Johnson,20,412,3,0,0,71,0,0,0,0,0
Bob Klein,20,244,1,0,0,41,0,0,0,0,0
Johnny Perkins,20,279,0,0,0,54,1,5,0,0,0
Stu Voigt,20,212,1,0,0,24,0,0,0,0,0
Delvin Williams,20,179,2,0,0,17,0,0,0,0,0
Tim Wilson,20,107,0,0,0,17,0,0,0,0,0
Duke Fergerson,19,374,2,0,0,45,0,0,0,0,0
Bobby Hammond,19,136,0,0,0,28,0,0,0,0,0
Roland Harper,19,142,0,0,0,34,0,0,0,0,0
Willard Harrell,19,194,0,0,0,48,0,0,0,0,0
Mike Hogan,19,118,1,0,0,51,0,0,0,0,0
Dave Logan,19,284,1,0,0,42,0,0,0,0,0
Tom Mitchell,19,226,0,0,0,31,0,0,0,0,0
Otis Armstrong,18,128,0,0,0,20,0,0,0,0,0
Rocky Bleier,18,161,0,0,0,30,0,0,0,0,0
Calvin Hill,18,154,1,0,0,23,0,0,0,0,0
Rick Kane,18,186,0,0,0,20,0,0,0,0,0
Freddie Scott,18,267,2,0,0,33,0,0,0,0,0
Bob Trumpy,18,251,1,0,0,32,0,0,0,0,0
Paul Warfield,18,251,2,0,0,52,0,0,0,0,0
Don Woods,18,218,1,0,0,78,0,0,0,0,0
Mark Bailey,17,206,1,0,0,47,0,0,0,0,0
Jimmie Giles,17,147,0,0,0,17,0,0,0,0,0
Ron Howard,17,177,1,0,0,24,0,0,0,0,0
Rob Lytle,17,198,1,0,0,47,0,0,0,0,0
Rich McGeorge,17,142,1,0,0,18,0,0,0,0,0
Pat McInally,17,258,3,0,0,43,0,0,0,0,0
Jim Mitchell,17,178,0,0,0,17,0,0,0,0,0
Lou Piccone,17,240,2,0,0,25,0,0,0,0,0
Larry Poole,17,137,3,0,0,21,0,0,0,0,0
Bo Rather,17,294,2,0,0,42,0,0,0,0,0
Golden Richards,17,225,3,0,0,50,0,0,0,0,0
Andre Tillman,17,169,2,0,0,37,0,0,0,0,0
Clarence Davis,16,124,0,0,0,38,0,0,0,0,0
Russ Francis,16,229,4,0,0,31,0,0,0,0,0
Roland Hooks,16,195,0,0,0,33,0,0,0,0,0
Robert Newhouse,16,106,1,0,0,41,0,0,0,0,0
Gary Shirk,16,280,2,0,0,64,2,12.5,0,0,0
O.J. Simpson,16,138,0,0,0,18,0,0,0,0,0
Eddie Foster,15,208,0,0,0,56,0,0,0,0,0
Isaac Hagins,15,196,0,0,0,56,0,0,0,0,0
Kenny Harrison,15,217,1,0,0,46,0,0,0,0,0
Doug Kotar,15,73,0,0,0,13,1,6.7,0,0,0
Bob Tucker,15,200,2,0,0,29,0,0,0,0,0
Mark van Eeghen,15,135,0,0,0,30,0,0,0,0,0
Gary Davis,14,151,1,0,0,32,0,0,0,0,0
Clarence Harmon,14,119,1,0,0,22,0,0,0,0,0
Charlie Sanders,14,170,1,0,0,24,0,0,0,0,0
Charley Taylor,14,158,0,0,0,19,0,0,0,0,0
Jim Thaxton,14,211,1,0,0,41,0,0,0,0,0
Don Calhoun,13,152,0,0,0,47,0,0,0,0,0
Dwight McDonald,13,174,0,0,0,22,0,0,0,0,0
Oscar Roan,13,136,2,0,0,27,0,0,0,0,0
Paul Seal,13,230,1,0,0,47,0,0,0,0,0
Butch Johnson,12,135,1,0,0,22,0,0,0,0,0
Steve Jones,12,66,0,0,0,16,0,0,0,0,0
Johnnie McDaniel,12,148,0,0,0,31,0,0,0,0,0
John McKay,12,164,0,0,0,26,0,0,0,0,0
Emery Moorehead,12,143,1,0,0,20,0,0,0,0,0
Tony Reed,12,125,0,0,0,20,0,0,0,0,0
Johnny Rodgers,12,187,0,0,0,43,0,0,0,0,0
David Sims,12,176,3,0,0,82,0,0,0,0,0
Freddie Solomon,12,181,1,0,0,54,0,0,0,0,0
Woody Thompson,12,56,0,0,0,9,0,0,0,0,0
Rick Upchurch,12,245,2,0,0,45,0,0,0,0,0
Ricky Bell,11,88,0,0,0,23,0,0,0,0,0
Dexter Bussey,11,116,1,0,0,39,0,0,0,0,0
Roger Carr,11,199,1,0,0,45,0,0,0,0,0
Jimmy DuBose,11,89,0,0,0,17,0,0,0,0,0
John Gilliam,11,133,1,0,0,23,0,0,0,0,0
Don Hardeman,11,47,1,0,0,9,0,0,0,0,0
Franco Harris,11,62,0,0,0,15,0,0,0,0,0
Jon Keyworth,11,48,0,0,0,14,0,0,0,0,0
Frank Lewis,11,263,1,0,0,65,0,0,0,0,0
Jay Saldi,11,108,2,0,0,23,0,0,0,0,0
Eric Torkelson,11,107,0,0,0,14,0,0,0,0,0
Louis Carter,10,65,0,0,0,19,0,0,0,0,0
Rich Caster,10,205,1,0,0,58,0,0,0,0,0
Pat Curran,10,123,0,0,0,20,0,0,0,0,0
Larry Dorsey,10,198,2,0,0,67,0,0,0,0,0
John Kimbrough,10,207,2,0,0,42,0,0,0,0,0
Ron Lee,10,60,0,0,0,15,0,0,0,0,0
John Sawyer,10,105,0,0,0,27,0,0,0,0,0
Randy Vataha,10,109,0,0,0,20,0,0,0,0,0
Ed Williams,10,67,0,0,0,15,0,0,0,0,0
Mike Barber,9,94,1,0,0,23,0,0,0,0,0
Tony Davis,9,83,0,0,0,28,0,0,0,0,0
Monroe Eley,9,60,0,0,0,14,0,0,0,0,0
Don Hasselbeck,9,76,4,0,0,21,0,0,0,0,0
Ron Jessie,9,139,0,0,0,21,0,0,0,0,0
Jerry Latin,9,89,0,0,0,20,0,0,0,0,0
Sam McCullum,9,198,1,0,0,65,0,0,0,0,0
Dana Nafziger,9,119,0,0,0,38,0,0,0,0,0
Luther Blue,8,90,1,0,0,21,0,0,0,0,0
Anthony Davis,8,91,0,0,0,30,0,0,0,0,0
Ike Forte,8,88,0,0,0,22,0,0,0,0,0
Carl Garrett,8,61,2,0,0,13,0,0,0,0,0
John Holland,8,107,0,0,0,27,0,0,0,0,0
Don Nottingham,8,58,0,0,0,16,0,0,0,0,0
Steve Schubert,8,119,0,0,0,32,0,0,0,0,0
Al Chandler,7,68,0,0,0,16,0,0,0,0,0
Boobie Clark,7,33,0,0,0,11,0,0,0,0,0
James Corbett,7,127,1,0,0,47,0,0,0,0,0
Leroy Harris,7,29,0,0,0,11,0,0,0,0,0
David Knight,7,129,0,0,0,49,0,0,0,0,0
Ed Marshall,7,178,0,0,0,82,0,0,0,0,0
Ken Payne,7,99,1,0,0,45,0,0,0,0,0
John Riggins,7,95,2,0,0,53,0,0,0,0,0
Leonard Thompson,7,42,0,0,0,18,0,0,0,0,0
Lawrence Williams,7,94,0,0,0,24,0,0,0,0,0
Al Dixon,6,78,0,0,0,21,0,0,0,0,0
Robin Earl,6,32,0,0,0,20,0,0,0,0,0
Marv Hubbard,6,36,0,0,0,9,0,0,0,0,0
Jim Mandich,6,63,0,0,0,15,0,0,0,0,0
Lonnie Perrin,6,106,1,0,0,41,0,0,0,0,0
Morris Bradshaw,5,90,0,0,0,28,0,0,0,0,0
Curtis Brown,5,20,1,0,0,12,0,0,0,0,0
Steve Burks,5,79,0,0,0,22,0,0,0,0,0
Randy Grossman,5,57,0,0,0,20,0,0,0,0,0
Paul Hofer,5,46,0,0,0,16,0,0,0,0,0
Al Hunter,5,42,0,0,0,20,0,0,0,0,0
Pete Johnson,5,49,0,0,0,21,0,0,0,0,0
Larry Jones,5,55,0,0,0,15,0,0,0,0,0
Scott Laidlaw,5,60,1,0,0,18,0,0,0,0,0
Kevin Long,5,17,0,0,0,7,0,0,0,0,0
Herb Lusk,5,102,1,0,0,36,0,0,0,0,0
Alvin Maxson,5,70,0,0,0,34,0,0,0,0,0
Tom Newton,5,33,0,0,0,9,0,0,0,0,0
Steve Raible,5,79,0,0,0,22,0,0,0,0,0
Tony Samuels,5,65,0,0,0,32,0,0,0,0,0
Dwight Scales,5,104,1,0,0,32,0,0,0,0,0
Nate Simpson,5,19,0,0,0,14,0,0,0,0,0
Jackie Smith,5,49,1,0,0,13,0,0,0,0,0
Pat Tilley,5,64,0,0,0,31,0,0,0,0,0
Charle Young,5,35,1,0,0,17,0,0,0,0,0
Brian Baschnagel,4,50,0,0,0,25,0,0,0,0,0
Gordon Bell,4,33,0,0,0,12,0,0,0,0,0
Tony Benjamin,4,27,0,0,0,9,0,0,0,0,0
James Betterson,4,41,0,0,0,15,0,0,0,0,0
Cullen Bryant,4,28,0,0,0,14,0,0,0,0,0
Scott Dierking,4,29,1,0,0,15,0,0,0,0,0
Jim Jensen,4,63,0,0,0,34,0,0,0,0,0
Sammy Johnson,4,21,0,0,0,8,0,0,0,0,0
Benny Malone,4,58,0,0,0,35,0,0,0,0,0
Rich Mauti,4,71,0,0,0,23,0,0,0,0,0
Larry Mucker,4,59,0,0,0,23,0,0,0,0,0
Jim Smith,4,80,0,0,0,26,0,0,0,0,0
Willie Spencer,4,20,0,0,0,15,0,0,0,0,0
Greg Boykin,3,21,0,0,0,9,0,0,0,0,0
Mike Collier,3,23,0,0,0,11,0,0,0,0,0
Bob Grim,3,65,0,0,0,23,0,0,0,0,0
Reggie Harrison,3,11,0,0,0,7,0,0,0,0,0
MacArthur Lane,3,40,0,0,0,21,0,0,0,0,0
Jim Lash,3,22,0,0,0,16,0,0,0,0,0
Roosevelt Leaks,3,39,1,0,0,26,0,0,0,0,0
Bo Matthews,3,41,0,0,0,23,0,0,0,0,0
Wilbert Montgomery,3,18,0,0,0,8,0,0,0,0,0
Johnny Musso,3,13,0,0,0,21,0,0,0,0,0
Mike Pruitt,3,12,0,0,0,6,0,0,0,0,0
Michael Strachan,3,26,0,0,0,10,0,0,0,0,0
Clarence Williams,3,20,0,0,0,9,0,0,0,0,0
Bert Askson,2,51,0,0,0,34,0,0,0,0,0
Pete Banaszak,2,14,0,0,0,8,0,0,0,0,0
Larry Csonka,2,20,0,0,0,12,0,0,0,0,0
Jim Culbreath,2,6,0,0,0,5,0,0,0,0,0
Ron Egloff,2,27,0,0,0,20,0,0,0,0,0
Karl Farmer,2,39,0,0,0,23,0,0,0,0,0
Bob Ferrell,2,12,0,0,0,7,0,0,0,0,0
Wally Henry,2,16,0,0,0,14,0,0,0,0,0
Tony Hill,2,21,0,0,0,12,0,0,0,0,0
Jim Kiick,2,14,0,0,0,11,0,0,0,0,0
Greg McCrary,2,48,1,0,0,49,0,0,0,0,0
Loaird McCreary,2,10,1,0,0,9,0,0,0,0,0
Willie McGee,2,27,0,0,0,14,0,0,0,0,0
Arnold Morgado,2,21,0,0,0,12,0,0,0,0,0
Jack Novak,2,24,0,0,0,15,0,0,0,0,0
Jim Obradovich,2,16,0,0,0,11,0,0,0,0,0
Jim Otis,2,18,0,0,0,9,0,0,0,0,0
Eddie Payton,2,10,0,0,0,14,0,0,0,0,0
George Ragsdale,2,17,0,0,0,10,0,0,0,0,0
Danny Reece,2,59,0,0,0,45,0,0,0,0,0
Paul Seymour,2,21,0,0,0,11,0,0,0,0,0
Aundra Thompson,2,12,0,0,0,14,0,0,0,0,0
Charlie White,2,5,1,0,0,3,0,0,0,0,0
Larry Barnes,1,10,0,0,0,10,0,0,0,0,0
Hank Bauer,1,15,1,0,0,15,0,0,0,0,0
Ed Beckman,1,3,0,0,0,3,0,0,0,0,0
Andy Bolton,1,6,0,0,0,6,0,0,0,0,0
Larry Burton,1,13,0,0,0,13,0,0,0,0,0
Gary Butler,1,21,0,0,0,21,0,0,0,0,0
Tony Cline,1,15,0,0,0,15,0,0,0,0,0
Reggie Craig,1,5,0,0,0,5,0,0,0,0,0
Steve Craig,1,14,0,0,0,14,0,0,0,0,0
Doug Dennison,1,9,0,0,0,9,0,0,0,0,0
Brian Duncan,1,5,1,0,0,5,0,0,0,0,0
Mike Esposito,1,-1,0,0,0,-1,0,0,0,0,0
Gary Garrison,1,5,0,0,0,5,0,0,0,0,0
Elois Grooms,1,3,1,0,0,3,0,0,0,0,0
Jim Jodat,1,2,1,0,0,2,0,0,0,0,0
Kim Jones,1,9,0,0,0,9,0,0,0,0,0
Terry Luck,1,4,1,0,0,4,0,0,0,0,0
Secdrick McIntyre,1,27,1,0,0,27,0,0,0,0,0
Ted McKnight,1,11,0,0,0,11,0,0,0,0,0
Terdell Middleton,1,27,0,0,0,27,0,0,0,0,0
Richard Osborne,1,6,0,0,0,6,0,0,0,0,0
Vince Papale,1,15,0,0,0,15,0,0,0,0,0
Joel Parker,1,7,0,0,0,7,0,0,0,0,0
Rod Phillips,1,5,0,0,0,5,0,0,0,0,0
Ernest Pough,1,3,0,0,0,3,0,0,0,0,0
Steve Rivera,1,7,0,0,0,7,0,0,0,0,0
Billy Ryckman,1,5,1,0,0,5,0,0,0,0,0
Larry Seiple,1,-1,0,0,0,-1,0,0,0,0,0
Jerry Smith,1,6,0,0,0,6,0,0,0,0,0
Ken Stone,1,40,0,0,0,40,0,0,0,0,0
Ricky Thompson,1,15,0,0,0,15,0,0,0,0,0
Sidney Thornton,1,5,0,0,0,5,0,0,0,0,0
Jim Turner,1,25,1,0,0,25,0,0,0,0,0
Wendell Tyler,1,3,0,0,0,3,0,0,0,0,0
Rick Walker,1,13,0,0,0,13,0,0,0,0,0
Jackie Wallace,1,13,0,0,0,13,0,0,0,0,0
Larry Watkins,1,9,0,0,0,9,0,0,0,0,0
Jeff West,1,3,0,0,0,3,0,0,0,0,0
