Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Roger Lawson,106,33,1,0,0,14,0,0,0
John Hadl,99,22,1,0,0,17,0,0,0
Ken Anderson,94,22,3,0,0,18,0,0,0
Jim Otis,92,29,0,0,0,12,0,0,0
Bob Berry,86,24,2,0,0,16,0,0,0
Steve Davis,85,20,1,0,0,28,0,0,0
Bob Brunet,82,30,2,0,0,18,0,0,0
Mike Montgomery,81,35,1,0,0,10,0,0,0
Charlie Leigh,79,21,0,0,0,10,0,0,0
Harold Jackson,76,9,0,0,0,34,0,0,0
Billy Van Heusen,76,3,1,0,0,66,0,0,0
Len Dawson,75,15,0,0,0,20,0,0,0
Les Josephson,75,18,0,0,0,13,0,0,0
Lee White,75,23,0,0,0,12,0,0,0
Sam Havrilak,72,12,2,0,0,32,0,0,0
Riley Odoms,72,5,0,0,0,27,0,0,0
Joe Williams,72,31,0,0,0,11,0,0,0
Lance Rentzel,71,7,1,0,0,18,0,0,0
Leon Burns,69,26,2,0,0,9,0,0,0
Frank Lewis,68,3,0,0,0,41,0,0,0
Earl Morrall,67,17,1,0,0,31,0,0,0
Jim Krieg,63,1,0,0,0,63,0,0,0
Bob Hudson,62,15,0,0,0,17,0,0,0
Jesse Taylor,58,13,0,0,0,17,0,0,0
Virgil Carter,57,12,2,0,0,14,0,0,0
Randy Jackson,57,17,0,0,0,15,0,0,0
Bob Gladieux,56,24,0,0,0,11,0,0,0
Arthur Green,51,14,0,0,0,14,0,0,0
Steve Spurrier,51,11,0,0,0,15,0,0,0
Bill Triplett,48,17,0,0,0,9,0,0,0
Roger Staubach,45,6,0,0,0,20,0,0,0
Ahmad Rashad,44,9,0,0,0,15,0,0,0
Craig Baynham,43,17,0,0,0,11,0,0,0
Hank Bjorklund,42,15,0,0,0,10,0,0,0
Dave Kopay,39,10,0,0,0,20,0,0,0
Charley Taylor,39,3,0,0,0,17,0,0,0
Scott Hunter,37,22,5,0,0,15,0,0,0
Joe Morrison,36,9,0,0,0,45,0,0,0
Ward Walsh,36,8,0,0,0,14,0,0,0
Brian Dowling,35,7,3,0,0,11,0,0,0
Rocky Thompson,35,9,0,0,0,13,0,0,0
Eddie Ray,34,8,0,0,0,9,0,0,0
Glenn Doughty,33,2,0,0,0,17,0,0,0
Daryle Lamonica,33,10,0,0,0,14,0,0,0
Jack Maitland,33,13,0,0,0,6,0,0,0
Doug Cunningham,32,8,0,0,0,12,0,0,0
Bob Davis,32,6,0,0,0,20,0,0,0
Jackie Smith,31,5,0,0,0,17,0,0,0
Oscar Dragon,30,9,0,0,0,7,0,0,0
Frank Pitts,29,3,0,0,0,13,0,0,0
Dick Butkus,28,1,0,0,0,28,0,0,0
Nick Eddy,28,8,0,0,0,10,0,0,0
James Ford,28,11,0,0,0,9,0,0,0
Tim Van Galder,28,9,0,0,0,16,0,0,0
Mickey Zofko,28,7,0,0,0,9,0,0,0
Bob Chandler,27,3,0,0,0,16,0,0,0
Ken Stabler,27,6,0,0,0,15,0,0,0
Randy Johnson,26,9,1,0,0,9,0,0,0
Craig Morton,26,8,2,0,0,12,0,0,0
Mike Carter,25,1,0,0,0,25,0,0,0
Elmo Wright,24,1,0,0,0,24,0,0,0
Bobby Duhon,23,9,0,0,0,7,0,0,0
Paul Warfield,23,4,0,0,0,21,0,0,0
Tom Bailey,22,7,0,0,0,5,0,0,0
George Nock,22,6,0,0,0,6,0,0,0
Joe Reed,22,4,0,0,0,22,0,0,0
Norm Snead,21,10,0,0,0,15,0,0,0
Warren Bankston,20,7,0,0,0,11,0,0,0
Willie Belton,20,10,0,0,0,8,0,0,0
Pete Liske,20,7,0,0,0,9,0,0,0
Leo Hart,19,5,0,0,0,16,0,0,0
Jim Mitchell,19,2,0,0,0,18,0,0,0
Mike Taliaferro,19,5,0,0,0,14,0,0,0
Spike Jones,18,2,0,0,0,10,0,0,0
Tom Blanchard,17,1,0,0,0,17,0,0,0
Rocky Bleier,17,1,0,0,0,17,0,0,0
Jim Hart,17,9,0,0,0,8,0,0,0
Roman Gabriel,16,14,1,0,0,11,0,0,0
Clem Turner,16,5,0,0,0,13,0,0,0
Dave Lewis,15,1,0,0,0,15,0,0,0
Steve Ramsey,15,6,2,0,0,8,0,0,0
Johnny Unitas,15,3,0,0,0,8,0,0,0
John Gilliam,14,8,0,0,0,14,0,0,0
Charlie Joiner,14,3,0,0,0,9,0,0,0
Dan Reeves,14,3,0,0,0,14,0,0,0
Dave Williams,14,1,0,0,0,14,0,0,0
Tom Woodeshick,14,5,0,0,0,6,0,0,0
Leland Glass,13,2,0,0,0,13,0,0,0
Al Johnson,13,11,0,0,0,7,0,0,0
Tom Sullivan,13,13,0,0,0,5,0,0,0
Otis Taylor,13,5,0,0,0,11,0,0,0
Earl Thomas,13,5,0,0,0,8,0,0,0
Roy Shivers,12,5,0,0,0,9,0,0,0
Bob Griese,11,3,1,0,0,5,0,0,0
Leo Hayden,11,8,1,0,0,5,0,0,0
Don Highsmith,11,9,1,0,0,12,0,0,0
J.D. Hill,11,1,0,0,0,11,0,0,0
Ted Kwalick,11,5,0,0,0,10,0,0,0
Haven Moses,11,2,0,0,0,14,0,0,0
Tom Nowatzke,11,3,0,0,0,6,0,0,0
Pat Studstill,11,1,0,0,0,11,0,0,0
Ralph Neely,10,1,0,0,0,10,0,0,0
Jeff Queen,10,4,0,0,0,10,0,0,0
Ed Baker,9,1,0,0,0,9,0,0,0
Dwight Harrison,9,1,0,0,0,9,0,0,0
Don Herrmann,9,3,0,0,0,11,0,0,0
John Isenbarger,9,3,0,0,0,7,0,0,0
Ted Koy,9,1,0,0,0,9,0,0,0
Pettis Norman,9,1,0,0,0,9,0,0,0
Jim O'Brien,9,3,0,0,0,7,0,0,0
Jerry Smith,9,1,0,0,0,9,0,0,0
John Brodie,8,3,1,0,0,4,0,0,0
Steve Conley,8,3,0,0,0,5,0,0,0
Bo Cornell,8,7,0,0,0,7,0,0,0
Bob Hayes,8,2,0,0,0,7,0,0,0
Jim Lindsey,8,1,0,0,0,8,0,0,0
Jack Mildren,8,3,0,0,0,5,0,0,0
Joe Namath,8,6,0,0,0,2,0,0,0
Pat Sullivan,8,2,0,0,0,10,0,0,0
Gary Cuozzo,7,4,0,0,0,9,0,0,0
Tom Mitchell,7,0,0,0,0,7,0,0,0
Rich Caster,6,2,0,0,0,6,0,0,0
Billy Lefear,6,3,0,0,0,4,0,0,0
Bob Tucker,6,3,1,0,0,13,0,0,0
Cliff Branch,5,1,0,0,0,5,0,0,0
Gary Kosins,5,3,0,0,0,3,0,0,0
Reggie Rucker,5,3,0,0,0,8,0,0,0
Mike Ernst,4,1,0,0,0,4,0,0,0
Ken Burrow,3,3,0,0,0,8,0,0,0
Cannonball Butler,3,6,0,0,0,5,0,0,0
Raymond Chester,3,1,0,0,0,3,0,0,0
Kent Nix,3,3,0,0,0,5,0,0,0
Lance Alworth,2,1,0,0,0,2,0,0,0
Rick Arrington,2,1,0,0,0,2,0,0,0
Larry Crowe,2,1,0,0,0,2,0,0,0
Jean Fugett,2,3,0,0,0,9,0,0,0
Reece Morrison,2,1,0,0,0,2,0,0,0
Rod Sherman,2,1,0,0,0,2,0,0,0
Bob West,2,2,0,0,0,10,0,0,0
Virgil Robinson,1,5,0,0,0,5,0,0,0
Joe Sweet,1,1,0,0,0,1,0,0,0
Stu Voigt,1,1,1,0,0,1,0,0,0
Dave Davis,0,2,0,0,0,7,0,0,0
Jim Del Gaizo,0,1,0,0,0,0,0,0,0
Joe Gilliam,0,2,0,0,0,0,0,0,0
Ben Hawkins,0,3,0,0,0,12,0,0,0
Charley Johnson,0,3,0,0,0,0,0,0,0
Paul Krause,0,1,0,0,0,0,0,0,0
John McMakin,0,1,0,0,0,0,0,0,0
Bill Munson,0,1,0,0,0,0,0,0,0
Bob Parsons,0,1,0,0,0,0,0,0,0
Cecil Turner,0,3,0,0,0,11,0,0,0
Pete Beathard,-1,1,0,0,0,-1,0,0,0
John Huarte,-2,1,0,0,0,-2,0,0,0
Bill Nelsen,-2,1,0,0,0,-2,0,0,0
Bill Bell,-3,1,0,0,0,-3,0,0,0
Billy Kilmer,-3,3,0,0,0,1,0,0,0
Jerry Tagge,-3,8,1,0,0,2,0,0,0
Bob Windsor,-4,1,0,0,0,-4,0,0,0
Eddie Bell,-5,1,0,0,0,-5,0,0,0
Sonny Jurgensen,-5,4,0,0,0,0,0,0,0
Gary Garrison,-6,2,0,0,0,-6,0,0,0
Bob Klein,-7,1,0,0,0,-7,0,0,0
Dave Parks,-7,1,0,0,0,-7,0,0,0
Wayne Clark,-8,2,0,0,0,-3,0,0,0
Jon Staggers,-8,1,0,0,0,-8,0,0,0
Jim Seymour,-9,1,0,0,0,-9,0,0,0
Chuck Dicus,-11,1,0,0,0,-11,0,0,0
Mike Eischeid,-13,1,0,0,0,-13,0,0,0
George Farmer,-13,2,0,0,0,-2,0,0,0
Billy Masters,-15,3,0,0,0,-7,0,0,0
