Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Benny Johnson,17.7,13,230,0,0,0,29,0,0
Charlie Joiner,17.6,5,88,0,0,0,25,0,0
Kerry Reardon,17.5,2,35,0,0,0,18,0,0
Lem Barney,17,1,17,0,0,0,17,0,0
Jim Lindsey,17,1,17,0,0,0,17,0,0
Bob Matheson,17,2,34,0,0,0,17,0,0
Gary Pettigrew,17,1,17,0,0,0,17,0,0
Ed Podolak,17,7,119,0,0,0,23,0,0
Walter Johnson,16.5,2,33,0,0,0,24,0,0
Roy Kirksey,16.5,2,33,0,0,0,17,0,0
J.D. Hill,16,2,32,0,0,0,26,0,0
Floyd Little,16,3,48,0,0,0,22,0,0
Jack Maitland,16,3,48,0,0,0,19,0,0
Jeff Kinney,15.8,4,63,0,0,0,25,0,0
John Pergine,15.3,3,46,0,0,0,19,0,0
Tom Beer,15,1,15,0,0,0,15,0,0
Dick Butkus,15,1,15,0,0,0,15,0,0
Mike Fanucci,15,1,15,0,0,0,15,0,0
Dave Lewis,15,1,15,0,0,0,15,0,0
Fran Lynch,15,3,45,0,0,0,17,0,0
Harold McLinton,15,1,15,0,0,0,15,0,0
Mike Montgomery,15,1,15,0,0,0,15,0,0
Jimmy Warren,14.2,4,57,0,0,0,27,0,0
Bill Butler,14,1,14,0,0,0,14,0,0
Cyril Pinder,14,1,14,0,0,0,14,0,0
Matt Snell,14,1,14,0,0,0,14,0,0
Ray Jones,13.7,3,41,0,0,0,17,0,0
Jim Strong,13.2,4,53,0,0,0,22,0,0
Bobby Anderson,13,1,13,0,0,0,13,0,0
Essex Johnson,13,1,13,0,0,0,13,0,0
Ted Koy,12.6,5,63,0,0,0,25,0,0
Bill Brown,12.3,3,37,0,0,0,27,0,0
Jim Braxton,12,1,12,0,0,0,12,0,0
Andy Selfridge,12,3,36,0,0,0,16,0,0
Bill Triplett,12,1,12,0,0,0,12,0,0
Joe Williams,11.5,2,23,0,0,0,15,0,0
Mike Bass,11,2,22,0,0,0,21,0,0
Bill Bradley,11,2,22,0,0,0,20,0,0
Guy Dennis,11,1,11,0,0,0,11,0,0
John Douglas,10.8,4,43,0,0,0,22,0,0
Ken Ellis,10,1,10,0,0,0,10,0,0
Roger Wehrli,10,1,10,0,0,0,10,0,0
Pat Curran,9.2,4,37,0,0,0,19,0,0
Charlie Waters,9,2,18,0,0,0,18,0,0
Perry Williams,9,1,9,0,0,0,9,0,0
Bob Hoskins,8.5,2,17,0,0,0,17,0,0
Bill Zapalac,8,1,8,0,0,0,8,0,0
Leon Burns,7,1,7,0,0,0,7,0,0
Chuck Crist,7,1,7,0,0,0,7,0,0
Bob Newland,6,1,6,0,0,0,6,0,0
Hoyle Granger,5,1,5,0,0,0,5,0,0
Herb Orvis,5,1,5,0,0,0,5,0,0
Hugo Hollas,4.5,2,9,0,0,0,9,0,0
Marv Upshaw,4,1,4,0,0,0,4,0,0
Larry Horton,3,1,3,0,0,0,3,0,0
Rusty Tillman,3,2,6,0,0,0,6,0,0
Vern Winfield,3,3,9,0,0,0,9,0,0
Willie Germany,2.5,2,5,0,0,0,5,0,0
Stu Voigt,2,1,2,0,0,0,2,0,0
Jack Mildren,1,1,1,0,0,0,1,0,0
Jerome Barkum,0,1,0,0,0,0,0,0,0
Joe Beauchamp,0,1,0,0,0,0,0,0,0
Marlin Briscoe,0,1,0,0,0,0,0,0,0
Wes Chesson,0,1,0,0,0,0,0,0,0
Dick Enderle,0,1,0,0,0,0,0,0,0
Jean Fugett,0,1,0,0,0,0,0,0,0
Len Garrett,0,1,0,0,0,0,0,0,0
Ted Hendricks,0,1,0,0,0,0,0,0,0
Jim Kearney,0,1,0,0,0,0,0,0,0
Mike Kelly,0,1,0,0,0,0,0,0,0
John McMakin,0,1,0,0,0,0,0,0,0
Bill Overmyer,0,1,0,0,0,0,0,0,0
Steve Preece,0,1,0,0,0,0,0,0,0
Remi Prudhomme,0,1,0,0,0,0,0,0,0
Paul Seiler,0,1,0,0,0,0,0,0,0
Greg Slough,0,1,0,0,0,0,0,0,0
Charlie Smith,0,1,0,0,0,0,0,0,0
Keith Wortman,0,1,0,0,0,0,0,0,0
Ed Beard,-0.5,2,-1,0,0,0,1,0,0
Mike Simone,-6,1,-6,0,0,0,-6,0,0
