Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Drew Hill,19.5,60,1170,0,28,2,50,0,1
Danny Pittman,19.4,10,194,0,7,0,34,0,2
Mark Lee,19.3,14,270,0,8,0,31,0,0
Leon Bright,19.2,25,481,0,11,1,41,0,1
James Jones,19.2,27,517,0,12,0,33,0,2
Harlan Huckleby,19.1,7,134,0,3,0,27,0,0
Don Calhoun,19,2,38,0,1,0,22,0,0
Louie Giammona,19,1,19,0,0,0,19,0,0
Guido Merkens,19,2,38,0,1,0,20,0,0
Timmy Newsome,19,12,228,0,6,0,27,0,1
James Wilder,19,1,19,0,0,0,19,0,0
Will Lewis,18.9,20,378,0,11,0,36,0,4
Horace Ivory,18.8,16,300,0,6,0,32,0,1
Billy Campfield,18.6,12,223,0,6,0,32,0,0
Mark Nichols,18.5,4,74,0,1,0,26,0,0
Fred Nixon,18.5,12,222,0,5,0,25,0,1
Robb Riddick,18.4,14,257,0,6,0,25,0,1
Lloyd Burruss,18.2,5,91,0,3,0,22,0,0
Gregg Johnson,18.1,13,235,0,5,0,25,0,2
Virgil Seay,18,2,36,0,0,0,19,0,0
Malcolm Barnwell,17.7,15,265,0,8,0,26,0,1
Andy Johnson,17.7,3,53,0,0,0,19,0,0
Deron Cherry,17.3,3,52,0,2,0,22,0,0
Pete Shaw,17.2,6,103,0,2,0,24,0,0
Brian Baschnagel,17,2,34,0,1,0,23,0,0
Tony Davis,17,3,51,0,1,0,21,0,0
Mike Dennis,17,3,51,0,0,0,17,0,0
Jeff Griffin,17,2,34,0,1,0,26,0,0
Wilbur Jackson,17,2,34,0,0,0,17,0,0
Greg Meisner,17,1,17,0,0,0,17,0,0
Roy Green,16.9,8,135,0,5,0,28,0,1
Willard Harrell,16.9,7,118,0,3,0,29,0,0
Mike Wilson,16.8,4,67,0,2,0,22,0,0
Jeff Groth,16.7,3,50,0,1,0,21,0,0
Terdell Middleton,16.7,6,100,0,2,0,30,0,0
Kenneth Toler,16.4,9,148,0,4,0,32,0,0
Keith Nord,16.4,14,229,0,6,0,27,0,2
Don Bessillieu,16.3,7,114,0,4,0,30,0,1
Gary Davis,16.2,5,81,0,2,0,21,0,1
Paul Johns,16.2,5,81,0,2,0,20,0,0
Mike Harden,16.2,11,178,0,6,0,23,0,0
Tony Galbreath,16,1,16,0,0,0,16,0,0
Rob Lytle,16,5,80,0,2,0,24,0,0
Ron Smith,16,2,32,0,1,0,20,0,0
Steve Wilson,16,2,32,0,0,0,17,0,0
Ronnie Lott,15.9,7,111,0,2,0,20,0,1
Bob Gregor,15.7,3,47,0,1,0,20,0,0
Wes Chandler,15.6,8,125,0,2,0,30,0,0
Ray Griffin,15.5,2,31,0,0,0,17,0,0
Lou Piccone,15.5,2,31,0,0,0,16,0,0
Mardye McDole,15.4,11,170,0,3,0,22,0,1
Randy Love,15.3,3,46,0,1,0,25,0,0
Steve Atkins,15,1,15,0,0,0,15,0,0
Johnnie Dirden,15,3,45,0,1,0,22,0,0
Don Dufek,15,3,45,0,0,0,17,0,0
Jim Jensen,15,1,15,0,0,0,15,0,0
Jewerl Thomas,15,1,15,0,0,0,15,0,0
Rickey Young,15,1,15,0,0,0,15,0,0
Jeff Fisher,14.6,7,102,0,2,0,23,0,1
Blane Gaison,14.3,3,43,0,1,0,24,0,0
Arrington Jones,14.3,3,43,0,1,0,22,0,1
Hank Bauer,14,1,14,0,0,0,14,0,0
Rickey Claitt,14,1,14,0,0,0,14,0,0
Calvin Murray,14,1,14,0,0,0,14,0,0
Jim Obradovich,14,1,14,0,0,0,14,0,0
Booker Russell,14,2,28,0,1,0,20,0,0
Tim Wilson,13.7,3,41,0,1,0,23,0,1
Todd Christensen,13.5,4,54,0,0,0,19,0,0
J.C. Wilson,13.5,2,27,0,0,0,14,0,0
Dave Shula,13,5,65,0,0,0,16,0,0
Leslie Frazier,12.8,6,77,0,0,0,15,0,0
Adger Armstrong,12,3,36,0,0,0,18,0,0
Johnnie Gray,12,2,24,0,0,0,19,0,0
Eason Ramson,12,1,12,0,0,0,12,0,0
Clarence Williams,11.8,4,47,0,1,0,23,0,1
Cleo Miller,11.7,3,35,0,1,0,22,0,0
Ken Callicutt,11.5,2,23,0,0,0,12,0,0
James Mayberry,11.5,2,23,0,0,0,15,0,0
Robert Newhouse,11.3,3,34,0,0,0,15,0,0
Joe Delaney,11,1,11,0,0,0,11,0,0
Eddie Hill,11,1,11,0,0,0,11,0,0
Horace King,11,3,33,0,0,0,14,0,0
Steve Stephens,10.5,2,21,0,0,0,14,0,0
Ivory Sully,10.3,3,31,0,1,0,22,0,1
Mike Guman,10,1,10,0,0,0,10,0,0
Keith Lee,10,2,20,0,0,0,16,0,0
John Simmons,10,1,10,0,0,0,10,0,0
Larry Canada,9.5,2,19,0,0,0,13,0,0
Gordon Banks,9,1,9,0,0,0,9,0,0
Stan Brock,9,2,18,0,0,0,12,0,0
Bob Fisher,9,1,9,0,0,0,9,0,0
Thomas Brown,8.5,2,17,0,0,0,10,0,0
Russell Davis,8,1,8,0,0,0,8,0,0
Ben Rudolph,8,1,8,0,0,0,8,0,0
John Sawyer,8,1,8,0,0,0,8,0,0
Ron Egloff,7,1,7,0,0,0,7,0,0
Don Hasselbeck,7,1,7,0,0,0,7,0,0
Frank Hawkins,7,1,7,0,0,0,7,0,0
Eddie Johnson,7,1,7,0,0,0,7,0,0
Mike Williams,7,1,7,0,0,0,7,0,0
Daryl Hunt,6.3,3,19,0,0,0,11,0,0
Rufus Bess,6,1,6,0,0,0,6,0,0
Lam Jones,6,1,6,0,0,0,6,0,1
Matt Miller,6,1,6,0,0,0,6,0,0
Bill Matthews,5,1,5,0,0,0,5,0,0
Tony Peters,5,1,5,0,0,0,5,0,0
Joe Rose,5,1,5,0,0,0,5,0,0
Joe McLaughlin,4.5,2,9,0,0,0,5,0,0
John Jefferson,3,1,3,0,0,0,3,0,0
Mark Malone,3,1,3,0,0,0,3,0,0
Jim Ryan,2,1,2,0,0,0,2,0,0
Eric Sievers,2,2,4,0,0,0,4,0,1
Jairo Penaranda,1,1,1,0,0,0,1,0,0
Dave Preston,1,1,1,0,0,0,1,0,0
Sidney Thornton,1,1,1,0,0,0,1,0,0
Matt Blair,0,1,0,0,0,0,0,0,1
Byron Braggs,0,1,0,0,0,0,0,0,0
Scot Brantley,0,1,0,0,0,0,0,0,0
Ken Clarke,0,1,0,0,0,0,0,0,0
Doug Cosbie,0,1,0,0,0,0,0,0,0
Johnny Davis,0,1,0,0,0,0,0,0,0
Tom Dinkel,0,1,0,0,0,0,0,0,0
Chris Foote,0,1,0,0,0,0,0,0,0
Steve Freeman,0,1,0,0,0,0,0,0,0
Ray Hamilton,0,1,0,0,0,0,0,0,1
James Harrell,0,1,0,0,0,0,0,0,0
Bobby Kemp,0,1,0,0,0,0,0,0,0
Larry Lee,0,1,0,0,0,0,0,0,0
Irvin Pankey,0,1,0,0,0,0,0,0,0
Ricky Patton,0,1,0,0,0,0,0,0,0
Jim Rourke,0,2,0,0,0,0,0,0,0
Marcus Anderson,-5,1,-5,0,0,0,-5,0,1
