Player,Comb,Asst,Solo,Sck
Joe Fields,1,0,1,0
Bob Fisher,1,1,0,0
Mickey Fitzgerald,1,0,0,0
Brian Flones,1,1,0,0
Alvin Garrett,1,0,1,0
Louie Giammona,1,0,1,0
Jon Giesler,1,0,1,0
Tommie Ginn,1,0,1,0
Will Grant,1,0,0,0
Russ Grimm,1,0,0,0
Pat Haden,1,0,0,0
Charley Hannah,1,0,1,0
Roland Harper,1,0,1,0
Willard Harrell,1,0,1,0
Franco Harris,1,0,1,0
Leotis Harris,1,0,1,0
Jeff Hart,1,0,1,0
Don Hasselbeck,1,0,1,0
Greg Hawthorne,1,0,1,0
Efren Herrera,1,0,1,0
Jay Hilgenberg,1,0,1,0
David Hill,1,0,1,0
Kent Hill,1,0,1,0
Eric Hipple,1,0,1,0
Jim Hough,1,0,1,0
Kevin House,1,0,1,0
Harlan Huckleby,1,0,1,0
Ken Huff,1,1,0,0
Dave Huffman,1,0,1,0
Horace Ivory,1,0,1,0
Noah Jackson,1,0,1,0
Wilbur Jackson,1,0,1,0
Andy Johnson,1,0,1,0
Charles Johnson,1,0,1,0
Butch Johnson,1,1,0,0
Arrington Jones,1,0,1,0
Mike Kenn,1,0,1,0
Gordon King,1,0,1,0
Kenny King,1,0,1,0
Greg Koch,1,0,1,0
Jon Kolb,1,0,1,0
Doug Kotar,1,0,1,0
Tommy Kramer,1,0,1,0
Keith Krepfle,1,0,1,0
Bob Kuechenberg,1,0,1,0
Art Kuehn,1,0,1,0
Dave Lapham,1,0,1,0
Amos Lawrence,1,0,0,0
Henry Lawrence,1,0,1,0
Will Lewis,1,1,0,0
Chuck Loewen,1,0,1,0
Dave Logan,1,0,1,0
Doug Marsh,1,0,1,0
Rich Martini,1,0,1,0
Mickey Marvin,1,0,1,0
Larry McCarren,1,0,1,0
Tyrone McGriff,1,0,1,0
Pat McInally,1,0,1,0
Randy McMillan,1,0,0,0
Cleo Miller,1,0,1,0
Jim Miller,1,0,1,0
Matt Miller,1,0,1,0
Claudie Minor,1,0,1,0
John Mistler,1,0,1,0
Jeff Moore,1,1,0,0
Nat Moore,1,0,1,0
Tom Mullady,1,0,1,0
James Murphy,1,0,1,0
Robert Newhouse,1,0,1,0
Timmy Newsome,1,0,0,0
Mark Nichols,1,0,1,0
Bob Parsons,1,0,1,0
Ricky Patton,1,0,1,0
Johnny Perkins,1,0,1,0
David Petway,1,0,1,0
Luke Prestridge,1,0,1,0
Randy Rasmussen,1,0,1,0
Steve Riley,1,0,1,0
Cody Risien,1,0,1,0
Greg Roberts,1,0,1,0
Joe Rose,1,0,1,0
Dan Ross,1,0,1,0
Jack Rudnay,1,0,1,0
Booker Russell,1,0,0,0
Jay Saldi,1,0,1,0
John Schuhmacher,1,0,1,0
Freddie Scott,1,0,1,0
Virgil Seay,1,1,0,0
Joe Senser,1,0,1,0
Rafael Septien,1,0,1,0
Henry Sheppard,1,0,1,0
Tim Sherwin,1,0,1,0
Dave Shula,1,0,1,0
Billy Sims,1,0,1,0
Jerry Sisemore,1,0,1,0
Sherman Smith,1,0,1,0
Ken Stabler,1,0,1,0
Ray Stachowicz,1,0,1,0
John Stallworth,1,0,1,0
Fred Steinfort,1,0,1,0
Jan Stenerud,1,0,1,0
Terry Stieve,1,0,1,0
Fred Sturt,1,0,1,0
Gerry Sullivan,1,0,1,0
Lynn Swann,1,0,1,0
Aundra Thompson,1,0,1,0
Ricky Thompson,1,0,1,0
Pat Tilley,1,0,1,0
Glen Titensor,1,1,0,0
Richard Todd,1,0,1,0
Eric Torkelson,1,0,1,0
Morris Towns,1,0,1,0
Steve Trimble,1,0,1,0
Tom Turnure,1,0,1,0
Rick Upchurch,1,0,1,0
Randy Van Divier,1,0,1,0
Jeff Van Note,1,0,1,0
Tommy Vigorito,1,0,1,0
Wesley Walker,1,0,1,0
Stan Walters,1,0,1,0
Chris Ward,1,0,1,0
Russ Washington,1,0,1,0
Steve Watson,1,0,1,0
Dwight Wheeler,1,0,1,0
Ed White,1,0,1,0
Mike Whittington,1,0,1,0
Daryl Wilkerson,1,0,1,0
Doug Wilkerson,1,0,1,0
Chester Willis,1,0,1,0
Kellen Winslow,1,0,1,0
Keith Wortman,1,0,1,0
Steve Wright,1,0,1,0
Rickey Young,1,0,1,0
Emanuel Zanders,1,0,1,0
Jim Zorn,1,0,1,0
Buster Barnett,0,0,0,0
Drew Hill,0,0,0,0
Dave Jacobs,0,0,0,0
Wayne Morris,0,0,0,0
