Player,FF,FR,FR TD
Stanley Richard,0,1,0
Kyle Richardson,0,0,0
Wade Richey,0,0,0
David Richie,0,0,0
Mikhael Ricks,0,0,0
Louis Riddick,0,1,0
Jay Riemersma,0,1,0
Marco Rivera,0,0,0
Ron Rivers,0,0,0
Michael Roan,0,1,1
Austin Robbins,0,1,1
Barret Robbins,0,0,0
James Roberson,0,0,0
Ray Roberts,0,0,0
Marcus Robertson,0,0,0
Bryan Robinson,0,0,0
Damien Robinson,0,0,0
Eddie Robinson,0,0,0
Jeff Robinson,0,0,0
Brian Roche,0,0,0
Derrick Rodgers,0,0,0
James Roe,0,0,0
Adrian Ross,0,0,0
Allen Rossum,0,1,0
Tom Rouen,0,0,0
Andre Royal,0,0,0
Mark Royals,0,0,0
Todd Rucci,0,0,0
Dwayne Rudd,0,3,2
Twan Russell,0,0,0
Troy Sadowski,0,0,0
Joe Salave'a,0,0,0
Barry Sanders,0,0,0
Brandon Sanders,0,0,0
Chris Sanders,0,0,0
Deion Sanders,0,0,0
Frank Sanders,0,0,0
O.J. Santiago,0,0,0
Don Sasa,0,0,0
Craig Sauer,0,0,0
Todd Sauerbrun,0,0,0
Corey Sawyer,0,0,0
Mark Schlereth,0,0,0
Cory Schlesinger,0,0,0
Adam Schreiber,0,0,0
Bill Schroeder,0,0,0
Lance Schulters,0,0,0
Kurt Schulz,0,1,0
Jim Schwantz,0,0,0
Lance Scott,0,0,0
Kirk Scrafford,0,0,0
Tracy Scroggins,0,0,0
Mike Scurlock,0,0,0
Corey Sears,0,0,0
Mike Sellers,0,1,0
Tawambi Settles,0,0,0
Sam Shade,0,2,1
Shannon Sharpe,0,0,0
Darren Sharper,0,0,0
Jamie Sharper,0,0,0
Harold Shaw,0,0,0
Sedrick Shaw,0,0,0
Terrance Shaw,0,0,0
Rashaan Shehee,0,0,0
Daimon Shelton,0,0,0
Leslie Shepherd,0,0,0
Dainon Sidney,0,0,0
Anthony Simmons,0,0,0
Tony Simmons,0,0,0
Wayne Simmons,0,2,0
Alshermond Singleton,0,0,0
Webster Slaughter,0,0,0
Henry Slay,0,0,0
David Sloan,0,0,0
Scott Slutzker,0,0,0
Torrance Small,0,0,0
Eric Smedley,0,0,0
Antowain Smith,0,0,0
Artie Smith,0,0,0
Brady Smith,0,0,0
Detron Smith,0,0,0
Emmitt Smith,0,0,0
Fernando Smith,0,1,0
Frankie Smith,0,0,0
Irv Smith,0,0,0
Jimmy Smith,0,0,0
Lamar Smith,0,0,0
Otis Smith,0,0,0
Robert Smith,0,0,0
Rod Smith,0,0,0
Rod Smith,0,1,0
Shevin Smith,0,0,0
Thomas Smith,0,1,0
Travian Smith,0,0,0
Freddie Solomon,0,0,0
Jerald Sowell,0,0,0
Phillippi Sparks,0,0,0
Jimmy Spencer,0,0,0
Takeo Spikes,0,0,0
Marc Spindler,0,0,0
Greg Spires,0,0,0
Jimmy Sprotte,0,0,0
Brian Stablein,0,0,0
Dennis Stallings,0,0,0
Ralph Staten,0,0,0
Glen Steele,0,0,0
Tremayne Stephens,0,0,0
Mark Stepnoski,0,0,0
Matt Stevens,0,0,0
Rayna Stewart,0,0,0
Bryan Still,0,0,0
J.J. Stokes,0,0,0
Dwight Stone,0,0,0
Matt Stover,0,0,0
Fred Strickland,0,0,0
Korey Stringer,0,0,0
Mack Strong,0,0,0
Dana Stubblefield,0,0,0
Danny Stubbs,0,0,0
Shawn Stuckey,0,1,0
Lorenzo Styles,0,0,0
Chris Sullivan,0,0,0
Kywin Supernaw,0,0,0
Patrick Surtain,0,0,0
Mike Sutton,0,0,0
Shawn Swayda,0,0,0
Pat Swilling,0,1,0
Ben Talley,0,0,0
Ralph Tamm,0,0,0
Barron Tanner,0,0,0
Robert Tate,0,0,0
Aaron Taylor,0,0,0
Cordell Taylor,0,0,0
Fred Taylor,0,0,0
Henry Taylor,0,0,0
Bobby Taylor,0,0,0
Pat Terrell,0,1,0
Rick Terry,0,0,0
Yancey Thigpen,0,0,0
Fred Thomas,0,1,0
Hollis Thomas,0,1,0
J.T. Thomas,0,0,0
Lamar Thomas,0,0,0
Mark Thomas,0,0,0
Marvin Thomas,0,0,0
Orlando Thomas,0,0,0
Robb Thomas,0,0,0
Robert Thomas,0,0,0
Rodney Thomas,0,0,0
Jeff Thomason,0,0,0
Bennie Thompson,0,0,0
Mike Thompson,0,0,0
James Thrash,0,0,0
Jabbar Threats,0,0,0
Pat Tillman,0,0,0
Adam Timmerman,0,0,0
Robbie Tobeck,0,0,0
Amani Toomer,0,0,0
Steve Tovar,0,0,0
Deshea Townsend,0,0,0
James Trapp,0,0,0
Keith Traylor,0,1,0
Adam Treu,0,0,0
Jeremiah Trotter,0,0,0
Greg Truitt,0,0,0
Esera Tuaolo,0,1,0
Tom Tupa,0,0,0
Dan Turk,0,0,0
Kyle Turley,0,0,0
Eric Turner,0,0,0
Floyd Turner,0,0,0
Kevin Turner,0,0,0
Rick Tuten,0,0,0
Morris Unutoa,0,0,0
Iheanyi Uwaezuoke,0,0,0
Eric Vance,0,0,0
Tommy Vardell,0,0,0
Ross Verba,0,0,0
Danny Villa,0,0,0
Adam Vinatieri,0,0,0
Troy Vincent,0,0,0
Kimo von Oelhoffen,0,0,0
Mike Vrabel,0,0,0
Jude Waddy,0,0,0
John Wade,0,0,0
Frank Wainright,0,0,0
Kerwin Waldroup,0,1,0
Bracy Walker,0,0,0
Brian Walker,0,0,0
Corey Walker,0,0,0
Darnell Walker,0,0,0
Denard Walker,0,0,0
Gary Walker,0,0,0
Marquis Walker,0,1,0
Aaron Wallace,0,1,0
Steve Walsh,0,0,0
Zack Walz,0,1,0
Dedric Ward,0,0,0
Hines Ward,0,0,0
Eric Warfield,0,0,0
Ron Warner,0,0,0
Lamont Warren,0,0,0
Dewayne Washington,0,1,0
Keith Washington,0,0,0
Marvin Washington,0,0,0
Ricky Watters,0,0,0
Charles Way,0,0,0
Nate Wayne,0,0,0
Fred Weary,0,0,0
Larry Webster,0,0,0
Mike Wells,0,0,0
Bryant Westbrook,0,0,0
Michael Westbrook,0,0,0
Ryan Wetnight,0,0,0
Kenny Wheaton,0,2,1
Mark Wheeler,0,0,0
Larry Whigham,0,0,0
Bob Whitfield,0,0,0
Brandon Whiting,0,1,0
Alvis Whitted,0,0,0
Bernard Whittington,0,2,0
Corey Widmer,0,1,0
Casey Wiegmann,0,0,0
Josh Wilcox,0,0,0
Marcellus Wiley,0,1,0
Gabe Wilkins,0,0,0
Dan Wilkinson,0,1,0
Jerrott Willard,0,0,0
Aeneas Williams,0,0,0
Alfred Williams,0,0,0
Charlie Williams,0,0,0
Elijah Williams,0,0,0
George Williams,0,0,0
Grant Williams,0,0,0
Harvey Williams,0,0,0
Jamal Williams,0,0,0
Jamel Williams,0,0,0
James E. Williams,0,0,0
James O. Williams,0,0,0
Jay Williams,0,0,0
Jermaine Williams,0,0,0
John Williams,0,1,0
Karl Williams,0,0,0
Kevin R. Williams,0,0,0
Lamanzer Williams,0,0,0
Ben Williams,0,0,0
Moe Williams,0,0,0
Gerome Williams,0,1,0
Pat Williams,0,0,0
Robert Williams,0,0,0
Roland Williams,0,0,0
Shaun Williams,0,0,0
Sherman Williams,0,0,0
Tony Williams,0,1,0
Tyrone Williams,0,0,0
Willie Williams,0,1,0
James Willis,0,1,0
Jerry Wilson,0,0,0
Bernard Wilson,0,0,0
Robert Wilson,0,0,0
Troy Wilson,0,0,0
Steve Wisniewski,0,0,0
Grant Wistrom,0,1,0
Jon Witman,0,0,0
Dave Wohlabaugh,0,0,0
Kailee Wong,0,0,0
Lee Woodall,0,0,0
Shawn Wooden,0,0,0
Terry Wooden,0,0,0
Rod Woodson,0,0,0
Tito Wooten,0,0,0
Barron Wortham,0,0,0
Toby Wright,0,0,0
Renaldo Wynn,0,1,0
Ryan Yarborough,0,0,0
Dusty Zeigler,0,0,0
Mike Zordich,0,1,0
