Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Kris Mangum,1,5,0,0,0,5,0,0,0,0,0
Dave Meggett,1,15,0,0,0,15,1,100,0,0,0
Itula Mili,1,20,0,1,0,20,1,100,0,0,0
Bubba Miller,1,11,0,0,0,11,1,100,0,0,0
Ronald Moore,1,1,0,0,0,1,0,0,0,0,0
Will Moore,1,9,0,0,0,9,0,0,0,0,0
Ken Oxendine,1,11,0,0,0,11,1,100,0,0,0
Wilmont Perry,1,2,0,0,0,2,0,0,0,0,0
Alfred Pupunu,1,2,0,0,0,2,0,0,0,0,0
Jeff Robinson,1,4,1,0,0,4,1,100,0,0,0
Will Shields,1,4,0,0,0,4,0,0,0,0,0
Scott Slutzker,1,10,0,0,0,10,1,100,0,0,0
Blake Spence,1,5,0,0,0,5,1,100,0,0,0
Kordell Stewart,1,17,0,0,0,17,1,100,0,0,0
Dwight Stone,1,7,0,0,0,7,1,100,0,0,0
Robert Tate,1,17,0,0,0,17,1,100,0,0,0
Josh Wilcox,1,10,0,0,0,10,1,100,0,0,0
Moe Williams,1,64,0,1,1,64,1,100,0,0,0
