Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Cecil Sapp,32,4,0,0,0,18,2,50,0
Michael Clayton,30,5,0,0,0,15,3,60,0
Jabar Gaffney,30,4,0,0,0,10,1,25,1
Shaun King,30,9,0,0,0,16,1,11.1,2
Kurt Warner,30,13,1,0,0,13,5,38.5,3
Bernard Berrian,28,8,0,1,0,25,1,12.5,0
Tom Brady,28,43,0,0,0,10,12,27.9,2
Jerald Sowell,28,2,0,0,0,19,1,50,0
Rich Gannon,26,5,0,1,0,20,1,20,0
Andrew Pinnock,26,9,0,0,0,11,2,22.2,1
Matt Schaub,26,8,0,0,0,11,2,25,0
Ian Smart,26,2,0,1,0,25,1,50,0
Adimchinobe Echemandu,25,8,0,0,0,6,2,25,1
Luke McCown,25,6,0,0,0,11,2,33.3,2
Hines Ward,25,7,1,0,0,16,3,42.9,0
Kevin Curtis,24,3,0,0,0,15,2,66.7,0
Nicolas Luchey,24,10,0,0,0,4,4,40,0
B.J. Askew,23,6,0,0,0,14,1,16.7,0
Tim Carter,23,2,0,0,0,15,1,50,0
Brad Johnson,23,5,0,0,0,7,1,20,0
Brian Moorman,23,2,0,1,0,34,1,50,1
Quincy Morgan,23,2,0,1,0,24,1,50,0
Quincy Carter,20,12,0,0,0,9,2,16.7,1
Heath Evans,20,7,0,0,0,7,3,42.9,1
Joey Galloway,19,2,0,0,0,14,1,50,0
Eric Moulds,19,5,0,0,0,12,1,20,0
James Mungro,19,5,0,0,0,8,1,20,0
Dennis Northcutt,19,8,0,0,0,8,1,12.5,0
Adrian Peterson,19,6,0,0,0,13,1,16.7,0
Patrick Ramsey,19,10,0,0,0,17,1,10,1
B.J. Sams,19,4,1,0,0,8,2,50,0
Rob Konrad,18,2,0,0,0,15,1,50,0
Dan Kreider,18,4,0,0,0,6,1,25,0
Mike McMahon,18,2,0,0,0,14,0,0,0
Santana Moss,18,6,0,0,0,12,2,33.3,1
Stanley Pritchett,18,6,0,0,0,8,1,16.7,0
Brandon Bennett,17,6,1,0,0,11,2,33.3,0
Ki-Jana Carter,17,10,0,0,0,8,2,20,0
Brian Griese,17,30,0,0,0,7,1,3.3,3
Greg Lewis,16,4,0,0,0,11,1,25,0
Fred Beasley,15,9,0,0,0,4,4,44.4,0
Kerry Carter,15,4,0,0,0,6,2,50,0
Eddie Kennison,15,2,0,0,0,15,1,50,0
J.P. Losman,15,2,0,0,0,10,1,50,0
Tommy Maddox,15,9,0,0,0,10,2,22.2,1
Muhsin Muhammad,15,3,0,0,0,13,1,33.3,1
Doug Pederson,15,2,0,0,0,9,1,50,0
Cliff Russell,15,3,0,0,0,13,2,66.7,0
Trent Dilfer,14,10,0,0,0,11,1,10,1
Larry Fitzgerald,14,8,0,0,0,10,3,37.5,0
Chad Hutchinson,14,6,0,0,0,11,1,16.7,4
Chris Simms,14,7,0,0,0,12,1,14.3,1
Peter Warrick,14,2,0,0,0,8,0,0,0
Dez White,14,3,0,1,0,26,1,33.3,0
Rabih Abdullah,13,13,1,0,0,5,3,23.1,0
A.J. Feeley,13,14,1,0,0,7,2,14.3,3
Keyshawn Johnson,13,2,0,0,0,13,1,50,0
Randal Williams,13,1,0,0,0,13,1,100,0
Drew Bennett,12,1,0,0,0,12,1,100,0
Chris Horn,12,1,0,0,0,12,1,100,0
Andre Johnson,12,4,0,0,0,14,2,50,0
George Layne,12,1,0,0,0,12,1,100,0
Kyle Larson,11,1,1,0,0,11,1,100,0
Jonathan Smith,11,2,0,0,0,8,1,50,0
Dedric Ward,11,1,0,0,0,11,1,100,0
Darian Barnes,10,5,0,0,0,8,2,40,1
David Terrell,10,3,0,1,0,20,1,33.3,1
Jason Wright,10,3,0,0,0,8,0,0,0
Eddie Drummond,9,1,0,0,0,9,0,0,0
Vick King,9,4,0,0,0,3,1,25,0
Ricky Proehl,9,1,0,0,0,9,0,0,0
Terrelle Smith,9,4,0,0,0,4,3,75,0
Craig Hentrich,8,1,0,0,0,8,1,100,0
Bethel Johnson,8,2,0,0,0,11,1,50,0
Ken Dorsey,7,5,0,0,0,3,1,20,1
Jim Finn,7,3,0,0,0,5,0,0,0
Doug Gabriel,7,2,0,0,0,4,0,0,0
Rod Gardner,7,3,0,0,0,11,2,66.7,0
Drew Henson,7,1,0,0,0,7,1,100,0
Mike Karney,7,3,0,0,0,4,1,33.3,0
Craig Nall,7,3,0,0,0,9,0,0,0
Cory Schlesinger,7,4,0,0,0,2,1,25,0
Jeff Blake,6,3,0,0,0,8,0,0,0
Joey Goodspeed,6,3,1,0,0,2,2,66.7,0
Karl Williams,6,2,0,0,0,3,1,50,1
Cedrick Wilson,6,1,0,0,0,6,1,100,0
Arnaz Battle,5,2,0,0,0,7,0,0,0
Tony Gonzalez,5,1,0,0,0,5,0,0,0
Jeremi Johnson,5,3,0,0,0,4,0,0,1
Ashley Lelie,5,3,0,0,0,8,0,0,0
David Patten,5,1,0,0,0,5,0,0,0
Cody Pickett,5,1,0,0,0,5,0,0,0
Chad Stanley,5,1,0,0,0,5,1,100,0
Kelly Campbell,4,3,0,0,0,16,1,33.3,1
Todd Collins,4,1,0,0,0,4,0,0,0
Donald Driver,4,3,0,0,0,14,0,0,1
Chris Hetherington,4,1,0,0,0,4,0,0,0
Frisman Jackson,4,1,0,0,0,4,1,100,0
Brian Russell,4,1,0,0,0,4,0,0,0
Rod Smart,4,3,0,0,0,3,0,0,0
Anquan Boldin,3,1,0,0,0,3,0,0,0
Keenan McCardell,3,1,0,0,0,3,0,0,0
Koren Robinson,3,1,0,0,0,3,0,0,0
Reggie Swinton,3,1,0,0,0,3,0,0,0
Matt Turk,3,1,0,0,0,3,0,0,0
Damien Anderson,2,1,0,0,0,2,0,0,0
Brooks Bollinger,2,1,0,0,0,2,0,0,0
Dante Brown,2,1,0,0,0,2,1,100,0
Chris Chandler,2,1,0,0,0,2,0,0,0
Troy Edwards,2,2,0,0,0,2,0,0,1
Michael Jenkins,2,1,0,0,0,2,0,0,0
Hunter Smith,2,1,0,0,0,2,0,0,0
Jarrod Baxter,1,2,0,0,0,1,0,0,0
Omar Easy,1,4,0,0,0,4,0,0,0
Derrick Frost,1,1,0,0,0,1,0,0,0
Jason McKie,1,1,0,0,0,1,0,0,0
Chris Perry,1,2,0,0,0,1,0,0,0
Bobby Shaw,1,1,0,0,0,1,0,0,0
Jason Simmons,1,1,0,0,0,1,1,100,0
Roy Williams,1,1,0,0,0,1,0,0,0
Rock Cartwright,0,2,0,0,0,2,0,0,0
Steve Cheek,0,1,0,0,0,0,0,0,1
Az-Zahir Hakim,0,1,0,0,0,0,0,0,0
Jasen Isom,0,1,0,0,0,0,0,0,0
Larry Izzo,0,1,0,0,0,0,0,0,0
Kevin Johnson,0,1,0,0,0,0,0,0,0
Shaun McDonald,0,4,0,0,0,7,0,0,0
Moran Norris,0,1,0,0,0,0,0,0,0
Allen Rossum,0,1,0,0,0,0,0,0,0
Terrance Copper,-1,1,0,0,0,-1,0,0,0
Rohan Davey,-1,4,0,0,0,3,0,0,0
Rodney Peete,-1,1,0,0,0,-1,0,0,0
Josh Reed,-1,2,0,0,0,6,0,0,0
Kordell Stewart,-1,1,0,0,0,-1,0,0,0
Kelley Washington,-1,1,0,0,0,-1,0,0,0
Cameron Cleeland,-2,1,0,0,0,-2,0,0,0
Kelly Holcomb,-2,3,0,0,0,-1,0,0,1
Doug Johnson,-2,2,0,0,0,-1,0,0,0
J.T. O'Sullivan,-2,2,0,0,0,-1,0,0,0
Laveranues Coles,-3,3,0,0,0,7,2,66.7,0
Ronald Curry,-3,1,0,0,0,-3,0,0,0
Andre Davis,-3,1,0,0,0,-3,0,0,0
Terry Glenn,-3,1,0,0,0,-3,0,0,0
Derrick Mason,-3,1,0,0,0,-3,0,0,0
Shane Matthews,-3,2,0,0,0,-1,0,0,0
Brian St. Pierre,-3,4,0,0,0,2,1,25,0
Willie Ponder,-4,1,0,0,0,-4,0,0,0
Jerry Porter,-4,1,0,0,0,-4,0,0,0
Reggie Wayne,-4,1,0,0,0,-4,0,0,0
Justin McCareins,-5,2,0,0,0,-2,0,0,0
Terrell Owens,-5,3,0,0,0,6,0,0,0
Philip Rivers,-5,4,0,0,0,-1,0,0,0
Jim Sorgi,-5,8,0,0,0,2,0,0,1
Jeff Wilkins,-5,1,0,0,0,-5,0,0,0
Jabari Greer,-6,1,0,0,0,-6,0,0,0
Taylor Jacobs,-6,1,0,0,0,-6,0,0,0
Bryant Johnson,-6,2,0,0,0,1,0,0,0
Koy Detmer,-7,10,0,0,0,2,0,0,0
Nick Harris,-7,1,0,0,0,-7,0,0,0
Marty Booker,-8,1,0,0,0,-8,0,0,0
Jamaar Taylor,-8,1,0,0,0,-8,0,0,0
Deion Sanders,-10,1,0,0,0,-10,0,0,0
