Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
R.W. McQuarters,23,2,46,0,1,0,37,0,0
Brad Pyatt,23,10,230,0,7,0,32,0,0
Cory Schlesinger,23,1,23,0,1,0,23,0,0
Ladell Betts,23,23,528,0,15,1,70,0,0
Bryan Gilmore,22.8,5,114,0,2,1,53,0,1
Reggie Swinton,22.8,18,410,0,13,1,43,0,0
T.J. Houshmandzadeh,22.7,10,227,0,6,0,32,0,0
Bernard Berrian,22.6,17,385,0,11,1,41,0,0
Antonio Chatman,22.6,25,565,0,14,2,59,0,1
Josh Scobey,22.6,32,723,0,18,1,71,0,1
Keenan Howry,22.5,2,45,0,2,0,24,0,0
Bryant Johnson,22.5,6,135,0,2,1,47,0,0
Roderick Hood,22.4,15,336,0,10,1,45,0,1
Chad Morton,22.4,16,358,0,8,1,49,0,0
Cliff Russell,22.4,39,872,0,27,1,40,0,2
Jason McAddley,22.3,38,849,0,26,1,45,0,1
Troy Edwards,22.3,15,335,0,9,1,45,0,0
Jesse Chatman,22.2,4,89,0,2,0,35,0,0
Aveion Cason,22.1,14,310,0,9,0,31,0,0
Brandon Bennett,22.1,8,177,0,4,1,43,0,0
Richard Alston,22.1,46,1016,1,25,3,93,0,2
J.J. Moses,22.1,59,1303,0,34,2,49,0,0
Jerry Azumah,22,42,924,0,21,3,73,0,1
Derrick Blaylock,22,1,22,0,1,0,22,0,0
Jonathan Carter,22,17,374,0,12,1,40,0,2
Will Poole,22,1,22,0,1,0,22,0,0
Mike Cloud,21.9,8,175,0,4,0,38,0,0
Ricardo Colclough,21.8,26,566,0,14,1,48,0,3
Kelly Campbell,21.7,35,760,0,19,2,55,0,0
Jason McKie,21.7,3,65,0,2,0,25,0,1
Allen Rossum,21.6,58,1250,0,36,1,49,0,0
Doug Gabriel,21.5,53,1140,0,30,4,64,0,2
London Fletcher,21.5,4,86,0,4,0,23,0,0
Nate Jones,21.5,2,43,0,1,0,25,0,0
Bruce Thornton,21.5,2,43,0,1,0,24,0,0
Kerry Carter,21.3,21,448,0,13,0,36,0,0
Ricky Proehl,21.3,3,64,0,2,0,27,0,0
B.J. Sams,21.2,59,1251,0,30,4,64,0,1
Maurice Morris,21.2,47,994,0,28,0,34,0,0
Rod Smart,21.1,8,169,0,5,0,33,0,1
Tully Banta-Cain,21,1,21,0,1,0,21,0,0
Erron Kinney,21,1,21,0,1,0,21,0,0
Dexter Wynn,21,1,21,0,1,0,21,0,0
Ian Smart,20.9,8,167,0,5,0,27,0,0
James Thrash,20.7,9,186,0,4,0,36,0,0
Najeh Davenport,20.4,14,286,0,8,0,27,0,1
Triandos Luke,20.4,15,306,0,8,0,32,0,1
Kevin Kasper,20.3,3,61,0,2,0,21,0,0
Roc Alexander,20.3,19,386,0,11,0,32,0,0
LaMont Jordan,20.3,14,284,0,6,1,40,0,1
Arlen Harris,20.2,47,951,0,30,0,29,0,0
Michael Waddell,20.1,17,342,0,11,0,33,0,0
Maurice Hicks,20.1,31,623,0,18,0,35,0,0
Greg Comella,20,1,20,0,1,0,20,0,0
John Stone,20,1,20,0,1,0,20,0,0
Arnaz Battle,19.8,13,257,0,5,1,40,0,0
Steven Jackson,19.8,4,79,0,2,0,23,0,0
Andrae Thurman,19.7,3,59,0,1,0,28,0,0
Larry Croom,19.6,16,314,0,7,0,35,0,2
Mike Furrey,19.6,8,157,0,5,0,23,0,0
Cedrick Wilson,19.6,10,196,0,5,0,36,0,0
Eugene Baker,19.5,2,39,0,1,0,23,0,0
James Jackson,19.5,2,39,0,1,0,23,0,1
Jimmy Williams,19.3,3,58,0,2,0,23,0,0
Mewelde Moore,19.3,20,386,0,12,0,33,0,0
Terrance Copper,19.2,16,307,0,7,0,39,0,0
Patrick Pass,19.2,6,115,0,2,0,24,0,0
J.R. Redmond,19.1,8,153,0,1,0,31,0,0
David Allen,19.1,11,210,0,6,0,25,0,0
Andre King,19,5,95,0,3,0,24,0,0
Adrian Peterson,19,3,57,0,1,0,22,0,0
Dee Brown,18.7,13,243,0,5,0,30,0,0
Daryl Jones,18.7,6,112,0,4,0,23,0,0
Carlos Francis,18.5,14,259,0,6,0,33,0,1
Mark Jones,18.5,2,37,0,1,0,20,0,0
Kenny Watson,18.5,13,240,0,6,0,32,0,0
Jermaine Lewis,18.4,21,386,0,7,0,26,0,0
Kevin Faulk,18.2,4,73,0,2,0,24,0,0
Bryan Johnson,18,1,18,0,0,0,18,0,0
Greg Jones,18,5,90,0,2,0,23,0,0
Michael Turner,18,1,18,0,0,0,18,0,0
Karl Williams,18,1,18,0,0,0,18,0,0
Dwight Anderson,17.8,4,71,0,2,0,25,0,0
Troy Fleming,17.6,18,316,0,8,0,30,0,0
Robb Butler,17.5,2,35,0,1,0,24,0,0
Frisman Jackson,17.5,4,70,0,1,0,22,0,1
Earnest Graham,17.3,3,52,0,0,0,18,0,0
Onterrio Smith,17.2,9,155,0,4,0,24,0,0
Fred McAfee,17.1,8,137,0,3,0,26,0,0
Heath Evans,17,3,51,0,1,0,21,0,0
Will Smith,17,1,17,0,0,0,17,0,0
Ike Taylor,16.7,11,184,0,3,0,22,0,1
Obafemi Ayanbadejo,16.7,3,50,0,1,0,21,0,0
Derek Ross,16.5,2,33,0,0,0,19,0,0
James Whitley,16.5,2,33,0,1,0,20,0,0
Jim Finn,16,1,16,0,0,0,16,0,0
David Patten,16,1,16,0,0,0,16,0,0
Troy Walters,16,1,16,0,0,0,16,0,0
James Mungro,15.9,7,111,0,3,0,24,0,0
Ronald Curry,15.8,4,63,0,1,0,25,0,0
Ahmad Carroll,15.5,2,31,0,0,0,16,0,0
Jabar Gaffney,15.5,2,31,0,1,0,27,0,0
Jacques Reeves,15.3,13,199,0,5,0,27,0,0
Kyle Brady,15,1,15,0,0,0,15,0,0
Keary Colbert,15,2,30,0,0,0,19,0,0
Matt Cushing,15,3,45,0,1,0,20,0,0
Rod Davis,15,1,15,0,0,0,15,0,0
DeJuan Groce,15,1,15,0,0,0,15,0,0
Brad Hoover,15,2,30,0,0,0,16,0,0
Langston Moore,15,1,15,0,0,0,15,0,0
Deltha O'Neal,15,1,15,0,0,0,15,0,0
Dante Wesley,15,1,15,0,0,0,15,0,0
Reno Mahe,14.7,3,44,0,1,0,22,0,0
Bill Schroeder,14.5,2,29,0,0,0,16,0,0
LaBrandon Toefield,14.3,3,43,0,0,0,19,0,0
Nate Clements,14,1,14,0,0,0,14,0,0
Reggie Kelly,14,1,14,0,0,0,14,0,0
Chris Kelsay,14,1,14,0,0,0,14,0,0
Greg Lewis,14,2,28,0,0,0,15,0,0
Mike Sellers,14,4,56,0,0,0,17,0,0
Kendrick Starling,14,1,14,0,0,0,14,0,0
Shawn Bryson,13.5,2,27,0,0,0,14,0,0
Todd Washington,13.5,2,27,0,0,0,16,0,0
Jonathan Wells,13.5,2,27,0,0,0,18,0,0
Eric Edwards,13.3,3,40,0,0,0,14,0,0
Quentin Griffin,13,4,52,0,1,0,21,0,0
Travis Kirschke,13,1,13,0,0,0,13,0,0
Brett Pierce,13,1,13,0,0,0,13,0,0
Quincy Morgan,12.5,2,25,0,0,0,19,0,0
Moran Norris,12.5,2,25,0,0,0,15,0,0
Daimon Shelton,12.5,2,25,0,0,0,15,0,0
Sean Locklear,12,1,12,0,0,0,12,0,0
Itula Mili,12,1,12,0,0,0,12,0,0
Lorenzo Neal,12,1,12,0,0,0,12,0,0
Josh Parry,12,2,24,0,0,0,14,0,0
Kemp Rasmussen,12,1,12,0,0,0,12,0,0
Bo Schobel,12,1,12,0,0,0,12,0,0
Jerramy Stevens,12,1,12,0,0,0,12,0,0
Willie Whitehead,12,1,12,0,0,0,12,0,0
Ron Dayne,11,1,11,0,0,0,11,0,0
Chris Horn,11,4,44,0,0,0,17,0,0
Terry Jackson,11,2,22,0,0,0,14,0,0
Mike Seidman,10,2,20,0,0,0,12,1,0
Aaron Shea,9.5,2,19,0,0,0,13,0,0
B.J. Askew,9,2,18,0,0,0,13,0,0
Joey Goodspeed,9,1,9,0,0,0,9,0,0
Matt Lehr,9,1,9,0,0,0,9,0,0
Orlando Ruff,9,1,9,0,0,0,9,0,0
Lewis Sanders,9,1,9,0,0,0,10,0,0
Dewayne White,9,1,9,0,0,0,9,0,0
Robert Holcombe,8.7,3,26,0,0,0,14,0,0
Marc Edwards,8,1,8,0,0,0,8,0,0
DeShaun Foster,8,2,16,0,0,0,14,0,0
William Henderson,8,2,16,0,0,0,10,0,0
Marcellus Rivers,8,1,8,0,0,0,8,0,1
Visanthe Shiancoe,8,1,8,0,0,0,8,0,0
Darnell Dinkins,7,1,7,0,0,0,7,0,0
Kyle Vanden Bosch,7,1,7,0,0,0,7,0,0
Lamont Hall,6.7,3,20,0,0,0,8,0,0
Tony Stewart,6.7,3,20,0,0,0,10,0,0
Brandon Manumaleuna,6.5,2,13,0,0,0,13,0,0
Chad Mustard,6.5,2,13,0,0,0,9,0,0
Jarret Johnson,6,1,6,0,0,0,6,0,0
Kenny Peterson,6,1,6,0,0,0,6,0,0
Jerry Porter,6,1,6,0,0,0,6,0,0
Stephen Trejo,6,2,12,0,0,0,10,0,0
Jared DeVries,5,1,5,0,0,0,5,0,0
Jim Molinaro,5,1,5,0,0,0,5,0,0
Brian Kozlowski,4,1,4,0,0,0,4,0,0
Sean Berton,3,1,3,0,0,0,3,0,0
Ryan Neufeld,3,1,3,0,0,0,3,0,0
Gerald Hayes,2,3,6,0,0,0,6,0,1
Eric Moulds,2,1,2,0,0,0,2,0,0
Stanley Pritchett,2,1,2,0,0,0,2,0,0
Marshall Faulk,0,1,0,0,0,0,0,0,0
Erik Flowers,0,1,0,0,0,0,0,0,1
Spencer Johnson,0,1,0,0,0,0,0,0,1
Gary Stills,0,1,0,0,0,0,0,0,0
Rich Coady,-1,1,-1,0,0,0,-1,0,0
Donte Curry,-1,1,-1,0,0,0,-1,0,0
Drew Bennett,-8,1,-8,0,0,0,-8,0,1
