Player,Comb,Asst,Solo,Sck
Maurice Morris,6,1,4,0
Eric Moulds,6,0,6,0
Ryan Neufeld,6,1,5,0
Justin Peelle,6,0,6,0
Ed Perry,6,2,4,0
Peerless Price,6,0,6,0
Rayshun Reed,6,0,5,0
Juqua Parker,6,1,3,0
Travares Tillman,6,1,5,0
James Whitley,6,0,5,0
Brock Williams,6,1,4,0
Sam Aiken,5,1,2,0
Darian Barnes,5,1,4,0
Rashad Bauman,5,1,4,0
Tony Beckham,5,0,4,0
Jon Bradley,5,0,4,1
Isaac Bruce,5,0,5,0
Laveranues Coles,5,0,5,0
Jameel Cook,5,0,5,0
Rob Davis,5,2,3,0
Damane Duckett,5,3,1,1
Warrick Dunn,5,0,5,0
Jimmy Farris,5,1,4,0
Jim Finn,5,4,1,0
Casey Fitzsimmons,5,0,4,0
Tony Gilbert,5,0,2,0
David Givens,5,0,5,0
Toby Gowin,5,1,4,0
Louis Green,5,0,5,0
Cortez Hankton,5,0,5,0
Alan Harper,5,2,1,0
Nathan Hodel,5,2,3,0
Kevin Kasper,5,1,2,0
Eddie Kennison,5,0,5,0
Dan Klecko,5,2,0,0
Antwan Lake,5,2,2,0
Rian Lindell,5,2,3,0
Jason McKie,5,1,3,0
Donovan McNabb,5,0,5,0
Mario Monds,5,2,3,0
Terry Pierce,5,1,3,0
Cleveland Pinkney,5,0,5,0
Jamal Robertson,5,0,5,0
Mike Rumph,5,1,3,0
Jason Short,5,1,4,0
Paul Spicer,5,1,3,0
Eric Steinbach,5,0,4,0
Adam Treu,5,0,5,0
Drew Wahlroos,5,0,5,0
Wes Welker,5,2,3,0
Jamel White,5,0,4,0
Ernest Wilford,5,1,4,0
Tatum Bell,4,0,4,0
Shawn Bryson,4,0,4,0
Phillip Daniels,4,0,4,1
J.P. Darche,4,1,1,0
Donald Driver,4,0,4,0
Aaron Elling,4,0,4,0
Mike Furrey,4,1,2,0
Junior Glymph,4,0,4,1
Shayne Graham,4,1,3,0
Deveron Harper,4,0,4,0
Brad Hoover,4,0,3,0
Jeno James,4,3,1,0
Corey Jenkins,4,1,3,0
Bryan Johnson,4,1,3,0
Brian Jones,4,2,2,0
Kyle Kosier,4,1,3,0
Olin Kreutz,4,0,4,0
Wesly Mallard,4,0,3,0
Derrick Mason,4,0,4,0
Andy McCollum,4,0,4,0
Randy McMichael,4,2,2,0
Monty Montgomery,4,0,4,0
Tom Nalen,4,0,4,0
Stephen Neal,4,0,4,0
Moran Norris,4,2,2,0
Dennis Northcutt,4,0,4,0
Jason Peters,4,1,2,0
Jerrell Pippens,4,0,4,0
Jake Plummer,4,0,4,0
Neil Rackers,4,0,2,0
Matt Schobel,4,1,3,0
Josh Shaw,4,1,3,0
Aaron Shea,4,1,3,0
Larry Smith,4,1,2,0
Justin Snow,4,2,2,0
Kendrick Starling,4,0,4,0
Aaron Stecker,4,0,4,0
Jerramy Stevens,4,0,4,0
Thomas Tapeh,4,0,4,0
Craig Terrill,4,3,0,0
Stephen Trejo,4,0,4,0
Javon Walker,4,0,4,0
Melvin Williams,4,1,2,0
Quintin Williams,4,1,3,0
Charlie Adams,3,0,2,0
Eric Alexander,3,0,1,0
Dave Ball,3,1,2,0
Tiki Barber,3,0,3,0
Jason Bell,3,0,3,0
Drew Bennett,3,0,3,0
Mitch Berger,3,0,3,0
Tim Bowens,3,1,2,0
Corey Bradford,3,0,3,0
Lorenzo Bromell,3,0,2,0
Aaron Brooks,3,0,3,0
Kris Brown,3,0,2,0
Antonio Bryant,3,0,3,0
Roderick Bryant,3,0,3,0
Nate Burleson,3,0,3,0
Chris Chambers,3,0,3,0
Steve Christie,3,2,1,0
Dallas Clark,3,0,3,0
Desmond Clark,3,0,3,0
Michael Clayton,3,0,3,0
Mike Cloud,3,0,3,0
Andre Davis,3,0,3,0
Domanick Williams,3,0,3,0
James Dearth,3,0,3,0
David Diehl,3,0,3,0
Darnell Dinkins,3,0,3,0
Eddie Drummond,3,0,3,0
Bobby Engram,3,0,3,0
Lee Evans,3,0,3,0
George Foster,3,0,3,0
Doug Gabriel,3,0,3,0
Joey Galloway,3,0,3,0
Jeff Garcia,3,0,3,0
Joey Goodspeed,3,0,3,0
Scott Gragg,3,0,3,0
Brandon Green,3,1,1,0
Damian Gregory,3,0,1,0
John Hall,3,1,2,0
Jason Hanson,3,0,3,0
Nick Hardwick,3,0,3,0
Ben Hartsock,3,0,2,0
Kevin Houser,3,0,3,0
T.J. Houshmandzadeh,3,0,3,0
Andre Johnson,3,1,2,0
Bryant Johnson,3,0,3,0
Doug Jolley,3,0,3,0
Freddie Jones,3,1,2,0
Greg Jones,3,1,2,0
Kevin Jones,3,0,3,0
Omari Jordan,3,2,1,1
Ryan Kuehl,3,1,2,0
Justin Kurpeikis,3,2,1,0
Kyle Larson,3,2,1,0
George Layne,3,0,2,0
Mike Leach,3,0,3,0
Vonta Leach,3,1,2,0
Joe Maese,3,2,1,0
Reno Mahe,3,1,2,0
Kris Mangum,3,0,3,0
Curtis Martin,3,0,3,0
Qasim Mitchell,3,0,3,0
Brandon Moore,3,0,3,0
Mewelde Moore,3,0,3,0
Orlando Pace,3,0,3,0
Derek Pagel,3,0,2,0
Michael Pittman,3,0,3,0
Chester Pitts,3,0,3,0
Nate Poole,3,0,3,0
Curtis Randall,3,2,1,0
Jeff Robinson,3,2,1,0
Jeff Saturday,3,1,2,0
Rich Scanlon,3,1,2,0
Josh Scobee,3,0,3,0
Jeff Shoate,3,1,2,0
Ian Smart,3,0,3,0
Rod Smart,3,1,2,0
Jimmy Smith,3,0,3,0
Rod Smith,3,0,3,0
Donte' Stallworth,3,1,2,0
Brad St. Louis,3,1,2,0
Omar Stoutmire,3,2,1,0
John Tait,3,0,3,0
Derrius Thompson,3,0,3,0
Ross Tucker,3,0,3,0
Khaleed Vaughn,3,0,3,0
Scott Vines,3,2,1,0
Billy Volek,3,0,3,0
Hines Ward,3,0,3,0
Bobbie Williams,3,0,3,0
Boo Williams,3,0,3,0
Flozell Adams,2,1,1,0
Richard Alston,2,1,1,0
Courtney Anderson,2,0,2,0
Richie Anderson,2,0,2,0
Willie Anderson,2,1,1,0
Matthias Askew,2,2,0,0
Brad Badger,2,0,2,0
Chris Baker,2,0,2,0
Jason Baker,2,0,2,0
Justin Bannan,2,1,0,0
Anthony Becht,2,0,1,0
Jacob Bell,2,0,2,0
Willie Blade,2,1,1,0
Anquan Boldin,2,0,2,0
Kyle Boller,2,0,2,0
Tom Brady,2,0,2,0
Rich Braham,2,0,2,0
Courtney Brown,2,0,1,0
Josh Brown,2,2,0,0
Ray Brown,2,0,2,0
Steve Bush,2,1,1,0
Jeremy Cain,2,2,0,0
Matt Chatham,2,0,2,0
Wayne Chrebet,2,0,2,0
DeVone Claybrooks,2,2,0,0
Anthony Clement,2,0,1,0
Sherrod Coates,2,1,1,0
Keary Colbert,2,0,2,0
Cosey Coleman,2,0,2,0
Greg Comella,2,0,2,0
Larry Croom,2,0,2,0
Daunte Culpepper,2,0,2,0
Billy Cundiff,2,0,2,0
Matt Cushing,2,0,1,0
Najeh Davenport,2,0,2,0
Leonard Davis,2,0,2,0
Ron Dayne,2,0,2,0
Jeff Dugan,2,0,2,0
Tim Dwight,2,0,2,0
Nick Eason,2,1,0,0
Omar Easy,2,0,2,0
Paul Edinger,2,0,2,0
Jeff Feagles,2,0,2,0
Aubrayo Franklin,2,0,2,0
Bubba Franks,2,0,2,0
Derrick Frost,2,1,1,0
Mike Goff,2,0,2,0
Adam Goldberg,2,0,2,0
Daniel Graham,2,0,2,0
Jamaal Green,2,0,2,1
Brian Griese,2,0,2,0
Ben Hamilton,2,0,2,0
William Hampton,2,0,2,0
Kwame Harris,2,0,2,0
Nick Harris,2,0,2,0
Matt Hasselbeck,2,0,2,0
Steve Heiden,2,0,2,0
Chris Hetherington,2,1,1,0
Robert Holcombe,2,1,1,0
Darius Holland,2,0,2,0
Montrae Holland,2,0,2,0
Tony Hollings,2,0,2,0
Joe Horn,2,0,2,0
Randy Hymes,2,0,2,0
Edgerrin James,2,0,2,0
Sebastian Janikowski,2,0,2,0
Brian Jennings,2,1,1,0
Jonas Jennings,2,0,2,0
Chad Johnson,2,0,2,0
Nate Kaeding,2,0,1,0
Brian Kozlowski,2,0,2,0
Jordan Kramer,2,1,1,0
Andy Lee,2,0,2,0
Donald Lee,2,0,2,0
Byron Leftwich,2,0,2,0
Ashley Lelie,2,0,2,0
Chris Liwienski,2,0,2,0
Olindo Mare,2,0,2,0
David Martin,2,0,1,0
Shawn Mayer,2,0,0,0
Lee Mays,2,0,2,0
Mat McBriar,2,0,2,0
Jimmy McClain,2,0,2,0
Josh McCown,2,0,2,0
Shaun McDonald,2,0,2,0
Shad Meier,2,0,2,0
Freddie Mitchell,2,0,2,0
Quincy Monk,2,0,2,0
Clarence Moore,2,0,2,0
Sammy Morris,2,0,2,0
Christian Morton,2,0,2,0
Santana Moss,2,0,2,0
Chris Naeole,2,0,2,0
Ben Nelson,2,0,2,0
Rhett Nelson,2,0,1,0
Shantee Orr,2,0,2,0
Richard Owens,2,0,2,0
David Patten,2,0,2,0
Luke Petitgout,2,0,2,0
Shurron Pierson,2,1,1,0
Willie Ponder,2,1,1,0
Kendyll Pope,2,1,0,0
Etric Pruitt,2,0,2,0
Trevor Pryce,2,1,0,0
Jeb Putzier,2,0,2,0
Casey Rabach,2,0,2,0
Jeff Reed,2,0,1,0
Wade Richey,2,0,2,0
Marco Rivera,2,0,1,0
Micah Ross,2,0,2,0
Oliver Ross,2,0,2,0
Jon Runyan,2,0,2,0
Blaine Saipaia,2,0,2,0
B.J. Sams,2,0,2,0
Justin Sandy,2,0,2,0
Josh Scobey,2,1,1,0
Jake Scott,2,0,2,0
Kevin Shaffer,2,0,2,0
Barry Sims,2,1,1,0
Corey Smith,2,0,1,0
Hunter Smith,2,2,0,0
Jonathan Smith,2,1,1,0
Steve Smith,2,0,2,0
John St. Clair,2,0,2,0
Brandon Stokley,2,0,2,0
Reggie Swinton,2,0,2,0
Mark Tauscher,2,0,2,0
Torrin Tucker,2,0,2,0
Michael Turner,2,0,2,0
Jerheme Urban,2,1,1,0
Mike Vanderjagt,2,0,2,0
Adam Vinatieri,2,0,2,0
John Wade,2,0,2,0
Seth Wand,2,0,2,0
Darius Watts,2,1,1,0
Reggie Wayne,2,0,1,0
Ray Wells,2,2,0,0
Keyon Whiteside,2,0,2,0
Jason Whittle,2,0,2,0
Casey Wiegmann,2,0,2,0
Renauld Williams,2,2,0,0
Cedrick Wilson,2,0,2,0
Max Yates,2,1,0,0
Chris Young,2,1,1,0
David Akers,1,0,1,0
Ethan Albright,1,0,1,0
Shaun Alexander,1,0,1,0
Stephen Alexander,1,0,1,0
Mike Alstott,1,0,1,0
Morten Andersen,1,1,0,0
Derick Armstrong,1,0,1,0
James Atkins,1,0,0,0
Rod Babers,1,1,0,0
Jeff Backus,1,0,1,0
Bryan Barker,1,0,1,0
Ainsley Battles,1,0,0,0
Jarrod Baxter,1,0,1,0
Fred Beasley,1,0,1,0
Ronald Bellamy,1,0,1,0
Bernard Berrian,1,0,1,0
Josh Bidwell,1,0,1,0
David Binn,1,0,1,0
Chris Bober,1,0,1,0
Kyle Brady,1,0,1,0
Ethan Brooks,1,0,1,0
Chris Brown,1,0,1,0
Mark Bruener,1,0,1,0
Matt Bryant,1,0,1,0
Wendell Bryant,1,0,1,0
Doug Brzezinski,1,0,1,0
Mark Campbell,1,0,1,0
David Carr,1,0,1,0
Antonio Chatman,1,0,1,0
Cameron Cleeland,1,0,1,0
Cedric Cobbs,1,0,0,0
Kerry Collins,1,0,1,0
Marc Colombo,1,0,1,0
Scott Connot,1,0,1,0
Curtis Conway,1,0,1,0
Ernie Conwell,1,0,1,0
Damion Cook,1,0,1,0
Chris Cooley,1,0,1,0
Jose Cortez,1,0,0,0
Casey Cramer,1,0,1,0
Zack Crockett,1,0,1,0
Kevin Curtis,1,0,1,0
Devard Darling,1,0,1,0
Phil Dawson,1,0,1,0
Derrick Deese,1,0,1,0
Jake Delhomme,1,0,1,0
Ryan Diem,1,1,0,0
Ken Dilger,1,0,1,0
David Dixon,1,0,1,0
Ken Dorsey,1,0,1,0
Eric Downing,1,0,0,0
T.J. Duckett,1,0,1,0
Dwan Edwards,1,0,1,0
Steve Edwards,1,0,1,0
Alonzo Ephraim,1,0,1,0
Tim Euhus,1,0,1,0
Josh Evans,1,1,0,0
Jeff Faine,1,1,0,0
Kevin Faulk,1,0,1,0
Marshall Faulk,1,0,1,0
Jay Feely,1,0,1,0
Mike Flanagan,1,0,1,0
P.J. Fleck,1,1,0,0
Ronald Flemons,1,0,1,0
Doug Flutie,1,0,1,0
Jerry Fontenot,1,0,1,0
Brock Forsey,1,0,1,0
Ryan Fowler,1,0,1,0
Hank Fraley,1,0,1,0
Michael Gaines,1,0,1,0
Robert Gallery,1,0,1,0
Kendall Gammon,1,1,0,0
Rod Gardner,1,0,1,0
Roberto Garza,1,0,1,0
Antonio Gates,1,0,1,0
Terry Glenn,1,0,1,0
Tony Gonzalez,1,0,1,0
Earnest Graham,1,0,1,0
Trent Green,1,0,1,0
William Green,1,1,0,0
Justin Griffith,1,0,1,0
Brock Gutierrez,1,1,0,0
Az-Zahir Hakim,1,0,1,0
Ryan Hannam,1,0,1,0
Chris Hanson,1,0,1,0
Joey Harrington,1,0,1,0
Justin Hartwig,1,0,1,0
Travis Henry,1,0,1,0
Craig Hentrich,1,0,1,0
Torry Holt,1,0,1,0
Brad Hopkins,1,0,1,0
Steve Hutchinson,1,0,1,0
Junior Ioane,1,0,1,0
Jasen Isom,1,0,1,0
Darrell Jackson,1,0,1,0
Frisman Jackson,1,1,0,0
Steven Jackson,1,0,1,0
Taylor Jacobs,1,0,1,0
Greg Jerman,1,0,1,0
Leon Joe,1,0,1,0
Bethel Johnson,1,0,1,0
Dirk Johnson,1,0,1,0
Jeremi Johnson,1,0,1,0
Kevin Johnson,1,0,1,0
Larry Johnson,1,0,1,0
Teyo Johnson,1,0,0,0
Daryl Jones,1,0,1,0
Donnie Jones,1,0,1,0
Levi Jones,1,0,1,0
Rushen Jones,1,0,1,0
Mike Karney,1,0,1,0
Alain Kashama,1,1,0,0
Ethan Kelley,1,0,0,0
Reggie Kelly,1,0,1,0
Pete Kendall,1,0,0,0
Isaac Keys,1,0,1,0
Erron Kinney,1,0,1,0
David Kircus,1,0,1,0
Jon Kitna,1,0,1,0
Dan Koppen,1,0,1,0
Dan Kreider,1,0,1,0
Craig Krenzel,1,0,1,0
Jason Kyle,1,0,1,0
Charles Lee,1,0,1,0
Rodney Leisle,1,0,1,0
Jody Littleton,1,1,0,0
Brandon Lloyd,1,0,1,0
Cullen Loeffler,1,0,1,0
Ryan Longwell,1,0,1,0
Dane Looker,1,0,1,0
J.P. Losman,1,0,1,0
Anthony Maddox,1,1,0,0
Brandon Manumaleuna,1,0,1,0
Terrance Martin,1,0,1,0
Jason Mathews,1,0,1,0
Adrian Mayes,1,0,0,0
Brad Maynard,1,0,1,0
Deuce McAllister,1,0,0,0
Tod McBride,1,0,1,0
Darnerien McCants,1,0,1,0
Todd McClure,1,0,1,0
Stockar McDougle,1,0,1,0
Damion McIntosh,1,1,0,0
Kareem McKenzie,1,1,0,0
Seth McKinney,1,1,0,0
Steve McKinney,1,0,1,0
Brad Meester,1,0,1,0
Terrence Melton,1,0,1,0
Terrence Metcalf,1,0,1,0
Fred Miller,1,0,1,0
Chris Mohr,1,0,1,0
Dave Moore,1,0,1,0
Brian Moorman,1,0,1,0
Quincy Morgan,1,0,1,0
Johnnie Morton,1,0,1,0
Randy Moss,1,0,1,0
Ovie Mughelli,1,0,0,0
Muhsin Muhammad,1,1,0,0
Don Muhlbach,1,0,0,0
Keyon Nash,1,0,1,0
Jamar Nesbit,1,0,1,0
Tony Newson,1,0,1,0
Roman Oben,1,0,1,0
Shaun O'Hara,1,0,1,0
Shane Olivea,1,0,1,0
Benji Olson,1,0,1,0
John Owens,1,0,1,0
Terrell Owens,1,0,1,0
Carson Palmer,1,0,0,0
Eric Parker,1,0,1,0
Josh Parry,1,0,1,0
Lonie Paxton,1,1,0,0
Tupe Peko,1,0,1,0
Chad Pennington,1,1,0,0
Raymond Perryman,1,0,1,0
Bryan Pittman,1,0,1,0
Lousaka Polite,1,0,1,0
Carlos Polk,1,0,1,0
Ryan Pontbriand,1,0,0,0
Jerry Porter,1,0,1,0
Clinton Portis,1,0,1,0
Brad Pyatt,1,0,1,0
Derek Rackley,1,0,1,0
Dominic Raiola,1,0,1,0
Antwaan Randle El,1,0,1,0
Tim Rattay,1,0,1,0
Cory Raymer,1,0,1,0
Tutan Reyes,1,0,1,0
Dominic Rhodes,1,0,1,0
Alan Ricard,1,0,1,0
Jerry Rice,1,0,1,0
Jay Riemersma,1,0,1,0
Karon Riley,1,0,1,0
Koren Robinson,1,0,1,0
Marcus Robinson,1,0,1,0
Ben Roethlisberger,1,0,1,0
Grey Ruegamer,1,1,0,0
Cliff Russell,1,0,1,0
Sean Ryan,1,0,1,0
Ephraim Salaam,1,0,1,0
Chris Samuels,1,0,1,0
Cecil Sapp,1,1,0,0
Todd Sauerbrun,1,0,1,0
Josh Savage,1,1,0,0
Cory Schlesinger,1,0,1,0
Mike Schneck,1,1,0,0
Bill Schroeder,1,0,1,0
Mike Scifres,1,0,1,0
Mike Seidman,1,0,0,0
Visanthe Shiancoe,1,0,1,0
Jason Shivers,1,0,1,0
Justin Smiley,1,0,1,0
Antowain Smith,1,0,1,0
Emmitt Smith,1,0,1,0
Marvel Smith,1,0,1,0
Duce Staley,1,0,1,0
Todd Steussie,1,0,1,0
Matt Stinchcomb,1,0,1,0
Billy Strother,1,0,1,0
Fred Taylor,1,0,1,0
Jamaar Taylor,1,0,1,0
Trey Teague,1,0,1,0
Anthony Thomas,1,0,1,0
Robbie Tobeck,1,0,1,0
LaDainian Tomlinson,1,0,1,0
Amani Toomer,1,0,1,0
Rod Trafford,1,1,0,0
Jerame Tuman,1,0,1,0
Tom Tupa,1,0,1,0
Lawrence Tynes,1,0,1,0
Mike Vick,1,0,1,0
Chris Villarrial,1,0,1,0
Bobby Wade,1,0,1,0
Mike Wahle,1,0,1,0
Kenyatta Walker,1,0,1,0
Brian Waters,1,0,1,0
Todd Weiner,1,0,1,0
John Welbourn,1,0,1,0
Brian Westbrook,1,0,1,0
Travelle Wharton,1,0,1,0
Dez White,1,0,1,0
Alvis Whitted,1,0,1,0
Nicolas Luchey,1,0,1,0
Karl Williams,1,0,1,0
Maurice Williams,1,0,1,0
Roy Williams,1,0,1,0
Matt Willig,1,0,1,0
Jason Willis,1,0,1,0
Kris Wilson,1,0,1,0
Cory Withrow,1,0,1,0
Floyd Womack,1,1,0,0
Tony Bua,0,0,0,0
Tarik Glenn,0,0,0,0
Robert Royal,0,0,0,0
Langston Walker,0,0,0,0
