Player,Comb,Asst,Solo,Sck
Tom Rafferty,1,0,1,0
Dan Rains,1,0,1,0
Barry Redden,1,0,1,0
Mike Renfro,1,0,1,0
John Riggins,1,0,0,0
Gerald Riggs,1,0,1,0
Jim Ritcher,1,0,1,0
Tootie Robbins,1,0,1,0
George Roberts,1,0,1,0
John Rodgers,1,0,1,0
John Roveto,1,0,1,0
Lucius Sanford,1,0,1,0
Dwight Scales,1,0,1,0
John Sciarra,1,0,1,0
James Scott,1,0,1,0
John Scully,1,0,1,0
Billy Shields,1,1,0,0
Gary Shirk,1,0,1,0
Mickey Shuler,1,0,0,0
Eric Sievers,1,0,0,0
Billy Sims,1,0,1,0
Brian Sipe,1,0,1,0
Jackie Slater,1,0,1,0
Doug Smith,1,0,1,0
Jim Smith,1,0,1,0
Freddie Solomon,1,0,1,0
Ron Spears,1,0,1,0
Terry Stieve,1,0,1,0
Cliff Stoudt,1,0,1,0
Karl Swanke,1,0,1,0
Dennis Swilley,1,0,1,0
Joe Theismann,1,0,1,0
R.C. Thielemann,1,0,1,0
Aundra Thompson,1,0,1,0
Bruce Thornton,1,0,1,1
Richard Todd,1,0,1,0
Kenneth Toler,1,0,1,0
Rick Upchurch,1,0,1,0
Mark van Eeghen,1,0,1,0
Keith Van Horne,1,0,1,0
Byron Walker,1,0,1,0
Joe Washington,1,0,1,0
Tim Washington,1,0,1,0
Emanuel Weaver,1,0,1,0
Dwight Wheeler,1,1,0,0
David Whitehurst,1,0,1,0
Doug Wilkerson,1,0,1,0
Doug Williams,1,0,1,0
Kellen Winslow,1,0,1,0
Mike Wood,1,0,1,0
David Woodley,1,0,1,0
Rick Woods,1,0,1,0
Ray Yakavonis,1,0,1,0
John Yarno,1,0,1,0
Tony Hill,0,0,0,0
Von Mansfield,0,0,0,0
Art Plunkett,0,0,0,0
Stan Rome,0,0,0,0
Joe Senser,0,0,0,0
John Simmons,0,0,0,0
