Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
David Woodley,207,36,2,2,0,29,14,38.9,1
Matt Suhey,206,70,3,0,0,15,13,18.6,0
Rob Carpenter,204,67,1,1,0,23,8,11.9,0
Sherman Smith,202,63,0,0,0,19,12,19,0
Joe Washington,190,44,1,2,1,40,7,15.9,1
Stump Mitchell,189,39,1,2,0,32,13,33.3,1
Curtis Brown,187,41,0,0,0,19,12,29.3,1
Bill Ring,183,48,1,0,0,11,8,16.7,1
Mike Augustyniak,178,50,4,0,0,16,15,30,1
Dan Doornink,178,45,0,1,1,46,12,26.7,2
Jimmy Rogers,178,60,2,1,0,32,16,26.7,0
Del Rodgers,175,46,1,0,0,13,8,17.4,2
Lynn Cain,173,54,1,0,0,8,11,20.4,2
Jim Hadnot,172,46,0,1,0,25,12,26.1,1
Clarence Harmon,168,38,1,1,0,20,11,29,0
Mosi Tatupu,168,30,0,1,0,26,10,33.3,0
Doug Williams,158,35,2,0,0,14,16,45.7,7
Cleveland Franklin,152,43,0,0,0,18,10,23.3,2
Joe Theismann,150,31,0,0,0,16,5,16.1,2
Theotis Brown,141,53,2,0,0,17,11,20.8,2
Dexter Bussey,136,48,0,0,0,10,3,6.2,2
Darrin Nelson,136,44,0,0,0,18,5,11.4,1
Scott Dierking,130,38,1,0,0,11,12,31.6,2
Bruce Harper,125,20,0,1,1,40,5,25,0
Neil Lomax,119,28,1,0,0,19,10,35.7,5
Joe Montana,118,30,1,2,0,21,7,23.3,2
Tony Galbreath,116,39,1,0,0,12,6,15.4,0
Jim Zorn,113,15,1,3,0,35,6,40,2
Bo Robinson,108,19,0,0,0,16,7,36.8,0
David Hughes,106,30,0,0,0,13,7,23.3,0
Jim McMahon,105,24,1,0,0,11,5,20.8,1
James Lofton,101,4,1,2,1,83,2,50,0
Walter Abercrombie,100,21,2,1,0,34,6,28.6,0
Tommy Vigorito,99,19,1,1,0,33,5,26.3,0
Timmy Newsome,98,15,1,1,0,25,2,13.3,0
Gary Danielson,92,23,0,0,0,16,4,17.4,2
Danny White,91,17,0,2,0,21,6,35.3,4
Ken Anderson,85,25,4,0,0,12,5,20,0
Archie Manning,85,13,0,1,0,24,5,38.5,3
Robert Weathers,83,24,1,0,0,18,6,25,1
John Cappelletti,82,22,0,0,0,17,8,36.4,1
Mike Pagel,82,19,1,1,0,32,8,42.1,5
Dave Preston,81,19,0,0,0,13,1,5.3,1
Cliff Chatman,80,22,2,0,0,13,6,27.3,0
Jewerl Thomas,80,16,0,0,0,11,4,25,0
Robert Newhouse,79,14,1,1,0,27,7,50,0
Dwayne Crutchfield,78,22,1,0,0,8,6,27.3,1
Earl Cooper,77,24,0,0,0,9,4,16.7,0
Hokie Gajan,77,19,0,0,0,12,4,21,0
Tommy Kramer,77,21,3,0,0,18,6,28.6,2
Bert Jones,73,11,0,0,0,17,4,36.4,0
Russell Davis,72,24,0,0,0,9,12,50,0
Greg Hawthorne,68,15,0,0,0,11,3,20,0
Vince Williams,68,20,0,0,0,12,3,15,0
Horace King,67,18,0,1,0,25,5,27.8,0
Cleo Miller,61,16,0,0,0,17,3,18.8,1
Stan Edwards,58,15,0,0,0,8,1,6.7,0
Eric Hipple,57,10,0,1,0,20,3,30,0
Steve Fuller,56,10,0,0,0,12,5,50,3
Frank Hawkins,54,27,2,0,0,11,7,25.9,1
Eddie Hill,51,13,0,0,0,13,3,23.1,1
Horace Ivory,51,13,1,1,0,27,2,15.4,0
Rickey Young,49,16,1,0,0,11,5,31.2,0
Joe Morris,48,15,1,0,0,7,1,6.7,0
Willie McClendon,47,17,0,0,0,13,3,17.6,0
Joe Ferguson,46,16,1,0,0,13,2,12.5,1
Brian Sipe,44,13,0,0,0,12,3,23.1,0
Donnie Craft,42,18,3,0,0,10,4,22.2,0
Steve Grogan,42,9,1,0,0,19,3,33.3,0
Mike Meade,42,14,0,0,0,19,2,14.3,0
Bill Kenney,40,13,0,0,0,12,5,38.5,1
Archie Griffin,39,12,1,0,0,10,3,25,0
Leroy Harris,39,17,2,0,0,14,6,35.3,1
Booker Moore,38,16,0,0,0,9,4,25,2
Gifford Nielsen,37,9,0,0,0,9,1,11.1,2
Nathan Poole,36,7,0,1,0,20,2,28.6,0
Otis Wonsley,36,11,0,0,0,7,2,18.2,0
Sidney Thornton,33,6,1,0,0,13,3,50,0
Wes Chandler,32,5,0,1,0,21,3,60,0
Rich Diana,31,8,0,0,0,7,1,12.5,1
Guido Merkens,30,9,0,0,0,19,1,11.1,0
Louie Giammona,29,11,1,0,0,8,5,45.4,0
Jim Jensen,28,9,0,0,0,10,1,11.1,1
Cliff Stoudt,28,11,0,0,0,8,3,27.3,1
Scott Brunner,27,19,1,0,0,10,6,31.6,2
Steve DeBerg,27,8,1,0,0,6,4,50,1
Henry Marshall,25,3,0,0,0,16,1,33.3,0
Lynn Swann,25,1,0,1,0,25,1,100,0
Marion Barber,24,8,0,0,0,9,2,25,0
Barry Redden,24,8,0,0,0,7,3,37.5,1
Roland Hooks,23,5,0,0,0,9,0,0,0
Tony Hill,22,1,0,1,0,22,1,100,0
George Peoples,22,7,0,0,0,7,2,28.6,0
Greg Pruitt,22,4,0,0,0,13,1,25,0
Sam Cunningham,21,9,0,0,0,4,0,0,0
Dennis Gentry,21,4,0,0,0,9,1,25,1
Matt Kofler,21,2,0,0,0,12,2,100,0
Art Monk,21,7,0,0,0,14,1,14.3,1
Toussaint Tyler,21,10,0,0,0,11,2,20,0
Curtis Bledsoe,20,10,0,0,0,5,2,20,2
Lynn Dickey,19,13,0,0,0,11,4,30.8,2
Harlan Huckleby,19,4,0,0,0,7,1,25,0
Malcolm Barnwell,18,2,0,0,0,14,1,50,0
Roger Wehrli,18,1,1,0,0,18,1,100,0
Nolan Cromwell,17,1,1,0,0,17,1,100,0
Rick Kane,17,7,0,0,0,6,1,14.3,0
John Jefferson,16,2,0,0,0,11,1,50,0
Leonard Thompson,16,2,0,0,0,13,1,50,0
Adger Armstrong,15,8,0,0,0,5,1,12.5,0
Woody Bennett,15,9,0,0,0,5,0,0,0
Greg Coleman,15,1,0,0,0,15,1,100,0
Isaac Curtis,15,3,0,0,0,8,0,0,0
Art Whittington,15,7,0,0,0,4,1,14.3,1
Chester Willis,15,6,0,0,0,5,0,0,1
Dino Hall,14,2,0,0,0,13,0,0,0
Willard Harrell,14,4,0,0,0,8,0,0,0
Leon Perry,14,3,0,0,0,15,1,33.3,1
Harold Bailey,13,1,0,0,0,13,1,100,0
Duriel Harris,13,1,0,0,0,13,1,100,0
Larry Heater,13,3,0,0,0,8,0,0,0
Floyd Eddings,12,2,0,0,0,16,1,50,0
Walt Easley,11,5,0,0,0,5,0,0,0
Floyd Hodge,11,2,0,0,0,11,1,50,0
Rick Walker,11,2,0,0,0,6,0,0,0
Terry Bradshaw,10,8,0,0,0,6,0,0,2
Cliff Branch,10,2,0,0,0,7,0,0,0
Ray Butler,10,3,0,0,0,10,1,33.3,0
Dave Casper,9,2,0,0,0,8,0,0,0
Ron Jaworski,9,10,0,0,0,6,1,10,3
Butch Johnson,9,1,0,0,0,9,0,0,0
John Stallworth,9,1,0,0,0,9,0,0,1
Ray Strong,9,4,0,0,0,4,0,0,0
Dan Fouts,8,9,1,0,0,9,1,11.1,2
Roy Green,8,6,0,0,0,13,2,33.3,0
Jack Holmes,8,2,0,0,0,5,2,100,0
Steve Largent,8,1,0,0,0,8,0,0,0
Rohn Stark,8,1,0,0,0,8,1,100,0
Roland Harper,7,3,0,0,0,8,0,0,0
Mark Herrmann,7,3,1,0,0,6,2,66.7,0
Jim Jodat,7,3,0,0,0,3,0,0,0
Amos Lawrence,7,5,0,0,0,4,1,20,0
Del Thompson,7,4,0,0,0,4,0,0,0
Ricky Bell,6,2,0,0,0,4,0,0,0
Billy Joe DuPree,6,1,1,0,0,6,1,100,0
Wilbur Jackson,6,4,0,0,0,2,0,0,0
Jim Plunkett,6,15,0,0,0,10,2,13.3,1
Leon Bright,5,1,0,0,0,5,1,100,0
Steve Dils,5,1,0,0,0,5,0,0,0
Vagas Ferguson,5,1,0,0,0,5,0,0,0
Nick Giaquinto,5,1,0,0,0,5,0,0,0
Melvin Hoover,5,1,0,0,0,5,0,0,0
Willie Miller,5,1,0,0,0,5,0,0,0
Steve Bartkowski,4,13,1,0,0,10,2,15.4,3
Alfred Jackson,4,1,0,0,0,4,0,0,0
Calvin Thomas,4,5,0,0,0,3,1,20,1
Kenneth Toler,4,1,0,0,0,4,0,0,0
Robert Alexander,3,1,0,0,0,3,1,100,0
Matt Cavanaugh,3,2,0,0,0,3,0,0,0
Larry Cowan,3,1,0,0,0,3,0,0,0
Johnny Davis,3,4,1,0,0,2,2,50,0
Vince Ferragamo,3,4,1,0,0,2,1,25,0
Robert Holt,3,1,0,0,0,3,0,0,1
Emery Moorehead,3,2,0,0,0,6,0,0,0
Stanley Morgan,3,2,0,0,0,3,0,0,0
Michael Morton,3,2,0,0,0,2,0,0,0
Mark Nichols,3,1,0,0,0,3,0,0,0
Art Schlichter,3,1,0,0,0,3,0,0,0
Billy Taylor,3,4,0,0,0,2,0,0,0
Johnnie Wright,3,1,0,0,0,3,0,0,0
Gary Allen,2,2,0,0,0,9,0,0,1
Billy Campfield,2,1,0,0,0,2,0,0,0
Lam Jones,2,1,0,0,0,2,1,100,0
Rob Lytle,2,2,0,0,0,2,0,0,0
Jarvis Redwine,2,2,0,0,0,2,0,0,0
Rodney Tate,2,2,0,0,0,2,0,0,1
Aundra Thompson,2,1,0,0,0,2,0,0,0
Ron Battle,1,1,0,0,0,1,0,0,0
Jimmie Giles,1,1,0,0,0,1,1,100,0
Jeff Groth,1,1,0,0,0,1,0,0,0
Rob Rubick,1,1,1,0,0,1,1,100,0
David Verser,1,1,0,0,0,1,0,0,0
Vince Evans,0,2,0,0,0,6,0,0,1
Clark Gaines,0,1,0,0,0,0,0,0,0
Gary Hogeboom,0,3,0,0,0,0,0,0,2
Ray Stachowicz,0,2,0,0,0,0,0,0,1
Les Studdard,0,1,0,0,0,0,0,0,0
Kevin House,-1,1,0,0,0,-1,0,0,0
Paul Johns,-1,1,0,0,0,-1,0,0,0
Frank LeMaster,-1,1,0,0,0,-1,0,0,0
Renaldo Nehemiah,-1,1,0,0,0,-1,0,0,0
Pat Ryan,-1,1,0,0,0,-1,0,0,0
Rickey Watts,-1,1,0,0,0,-1,0,0,0
Doug Cosbie,-2,1,0,0,0,-2,0,0,0
Ray Guy,-3,2,0,0,0,7,0,0,0
M.L. Harris,-3,2,0,0,0,5,0,0,0
Dave Krieg,-3,6,0,0,0,4,1,16.7,1
Terry LeCount,-3,1,0,0,0,-3,0,0,0
Lindsay Scott,-4,1,0,0,0,-4,0,0,0
Freddie Solomon,-4,1,0,0,0,-4,0,0,0
Ken Stabler,-4,3,0,0,0,0,0,0,1
Steve Watson,-4,1,0,0,0,-4,0,0,0
James Wright,-4,1,0,0,0,-4,0,0,0
Richard Todd,-5,13,1,0,0,7,3,23.1,1
Todd Christensen,-6,1,0,0,0,-6,0,0,0
Freddie Scott,-6,1,0,0,0,-6,0,0,1
Turk Schonert,-8,3,0,0,0,-3,0,0,0
Don Strock,-9,3,0,0,0,0,0,0,1
Rick Upchurch,-10,2,0,0,0,-3,0,0,0
Cris Collinsworth,-11,1,0,0,0,-11,0,0,1
Steve Cox,-11,2,0,0,0,-11,0,0,0
Billy Waddy,-11,2,0,0,0,5,0,0,1
Ed Luther,-13,1,0,0,0,-13,0,0,1
Paul McDonald,-13,7,0,0,0,10,1,14.3,0
