Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Maurice Stovall,20,1,20,0,1,0,20,0,0
Quinten Lawrence,19.8,16,317,0,10,0,29,0,0
Craig Davis,19.8,4,79,0,3,0,23,0,0
Jonathan Holland,19.6,28,550,0,10,1,60,0,0
Marcel Reece,19.3,3,58,0,2,0,23,0,0
Josh Wilson,19.3,11,212,0,5,0,29,0,0
Donnie Avery,19,1,19,0,0,0,19,0,1
Earnest Graham,19,2,38,0,1,0,21,0,0
Brian Leonard,19,2,38,0,1,0,24,0,0
Richard Quinn,19,1,19,0,0,0,19,0,0
Jamie Silva,19,1,19,0,0,0,19,0,0
Pierre Thomas,19,1,19,0,0,0,19,0,0
Tiquan Underwood,19,2,38,0,1,0,24,0,0
Alphonso Smith,18.8,4,75,0,1,0,23,0,0
Rashad Jennings,18.7,3,56,0,2,0,24,0,0
Andre Caldwell,18.6,29,539,0,10,0,39,0,2
D.J. Ware,18.5,2,37,0,1,0,20,0,0
Quan Cosby,18.4,13,239,0,4,0,31,0,0
Jerome Harrison,18.3,3,55,0,1,0,39,0,0
Gary Russell,18.3,18,330,0,8,1,41,0,1
Sinorice Moss,18.2,6,109,0,2,0,29,0,0
T.J. Rushing,18.1,7,127,0,3,0,22,0,0
Devin Aromashodu,18,1,18,0,0,0,18,0,0
Terrance Copper,18,1,18,0,0,0,18,0,0
Brandon Jackson,18,2,36,0,1,0,23,1,0
Aaron Stecker,18,3,54,0,1,0,21,0,0
Jeremy Maclin,17.7,7,124,0,3,0,28,0,0
Lance Long,17.7,6,106,0,3,0,22,0,1
Mark Bradley,17.6,7,123,0,3,0,24,0,0
Jerricho Cotchery,17,1,17,0,0,0,17,0,0
Luke Lawton,17,1,17,0,0,0,17,0,0
Le'Ron McClain,17,1,17,0,0,0,17,0,0
Delanie Walker,17,5,85,0,2,0,25,0,1
Leonard Weaver,16.5,2,33,0,0,0,18,0,0
Montell Owens,16.3,3,49,0,1,0,29,0,0
Gary Barnidge,16,1,16,0,0,0,16,0,0
Deon Butler,16,1,16,0,0,0,16,0,0
Dan Connolly,16,1,16,0,0,0,16,0,0
Atiyyah Ellison,16,1,16,0,0,0,16,0,0
Hakeem Nicks,16,1,16,0,0,0,16,0,0
Geoff Schwartz,16,1,16,0,0,0,16,0,0
Danny Woodhead,16,1,16,0,0,0,16,0,0
Marcus Mason,15.5,2,31,0,0,0,18,0,0
Deon Anderson,15,1,15,0,0,0,15,0,0
Justin Jenkins,15,3,45,0,0,0,19,0,0
Gartrell Johnson,15,1,15,0,0,0,15,0,0
Captain Munnerlyn,15,1,15,0,0,0,15,0,0
Charles Woodson,15,2,30,0,0,0,18,0,0
Glen Coffee,14,3,42,0,0,0,16,0,0
Laveranues Coles,14,1,14,0,0,0,14,0,0
Keyunta Dawson,14,1,14,0,0,0,14,0,0
Dwan Edwards,14,1,14,0,0,0,14,0,0
Larry Grant,14,1,14,0,0,0,14,0,0
Ryan Mouton,14,1,14,0,0,0,14,0,1
Craig Stevens,14,1,14,0,0,0,14,0,0
Antonio Cromartie,13.7,3,41,0,1,0,22,0,0
Kenneth Darby,13.5,4,54,0,1,0,23,0,0
Jason Wright,13.5,2,27,0,0,0,18,0,0
Billy Bajema,13,2,26,0,0,0,14,0,0
Joe Berger,13,1,13,0,0,0,13,0,0
Carey Davis,13,1,13,0,0,0,13,0,0
Spencer Havner,13,2,26,0,0,0,16,0,0
Spencer Larsen,13,1,13,0,0,0,13,0,0
Mike Sellers,13,1,13,0,0,0,13,0,0
Tramon Williams,13,2,26,0,1,0,24,0,0
Kris Wilson,13,1,13,0,0,0,13,0,0
Rashied Davis,12.7,9,114,0,1,0,22,0,0
Jeff King,12.3,3,37,0,0,0,14,0,0
Mike Furrey,12,1,12,0,0,0,12,0,0
Ahmard Hall,12,1,12,0,0,0,12,0,0
Brian Hartline,12,3,36,0,0,0,18,0,0
Spencer Johnson,12,1,12,0,0,0,12,0,0
Lousaka Polite,12,2,24,0,0,0,12,0,0
Vonta Leach,11.5,2,23,0,0,0,15,0,0
Tim Crowder,11,1,11,0,0,0,11,1,0
Brian Finneran,11,2,22,0,0,0,16,0,0
Mewelde Moore,11,4,44,0,0,0,13,0,0
Jonathan Stupar,11,1,11,0,0,0,11,0,0
Casey Fitzsimmons,10,1,10,0,0,0,10,0,0
Mike Karney,10,1,10,0,0,0,10,0,0
Gijon Robinson,10,1,10,0,0,0,10,0,0
Zach Miller,9.5,2,19,0,0,0,16,0,0
Tony Stewart,9.5,2,19,0,0,0,11,0,0
Greg Estandia,9,1,9,0,0,0,9,1,0
Jacob Hester,9,1,9,0,0,0,9,0,0
Eric Smith,9,1,9,0,0,0,9,0,0
Reggie Torbor,9,1,9,0,0,0,9,0,0
Jason Trusnik,9,1,9,0,0,0,9,0,0
Gerard Lawson,8.6,5,43,0,0,0,13,0,0
Jonathan Stewart,8.5,2,17,0,0,0,17,0,0
Austin Collie,8,1,8,0,0,0,8,0,0
Adam Hayward,8,1,8,0,0,0,8,0,0
Madison Hedgecock,8,1,8,0,0,0,8,0,0
Adam Jennings,8,1,8,0,0,0,8,0,0
Rashard Mendenhall,8,1,8,0,0,0,8,0,0
Andy Studebaker,8,1,8,0,0,0,8,0,0
Chris Wilson,8,1,8,0,0,0,8,0,0
Joe Burnett,7.7,3,23,0,0,0,13,0,0
Jeff Dugan,7.6,5,38,0,0,0,13,0,0
Jim Leonhard,7,1,7,0,0,0,7,0,0
Keith Zinger,7,1,7,0,0,0,7,0,0
Alge Crumpler,6.7,3,20,0,0,0,15,0,0
Desmond Bishop,6,1,6,0,0,0,6,1,0
Zack Follett,6,2,12,0,0,0,10,0,0
Russ Hochstein,6,1,6,0,0,0,6,0,0
LaMont Jordan,6,1,6,0,0,0,6,0,0
Jimmy Kennedy,6,1,6,0,0,0,6,0,0
Glenn Martinez,6,1,6,0,0,0,6,0,0
Robert Turner,6,1,6,0,0,0,6,0,0
Jeff Charleston,5.5,2,11,0,0,0,11,0,0
Sam Williams,5.5,2,11,0,0,0,7,0,0
Evan Smith,5,1,5,0,0,0,5,0,1
Lynell Hamilton,5,3,15,0,0,0,15,0,0
Mike Cox,4.5,2,9,0,0,0,9,0,0
Alex Smith,4,1,4,0,0,0,4,0,0
Kentwan Balmer,3.5,2,7,0,0,0,4,0,0
Brian Robison,3.5,2,7,0,0,0,7,1,1
Travis Beckum,3,1,3,0,0,0,3,0,0
Chase Blackburn,3,1,3,0,0,0,3,0,0
Nick Reed,3,1,3,0,0,0,3,0,0
Nate Burleson,2,1,2,0,0,0,2,0,0
Darnell Dinkins,1,1,1,0,0,0,1,0,0
Matt Spaeth,1,1,1,0,0,0,1,1,0
Marcus Thomas,1,1,1,0,0,0,1,0,0
Jason Babin,0,2,0,0,0,0,0,0,1
William Beatty,0,1,0,0,0,0,0,0,0
John Busing,0,1,0,0,0,0,0,0,0
James Casey,0,1,0,0,0,0,0,0,0
Abram Elam,0,1,0,0,0,0,0,0,0
Jerome Felton,0,1,0,0,0,0,0,0,0
Israel Idonije,0,1,0,0,0,0,0,0,0
DeSean Jackson,0,1,0,0,0,0,0,0,0
Moran Norris,0,1,0,0,0,0,0,0,1
Tyler Polumbus,0,1,0,0,0,0,0,0,1
Sidney Rice,0,1,0,0,0,0,0,0,0
DelJuan Robinson,0,1,0,0,0,0,0,0,0
Naufahu Tahi,0,1,0,0,0,0,0,0,0
Steve Vallos,0,1,0,0,0,0,0,0,1
Lawrence Vickers,0,1,0,0,0,0,0,0,0
Kevin Walter,0,1,0,0,0,0,0,0,0
Ernest Wilford,0,1,0,0,0,0,0,0,0
