Player,Comb,Asst,Solo,Sck
Musa Smith,5,0,4,0
Steve Smith,5,0,5,0
Justin Snow,5,1,2,0
Travares Tillman,5,0,4,0
Amani Toomer,5,0,5,0
Matt Walters,5,0,2,0
James Whalen,5,0,3,0
Chuck Wiley,5,0,5,1
Chris Young,5,2,3,0
David Young,5,0,1,0
Blue Adams,4,1,3,0
David Akers,4,0,4,0
Cornelius Anthony,4,1,3,0
Tiki Barber,4,0,4,0
Fred Baxter,4,0,2,0
Lamont Brightful,4,0,4,0
Josh Brown,4,1,3,0
Kris Brown,4,0,3,0
Orlando Brown,4,2,2,0
Isaac Bruce,4,0,4,0
Matt Bryant,4,0,4,0
Correll Buckhalter,4,0,4,0
Mike Caldwell,4,0,4,0
Desmond Clark,4,0,4,0
Alge Crumpler,4,0,4,0
J.P. Darche,4,0,3,0
David Diehl,4,0,4,0
LaTarence Dunbar,4,0,3,0
Chris Edmonds,4,1,1,0
Aaron Elling,4,0,4,0
Jay Feely,4,0,3,0
Casey Fitzsimmons,4,2,2,0
Jim Flanigan,4,0,4,0
Mike Furrey,4,0,4,0
Doug Gabriel,4,0,3,0
Antonio Garay,4,2,0,0
Kevin Garrett,4,0,3,0
Terry Glenn,4,1,3,0
Nick Goings,4,0,4,0
John Hall,4,0,4,0
William Hampton,4,1,2,0
Verron Haynes,4,0,3,0
Craig Hentrich,4,0,3,0
Nathan Hodel,4,0,4,0
Taylor Jacobs,4,0,3,0
Bethel Johnson,4,1,3,0
Delvin Joyce,4,1,2,0
Andre King,4,2,2,0
Dustin Lyman,4,1,3,0
David Martin,4,1,3,0
Keenan McCardell,4,0,4,0
Quentin McCord,4,1,3,0
Sean McDermott,4,3,1,0
James McKnight,4,1,2,0
Quincy Monk,4,1,2,0
Maurice Morris,4,1,2,0
Ovie Mughelli,4,0,4,0
Nate Poole,4,1,3,0
Jon Ritchie,4,0,4,0
Koren Robinson,4,0,4,0
Allen Rossum,4,1,3,0
Johnny Rutledge,4,1,1,0
Terdell Sands,4,1,2,0
Montique Sharpe,4,0,4,1
Jacoby Shepherd,4,0,4,0
Rod Smith,4,0,4,0
Charles Stackhouse,4,0,4,0
Travis Taylor,4,0,4,0
Peter Warrick,4,0,4,0
Kenny Watson,4,0,4,0
Jamel White,4,0,3,0
Brock Williams,4,0,3,0
Ricky Williams,4,0,4,0
Moe Williams,4,1,3,0
Jason Witten,4,0,3,0
Michael Young,4,0,4,0
Amos Zereoue,4,0,4,0
Bennie Anderson,3,1,2,0
Mike Banks,3,1,2,0
Mike Bartrum,3,0,3,0
Solomon Bates,3,0,3,0
Matt Birk,3,0,3,0
Jeff Blake,3,0,3,0
Phil Bogle,3,0,3,0
Anquan Boldin,3,0,3,0
Kyle Boller,3,1,2,0
Corey Bradford,3,0,3,0
Deion Branch,3,0,3,0
Antonio Bryant,3,0,3,0
Shawn Bryson,3,0,3,0
Courtland Bullard,3,0,3,0
Khary Campbell,3,0,0,0
Jacques Cesaire,3,2,1,0
Kendrick Clancy,3,0,1,0
Tay Cody,3,1,2,0
Chris Cole,3,0,3,0
Clarence Coleman,3,0,3,0
Curtis Conway,3,0,3,0
Phil Dawson,3,1,2,0
James Dearth,3,0,3,0
Kori Dickerson,3,0,3,0
Chris Doering,3,0,3,0
Omar Easy,3,0,3,0
Bobby Engram,3,0,3,0
Jeff Feagles,3,0,3,0
Mike Flanagan,3,0,2,0
Jerry Fontenot,3,1,2,0
Brad Franklin,3,0,3,0
Bubba Franks,3,1,2,0
Joey Galloway,3,0,3,0
Trent Gamble,3,1,2,0
Tony Gilbert,3,0,2,0
Bryan Gilmore,3,0,3,0
John Gilmore,3,0,3,0
David Givens,3,0,3,0
Jack Golden,3,0,3,0
Toby Gowin,3,0,3,0
Cie Grant,3,0,3,0
Jordan Gross,3,0,3,0
Az-Zahir Hakim,3,0,3,0
Jason Hanson,3,0,3,0
Arlen Harris,3,1,2,0
Tyreo Harrison,3,0,2,0
Matt Hasselbeck,3,0,3,0
Steve Heiden,3,0,3,0
Torry Holt,3,0,3,0
Kevin Houser,3,0,3,0
Deon Humphrey,3,1,1,0
Jeno James,3,0,3,0
Jon Jansen,3,0,3,0
Bryant Johnson,3,0,3,0
Brad Johnson,3,0,3,0
Jimmy Kleinsasser,3,0,3,0
Micah Knorr,3,0,3,0
Brian Kozlowski,3,1,2,0
Olin Kreutz,3,0,3,0
Mike Leach,3,1,2,0
Rien Long,3,1,1,1
Joe Maese,3,0,3,0
Kris Mangum,3,0,2,0
Patrick Mannelly,3,0,2,0
Olindo Mare,3,1,2,0
Deuce McAllister,3,0,3,0
Randy McMichael,3,0,3,0
Brad Meester,3,0,3,0
Ryan Neufeld,3,0,1,0
Dennis Northcutt,3,0,3,0
Luke Petitgout,3,0,3,0
Terry Pierce,3,1,2,0
Ryan Pontbriand,3,0,2,0
Hank Poteat,3,0,2,0
Brad Pyatt,3,0,2,0
Derrick Ransom,3,2,1,0
Jamal Robertson,3,0,2,0
Sam Rogers,3,0,3,1
Jeff Saturday,3,0,3,0
Scott Shanle,3,0,2,0
Dainon Sidney,3,0,3,0
Sam Simmons,3,1,2,0
Jimmy Smith,3,0,3,0
Justin Smith,3,0,3,0
Duce Staley,3,0,3,0
Tony Stewart,3,0,2,0
Tai Streets,3,0,3,0
Derrius Thompson,3,0,3,0
Robbie Tobeck,3,0,3,0
Demetrin Veal,3,2,0,0
Chris Villarrial,3,0,3,0
Javon Walker,3,1,1,0
Hines Ward,3,0,3,0
George Wrighster,3,0,3,0
Joe Zelenka,3,1,1,0
Sam Aiken,2,0,2,0
Ethan Albright,2,1,1,0
Ian Allen,2,0,2,0
Richie Anderson,2,0,1,0
Michael Bates,2,0,2,0
Ryan Benjamin,2,1,0,0
Darren Bennett,2,0,2,0
Mitch Berger,2,0,2,0
Marty Booker,2,0,2,0
David Boston,2,0,2,0
David Bowens,2,0,2,1
Kyle Brady,2,0,2,0
Doug Brien,2,0,2,0
Aaron Brooks,2,0,2,0
Chris Brown,2,0,2,0
Chris Brown,2,0,2,0
Steve Bush,2,0,2,0
Travis Carroll,2,1,1,0
Dwayne Carswell,2,0,2,0
Ki-Jana Carter,2,0,2,0
Rock Cartwright,2,0,2,0
Felipe Claybrooks,2,0,1,0
Mo Collins,2,0,2,0
Ernie Conwell,2,0,2,0
Jameel Cook,2,0,2,0
Angelo Crowell,2,0,1,0
Daunte Culpepper,2,0,2,0
Julius Curry,2,0,2,0
Carson Dach,2,1,1,0
Andre Davis,2,0,2,0
Stephen Davis,2,0,2,0
Rick DeMulling,2,0,2,0
Ken Dilger,2,0,2,0
Donald Driver,2,0,2,0
Eddie Drummond,2,0,2,0
Heath Evans,2,0,1,0
Christian Fauria,2,0,2,0
Brian Finneran,2,0,2,0
Zeron Flemister,2,0,2,0
Erik Flowers,2,0,2,0
Henry Ford,2,0,2,0
Todd Fordham,2,0,2,0
Melvin Fowler,2,0,2,0
Eddie Freeman,2,0,1,0
Justin Gage,2,0,2,0
Jeff Garcia,2,0,2,0
Talman Gardner,2,0,2,0
Olandis Gary,2,0,2,0
Roberto Garza,2,0,2,0
Daniel Graham,2,2,0,0
Jeff Grau,2,2,0,0
Ahman Green,2,0,2,0
Dante Hall,2,0,2,0
Omari Hand,2,0,1,0
Corey Harris,2,0,2,0
Jeff Hartings,2,0,2,0
Tim Hasselbeck,2,1,1,0
Todd Heap,2,0,2,0
Brandon Hicks,2,1,0,0
Dwone Hicks,2,0,2,0
Kelly Holcomb,2,0,2,0
Robert Holcombe,2,0,2,0
Montrae Holland,2,0,2,0
Jabari Holloway,2,0,2,0
Joe Horn,2,1,1,0
Shawn Jefferson,2,1,1,0
Ronney Jenkins,2,0,2,0
Brian Jennings,2,0,2,0
Jonas Jennings,2,0,2,0
Darrius Johnson,2,1,1,0
Ron Johnson,2,0,2,0
Teyo Johnson,2,0,2,0
Levi Jones,2,0,2,0
Terry Jones,2,0,2,0
Joe Jurevicius,2,0,2,0
Kevin Kasper,2,0,2,0
Jimmy Kennedy,2,1,1,0
Jordan Kramer,2,1,0,0
Tron LaFavor,2,1,1,0
George Layne,2,1,1,0
Clarence LeBlanc,2,1,1,0
Shane Lechler,2,0,2,0
Matt Lehr,2,0,2,0
Ashley Lelie,2,0,2,0
Matt Leonard,2,2,0,0
Ryan Longwell,2,0,1,0
Wayne Lucier,2,0,2,0
Brandon Manumaleuna,2,0,2,0
Grant Mattos,2,0,2,0
Brad Maynard,2,0,2,0
Jimmy McClain,2,0,1,0
Fred McCrary,2,0,1,0
Jason McKie,2,0,2,0
Seth McKinney,2,0,2,0
Frank Middleton,2,0,2,0
Billy Miller,2,1,1,0
Chris Mohr,2,0,2,0
Brian Moorman,2,0,2,0
Sammy Morris,2,0,1,0
Randy Moss,2,0,2,0
Santana Moss,2,0,1,0
Eric Moulds,2,0,2,0
Muhsin Muhammad,2,0,2,0
Leonard Myers,2,0,2,0
Chris Naeole,2,0,2,0
Jeremy Newberry,2,0,2,0
Josh Norman,2,0,2,0
Terrell Owens,2,0,2,0
Vaughn Parker,2,0,2,0
Lonie Paxton,2,2,0,0
Justin Peelle,2,0,1,0
Bryan Pittman,2,0,2,0
Clinton Portis,2,0,2,0
Cory Raymer,2,0,2,0
Jerry Rice,2,0,2,0
Tony Richardson,2,0,2,0
Victor Riley,2,0,2,0
Marcus Robinson,2,0,2,0
Micah Ross,2,0,2,0
Chris Samuels,2,0,2,0
Frank Sanders,2,0,2,0
Jake Schifino,2,1,1,0
Mike Schneck,2,1,0,0
Matt Schobel,2,0,2,0
Bill Schroeder,2,0,2,0
Steve Sciullo,2,0,2,0
Carey Scott,2,0,2,0
Ian Scott,2,0,2,0
Rich Seubert,2,0,2,0
Will Shields,2,0,2,0
Jeremy Slechta,2,0,1,0
Emmitt Smith,2,0,2,0
Onterrio Smith,2,1,1,0
Paul Smith,2,0,2,0
Raonall Smith,2,0,2,0
Jerramy Stevens,2,0,2,0
Kordell Stewart,2,0,2,0
Barry Stokes,2,0,2,0
Lee Suggs,2,0,1,0
Fred Taylor,2,0,2,0
Trey Teague,2,0,2,0
James Thrash,2,0,2,0
Adam Timmerman,2,0,2,0
Adam Treu,2,0,2,0
Mike Vanderjagt,2,0,2,0
Shane Walton,2,0,2,0
Todd Washington,2,0,2,0
Reggie Wayne,2,0,2,0
Todd Weiner,2,0,2,0
Eric Westmoreland,2,0,2,0
Dez White,2,0,1,0
Matt Wilhelm,2,0,2,0
Walter Young,2,0,2,0
Paul Zukauskas,2,0,2,0
Tom Ackerman,1,0,1,0
Flozell Adams,1,0,1,0
Scotty Anderson,1,0,1,0
Jeff Backus,1,0,1,0
Chris Baker,1,0,1,0
Tony Banks,1,0,1,0
Brad Banta,1,0,1,0
Bryan Barker,1,0,1,0
Kevan Barlow,1,0,1,0
Reggie Barlow,1,0,1,0
Sean Berton,1,0,1,0
Jerome Bettis,1,0,1,0
Eric Beverly,1,0,1,0
Erik Bickerstaff,1,0,1,0
Josh Bidwell,1,0,1,0
Drew Brees,1,0,1,0
Ethan Brooks,1,0,1,0
Dee Brown,1,0,1,0
Ray Brown,1,0,1,0
Milford Brown,1,0,1,0
Tim Brown,1,0,1,0
Daryon Brutley,1,1,0,0
Marc Bulger,1,0,1,0
Nate Burleson,1,0,1,0
Plaxico Burress,1,0,1,0
Reche Caldwell,1,0,1,0
Dan Campbell,1,0,1,0
Kelly Campbell,1,0,1,0
Trung Canidate,1,0,1,0
Quincy Carter,1,0,1,0
Tim Carter,1,0,1,0
Larry Centers,1,0,1,0
Frank Chamberlin,1,0,1,0
Antonio Chatman,1,0,1,0
Steve Christie,1,0,1,0
Dallas Clark,1,0,1,0
DeVone Claybrooks,1,1,0,0
Chad Clifton,1,0,1,0
Cosey Coleman,1,0,1,0
Greg Comella,1,0,1,0
Phillip Crosby,1,0,1,0
Domanick Williams,1,1,0,0
Leonard Davis,1,0,1,0
Andrew Davison,1,0,1,0
Derrick Deese,1,0,1,0
Jake Delhomme,1,0,1,0
Ryan Diem,1,0,1,0
Trent Dilfer,1,0,1,0
Chris Dishman,1,1,0,0
Derrick Dockery,1,0,1,0
Jon Dorenbos,1,0,1,0
Tim Duncan,1,1,0,0
Anthony Dunn,1,0,0,0
Warrick Dunn,1,0,1,0
Tim Dwight,1,0,1,0
Terrence Edwards,1,0,1,0
Jason Fabini,1,0,1,0
Jeff Faine,1,0,1,0
Kevin Faulk,1,0,1,0
Marshall Faulk,1,0,1,0
Brett Favre,1,0,1,0
Jay Fiedler,1,0,1,0
Spencer Folau,1,0,1,0
Kynan Forney,1,0,1,0
Hank Fraley,1,0,1,0
Aubrayo Franklin,1,0,1,0
Antonio Freeman,1,0,1,0
Makoa Freitas,1,0,1,0
Lennie Friedman,1,1,0,0
Scott Frost,1,0,1,0
Oronde Gadsden,1,0,1,0
Jabar Gaffney,1,0,1,0
Mike Gandy,1,1,0,0
Wayne Gandy,1,0,1,0
Rod Gardner,1,0,1,0
Chris Gardocki,1,0,1,0
Mike Goff,1,0,1,0
Joey Goodspeed,1,1,0,0
Jonathan Goodwin,1,0,1,0
Jason Goss,1,0,1,0
Scott Gragg,1,0,1,0
Bill Gramatica,1,0,1,0
Orantes Grant,1,0,1,0
Cornell Green,1,0,1,0
Trent Green,1,0,1,0
Quentin Griffin,1,0,1,0
Justin Griffith,1,0,1,0
Mario Haggan,1,0,1,0
Troy Hambrick,1,0,1,0
Ben Hamilton,1,0,1,0
Chris Hanson,1,0,1,0
Marvin Harrison,1,0,1,0
Justin Hartwig,1,0,1,0
Garrison Hearst,1,0,1,0
Tony Hollings,1,0,1,0
Brad Hopkins,1,0,1,0
Ron Israel,1,0,1,0
Chris Jackson,1,0,1,0
Darrell Jackson,1,0,1,0
Frisman Jackson,1,0,1,0
James Jackson,1,0,0,0
Jarious Jackson,1,0,1,0
Kendyl Jacox,1,0,1,0
Edgerrin James,1,0,1,0
Sebastian Janikowski,1,0,1,0
Kerry Jenkins,1,0,1,0
Chad Johnson,1,0,1,0
Dirk Johnson,1,0,1,0
Eddie Johnson,1,0,1,0
Kevin Johnson,1,0,1,0
Larry Johnson,1,0,1,0
Rudi Johnson,1,0,1,0
Thomas Jones,1,0,1,0
James Jordan,1,0,1,0
LaMont Jordan,1,0,1,0
Matt Joyce,1,0,1,0
John Kasay,1,0,1,0
Lincoln Kennedy,1,0,1,0
Eddie Kennison,1,0,1,0
Jon Kitna,1,0,1,0
Dan Koppen,1,0,1,0
Kyle Kosier,1,0,1,0
Jason Kyle,1,0,1,0
Byron Leftwich,1,0,1,0
Matt Lepsis,1,0,1,0
Dorsey Levens,1,0,1,0
Jamal Lewis,1,0,1,0
Brody Liddiard,1,0,1,0
Matt Light,1,0,1,0
Jody Littleton,1,0,1,0
Chris Liwienski,1,0,1,0
Omare Lowe,1,0,0,0
Stacey Mack,1,0,1,0
Adrian Madise,1,0,0,0
Vince Manuwai,1,0,1,0
Seth Marler,1,0,1,0
Curtis Martin,1,0,0,0
Jamar Martin,1,0,1,0
Chris Massey,1,0,1,0
Ed McCaffrey,1,0,1,0
Todd McClure,1,0,1,0
Josh McCown,1,0,1,0
Steve McKinney,1,0,1,0
Mike McMahon,1,0,1,0
Billy McMullen,1,0,1,0
Donovan McNabb,1,0,1,0
Ryan McNeil,1,0,1,0
Shad Meier,1,1,0,0
Fred Miller,1,0,1,0
Josh Miller,1,0,1,0
Rick Mirer,1,0,1,0
Freddie Mitchell,1,0,1,0
Alex Molden,1,0,1,0
Dave Moore,1,0,1,0
Larry Moore,1,0,1,0
Johnnie Morton,1,0,1,0
James Mungro,1,1,0,0
Larry Ned,1,0,1,0
Joe Nedney,1,0,0,0
Kendall Newson,1,0,1,0
Jonathan Ogden,1,0,1,0
John Owens,1,0,1,0
Orlando Pace,1,0,1,0
Eric Parker,1,0,1,0
Jerome Pathon,1,0,1,0
Mike Pearson,1,0,1,0
Chad Pennington,1,1,0,0
Todd Perry,1,0,1,0
Scott Peters,1,0,1,0
Adrian Peterson,1,0,1,0
Chester Pitts,1,0,1,0
Scott Player,1,0,1,0
Anthony Pleasant,1,0,1,1
Jake Plummer,1,0,1,0
Marcus Pollard,1,0,0,0
Willie Ponder,1,0,1,0
Jerry Porter,1,0,1,0
Jemeel Powell,1,0,1,0
Marcus Price,1,0,1,0
Peerless Price,1,0,1,0
Mike Pucillo,1,0,1,0
Casey Rabach,1,0,1,0
Derek Rackley,1,0,1,0
Dominic Raiola,1,0,1,0
J.R. Redmond,1,0,1,0
Jeff Reed,1,0,1,0
Scott Rehberg,1,0,1,0
Joffrey Reynolds,1,0,1,0
Dominic Rhodes,1,0,1,0
Alan Ricard,1,0,1,0
Marco Rivera,1,0,1,0
Greg Randall,1,0,1,0
Mike Rosenthal,1,0,1,0
Oliver Ross,1,0,1,0
Tim Ruddy,1,0,1,0
Cliff Russell,1,0,1,0
Darnell Sanders,1,0,1,0
O.J. Santiago,1,0,1,0
Talance Sawyer,1,1,0,0
Mike Scifres,1,0,1,0
Josh Scobey,1,0,1,0
Kevin Shaffer,1,0,1,0
Aaron Shea,1,0,1,0
Jeremy Shockey,1,0,1,0
Kendall Simmons,1,0,1,0
John Simon,1,0,1,0
Barry Sims,1,0,1,0
Clifton Smith,1,1,0,0
Brent Smith,1,1,0,0
Marvel Smith,1,0,1,0
Cameron Spikes,1,0,1,0
Donte' Stallworth,1,0,1,0
Chad Stanley,1,0,1,0
Eric Steinbach,1,0,1,0
Todd Steussie,1,0,1,0
Ron Stone,1,0,1,0
Matt Stover,1,0,1,0
Dan Stryzinski,1,0,1,0
Russell Stuvaints,1,1,0,0
Marques Sullivan,1,0,1,0
Kevin Swayne,1,1,0,0
David Szott,1,0,1,0
John Tait,1,0,1,0
Mark Tauscher,1,0,1,0
Shannon Taylor,1,0,1,0
David Terrell,1,0,1,0
Randy Thomas,1,0,1,0
LaDainian Tomlinson,1,0,1,0
Jerame Tuman,1,0,1,0
Kyle Turley,1,0,1,0
Mason Unck,1,1,0,0
Courtney Van Buren,1,0,1,0
Adam Vinatieri,1,1,0,0
Mike Wahle,1,0,1,0
Kenyatta Walker,1,0,1,0
Wesley Walls,1,0,1,0
Troy Walters,1,0,1,0
Dedric Ward,1,0,1,0
Kevin Ware,1,1,0,0
Kurt Warner,1,0,1,0
Ron Warner,1,1,0,0
Keyon Whiteside,1,0,0,0
Casey Wiegmann,1,0,1,0
Andrew Williams,1,0,1,0
Boo Williams,1,0,1,0
Nicolas Luchey,1,0,1,0
Maurice Williams,1,0,1,0
Mike Williams,1,0,1,0
Cedrick Wilson,1,0,1,0
Anthony Wright,1,0,1,0
Frank Wycheck,1,0,1,0
Dave Zastudil,1,0,1,0
Richard Angulo,0,0,0,0
Howard Green,0,0,0,0
Brandon Lloyd,0,0,0,0
John Wade,0,0,0,0
