Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Reche Caldwell,39,5,0,0,0,14,2,40,0
Laveranues Coles,39,10,0,1,0,23,3,30,0
Tim Couch,39,11,1,0,0,17,4,36.4,1
Jake Delhomme,39,42,1,0,0,9,10,23.8,7
Delvin Joyce,39,11,0,0,0,8,1,9.1,1
Josh Reed,38,3,0,0,0,16,2,66.7,0
Rabih Abdullah,37,18,0,0,0,10,4,22.2,0
Alvis Whitted,37,6,0,0,0,16,2,33.3,0
Chris Chandler,35,14,0,0,0,11,4,28.6,2
Doug Chapman,33,15,0,0,0,6,1,6.7,0
Brad Johnson,33,25,0,0,0,13,4,16,1
Mike McMahon,32,5,0,0,0,12,1,20,1
Cecil Sapp,31,12,0,0,0,5,1,8.3,0
Musa Smith,31,9,2,0,0,11,2,22.2,1
Chris Chambers,30,4,0,0,0,12,1,25,0
J.R. Redmond,30,9,0,0,0,9,2,22.2,0
Matt Turk,30,3,0,1,0,23,1,33.3,0
Drew Bledsoe,29,24,2,0,0,11,5,20.8,5
Dan Kreider,29,7,1,0,0,9,1,14.3,0
Andre Davis,28,5,0,0,0,7,1,20,0
Tee Martin,28,5,0,0,0,8,0,0,1
Tony Banks,27,6,0,0,0,13,2,33.3,0
Troy Brown,27,6,0,0,0,11,2,33.3,0
Avon Cobourne,27,10,0,0,0,19,1,10,0
Patrick Pass,27,6,0,0,0,11,2,33.3,0
Leon Johnson,26,4,0,0,0,18,1,25,0
Peyton Manning,26,28,0,0,0,10,3,10.7,4
Fred Beasley,24,17,0,0,0,5,4,23.5,0
Heath Evans,24,7,0,0,0,8,1,14.3,0
Jesse Palmer,23,4,0,1,0,26,2,50,0
Joey Galloway,22,4,0,0,0,10,0,0,0
Marques Tuiasosopo,22,6,0,0,0,8,0,0,1
Woody Dantzler,21,8,1,0,0,12,2,25,0
Todd Heap,21,3,0,0,0,9,0,0,0
Brad Hoover,21,6,0,0,0,5,2,33.3,0
Doug Johnson,21,14,1,0,0,13,2,14.3,0
Rob Johnson,21,3,0,0,0,14,1,33.3,0
Brian Moorman,21,1,0,1,0,21,1,100,1
Eric Parker,21,3,0,0,0,13,2,66.7,0
Hunter Smith,21,1,1,1,0,21,1,100,0
Shaun King,20,4,0,0,0,12,3,75,0
Brian Mitchell,20,4,1,0,0,18,2,50,0
Mark Brunell,19,8,1,0,0,12,3,37.5,1
Ike Hilliard,19,2,0,0,0,13,1,50,0
David Boston,18,3,0,0,0,13,2,66.7,0
Rich Gannon,18,6,0,0,0,6,1,16.7,0
Randy Moss,18,6,0,0,0,11,1,16.7,0
Antonio Brown,17,1,0,0,0,17,1,100,0
Isaac Bruce,17,2,0,0,0,14,1,50,0
Jesse Chatman,17,8,0,0,0,6,0,0,0
Rob Konrad,17,4,0,0,0,11,1,25,0
Charles Rogers,17,2,0,0,0,12,1,50,0
Vinny Testaverde,17,6,0,0,0,13,1,16.7,1
Cory Schlesinger,16,9,0,0,0,4,5,55.6,0
Brett Favre,15,18,0,0,0,7,3,16.7,1
Brian Griese,15,5,0,0,0,9,0,0,0
Joe Horn,15,2,0,0,0,13,1,50,0
Eddie Johnson,15,2,0,0,0,15,1,50,2
Jimmy Kleinsasser,15,2,0,0,0,12,1,50,0
George Layne,15,1,0,0,0,15,1,100,0
Brandon Manumaleuna,15,4,0,0,0,8,0,0,0
Koren Robinson,15,4,0,0,0,16,2,50,0
Arnaz Battle,14,2,0,0,0,9,0,0,0
Phil Dawson,14,1,0,0,0,14,1,100,0
Reuben Droughns,14,6,0,0,0,12,1,16.7,0
James Fenderson,14,4,0,0,0,6,0,0,0
Charles Lee,14,2,0,0,0,8,1,50,0
Ryan Neufeld,14,1,0,0,0,14,1,100,0
Bobby Wade,14,5,0,0,0,6,2,40,0
Jonathan Wells,14,5,0,0,0,10,1,20,0
Steve Beuerlein,13,5,0,0,0,7,1,20,0
Marc Edwards,13,7,1,0,0,3,4,57.1,0
Jabar Gaffney,13,1,0,0,0,13,1,100,0
Kurt Kittner,13,8,0,0,0,7,2,25,0
Fred McAfee,13,1,0,0,0,13,1,100,0
Justin McCareins,13,1,0,0,0,13,1,100,0
Dez White,13,2,0,0,0,12,1,50,0
Tommy Maddox,12,13,0,0,0,6,0,0,1
Chad Stanley,12,1,0,0,0,12,1,100,0
Charlie Batch,11,1,0,0,0,11,1,100,0
Deion Branch,11,1,0,0,0,11,1,100,0
Derrick Mason,11,3,0,0,0,7,1,33.3,0
Reggie Swinton,11,3,0,0,0,9,0,0,0
Adrian Madise,10,1,0,0,0,10,1,100,0
Jerry Porter,10,1,0,0,0,10,0,0,0
B.J. Askew,9,2,0,0,0,6,1,50,0
Jarious Jackson,9,1,0,0,0,9,0,0,0
Eddie Kennison,9,2,0,0,0,5,0,0,0
Sultan McCullough,9,1,0,0,0,9,0,0,0
John Simon,9,3,0,0,0,6,0,0,1
David Allen,8,4,0,0,0,6,1,25,0
Chris Cole,8,2,0,0,0,8,1,50,0
Brock Huard,8,3,0,0,0,9,0,0,1
Brant Boyer,7,1,0,0,0,7,1,100,0
Kelly Holcomb,7,8,0,0,0,6,0,0,1
Jamar Martin,7,4,0,0,0,3,2,50,0
Shaun McDonald,7,2,0,0,0,5,1,50,0
Jason Simmons,7,1,0,0,0,7,1,100,0
Jeff Wilkins,7,1,0,0,0,7,1,100,0
James Hodgins,6,2,0,0,0,3,1,50,0
Jermaine Lewis,6,1,0,0,0,6,1,100,0
Troy Walters,6,1,0,0,0,6,0,0,0
Travis Brown,5,1,0,0,0,5,0,0,0
Tyrone Calico,5,1,0,0,0,5,0,0,0
Mike Furrey,5,3,0,0,0,2,1,33.3,0
Torry Holt,5,1,0,0,0,5,0,0,0
Bryan Johnson,5,2,0,0,0,4,0,0,0
Danny Kanell,5,6,0,0,0,9,1,16.7,1
Dan Klecko,5,2,0,0,0,5,1,50,0
Paul Smith,5,2,0,0,0,3,0,0,0
Amani Toomer,5,1,0,0,0,5,0,0,0
Kelley Washington,5,1,0,0,0,5,0,0,0
David Patten,4,1,0,0,0,4,0,0,0
Chris Redman,4,2,0,0,0,4,0,0,1
Ken Simonton,4,2,0,0,0,2,0,0,0
David Terrell,4,1,0,0,0,4,0,0,0
Billy Volek,4,11,1,0,0,5,1,9.1,0
John Carney,3,1,0,0,0,3,0,0,0
Sam Gash,3,1,0,0,0,3,0,0,0
Marvin Harrison,3,1,0,0,0,3,0,0,0
Shawn Jefferson,3,1,0,0,0,3,0,0,0
Fred McCrary,3,3,0,0,0,4,1,33.3,0
Peerless Price,3,2,0,0,0,5,0,0,0
Donte' Stallworth,3,1,0,0,0,3,0,0,0
Nicolas Luchey,3,1,0,0,0,3,0,0,0
Michael L. Lewis,2,1,0,0,0,2,0,0,1
Quentin McCord,2,2,0,0,0,1,0,0,0
Jerald Sowell,2,1,0,0,0,2,0,0,0
Karl Williams,2,1,0,0,0,2,0,0,0
Todd Bouman,1,3,0,0,0,2,1,33.3,0
Eddie Drummond,1,1,0,0,0,1,0,0,0
Jon Ritchie,1,1,0,0,0,1,0,0,0
Javon Walker,1,2,0,0,0,1,0,0,0
John Avery,0,1,0,0,0,0,0,0,0
Antonio Bryant,0,2,0,0,0,2,0,0,0
Ronald Curry,0,1,0,0,0,0,0,0,0
Jeff Faine,0,1,0,0,0,0,0,0,0
Jeff Feagles,0,1,0,0,0,0,0,0,0
Bryan Gilmore,0,1,0,0,0,0,0,0,0
Bill Lafleur,0,1,0,0,0,0,0,0,1
Brad Maynard,0,1,0,0,0,0,0,0,1
Deltha O'Neal,0,1,0,0,0,0,0,0,0
Todd Peterson,0,0,0,0,0,0,0,0,0
Tim Rattay,0,8,0,0,0,6,1,12.5,0
Charles Stackhouse,0,1,0,0,0,0,0,0,0
Ken Walter,0,2,0,0,0,0,0,0,0
Kurt Warner,0,1,0,0,0,0,0,0,1
Jameel Cook,-1,1,0,0,0,-1,0,0,0
Trent Dilfer,-1,2,0,0,0,-1,0,0,1
Rex Grossman,-1,3,0,0,0,0,0,0,2
Damon Huard,-1,1,0,0,0,-1,0,0,0
Chris Massey,-1,1,0,0,0,-1,0,0,0
Neil O'Donnell,-1,1,0,0,0,-1,0,0,0
Sage Rosenfels,-1,1,0,0,0,-1,0,0,0
Obafemi Ayanbadejo,-2,1,0,0,0,-2,0,0,0
Kerry Carter,-2,3,0,0,0,1,0,0,0
Gus Frerotte,-2,12,0,0,0,4,0,0,2
Muhsin Muhammad,-2,2,0,0,0,-2,0,0,0
Craig Nall,-2,2,0,0,0,-1,0,0,0
Terrell Owens,-2,3,0,0,0,3,0,0,0
Chad Hutchinson,-3,2,0,0,0,-1,0,0,0
Kevin Kasper,-4,1,0,0,0,-4,0,0,0
Quincy Morgan,-4,3,0,0,0,2,0,0,0
Cedrick Wilson,-4,1,0,0,0,-4,0,0,0
Cameron Cleeland,-5,2,0,0,0,0,0,0,1
Doug Pederson,-5,6,0,0,0,-2,0,0,0
Alex Van Pelt,-6,4,0,0,0,-1,0,0,0
Marty Booker,-7,3,0,0,0,1,0,0,1
Plaxico Burress,-7,1,0,0,0,-7,0,0,0
Todd Collins,-7,8,0,0,0,0,0,0,0
Robert Ferguson,-8,1,0,0,0,-8,0,0,0
Troy Edwards,-9,3,0,0,0,4,0,0,0
David Tyree,-9,1,0,0,0,-9,0,0,0
Andre Johnson,-10,5,0,0,0,11,1,20,0
Todd Pinkston,-11,1,0,0,0,-11,0,0,0
Bethel Johnson,-12,1,0,0,0,-12,0,0,0
