Player,INT,INT TD,INT Yds,Lng
Rocky Boiman,2,1,70,60
Derrick Brooks,2,1,56,44
Mike Brown,2,0,0,0
Ralph Brown,2,1,51,29
Terrell Buckley,2,1,75,74
Keith Bulluck,2,0,9,9
Jeff Burris,2,0,17,17
Rocky Calmus,2,0,26,15
Tyrone Carter,2,0,37,23
Jason Craft,2,0,29,21
Sammy Davis,2,0,48,41
Will Demps,2,0,57,54
Na'il Diggs,2,0,13,13
Donnie Edwards,2,0,27,15
Sam Garnes,2,0,0,0
Derrick Gibson,2,0,16,11
Ian Gold,2,1,14,12
Robert Griffith,2,0,3,3
Johnnie Harris,2,0,3,3
Shaunard Harts,2,1,39,39
Michael Hawthorne,2,0,8,8
Reggie Howard,2,0,2,2
Terrence Kiel,2,0,15,15
John Lynch,2,0,18,18
Rashean Mathis,2,0,0,0
Terrence McGee,2,0,5,3
R.W. McQuarters,2,0,72,43
Ray Mickens,2,0,16,16
Jim Nelson,2,0,22,12
Julian Peterson,2,0,31,31
Simeon Rice,2,0,12,12
Asante Samuel,2,1,55,55
Bryan Scott,2,0,3,3
Brian Simmons,2,0,14,13
Alshermond Singleton,2,1,42,41
Takeo Spikes,2,0,1,1
Donald Strickland,2,0,43,24
David Terrell,2,0,21,20
David Thornton,2,0,3,2
Marcus Trufant,2,0,21,15
Mike Vrabel,2,0,18,14
Brian Walker,2,0,0,0
Frank Walker,2,1,74,56
Al Wallace,2,0,58,53
Tim Wansley,2,1,38,23
Tank Williams,2,0,0,0
Roy Williams,2,0,69,39
Rod Woodson,2,0,18,13
Donnie Abraham,1,0,12,12
Sam Adams,1,1,37,37
Marques Anderson,1,0,3,3
Adam Archuleta,1,0,22,22
Boss Bailey,1,0,-2,-2
Shawn Barber,1,0,28,28
David Barrett,1,0,25,25
Tony Beckham,1,0,0,0
Kendrell Bell,1,0,61,42
Kevin Bentley,1,0,25,25
Leigh Bodden,1,0,1,1
Brant Boyer,1,0,4,4
Tony Brackens,1,0,4,4
Gary Brackett,1,1,31,31
Sam Brandon,1,0,0,0
Lance Briggs,1,1,45,45
Zack Bronson,1,0,22,22
Alex Brown,1,0,0,0
Chad Brown,1,0,-1,-1
Eric Brown,1,0,5,5
Sheldon Brown,1,0,10,10
Fernando Bryant,1,0,0,0
Ray Buchanan,1,0,2,2
Shane Burton,1,0,10,10
Chris Claiborne,1,0,3,3
Dexter Coakley,1,0,24,24
Deke Cooper,1,0,12,12
Stephen Cooper,1,0,25,25
Donovin Darius,1,0,4,4
Brian Dawkins,1,0,0,0
Mike Doss,1,0,15,15
Chris Draft,1,0,4,4
Jamie Duncan,1,0,0,0
Antuan Edwards,1,0,5,5
Mario Edwards,1,1,27,27
Doug Evans,1,0,2,2
James Farrior,1,0,9,9
Scott Fujita,1,0,8,8
Jason Gildon,1,0,1,1
Aaron Glenn,1,0,0,0
Randall Godfrey,1,0,7,7
Michael Green,1,0,3,3
DeJuan Groce,1,0,7,7
Ken Hamlin,1,0,2,2
Corey Harris,1,0,-1,-1
Edgerton Hartwell,1,0,26,26
Artrell Hawkins,1,0,8,8
Ronnie Heard,1,0,0,0
Anthony Henry,1,0,19,19
Victor Hobson,1,0,26,26
Roderick Hood,1,0,5,5
Pete Hunter,1,0,0,0
Ken Irvin,1,0,1,1
Larry Izzo,1,0,0,0
Tyoka Jackson,1,0,11,11
Eric Johnson,1,0,3,3
Lance Johnstone,1,1,33,33
Tebucky Jones,1,0,2,2
Kevin Kaesviharn,1,0,10,10
N. D. Kalu,1,1,15,15
Jevon Kearse,1,0,0,0
Brian Kelly,1,0,0,0
Kenoy Kennedy,1,0,0,0
Kenard Lang,1,0,0,0
Kwamie Lassiter,1,1,38,38
Leonard Little,1,0,28,28
Ken Lucas,1,0,27,27
David Macklin,1,0,0,0
Kevin Mathis,1,1,32,32
Marlon McCree,1,1,95,95
Daylon McCutcheon,1,1,75,75
Anthony McFarland,1,0,0,0
Willie McGinest,1,1,15,15
Kawika Mitchell,1,0,3,3
Aric Morris,1,0,33,33
Michael Nattiel,1,1,80,80
Ryan Nece,1,0,2,2
Keith Newman,1,0,29,29
Chike Okeafor,1,0,18,18
Deltha O'Neal,1,0,6,6
Jermaine Phillips,1,0,41,41
Coby Rhinehart,1,0,5,5
Terrell Roberts,1,0,6,6
Damien Robinson,1,0,26,26
Travaris Robinson,1,0,6,6
Derrick Rodgers,1,1,40,40
Mark Roman,1,0,1,1
Derek Ross,1,0,0,0
Mike Rucker,1,0,0,0
Orlando Ruff,1,0,7,7
Aaron Schobel,1,0,6,6
Lito Sheppard,1,0,34,34
Ryan Sims,1,0,8,8
Darrin Smith,1,0,9,9
Otis Smith,1,0,0,0
Paul Spicer,1,0,2,2
Shawn Springs,1,0,8,8
Matt Stevens,1,0,12,12
Omar Stoutmire,1,0,34,34
Terrell Suggs,1,0,11,11
Ben Taylor,1,0,0,0
Bobby Taylor,1,0,2,2
James Trapp,1,0,4,4
Jeremiah Trotter,1,0,21,21
Jeff Ulbrich,1,0,7,7
Denard Walker,1,0,0,0
Lenny Walls,1,0,0,0
Dewayne Washington,1,0,7,7
Nate Wayne,1,0,33,33
Jason Webster,1,0,17,17
Chad Williams,1,1,52,52
Jimmy Williams,1,0,6,6
Kevin Williams,1,0,3,3
Shaun Williams,1,0,14,14
Jerry Wilson,1,0,-2,-2
Antoine Winfield,1,0,11,11
Will Witherspoon,1,0,10,10
Darren Woodson,1,0,-2,-2
Andre Woolfolk,1,0,4,4
Jeff Zgonina,1,0,0,0
Victor Green,0,0,24,24
Eric Kelly,0,0,40,40
