Player,Comb,Asst,Solo,Sck
Leo Lewis,2,0,2,0
Todd Liebenstein,2,1,1,0
Adam Lingner,2,0,2,0
Pete Mandley,2,1,1,0
Dan Marino,2,0,2,0
Curt Marsh,2,0,2,0
Bruce Matthews,2,0,2,0
Phil McConkey,2,0,2,0
Larry McCoy,2,0,2,0
James McDonald,2,1,1,0
Chuck McSwain,2,0,2,0
Mike Meade,2,0,2,0
Junior Miller,2,0,2,0
Stump Mitchell,2,0,2,0
Joe Montana,2,0,2,0
Emery Moorehead,2,0,2,0
Don Mosebar,2,0,2,0
Tom Mullady,2,0,1,0
Eric Mullins,2,0,2,0
Karl Nelson,2,0,2,0
Mark Nichols,2,0,2,0
Neil O'Donoghue,2,0,2,0
Andy Parker,2,0,1,0
Jim Pietrzak,2,0,2,0
Kevin Potter,2,0,2,0
Randy Rasmussen,2,0,1,0
Gerald Riggs,2,0,2,0
Steve Riley,2,1,1,0
Jim Ritcher,2,0,2,0
Rob Rubick,2,0,2,0
Harvey Salem,2,0,2,0
Ron Sams,2,0,2,0
Herbert Scott,2,0,2,0
Craig Shaffer,2,0,2,0
Eric Sievers,2,0,2,0
Dave Studdard,2,0,2,0
Don Summers,2,0,2,0
Terry Tautolo,2,0,2,0
Johnny Taylor,2,0,2,0
Joe Theismann,2,0,2,0
Daryl Turner,2,0,2,0
Ben Utt,2,0,2,0
Jeff Van Note,2,0,2,0
Len Walterscheid,2,1,1,0
Don Warren,2,0,2,0
Bill Whitaker,2,0,2,0
Danny White,2,0,2,0
James Wilder,2,0,2,0
Bill Acker,1,0,1,0
Dan Alexander,1,0,1,0
Raul Allegre,1,0,1,0
Morten Andersen,1,0,1,0
Brad Anderson,1,0,1,0
Gary Anderson,1,0,1,0
Ottis Anderson,1,0,1,0
Jim Arnold,1,1,0,0
John Ayers,1,0,1,0
Chris Bahr,1,0,0,0
Stacey Bailey,1,0,1,0
Ron Baker,1,0,1,0
Steve Bartkowski,1,0,1,0
Ralph Battle,1,0,1,0
Mark Bell,1,0,1,0
Theo Bell,1,0,1,0
Woody Bennett,1,0,1,0
Steve Bird,1,0,1,0
Mike Black,1,0,1,0
Brian Blados,1,0,1,0
Jon Borchardt,1,0,1,0
Mark Bortz,1,0,1,0
Jeff Bostic,1,0,1,0
Byron Braggs,1,0,1,0
Stan Brock,1,0,1,0
Mitchell Brookins,1,0,1,0
Ron Brown,1,0,1,0
Lynn Cain,1,0,0,0
Carlos Carson,1,0,1,0
Joe Carter,1,0,1,0
Chris Castor,1,0,1,0
Tony Chickillo,1,0,1,0
Henry Childs,1,0,1,0
Sam Claphan,1,0,1,0
Dwight Clark,1,0,1,0
Paul Coffman,1,0,1,0
Greg Coleman,1,0,1,0
Tony Collins,1,0,1,0
Craig Colquitt,1,0,1,0
Doug Cosbie,1,0,1,0
Arthur Cox,1,0,1,0
Steve Cox,1,0,1,0
Randy Cross,1,0,1,0
Bob Cryder,1,0,1,0
Bruce Davis,1,0,1,0
Lin Dawson,1,0,1,0
Clint Didier,1,0,1,0
Doug Dieken,1,0,1,0
Ray Donaldson,1,0,1,0
Keith Dorney,1,0,1,0
Tony Dorsett,1,0,1,0
Dave Drechsler,1,0,1,0
Clyde Duncan,1,0,1,0
Gerry Ellis,1,0,1,0
John Elway,1,0,1,0
Phil Epps,1,0,1,0
Rich Erenberg,1,0,1,0
Ron Essink,1,0,1,0
John Farley,1,0,1,0
Sean Farrell,1,0,1,0
Ricky Feacher,1,0,1,0
Gerry Feehery,1,0,1,0
Byron Franklin,1,0,1,0
Hokie Gajan,1,0,1,0
Alvin Garrett,1,0,1,0
Gregg Garrity,1,1,0,0
Willie Gault,1,0,1,0
Will Grant,1,0,1,0
Mike Guman,1,0,1,0
Rickey Hagood,1,0,1,0
Ali Haji-Sheikh,1,0,1,0
Darryl Haley,1,0,1,0
Duriel Harris,1,0,1,0
Franco Harris,1,0,1,0
M.L. Harris,1,0,1,0
Greg Hawthorne,1,0,1,0
Johnny Hector,1,0,1,0
Matt Herkenhoff,1,0,1,0
Matt Hernandez,1,0,1,0
John Hill,1,0,1,0
Brian Holloway,1,0,1,0
Harry Holt,1,0,1,0
Mike Horan,1,0,1,0
Jim Hough,1,0,1,0
Paul Howard,1,0,1,0
Pat Howell,1,0,1,0
Tim Huffman,1,0,1,0
David Hughes,1,0,1,0
Robert Jackson,1,0,1,0
John James,1,0,1,0
Dan Johnson,1,0,1,0
Charlie Joiner,1,0,1,0
Lam Jones,1,0,1,0
Willie Joyner,1,0,1,0
Greg Koch,1,0,1,0
Matt Kofler,1,0,0,0
Chris Kolodziejski,1,0,1,0
Steve Korte,1,0,1,0
Greg LaFleur,1,0,1,0
Skip Lane,1,0,1,0
Ken Lanier,1,0,1,0
Tony Lilly,1,0,1,0
Louis Lipps,1,0,1,0
James Lofton,1,0,1,0
Terry Long,1,0,1,0
Mike Machurek,1,0,1,0
Lionel Manuel,1,0,1,0
Mark May,1,0,1,0
Joe McCall,1,1,0,0
Larry McCarren,1,0,1,0
Paul McDonald,1,0,1,0
Paul McFadden,1,0,1,0
Guy McIntyre,1,0,1,0
Reggie McKenzie,1,0,1,0
Randy McMillan,1,0,1,0
Freeman McNeil,1,0,1,0
John Mistler,1,0,1,0
Art Monk,1,0,1,0
Cleo Montgomery,1,0,1,0
Karl Morgan,1,0,0,0
Stanley Morgan,1,0,1,0
Joe Morris,1,1,0,0
Wayne Morris,1,0,1,0
Mike Munchak,1,0,1,0
Anthony Munoz,1,0,1,0
Eddie Murray,1,0,1,0
Mike Nelms,1,0,1,0
Darrin Nelson,1,0,1,0
David Nelson,1,0,1,0
Ed Newman,1,0,1,0
Chris Norman,1,0,1,0
James Owens,1,0,1,0
Stephone Paige,1,0,1,0
Bubba Paris,1,0,1,0
Walter Payton,1,0,1,0
Kurt Petersen,1,0,1,0
Danny Pittman,1,0,1,0
Mike Pleasant,1,0,1,0
Frank Pollard,1,0,1,0
Tracy Porter,1,0,1,0
Bob Pratt,1,0,1,0
Greg Pruitt,1,0,1,0
Mike Quick,1,0,1,0
Tom Rafferty,1,0,1,0
Lou Rash,1,0,1,0
Barry Redden,1,0,1,0
Booker Reese,1,0,1,0
Lawrence Ricks,1,0,1,0
John Riggins,1,0,1,0
Dave Rimington,1,0,1,0
Tootie Robbins,1,0,1,0
John Rodgers,1,0,1,0
George Rogers,1,0,1,0
Joe Rose,1,0,1,0
Max Runager,1,0,1,0
Bob Rush,1,0,1,0
Jay Saldi,1,0,1,0
Dwight Scales,1,0,1,0
Adam Schreiber,1,0,1,0
Carlos Scott,1,0,1,0
Lindsay Scott,1,0,1,0
Willie Scott,1,0,0,0
Joe Senser,1,0,1,0
Billy Sims,1,0,1,0
Jackie Slater,1,0,1,0
Johnny Ray Smith,1,0,0,0
Tim Smith,1,0,1,0
Freddie Solomon,1,0,1,0
John Stallworth,1,0,1,0
Rohn Stark,1,0,1,0
Stephen Starring,1,0,1,0
Jan Stenerud,1,0,1,0
Mark Stewart,1,0,1,0
Tim Stracka,1,1,0,0
Calvin Sweeney,1,0,1,0
Zach Thomas,1,0,1,0
Weegie Thompson,1,0,1,0
Don Thorp,1,0,1,0
Mike Tice,1,0,1,0
Richard Todd,1,0,1,0
Wendell Tyler,1,0,1,0
Keith Uecker,1,0,1,0
Billy Waddy,1,0,1,0
Byron Walker,1,0,1,0
Dwight Walker,1,0,1,0
Rick Walker,1,0,1,0
Wesley Walker,1,0,1,0
Joe Washington,1,0,1,0
Robert Weathers,1,0,1,0
Ray Wersching,1,0,1,0
Dwight Wheeler,1,0,1,0
Sammy White,1,0,0,0
Gary Williams,1,0,1,0
Jon Williams,1,0,1,0
Robert Williams,1,0,1,0
Chester Willis,1,0,1,0
Ray Wilmer,1,0,1,0
Blake Wingle,1,0,1,0
Tony Woodruff,1,0,1,0
James Wright,1,0,1,0
Steve Wright,1,0,1,0
Charle Young,1,0,1,0
Tyrone Young,1,0,1,0
Jim Youngblood,1,0,1,0
Art Plunkett,0,0,0,0
