Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Mike Jones,45,4,0,1,0,36,2,50,1
Mel Carver,44,11,0,0,0,12,1,9.1,1
Rick Kane,43,17,0,0,0,10,4,23.5,2
Jewerl Thomas,43,14,2,0,0,9,4,28.6,1
Gene Lang,42,8,2,0,0,15,5,62.5,0
Mark Malone,42,25,3,0,0,13,10,40,2
Archie Manning,42,11,0,0,0,16,2,18.2,3
Andre Hardy,41,14,0,0,0,10,3,21.4,0
Curt Warner,40,10,0,0,0,9,3,30,0
Anthony Hutchison,39,14,1,0,0,6,3,21.4,0
David Archer,38,6,0,0,0,12,2,33.3,0
Otis Wonsley,38,18,4,0,0,7,9,50,0
Mark Clayton,35,3,0,1,0,30,2,66.7,0
Jack Thompson,35,5,0,0,0,13,3,60,0
Adger Armstrong,34,10,2,0,0,9,2,20,1
Steve Bartkowski,34,15,0,0,0,8,3,20,3
John Witkowski,33,7,0,0,0,10,0,0,0
Wade Wilson,30,9,0,0,0,12,2,22.2,1
Ken O'Brien,29,16,0,0,0,7,5,31.2,2
Chris Brewer,28,10,0,0,0,8,1,10,1
Mitchell Brookins,27,2,0,0,0,16,2,100,0
Gary Kubiak,27,9,1,0,0,17,4,44.4,0
Michael Morton,27,16,0,0,0,8,1,6.2,0
Mark Nichols,27,3,0,0,0,13,1,33.3,0
Ron Brown,25,2,0,0,0,16,1,50,0
Billy Waddy,24,3,0,0,0,11,2,66.7,0
Joe Dufek,22,9,1,0,0,13,4,44.4,0
Willie Joyner,22,14,0,0,0,9,4,28.6,0
Danny White,21,6,0,0,0,8,1,16.7,1
Herkie Walls,20,4,0,1,0,20,1,25,0
Gary Hogeboom,19,15,0,0,0,11,0,0,5
Stephone Paige,19,3,0,0,0,9,2,66.7,0
Joe Pisarcik,19,7,2,0,0,16,4,57.1,1
Fernandars Gillespie,18,7,0,0,0,9,1,14.3,1
Ron Jaworski,18,5,1,0,0,10,2,40,2
Art Monk,18,2,0,0,0,18,1,50,0
Floyd Hodge,17,2,0,0,0,9,0,0,0
Gerald Carter,16,1,0,0,0,16,1,100,0
Johnny Davis,15,3,1,0,0,8,2,66.7,0
Sylvester Stamps,15,3,0,0,0,8,0,0,1
Scott Dierking,14,3,0,0,0,9,0,0,0
Robbie Martin,14,1,0,0,0,14,0,0,1
Jim Plunkett,14,16,1,0,0,9,1,6.2,2
David Woodley,14,11,0,0,0,7,2,18.2,5
Earl Cooper,13,3,0,0,0,7,1,33.3,0
Jeff Hayes,13,2,0,1,0,24,1,50,1
James Jones,13,8,0,0,0,6,2,25,0
Carl Monroe,13,3,0,0,0,7,2,66.7,0
Jeff Moore,13,3,0,0,0,5,2,66.7,0
Jeff Chadwick,12,1,1,0,0,12,1,100,0
Steve Grogan,12,7,0,0,0,1,1,14.3,2
Mike Gunter,12,15,0,0,0,4,1,6.7,0
Harry Holt,12,1,0,0,0,12,1,100,0
Dennis McKinnon,12,2,0,1,0,21,1,50,0
Wayne Morris,12,5,1,0,0,5,2,40,0
Greg Coleman,11,2,0,0,0,13,0,0,0
John Farley,11,7,0,0,0,5,0,0,0
Leo Lewis,11,2,0,0,0,6,1,50,0
Ed Luther,11,4,0,0,0,7,0,0,1
Randy Wright,11,8,0,0,0,5,0,0,1
Steve Largent,10,2,0,0,0,6,1,50,0
Tommy Kramer,9,15,0,0,0,14,1,6.7,6
Mike Machurek,9,1,0,0,0,9,0,0,0
Cliff Benson,8,3,0,0,0,6,1,33.3,0
Billy Johnson,8,3,0,0,0,11,1,33.3,0
Tim Wilson,8,2,0,0,0,5,0,0,0
Cliff Austin,7,4,0,0,0,3,0,0,0
Cris Collinsworth,7,1,0,0,0,7,0,0,0
Willard Harrell,7,6,1,0,0,4,1,16.7,0
Tony Hill,7,1,0,0,0,7,0,0,0
David Humm,7,2,0,0,0,9,1,50,0
Jesse Myles,7,5,0,0,0,2,1,20,0
Tom Pridemore,7,1,0,0,0,7,1,100,0
Bruce Davis,6,1,0,0,0,6,0,0,0
Lynn Dickey,6,18,3,0,0,9,5,27.8,2
Perry Harrington,6,3,0,0,0,5,0,0,0
Tony Hunter,6,1,0,0,0,6,0,0,0
Doug Donley,5,2,0,0,0,6,0,0,0
Eugene Goodlow,5,1,0,0,0,5,0,0,0
Rick McIvor,5,3,0,0,0,6,1,33.3,0
David Verser,5,2,0,0,0,3,0,0,0
Charle Young,5,1,0,0,0,5,0,0,0
Glenn Dennison,4,1,0,0,0,4,1,100,0
Steve Jordan,4,1,1,0,0,4,1,100,0
Paul McDonald,4,22,1,0,0,10,1,4.6,6
Chester Willis,4,5,0,0,0,2,0,0,0
Eric Hipple,3,2,0,0,0,2,1,50,0
Derrick Jensen,3,3,1,0,0,2,1,33.3,0
Butch Johnson,3,1,0,0,0,3,0,0,0
Mike Martin,3,1,0,0,0,3,0,0,0
Joe McCall,3,1,0,0,0,3,0,0,0
Nat Moore,3,1,0,0,0,3,1,100,0
David Nelson,3,1,0,0,0,3,0,0,0
Robb Riddick,3,3,0,0,0,6,0,0,0
Rich Campbell,2,2,0,0,0,5,0,0,0
Frank Cephous,2,3,0,0,0,2,0,0,0
Mike Guman,2,1,0,0,0,2,0,0,0
Lionel Manuel,2,3,0,0,0,11,1,33.3,1
George Peoples,2,1,0,0,0,2,0,0,0
Rick Walker,2,1,0,0,0,2,0,0,0
Ed West,2,1,1,0,0,2,1,100,0
Greg Landry,1,2,1,0,0,1,1,50,0
Cleo Montgomery,1,1,0,0,0,1,0,0,0
James Owens,1,1,0,0,0,1,1,100,0
Lawrence Ricks,1,2,0,0,0,1,0,0,0
Wesley Walker,1,1,0,0,0,1,0,0,0
Jim Arnold,0,1,0,0,0,0,0,0,0
Brian Baschnagel,0,1,0,0,0,0,0,0,0
Craig Colquitt,0,1,0,0,0,0,0,0,0
Vince Ferragamo,0,4,0,0,0,2,1,25,0
Dave Finzer,0,2,0,0,0,5,0,0,0
Ralph Giacomarro,0,1,0,0,0,0,0,0,1
Eric Mullins,0,1,0,0,0,0,0,0,0
Greg Pruitt,0,8,0,0,0,3,0,0,0
Todd Spencer,0,1,0,0,0,0,0,0,0
Rohn Stark,0,2,0,0,0,0,0,0,0
Ken Stabler,-1,1,0,0,0,-1,0,0,0
Joe Cooper,-2,1,0,0,0,-2,0,0,0
M.L. Harris,-2,1,0,0,0,-2,0,0,0
Emery Moorehead,-2,1,0,0,0,-2,0,0,0
Sandy Osiecki,-2,1,0,0,0,-2,0,0,0
Wayne Capers,-3,1,0,0,0,-3,0,0,0
Kenny Duckett,-3,1,0,0,0,-3,0,0,0
Jim Zorn,-3,7,0,0,0,7,1,14.3,0
Bob Avellini,-5,3,0,0,0,0,0,0,1
Scott Campbell,-5,3,0,0,0,0,0,0,1
Henry Ellard,-5,3,0,0,0,5,0,0,0
Doug Marsh,-5,1,0,0,0,-5,0,0,0
Mike Quick,-5,1,0,0,0,-5,0,0,0
Max Runager,-5,1,0,0,0,-5,0,0,0
Waddell Smith,-5,1,0,0,0,-5,0,0,0
Don Strock,-5,2,0,0,0,0,0,0,1
Mike Black,-6,3,0,0,0,4,1,33.3,0
Jim Hart,-6,3,0,0,0,-2,0,0,0
Byron Franklin,-7,1,0,0,0,-7,0,0,0
Dan Marino,-7,28,0,0,0,10,2,7.1,3
Leonard Thompson,-7,3,0,0,0,4,1,33.3,0
Dave Wilson,-7,3,0,0,0,-2,0,0,0
Carlos Carson,-8,1,0,0,0,-8,0,0,0
Bill Kenney,-8,9,0,0,0,1,0,0,2
Dwight Walker,-8,1,0,0,0,-8,0,0,0
Roy Green,-10,1,0,0,0,-10,0,0,0
Phil Smith,-10,2,0,0,0,-3,0,0,0
Matt Cavanaugh,-11,4,0,0,0,-1,0,0,0
Irving Fryar,-11,2,0,0,0,-11,0,0,0
Dwight Collins,-14,3,0,0,0,1,0,0,0
Stephen Starring,-16,2,0,0,0,-16,0,0,1
Brian Hansen,-27,2,0,0,0,-12,0,0,0
Dan Fouts,-29,12,0,0,0,3,0,0,3
