Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Peyton Manning,2249,6.8,331,198,59.8,9,17,67.9,110,33.2,24,7,75,16,95
Josh McCown,2109,7.2,292,186,63.7,12,4,93.2,96,32.9,24,6,56,23,137
Nick Foles,2052,6.1,337,190,56.4,7,10,69,82,24.3,27,8,68,14,98
Blaine Gabbert,2031,7.2,282,178,63.1,10,7,86.2,83,29.4,27,5,71,25,164
Brock Osweiler,1967,7.2,275,170,61.8,10,6,86.4,91,33.1,17,4,72,23,151
Andrew Luck,1881,6.4,293,162,55.3,15,12,74.9,90,30.7,22,3,87,15,88
Matt Hasselbeck,1690,6.6,256,156,60.9,9,5,84,85,33.2,22,3,57,16,101
Colin Kaepernick,1615,6.6,244,144,59,6,5,78.5,71,29.1,19,7,76,28,166
Johnny Manziel,1500,6.7,223,129,57.8,7,5,79.4,71,31.8,19,4,61,19,141
Ryan Mallett,1336,5.5,244,136,55.7,5,6,67.9,76,31.2,9,1,48,6,32
Matt Cassel,1276,6.2,204,119,58.3,5,7,70.6,54,26.5,13,2,51,14,86
Brandon Weeden,1043,7.4,140,97,69.3,5,2,96.8,53,37.9,10,3,67,10,77
Zach Mettenberger,935,5.6,166,101,60.8,4,7,66.7,45,27.1,7,1,57,13,98
Tony Romo,884,7.3,121,83,68.6,5,7,79.4,46,38,7,0,39,6,35
AJ McCarron,854,7.2,119,79,66.4,6,2,97.1,44,37,11,2,66,12,63
Case Keenum,828,6.6,125,76,60.8,4,1,87.7,41,32.8,7,2,60,4,28
Kellen Moore,779,7.5,104,61,58.6,4,6,71,40,38.5,13,0,36,5,23
Jimmy Clausen,739,5.9,125,72,57.6,2,4,66.7,32,25.6,11,2,48,7,38
Mark Sanchez,616,6.8,91,59,64.8,4,4,80.6,29,31.9,7,1,43,9,54
EJ Manuel,561,6.7,84,52,61.9,3,3,78.5,26,31,6,1,58,6,45
Austin Davis,547,5.8,94,56,59.6,1,3,66.2,25,26.6,5,2,42,11,96
Matt Schaub,540,6.8,80,52,65,3,4,76,28,35,6,2,48,3,27
Landry Jones,513,9.3,55,32,58.2,3,4,77.3,19,34.6,9,3,88,2,17
Mike Vick,371,5.6,66,40,60.6,2,1,79.8,14,21.2,4,1,72,10,53
T.J. Yates,370,6.5,57,28,49.1,3,1,80.3,19,33.3,5,1,61,5,33
Luke McCown,335,8.6,39,32,82,0,1,91.8,19,48.7,4,0,25,1,0
Geno Smith,265,6.3,42,27,64.3,2,1,87.9,14,33.3,3,0,28,3,19
Dan Orlovsky,201,5,40,22,55,1,1,66.8,13,32.5,3,0,23,0,0
Charlie Whitehurst,150,4.7,32,16,50,0,1,50.3,9,28.1,1,0,33,5,28
Josh Freeman,149,5.3,28,15,53.6,1,1,65.9,7,25,1,1,57,1,7
Matt McGloin,142,4.4,32,23,71.9,2,1,88.3,10,31.2,0,0,14,2,20
Colt McCoy,128,11.6,11,7,63.6,1,0,133.9,4,36.4,2,1,71,1,13
Drew Stanton,104,4.2,25,11,44,0,2,22.8,6,24,1,0,21,2,8
Alex Tanney,99,7.1,14,10,71.4,1,0,114.9,7,50,1,0,29,3,34
Ryan Nassib,68,13.6,5,5,100,1,0,158.3,4,80,1,0,25,0,0
Kellen Clemens,63,10.5,6,5,83.3,1,0,150,4,66.7,0,0,19,0,0
Ryan Lindley,58,5.8,10,6,60,1,0,109.6,4,40,0,0,18,0,0
Antonio Andrews,41,41,1,1,100,1,0,158.3,1,100,1,1,41,0,0
Tarvaris Jackson,37,6.2,6,4,66.7,0,0,83.3,3,50,0,0,17,1,6
Danny Amendola,36,36,1,1,100,0,0,118.8,1,100,1,0,36,0,0
Derek Anderson,36,6,6,4,66.7,0,0,82.6,2,33.3,1,0,24,0,0
Sean Mannion,31,4.4,7,6,85.7,0,0,85.1,2,28.6,0,0,11,0,0
Cecil Shorts,21,21,1,1,100,1,0,158.3,1,100,1,0,21,0,0
Johnny Hekker,20,5,4,1,25,0,0,47.9,1,25,1,0,20,0,0
Shaun Hill,15,2.1,7,2,28.6,0,0,39.6,0,0,0,0,9,1,11
Matt Moore,14,14,1,1,100,0,0,118.8,1,100,0,0,14,0,0
Sean Renfree,11,1.6,7,3,42.9,0,1,10.7,1,14.3,0,0,11,2,17
Jarvis Landry,9,9,1,1,100,0,0,104.2,0,0,0,0,9,0,0
B.J. Daniels,7,3.5,2,1,50,0,0,58.3,0,0,0,0,7,0,0
Jimmy Garoppolo,6,1.5,4,1,25,0,0,39.6,0,0,0,0,6,0,0
Chase Daniel,4,2,2,2,100,0,0,79.2,1,50,0,0,6,0,0
Chris Hogan,4,4,1,1,100,0,0,83.3,0,0,0,0,4,0,0
Scott Tolzien,4,4,1,1,100,0,0,83.3,0,0,0,0,4,1,8
Cairo Santos,3,3,1,1,100,0,0,79.2,0,0,0,0,3,0,0
Antonio Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Travaris Cadet,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Dustin Colquitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jonathan Grimes,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jeremy Maclin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Marc Mariani,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Darren McFadden,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Bryan Walters,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Sam Koch,-3,-3,1,1,100,0,0,79.2,0,0,0,0,-3,0,0
