Player,INT,INT TD,INT Yds,Lng
Nolan Carroll,2,1,18,17
Kam Chancellor,2,0,6,6
Ha Ha Clinton-Dix,2,0,2,2
Ross Cockrell,2,0,62,37
Chris Conte,2,0,-4,-2
Ronald Darby,2,0,48,27
Kyle Fuller,2,0,24,15
William Gay,2,1,30,23
Tashaun Gipson,2,0,0,0
Corey Graham,2,1,60,44
Leon Hall,2,1,19,19
Chris Harris,2,1,94,74
Jeff Heath,2,0,19,19
Jordan Hicks,2,1,67,67
Justin Houston,2,1,16,17
Kareem Jackson,2,1,77,50
Tony Jefferson,2,1,26,26
Malcolm Jenkins,2,1,99,99
Derrick Johnson,2,0,23,18
Jeremy Lane,2,0,60,54
Josh Mauga,2,0,70,66
Byron Maxwell,2,0,22,22
Bradley McDougald,2,0,1,1
Leodis McKelvin,2,0,0,0
Brandon Meriweather,2,0,26,26
William Moore,2,0,14,11
Captain Munnerlyn,2,0,30,32
Patrick Peterson,2,0,41,40
Eddie Pleasant,2,0,-1,0
Jordan Poyer,2,0,24,12
Calvin Pryor,2,0,47,29
Perry Riley,2,0,7,7
Quinten Rollins,2,1,48,45
Coty Sensabaugh,2,1,42,26
Richard Sherman,2,0,30,26
Darius Slay,2,0,0,0
Harrison Smith,2,1,35,35
Sean Smith,2,0,5,5
A.J. Tarpley,2,0,40,37
Charles Tillman,2,0,0,0
Justin Trattou,2,0,14,11
Danny Trevathan,2,1,39,25
Uani' Unga,2,0,1,1
Shawn Williams,2,0,14,14
Steve Williams,2,0,6,6
Paul Worrilow,2,0,22,11
Phillip Adams,1,0,2,2
Jared Allen,1,0,2,2
Nate Allen,1,0,5,5
Will Allen,1,0,20,20
Kiko Alonso,1,0,0,0
Prince Amukamara,1,0,6,6
Jonathan Anderson,1,0,0,0
Stephone Anthony,1,0,5,5
Jonathan Babineaux,1,0,-1,-1
Anthony Barr,1,0,32,32
David Bass,1,0,8,8
Vic Beasley,1,0,0,0
Zack Bowman,1,0,38,38
Brandon Boykin,1,0,1,1
Tyvon Branch,1,1,38,38
Brandon Browner,1,0,0,0
Deone Bucannon,1,1,39,39
Marcus Burley,1,0,0,0
Josh Bush,1,0,13,13
Darius Butler,1,0,0,0
Jairus Byrd,1,0,24,24
T.J. Carrie,1,0,2,2
Jonathan Casillas,1,0,0,0
Jamie Collins,1,0,51,51
Landon Collins,1,0,0,0
Will Compton,1,0,24,24
Perrish Cox,1,0,27,27
Johnathan Cyprien,1,0,48,48
Mike Daniels,1,0,6,6
Quintin Demps,1,0,0,0
Darqueze Dennard,1,0,10,10
Quinton Dunbar,1,0,0,0
Marcus Easley,1,0,0,0
Jay Elliott,1,0,2,2
Kyle Emanuel,1,0,0,0
Coby Fleener,1,0,2,2
Jerrell Freeman,1,1,23,23
Robert Golden,1,0,27,27
Dashon Goldson,1,1,35,35
Chad Greenway,1,1,91,91
Michael Griffin,1,0,29,29
Greg Hardy,1,0,9,9
James Harrison,1,0,6,6
D.J. Hayden,1,0,1,1
Neville Hewitt,1,0,0,0
Will Hill,1,0,25,25
Jayron Hosley,1,0,17,17
James Ihedigbo,1,0,0,0
George Iloka,1,0,0,0
Kemal Ishmael,1,0,84,84
D'Qwell Jackson,1,1,6,6
Kevin Johnson,1,0,22,22
Chandler Jones,1,0,0,0
Colin Jones,1,0,0,0
Jarvis Jones,1,0,5,5
Harold Jones-Quartey,1,0,23,23
Johnathan Joseph,1,0,2,2
Devon Kennard,1,0,0,0
Shiloh Keo,1,0,22,22
A.J. Klein,1,0,8,8
James Laurinaitis,1,0,0,0
Manny Lawson,1,0,0,0
Sean Lee,1,0,0,0
Brandon Marshall,1,0,0,0
Rashean Mathis,1,0,0,0
Clay Matthews,1,0,42,42
Rey Maualuga,1,0,15,15
Brice McCain,1,0,0,0
Robert McClain,1,0,24,24
Rolando McClain,1,1,12,12
Devin McCourty,1,0,27,27
Rodney McLeod Jr.,1,0,4,4
Pernell McPhee,1,0,13,13
Rontez Miles,1,0,11,11
Barkevious Mingo,1,0,7,7
Terrance Mitchell,1,0,-2,-2
Rahim Moore,1,0,17,17
Sterling Moore,1,0,18,18
Deiontrez Mount,1,0,8,8
Deji Olatoye,1,0,0,0
Nate Orchard,1,0,46,46
Adrian Phillips,1,0,39,39
Tracy Porter,1,0,2,2
Jerraud Powers,1,0,0,0
Bacarri Rambo,1,0,0,0
Cory Redding,1,0,30,30
Vincent Rey,1,0,0,0
Kendall Reyes,1,0,1,1
Ed Reynolds,1,0,7,7
Xavier Rhodes,1,0,0,0
Bobby Richardson,1,0,13,13
Craig Robertson,1,0,38,38
Keenan Robinson,1,0,44,44
Patrick Robinson,1,0,27,27
Trenton Robinson,1,0,8,8
Bradley Roby,1,0,19,19
Eric Rowe,1,0,0,0
Ahtyba Rubin,1,0,2,2
DeMeco Ryans,1,0,0,0
Jamarca Sanford,1,0,3,3
Da'Norris Searcy,1,0,5,5
Andrew Sendejo,1,0,9,9
Ryan Shazier,1,0,0,0
DeShawn Shead,1,0,40,40
Derrick Shelby,1,1,22,22
Eugene Sims,1,0,42,42
Buster Skrine,1,0,9,9
Daryl Smith,1,0,-1,-1
Malcolm Smith,1,0,27,27
Telvin Smith,1,1,26,26
Darian Stewart,1,0,0,0
Jaquiski Tartt,1,0,25,25
Manti Te'o,1,0,11,11
Robenson Therezie,1,0,10,10
Neiko Thorpe,1,0,-12,-12
Lawrence Timmons,1,0,0,0
Desmond Trufant,1,0,0,0
Stephon Tuitt,1,0,3,3
Alterraun Verner,1,0,44,28
Jimmie Ward,1,1,29,29
B.W. Webb,1,0,0,0
Lardarius Webb,1,0,3,3
Tahir Whitehead,1,0,26,26
J.J. Wilcox,1,0,24,24
Michael Wilhoite,1,0,0,0
Aaron Williams,1,0,26,26
Tramon Williams,1,0,2,2
Avery Williamson,1,0,0,0
Jimmy Wilson,1,0,0,0
Kyle Wilson,1,0,20,20
Willie Young,1,0,39,39
Chris Lewis-Harris,0,0,-1,-1
