Player,Comb,Asst,Solo,Sck
Gary Anderson,1,0,1,0
Tom Andrews,1,0,1,0
David Archer,1,0,1,0
Jess Atkinson,1,0,1,0
Chris Bahr,1,1,0,0
Edwin Bailey,1,0,1,0
Stacey Bailey,1,0,1,0
Ted Banker,1,0,1,0
Mark Bavaro,1,0,1,0
Jerry Bell,1,0,1,0
Greg Bell,1,0,1,0
Theo Bell,1,0,1,0
Scott Bergold,1,0,1,0
Don Bessillieu,1,0,1,0
Mike Black,1,0,1,0
Novo Bojovic,1,1,0,0
Rickey Bolden,1,0,1,0
Mark Bortz,1,0,1,0
Jeff Bostic,1,0,1,0
Don Bracken,1,0,1,0
Hoby Brenner,1,0,1,0
Leon Bright,1,0,1,0
Stan Brock,1,0,1,0
James Brooks,1,0,1,0
Eddie Brown,1,0,1,0
Lomas Brown,1,0,1,0
Ron Brown,1,0,1,0
Billy Bryan,1,0,1,0
Steve Bryant,1,1,0,0
Wayne Capers,1,0,1,0
David Carter,1,1,0,0
Todd Christensen,1,0,1,0
Chuck Clanton,1,0,1,0
Randy Clark,1,0,1,0
Greg Coleman,1,0,1,0
Anthony Corley,1,0,1,0
Steve Courson,1,0,1,0
Arthur Cox,1,0,1,0
Smiley Creswell,1,0,1,1
Pete Cronan,1,0,1,0
Randy Cross,1,0,1,0
Bob Cryder,1,0,0,0
Randall Cunningham,1,0,1,0
Gary Danielson,1,0,1,0
Lee Davis,1,0,1,0
Steve DeBerg,1,0,1,0
Joe DeLamielleure,1,0,1,0
Mark Dennard,1,0,1,0
Clint Didier,1,0,1,0
Tom Dinkel,1,0,1,0
Rick Donnalley,1,0,1,0
Willie Drewrey,1,0,1,0
Kenny Duckett,1,0,1,0
Tony Eason,1,0,1,0
Henry Ellard,1,0,1,0
Boomer Esiason,1,0,1,0
Leon Evans,1,0,1,0
Keith Fahnhorst,1,0,1,0
Vince Ferragamo,1,0,1,0
Earl Ferrell,1,0,1,0
Don Fielder,1,0,1,1
Joe Fields,1,0,1,0
Dan Fike,1,0,1,0
Dave Finzer,1,0,1,0
Dan Fouts,1,0,1,0
Russ Francis,1,0,1,0
Irving Fryar,1,0,1,0
Tony Galbreath,1,0,1,0
Frank Garcia,1,0,1,0
Ralph Giacomarro,1,0,1,0
Daren Gilbert,1,0,1,0
Willard Goff,1,0,1,0
Tim Golden,1,0,1,0
Jeff Gossett,1,0,1,0
Danny Greene,1,0,1,0
Keith Griffin,1,0,1,0
Elois Grooms,1,0,1,1
Mike Guman,1,0,1,0
Ron Hallstrom,1,0,1,0
Brian Hansen,1,0,1,0
Dee Hardison,1,0,1,0
Andre Hardy,1,0,1,0
Larry Hardy,1,0,1,0
M.L. Harris,1,1,0,0
Roy Harris,1,0,1,0
Don Hasselbeck,1,0,1,0
Jeff Hayes,1,0,1,0
Johnny Hector,1,0,1,0
Jay Hilgenberg,1,0,1,0
Chris Hinton,1,0,1,0
Eric Hipple,1,0,1,0
Mike Holston,1,0,1,0
Winford Hood,1,0,1,0
Ethan Horton,1,0,1,0
Glen Howe,1,0,1,0
David Hughes,1,1,0,0
Herman Hunter,1,0,1,0
Donald Igwebuike,1,0,1,0
Kenny Jackson,1,0,1,0
Craig James,1,0,1,0
Bobby Johnson,1,0,1,0
Dan Johnson,1,0,1,0
Earl Johnson,1,0,1,0
Lee Johnson,1,0,0,0
Norm Johnson,1,0,1,0
James Jones,1,0,1,0
Shelby Jordan,1,0,0,0
Steve Kenney,1,0,1,0
Don Kern,1,0,1,0
Jeff Kiewel,1,0,1,0
Jon Kimmel,1,0,1,0
Greg Koch,1,0,1,0
Tommy Kramer,1,0,1,0
Dave Krieg,1,0,1,0
Reggie Langhorne,1,1,0,0
Henry Lawrence,1,0,1,0
Mark Lewis,1,0,1,0
George Lilja,1,0,1,0
Louis Lipps,1,0,1,0
Dave Little,1,0,1,0
Mark MacDonald,1,0,1,0
Kevin Mack,1,0,1,0
Rick Mallory,1,0,1,0
James Maness,1,0,1,0
Eric Martin,1,0,1,0
Robbie Martin,1,0,1,0
Phil McConkey,1,0,1,0
Reggie McElroy,1,0,1,0
Guy McIntyre,1,0,1,0
Dan McQuaid,1,0,1,0
Tim Meamber,1,0,1,0
Pete Metzelaars,1,0,1,0
Dean Miraldi,1,0,1,0
Stump Mitchell,1,0,1,0
Art Monk,1,0,1,0
Cleo Montgomery,1,0,0,0
Nat Moore,1,0,1,0
Steve Moore,1,0,1,0
Emery Moorehead,1,0,1,0
Larry Moriarty,1,0,1,0
Randall Morris,1,0,1,0
Martin Moss,1,0,1,0
Calvin Muhammad,1,0,1,0
Mike Mularkey,1,0,1,0
Mike Munchak,1,0,1,0
Mark Nichols,1,0,1,0
Bob Olderman,1,0,1,0
Keith Ortego,1,0,1,0
Stephone Paige,1,0,1,0
Irvin Pankey,1,0,1,0
Walter Payton,1,0,1,0
Kurt Petersen,1,0,1,0
Frank Pokorny,1,0,1,0
Tom Polley,1,0,1,0
Dave Ponder,1,1,0,0.5
Joe Prokop,1,0,1,0
Mike Pruitt,1,0,1,0
George Radachowsky,1,0,1,0
Tom Ramsey,1,0,1,0
Barry Redden,1,0,1,0
Booker Reese,1,0,1,0
Fuad Reveiz,1,0,1,0
Jerry Rice,1,0,1,0
Jim Ritcher,1,0,1,0
Jim Rockford,1,0,1,0
Dan Ross,1,0,1,0
Lee Rouson,1,0,1,0
Mike Rozier,1,0,1,0
Max Runager,1,0,1,0
Willie Scott,1,0,1,0
Luis Sharpe,1,0,1,0
John Spagnola,1,0,1,0
Tim Spencer,1,0,1,0
Sylvester Stamps,1,0,1,0
Dwight Stephenson,1,0,1,0
Karl Swanke,1,0,1,0
Calvin Sweeney,1,1,0,0
Jim Sweeney,1,0,1,0
Tom Thayer,1,0,1,0
Joe Theismann,1,0,1,0
Leonard Thompson,1,0,1,0
Weegie Thompson,1,0,1,0
Glen Titensor,1,0,1,0
Al Toon,1,1,0,0
Jo-Jo Townsell,1,0,1,0
Tom Turnure,1,0,1,0
Rich Umphrey,1,0,1,0
Keith Van Horne,1,0,1,0
Herkie Walls,1,0,1,0
Ray Wersching,1,0,1,0
James Wilder,1,0,1,0
John Williams,1,0,1,0
Oliver Williams,1,0,1,0
Ralph Williams,1,0,1,0
Mike Wilson,1,0,1,0
Steve Wilson,1,0,1,0
Wayne Wilson,1,0,1,0
Mike Wilson,1,0,1,0
Sammy Winder,1,0,1,0
Craig Wolfley,1,0,1,0
John Woodring,1,0,1,0
James Wright,1,0,1,0
Dan Bunz,0,0,0,0
Tim Fox,0,0,0,0
Steve Hamilton,0,0,0,1
Tim Irwin,0,0,0,0
Eddie Lee Ivery,0,0,0,0
Ron Johnson,0,0,0,0
Wesley Walker,0,0,0,0
