Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Alfred Anderson,121,50,4,0,0,10,12,24,0
Herman Hunter,121,27,1,1,1,74,5,18.5,0
Dave Krieg,121,35,1,0,0,17,9,25.7,2
Jeff Smith,118,30,0,1,0,27,8,26.7,0
Joe Theismann,115,25,2,1,0,25,7,28,0
Cliff Austin,110,20,0,0,0,17,7,35,0
Dennis Bligen,107,22,1,1,0,28,3,13.6,1
Allen Rice,104,31,3,0,0,15,11,35.5,0
Thomas Sanders,104,25,1,1,0,28,5,20,1
Phil Epps,103,5,1,3,0,34,3,60,0
Marc Wilson,98,24,2,0,0,17,7,29.2,6
Todd Blackledge,97,17,0,1,0,25,5,29.4,1
Stan Edwards,96,25,1,0,0,19,7,28,0
Oliver Luck,95,15,0,0,0,17,6,40,2
Derrick Harmon,92,28,0,0,0,17,4,14.3,1
Stanford Jennings,92,31,1,0,0,19,7,22.6,1
Eric Hipple,89,32,2,1,0,26,8,25,5
Bruce King,83,28,0,0,0,9,1,3.6,0
Mark Malone,80,15,1,1,0,25,7,46.7,3
Boomer Esiason,79,33,1,1,0,20,5,15.2,6
Steve Fuller,77,24,5,0,0,13,10,41.7,3
Joe Carter,76,14,0,0,0,19,2,14.3,1
David Woodley,71,17,2,0,0,13,10,58.8,4
Maurice Carthon,70,27,0,0,0,12,9,33.3,1
Tony Eason,70,22,1,1,0,23,3,13.6,3
Rich Erenberg,67,17,0,0,0,12,4,23.5,1
Kenny King,67,16,0,0,0,19,1,6.2,1
Edward Anthony,65,17,0,0,0,13,3,17.6,0
Ron Wolfley,64,24,0,0,0,11,1,4.2,1
Ken O'Brien,58,25,0,1,0,22,5,20,2
Todd Spencer,56,13,0,0,0,11,2,15.4,1
Tommy Kramer,54,27,0,0,0,11,4,14.8,3
Ron Springs,54,16,0,0,0,11,3,18.8,0
Art Monk,51,7,0,0,0,16,3,42.9,0
Curtis Adams,49,16,1,0,0,14,3,18.8,0
Gary Hogeboom,48,8,1,0,0,15,3,37.5,0
Tom Pridemore,48,1,0,1,1,48,1,100,0
Lynn Cain,46,11,0,0,0,9,2,18.2,0
Bill Johnson,44,8,0,0,0,15,2,25,0
Rick Kane,44,11,0,0,0,7,0,0,1
Danny White,44,22,1,1,0,21,5,22.7,4
Perry Harrington,42,7,1,1,0,22,3,42.9,0
Frank Wattelet,42,2,0,1,0,23,2,100,0
John Williams,42,14,0,0,0,9,3,21.4,1
Marion Barber,41,9,0,0,0,10,0,0,0
Harlan Huckleby,41,8,0,0,0,15,2,25,0
Curtis Dickey,40,11,0,0,0,11,2,18.2,0
Ken Jenkins,39,2,0,1,0,37,1,50,0
Turk Schonert,39,8,0,0,0,17,3,37.5,1
Dieter Brock,38,20,0,0,0,13,7,35,2
Anthony Steels,38,10,0,1,0,22,3,30,0
Bob Holly,36,3,1,1,0,20,2,66.7,0
Vance Johnson,36,10,0,0,0,14,1,10,0
J.T. Smith,36,3,0,1,0,30,2,66.7,0
Ron Jaworski,35,17,2,1,0,31,4,23.5,2
Derrick Jensen,35,16,0,0,0,8,1,6.2,0
Frank Middleton,35,13,1,0,0,13,3,23.1,0
Robert Lavette,34,13,0,0,0,10,2,15.4,0
Matt Kofler,33,4,1,1,0,23,2,50,0
Greg Allen,32,8,0,0,0,8,2,25,1
Mike Guman,32,11,0,0,0,6,2,18.2,0
Eric Lane,32,14,0,0,0,12,1,7.1,0
Jay Schroeder,30,17,0,0,0,14,3,17.6,2
Steve Grogan,29,20,2,0,0,12,5,25,4
Scott Campbell,28,9,0,0,0,14,2,22.2,2
Steve DeBerg,28,9,0,0,0,13,2,22.2,2
Irving Fryar,27,7,1,0,0,13,2,28.6,1
Bobby Hebert,26,12,0,0,0,8,4,33.3,1
Jerry Rice,26,6,1,0,0,15,2,33.3,0
Carlos Carson,25,3,0,0,0,13,2,66.7,0
Todd Fowler,25,7,0,0,0,6,2,28.6,0
Robbie Martin,23,1,0,1,0,23,1,100,0
Cedric Minter,23,8,0,0,0,11,1,12.5,0
Booker Moore,23,15,1,0,0,4,2,13.3,1
Bill Ring,23,8,1,0,0,9,1,12.5,0
Ken Lacy,21,6,0,0,0,6,1,16.7,1
E.J. Jones,19,12,0,0,0,7,1,8.3,0
Rick Parros,19,8,0,0,0,6,1,12.5,0
Wayne Capers,18,3,1,1,0,20,1,33.3,0
Willie Gault,18,5,0,0,0,11,1,20,0
Mike Meade,18,3,0,0,0,9,1,33.3,0
Clarence Weathers,18,1,0,0,0,18,1,100,0
Byron Williams,18,2,0,0,0,17,1,50,0
Steve Morse,17,8,0,0,0,9,2,25,0
Louis Lipps,16,2,1,0,0,15,1,50,1
Steve Tasker,16,2,0,0,0,13,1,50,0
Rick Walker,16,3,0,0,0,9,0,0,0
Vince Ferragamo,15,8,1,0,0,5,2,25,1
Mark Nichols,15,1,0,0,0,15,1,100,0
Stephone Paige,15,1,0,0,0,15,1,100,0
Jess Atkinson,14,1,1,0,0,14,1,100,0
James Lofton,14,4,0,1,0,21,1,25,0
Ron Brown,13,2,0,0,0,9,1,50,0
Gerald Carter,13,1,0,0,0,13,1,100,0
Major Everett,13,4,0,0,0,8,0,0,0
Jessie Hester,13,1,1,0,0,13,1,100,0
Art Schlichter,13,2,0,0,0,9,2,100,1
Earl Cooper,12,2,0,0,0,14,1,50,0
Joe Ferguson,12,4,1,0,0,15,2,50,0
Mike Horan,12,1,0,0,0,12,1,100,0
Jim Plunkett,12,5,0,0,0,7,0,0,3
Nathan Poole,12,4,0,0,0,6,1,25,0
Kurt Sohn,12,1,0,0,0,12,1,100,0
Anthony Hutchison,11,2,0,0,0,7,0,0,0
Nat Moore,11,1,0,0,0,11,1,100,0
Gary Clark,10,2,0,0,0,7,0,0,0
Mark Clayton,10,1,0,0,0,10,1,100,0
Bobby Humphery,10,1,0,0,0,10,0,0,0
Alan Risher,10,1,0,0,0,10,1,100,0
Steve Bartkowski,9,5,0,0,0,5,0,0,3
Wes Chandler,9,1,0,0,0,9,0,0,0
Johnny Davis,9,4,0,0,0,5,1,25,0
Jim Zorn,9,10,0,0,0,8,0,0,3
Scott Brunner,8,3,0,0,0,8,1,33.3,2
Henry Ellard,8,3,0,0,0,16,1,33.3,0
Rusty Hilger,8,3,0,0,0,4,0,0,1
Otis Wonsley,8,4,0,0,0,5,2,50,0
Randy Wright,8,8,0,0,0,8,1,12.5,2
William Perry,7,5,2,0,0,2,2,40,0
Dave Wilson,7,18,0,0,0,17,3,16.7,4
Adger Armstrong,6,2,0,0,0,8,1,50,0
Darrell Green,6,1,0,0,0,6,0,0,0
Mike Jones,6,2,0,0,0,6,0,0,0
Gary Kubiak,6,1,0,0,0,6,0,0,0
Matt Cavanaugh,5,4,0,0,0,13,0,0,0
Byron Franklin,5,1,0,0,0,5,1,100,0
Andre Hardy,5,5,0,0,0,4,0,0,1
Al Toon,5,1,0,0,0,5,0,0,0
Don Warren,5,1,0,0,0,5,0,0,0
Bobby Fowler,4,2,0,0,0,3,1,50,0
Gale Gilbert,4,7,0,0,0,8,2,28.6,1
Randy Love,4,1,0,0,0,4,0,0,0
Freddie Solomon,4,2,0,0,0,6,1,50,0
Cris Collinsworth,3,1,0,0,0,3,0,0,1
Eugene Goodlow,3,1,0,0,0,3,0,0,0
Hubie Oliver,3,1,0,0,0,3,0,0,0
Mike Tomczak,3,2,0,0,0,3,1,50,1
Ken Whisenhunt,3,1,0,0,0,3,0,0,0
Roy Green,2,1,0,0,0,2,0,0,0
A.J. Jones,2,1,0,0,0,2,0,0,0
Leo Lewis,2,1,0,0,0,2,0,0,0
Mike Moroski,2,2,0,0,0,2,0,0,0
Bill Kenney,1,14,1,0,0,5,2,14.3,3
Lee Rouson,1,1,0,0,0,1,0,0,0
Steve Strachan,1,2,0,0,0,1,0,0,0
Ken Anderson,0,1,0,0,0,0,0,0,1
Mike Baab,0,1,0,0,0,0,0,0,1
Mike Black,0,1,0,0,0,0,0,0,1
Greg Coleman,0,2,0,0,0,0,0,0,1
Dan Doornink,0,4,0,0,0,3,0,0,0
Ray Guy,0,1,0,0,0,0,0,0,1
Lee Johnson,0,1,0,0,0,0,0,0,1
James Jones,0,1,0,0,0,0,0,0,0
Jeff Kemp,0,5,0,0,0,3,1,20,0
Dennis McKinnon,0,1,0,0,0,0,0,0,0
Ralf Mojsiejenko,0,1,0,0,0,0,0,0,1
Stanley Morgan,0,1,0,0,0,0,0,0,0
Chris Norman,0,1,0,0,0,0,0,0,1
Guy Prather,0,1,0,0,0,0,0,0,1
Bruce Smith,0,1,0,0,0,0,0,0,0
Ed West,0,1,0,0,0,0,0,0,0
Gordon Banks,-1,1,0,0,0,-1,0,0,0
Ray Butler,-1,1,0,0,0,-1,0,0,0
Dan Fouts,-1,11,0,0,0,7,0,0,7
Eric Martin,-1,2,0,0,0,11,1,50,0
Andre Reed,-1,3,1,0,0,14,1,33.3,1
Dave Finzer,-2,1,0,0,0,-2,0,0,0
Pat McInally,-2,1,0,0,0,-2,0,0,0
Guido Merkens,-2,1,0,0,0,-2,0,0,0
Steve Pelluer,-2,3,0,0,0,1,0,0,0
Stacey Bailey,-3,1,0,0,0,-3,0,0,0
Steve Dils,-4,2,0,0,0,-2,0,0,0
Willie Drewrey,-4,2,0,0,0,5,0,0,0
Rick Donnelly,-5,2,0,0,0,-5,0,0,0
Tony Franklin,-5,1,0,0,0,-5,0,0,0
Pat Ryan,-5,3,0,0,0,-1,0,0,0
Tony Hill,-6,1,0,0,0,-6,0,0,0
Jeff Rutledge,-6,2,0,0,0,-2,0,0,1
Don Strock,-6,2,0,0,0,-3,0,0,0
Ken Margerum,-7,1,0,0,0,-7,0,0,0
Mark Herrmann,-8,18,0,0,0,11,1,5.6,7
Billy Johnson,-8,8,0,0,0,6,1,12.5,0
Lynn Dickey,-12,18,1,0,0,3,3,16.7,8
Bernie Kosar,-12,26,1,0,0,10,1,3.8,9
Dan Marino,-24,26,0,0,0,6,0,0,5
