Player,INT,INT TD,INT Yds,Lng
Hanford Dixon,1,0,2,2
Maurice Douglass,1,0,0,0
Michael Downs,1,0,37,37
Dwight Drane,1,0,25,25
Dave Duerson,1,0,2,2
Mark Dusbabek,1,0,2,2
Brad Edwards,1,0,18,18
Donnie Elder,1,0,0,0
Howard Feggins,1,0,4,4
Cedric Figaro,1,0,2,2
Ron Francis,1,0,2,2
Darrell Fullington,1,0,0,0
Bobby Futrell,1,0,1,1
Dennis Gibson,1,0,10,10
Kerry Glenn,1,0,0,0
Mike Golic,1,0,23,23
Alex Gordon,1,0,2,2
Kurt Gouveia,1,0,1,1
George Greene,1,0,0,0
Larry Griffin,1,0,15,15
Delton Hall,1,0,6,6
Odie Harris,1,0,19,19
Darryl Henley,1,0,10,10
Kenny Hill,1,0,3,3
Bryan Hinkle,1,0,4,4
Liffort Hobley,1,0,22,22
Johnny Holland,1,0,26,26
Tom Holmoe,1,0,23,23
Issiac Holt,1,1,90,90
Ray Horton,1,0,0,0
Van Jakes,1,0,0,0
D.J. Johnson,1,0,0,0
Johnnie Johnson,1,0,18,18
Richard Johnson,1,0,0,0
Seth Joyner,1,0,0,0
Joe Kelly,1,0,25,25
Kyle Kramer,1,0,12,12
Carnell Lake,1,0,0,0
Paul Lankford,1,0,0,0
Robert Lyons,1,0,0,0
Wilber Marshall,1,0,18,18
Clay Matthews,1,0,25,25
Larry McGrew,1,0,-4,-4
Tim McKyer,1,0,18,18
Rod McSwain,1,0,18,18
Scott Mersereau,1,0,4,4
Keith Millard,1,0,48,48
Matt Millen,1,0,10,10
Shawn Miller,1,0,3,3
Vince Newsome,1,1,81,81
Niko Noga,1,0,0,0
Mel Owens,1,0,4,4
Markus Paul,1,0,20,20
Ron Pitts,1,0,37,37
Bruce Plummer,1,0,18,18
Darryl Pollard,1,0,12,12
Gary Reasons,1,0,40,40
Johnny Rembert,1,0,0,0
Jerry Robinson,1,0,25,25
Bill Romanowski,1,0,13,13
Dan Saleaumua,1,0,21,21
Elbert Shelley,1,0,31,31
Clyde Simmons,1,1,60,60
Billy Ray Smith Jr.,1,0,9,9
Angelo Snipes,1,0,16,16
Frank Stams,1,0,20,20
Art Still,1,0,10,10
Scott Studwell,1,0,0,0
Mickey Sutton,1,0,3,3
Pat Swilling,1,0,14,14
David Tate,1,0,0,0
Terry Taylor,1,0,0,0
Keena Turner,1,0,42,42
Jim Wahler,1,0,5,5
Andre Waters,1,0,20,20
Leon White,1,0,22,22
William White,1,0,0,0
Mike Wilcher,1,0,4,4
Jeff Wright,1,0,0,0
Lonnie Young,1,0,32,32
Tony Zackery,1,0,3,3
Mike Zordich,1,1,16,16
Jeff Donaldson,0,0,14,14
