Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Bubba Bean,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ken Burrough,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Dave Casper,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Scott Dierking,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tony Dorsett,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Roland Harper,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Franco Harris,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Ike Harris,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Calvin Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Tony Hill,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Andy Johnson,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Horace King,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
James Lofton,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Lawrence McCutcheon,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Chuck Muncie,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Gifford Nielsen,0,0,4,2,50,0,0,56.2,0,0,0,0,0,2,12
Bob Parsons,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Greg Pruitt,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
John Sciarra,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tom Skladany,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Michael Strachan,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Bruce Threadgill,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Glen Walker,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
John Walton,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Delvin Williams,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Dave Jennings,-1,-1,1,1,100,0,0,79.2,0,0,0,0,-1,0,0
Rick Engles,-2,-2,1,1,100,0,0,79.2,0,0,0,0,-2,0,0
