Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Rob Lytle,341,81,2,0,0,25,0,0,0
Cleo Miller,336,89,1,0,0,18,0,0,0
Deacon Turner,333,84,0,0,0,65,0,0,0
Gary Davis,313,62,3,0,0,65,0,0,0
Scott Laidlaw,312,75,3,0,0,59,0,0,0
Larry Csonka,311,91,6,0,0,12,0,0,0
Dan Doornink,306,60,1,0,0,24,0,0,0
Hank Bauer,304,85,8,0,0,37,0,0,0
Bruce Harper,303,58,2,0,0,32,0,0,0
Mark Bailey,298,83,0,0,0,17,0,0,0
Dave Preston,296,66,1,0,0,16,0,0,0
Jim Zorn,290,59,6,0,0,23,0,0,0
Calvin Hill,289,80,1,0,0,21,0,0,0
Bo Matthews,286,71,0,0,0,28,0,0,0
MacArthur Lane,277,52,0,0,0,30,0,0,0
Louis Carter,275,81,1,0,0,17,0,0,0
Roosevelt Leaks,266,83,2,0,0,11,0,0,0
Sidney Thornton,264,71,2,0,0,27,0,0,0
Billy Taylor,250,73,0,0,0,19,0,0,0
Billy Campfield,247,61,0,0,0,50,0,0,0
Don Hardeman,244,48,0,0,0,46,0,0,0
Dennis Johnson,222,55,2,0,0,30,0,0,0
Robert Miller,213,70,3,0,0,19,0,0,0
Pat Haden,206,33,0,0,0,24,0,0,0
Ricky Patton,206,68,1,0,0,15,0,0,0
Archie Manning,202,38,1,0,0,19,0,0,0
Norm Bulaich,196,40,2,0,0,63,0,0,0
Terry Robiskie,189,49,2,0,0,18,0,0,0
Ronnie Coleman,188,61,1,0,0,16,0,0,0
Boobie Clark,187,40,0,0,0,20,0,0,0
Mike Rae,186,20,0,0,0,42,0,0,0
Roger Staubach,182,42,1,0,0,23,0,0,0
Lawrence Gaines,178,54,1,0,0,12,0,0,0
Joe Theismann,177,37,1,0,0,20,0,0,0
Ken Anderson,167,29,1,0,0,16,0,0,0
Cleveland Franklin,167,60,0,0,0,9,0,0,0
Don Testerman,155,43,0,0,0,16,0,0,0
Clark Gaines,154,44,2,0,0,33,0,0,0
Rick Kane,153,44,2,0,0,19,0,0,0
Rick Moser,153,42,0,0,0,15,0,0,0
Clarence Harmon,141,34,0,0,0,47,0,0,0
Pete Banaszak,137,43,0,0,0,10,0,0,0
Willard Harrell,134,35,0,0,0,15,0,0,0
Jim Braxton,121,50,2,0,0,15,0,0,0
George Ragsdale,121,25,1,0,0,18,0,0,0
Benny Malone,110,33,1,0,0,31,0,0,0
Don McCauley,107,44,5,0,0,10,0,0,0
Preston Pearson,104,25,0,0,0,18,0,0,0
Scott Bull,100,29,1,0,0,15,0,0,0
Jim Jodat,100,26,0,0,0,18,0,0,0
Ray Strong,99,30,2,0,0,14,0,0,0
Larry Brinson,96,18,2,0,0,39,0,0,0
Ozzie Newsome,96,13,2,0,0,33,0,0,0
Randy Dean,94,14,0,0,0,19,0,0,0
Terry Bradshaw,93,32,1,0,0,17,0,0,0
Gary Danielson,93,22,0,0,0,25,0,0,0
Jim Culbreath,92,30,0,0,0,15,0,0,0
Brian Sipe,87,28,3,0,0,35,0,0,0
Tony Green,82,22,1,0,0,13,0,0,0
Rod Phillips,81,28,0,0,0,11,0,0,0
Horace Belton,79,24,0,0,0,8,0,0,0
Ron Jaworski,79,30,0,0,0,15,0,0,0
James McAlister,77,19,2,0,0,16,0,0,0
Darnell Powell,77,20,1,0,0,17,0,0,0
Joe Ferguson,76,27,0,0,0,12,0,0,0
Clarence Williams,76,27,0,0,0,12,0,0,0
Doug Dennison,75,14,1,0,0,23,0,0,0
Lenvil Elliott,75,29,0,0,0,12,0,0,0
Jerry Latin,72,24,0,0,0,11,0,0,0
Craig Morton,71,17,0,0,0,12,0,0,0
Freddie Solomon,70,14,1,0,0,17,0,0,0
Joe Pisarcik,68,17,1,0,0,11,0,0,0
Terry Nelson,67,6,1,0,0,17,0,0,0
David Whitehurst,67,28,1,0,0,18,0,0,0
Booker Russell,65,11,0,0,0,15,0,0,0
Larry Collins,64,22,1,0,0,19,0,0,0
Mark Miller,63,7,1,0,0,17,0,0,0
Willie Spencer,61,38,2,0,0,9,0,0,0
Steve Bartkowski,60,33,2,0,0,8,0,0,0
Nate Simpson,58,27,0,0,0,11,0,0,0
Tony Davis,57,21,2,0,0,15,0,0,0
Bob Avellini,54,34,2,0,0,10,0,0,0
Freddie Scott,53,4,0,0,0,36,0,0,0
Mel Gray,51,5,1,0,0,27,0,0,0
John Reaves,50,6,0,0,0,20,0,0,0
Jack Deloplaine,49,11,0,0,0,19,0,0,0
Mike Livingston,49,23,1,0,0,18,0,0,0
Norris Weese,48,17,1,0,0,8,0,0,0
Tom Newton,45,11,2,0,0,7,0,0,0
Wendell Tyler,45,14,0,0,0,18,0,0,0
Harold Hart,44,7,0,0,0,16,0,0,0
Dan Fouts,43,20,2,0,0,22,0,0,0
Charlie White,42,11,0,0,0,8,0,0,0
Sammy Johnson,41,11,0,0,0,17,0,0,0
Walt Landers,40,7,0,0,0,10,0,0,0
Bert Jones,38,9,0,0,0,14,0,0,0
Alois Blackwell,37,9,0,0,0,13,0,0,0
Mike Kirkland,35,8,0,0,0,18,0,0,0
Larry Mucker,35,5,0,0,0,13,0,0,0
Mark Kellar,34,11,0,0,0,5,0,0,0
Mike Phipps,34,13,0,0,0,10,0,0,0
Ernest Pough,33,3,0,0,0,25,0,0,0
James Betterson,32,11,0,0,0,5,0,0,0
Rich Caster,32,5,0,0,0,11,0,0,0
Pat Tilley,32,1,0,0,0,32,0,0,0
Kim Jones,31,9,0,0,0,8,0,0,0
Rick Upchurch,31,5,0,0,0,11,0,0,0
Billy Waddy,31,5,0,0,0,11,0,0,0
Sammy White,30,5,0,0,0,16,0,0,0
Greg Landry,29,5,0,0,0,19,0,0,0
Frank LeMaster,29,2,0,0,0,23,0,0,0
Drew Pearson,29,3,0,0,0,33,0,0,0
Bobby Douglass,27,4,0,0,0,17,0,0,0
Brent McClanahan,26,10,0,0,0,22,0,0,0
Johnnie McDaniel,25,2,0,0,0,13,0,0,0
Ed O'Neil,25,1,0,0,0,25,0,0,0
Aundra Thompson,25,4,0,0,0,13,0,0,0
Bill Troup,25,18,1,0,0,10,0,0,0
Gordon Bell,23,7,0,0,0,9,0,0,0
Vince Evans,23,6,0,0,0,13,0,0,0
Matt Robinson,23,28,0,0,0,15,0,0,0
Don Strock,23,10,0,0,0,12,0,0,0
Doug Williams,23,27,1,0,0,7,0,0,0
Greg Coleman,22,2,0,0,0,17,0,0,0
Ike Harris,22,2,0,0,0,22,0,0,0
Harold Carmichael,21,1,0,0,0,21,0,0,0
Mike Esposito,21,7,0,0,0,7,0,0,0
Steve DeBerg,20,15,1,0,0,7,0,0,0
Tom Dinkel,20,1,0,0,0,20,0,0,0
Rufus Crawford,19,8,0,0,0,11,0,0,0
Greg McCrary,18,2,0,0,0,16,0,0,0
Richard Todd,18,14,0,0,0,10,0,0,0
Eric Torkelson,18,6,0,0,0,6,0,0,0
Dave Williams,18,15,0,0,0,6,0,0,0
Robin Earl,17,3,0,0,0,9,0,0,0
Tony Hill,17,3,0,0,0,14,0,0,0
Ken Payne,17,1,0,0,0,17,0,0,0
Nolan Cromwell,16,1,1,0,0,16,0,0,0
Rick Engles,16,1,0,0,0,16,0,0,0
Tony Adams,15,9,0,0,0,6,0,0,0
Billy Joe DuPree,15,1,0,0,0,15,0,0,0
Mike Barber,14,2,0,0,0,13,0,0,0
Steve Foley,14,1,0,0,0,14,0,0,0
Reuben Gant,14,1,0,0,0,14,0,0,0
Reggie Rucker,14,2,0,0,0,9,0,0,0
Reggie Haynes,13,1,0,0,0,13,0,0,0
James Lofton,13,3,0,0,0,15,0,0,0
Steve Raible,13,2,0,0,0,13,0,0,0
Larry Barnes,12,4,1,0,0,4,0,0,0
Johnny Evans,12,2,0,0,0,12,0,0,0
David Hill,12,3,0,0,0,13,0,0,0
Rickey Anderson,11,3,0,0,0,6,0,0,0
Art Best,11,2,0,0,0,6,0,0,0
Jim Hart,11,11,2,0,0,9,0,0,0
Stanley Morgan,11,2,0,0,0,6,0,0,0
Dan Pastorini,11,18,0,0,0,11,0,0,0
John Sciarra,11,8,2,0,0,4,0,0,0
Wes Chandler,10,2,0,0,0,10,0,0,0
Vince Ferragamo,10,2,0,0,0,12,0,0,0
Bob Griese,10,9,0,0,0,9,0,0,0
Gary Huff,10,3,0,0,0,10,0,0,0
Tommy Kramer,10,1,0,0,0,10,0,0,0
Steve Myer,10,2,0,0,0,5,0,0,0
Luther Blue,9,5,0,0,0,10,0,0,0
Alvin Maxson,9,4,0,0,0,7,0,0,0
Mike Renfro,9,1,0,0,0,9,0,0,0
Tony Daykin,8,1,0,0,0,8,0,0,0
Eason Ramson,8,2,0,0,0,5,0,0,0
Tony Benjamin,7,1,0,0,0,7,0,0,0
Anthony Davis,7,3,0,0,0,4,0,0,0
James Harris,7,10,0,0,0,9,0,0,0
Harold Jackson,7,1,0,0,0,7,0,0,0
John Jefferson,7,1,0,0,0,7,0,0,0
Mike Kruczek,7,5,0,0,0,8,0,0,0
Tom Sullivan,7,5,0,0,0,5,0,0,0
Lynn Swann,7,1,0,0,0,7,0,0,0
Jesse Thompson,7,2,0,0,0,10,0,0,0
Leonard Thompson,7,1,0,0,0,7,0,0,0
Danny White,7,5,0,0,0,4,0,0,0
Louie Giammona,6,4,0,0,0,3,0,0,0
Mosi Tatupu,6,3,0,0,0,3,0,0,0
Charle Young,6,2,0,0,0,5,0,0,0
Andy Bolton,5,2,0,0,0,3,0,0,0
Morris Bradshaw,5,1,0,0,0,5,0,0,0
Dave Casper,5,1,0,0,0,5,0,0,0
Riley Odoms,5,2,0,0,0,7,0,0,0
Johnny Rodgers,5,1,0,0,0,5,0,0,0
Willie Shelby,5,2,0,0,0,4,0,0,0
Clarence Davis,4,14,0,0,0,7,0,0,0
Teddy Farmer,4,1,0,0,0,4,0,0,0
Ike Forte,4,4,0,0,0,2,0,0,0
Jack Holmes,4,2,0,0,0,4,0,0,0
Robert Woods,4,2,0,0,0,5,0,0,0
Johnny Perkins,3,1,0,0,0,3,0,0,0
Earl Carr,2,1,0,0,0,2,0,0,0
Brian Kelley,2,1,0,0,0,2,0,0,0
Isaac Curtis,1,1,0,0,0,1,0,0,0
Billy Kilmer,1,1,0,0,0,1,0,0,0
Dennis Pearson,1,1,0,0,0,1,0,0,0
Zenon Andrusyshyn,0,1,0,0,0,0,0,0,0
Brian Baschnagel,0,2,0,0,0,0,0,0,0
David Beverly,0,1,0,0,0,0,0,0,0
Tom Blanchard,0,2,0,0,0,0,0,0,0
Brian Duncan,0,1,0,0,0,0,0,0,0
Bruce Elia,0,1,0,0,0,0,0,0,0
Dave Green,0,1,0,0,0,0,0,0,0
Rob Hertel,0,1,0,0,0,0,0,0,0
Dave Jennings,0,1,0,0,0,0,0,0,0
Steve Little,0,1,0,0,0,0,0,0,0
Mike Michel,0,1,0,0,0,0,0,0,0
Bob Parsons,0,1,0,0,0,0,0,0,0
Craig Penrose,0,1,0,0,0,0,0,0,0
Joe Reed,0,1,0,0,0,0,0,0,0
Bobby Scott,0,1,0,0,0,0,0,0,0
Dennis Sproul,0,2,0,0,0,0,0,0,0
Ken Stabler,0,4,0,0,0,0,0,0,0
John Walton,0,2,0,0,0,2,0,0,0
Roger Wehrli,0,1,0,0,0,0,0,0,0
Jeff West,0,1,0,0,0,0,0,0,0
Jerrel Wilson,0,1,0,0,0,0,0,0,0
Glenn Doughty,-1,1,0,0,0,-1,0,0,0
Jimmie Giles,-1,1,0,0,0,-1,0,0,0
Dennis Law,-1,1,0,0,0,-1,0,0,0
Steve Pisarkiewicz,-1,5,0,0,0,2,0,0,0
Guy Benjamin,-2,1,0,0,0,-2,0,0,0
Derrick Gaffney,-2,2,0,0,0,1,0,0,0
Donald Westbrook,-2,1,0,0,0,-2,0,0,0
Jerry Golsteyn,-3,1,0,0,0,-3,0,0,0
June Jones,-3,10,0,0,0,17,0,0,0
Nat Moore,-3,4,0,0,0,3,0,0,0
Cliff Olander,-3,1,0,0,0,-3,0,0,0
Wesley Walker,-3,1,0,0,0,-3,0,0,0
Don Bass,-4,1,0,0,0,-4,0,0,0
Henry Childs,-4,2,0,0,0,-1,0,0,0
David Humm,-4,5,0,0,0,4,0,0,0
Henry Marshall,-5,1,0,0,0,-5,0,0,0
Herman Weaver,-5,2,0,0,0,-5,0,0,0
Fran Tarkenton,-6,24,1,0,0,15,0,0,0
Willie Miller,-7,1,0,0,0,-7,0,0,0
George Roberts,-7,1,0,0,0,-7,0,0,0
George Franklin,-8,1,0,0,0,-8,0,0,0
Dave Stief,-8,1,0,0,0,-8,0,0,0
Larry Jones,-9,1,0,0,0,-9,0,0,0
Ken Burrough,-11,3,0,0,0,1,0,0,0
Wally Francis,-11,2,0,0,0,-5,0,0,0
Rusty Jackson,-13,1,0,0,0,-13,0,0,0
