Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Pat Newman,20.7,3,62,0,2,0,29,0,0
Bernie Parmalee,20.6,14,289,0,8,0,32,0,2
Dennis Gentry,20.6,16,330,0,7,1,66,0,0
Eric Ball,20.6,20,411,0,7,1,48,0,0
Mark Green,20.4,11,224,0,6,0,29,0,0
Vai Sikahema,20.3,26,528,0,12,2,41,0,0
Kimble Anders,20,1,20,0,1,0,20,0,1
Muhammad Oliver,20,1,20,0,1,0,20,0,0
Amp Lee,19.7,14,276,0,8,0,33,0,1
Vernon Turner,19.6,29,569,0,16,0,35,0,2
Napoleon McCallum,19.6,14,274,0,6,1,41,0,0
Gary Anderson,19.4,29,564,0,12,0,39,0,1
Brad Lamb,19.4,5,97,0,2,0,31,0,0
Harvey Williams,19.3,21,405,0,8,0,37,0,1
Erik McMillan,19.1,22,420,0,9,1,45,0,1
Derrick Fenner,19,2,38,0,0,0,19,1,0
Keith Jones,19,6,114,0,2,0,29,0,0
Doug Thomas,19,1,19,0,0,0,19,0,0
Joey Smith,18.8,30,564,0,13,0,35,0,1
Robert Brooks,18.8,18,338,0,9,0,30,0,0
Rod Woodson,18.8,25,469,0,11,0,32,0,1
Chris Warren,18.7,28,524,0,13,0,34,0,0
Vaughn Dunbar,18.7,10,187,0,4,0,27,0,0
Dalton Hilliard,18.6,7,130,0,2,1,48,0,2
Dwight Stone,18.2,12,219,0,3,0,28,0,0
Walter Stanley,18.2,29,529,0,10,1,40,0,3
Barney Bussey,18,1,18,0,0,0,18,0,0
Ken Clark,18,3,54,0,2,0,20,0,0
Bobby Humphrey,18,1,18,0,0,0,18,0,0
Buford Jordan,18,1,18,0,0,0,18,0,1
Kenneth Davis,17.9,14,251,0,3,0,35,0,0
Erric Pegram,17.9,9,161,0,2,1,42,0,0
Anthony Edwards,17.9,8,143,0,3,0,24,0,0
Anthony Morgan,17.8,4,71,0,2,0,30,0,0
Terance Mathis,17.6,28,492,0,11,0,32,0,2
David Lang,17.5,13,228,0,4,0,26,0,3
Eric Metcalf,17.4,9,157,0,2,0,30,0,0
Dale Carter,17.3,11,190,0,3,0,39,0,1
Mike Williams,17.3,19,328,0,6,0,28,0,1
Milt Stegall,17.2,25,430,0,8,0,39,0,1
Eric Bieniemy,17.1,15,257,0,6,0,30,0,2
Albert Bentley,17,1,17,0,0,0,17,0,0
Sam Graddy,17,5,85,0,2,0,21,0,0
Leroy Hoard,17,2,34,0,1,0,25,0,1
John Jackson,17,1,17,0,0,0,17,0,0
Fred Jones,17,3,51,0,1,0,23,0,0
Vince Workman,17,1,17,0,0,0,17,0,0
Alexander Wright,17,26,442,0,8,0,33,0,1
Eddie Fuller,16.8,8,134,0,2,0,28,0,0
Arthur Marshall,16.5,8,132,0,2,0,21,0,0
Rueben Mayes,16.4,19,311,0,6,0,29,0,0
James Brooks,16.3,3,49,0,2,0,24,0,0
Nick Bell,16,1,16,0,0,0,16,0,0
James Jones,16,1,16,0,0,0,16,0,0
Ostell Miles,16,8,128,0,3,0,27,0,0
Joe Johnson,15.8,5,79,0,1,0,25,0,0
Ashley Ambrose,15.8,8,126,0,2,0,26,0,2
Todd Kinchen,15.8,4,63,0,0,0,19,0,0
Spencer Tillman,15.7,10,157,0,2,0,33,0,2
Sammie Smith,15.5,2,31,0,1,0,21,0,0
Jeff Campbell,15.2,4,61,0,1,0,21,0,0
Gaston Green,15.2,5,76,0,1,0,20,0,0
Gary Brown,15,1,15,0,0,0,15,0,0
Johnny Hector,15,1,15,0,0,0,15,0,1
Tracy Johnson,15,1,15,0,0,0,15,0,0
Dexter McNabb,15,1,15,0,0,0,15,0,0
Anthony Parker,15,2,30,0,0,0,15,0,0
Brett Perriman,14.8,4,59,0,1,0,22,0,0
Chris Calloway,14.5,2,29,0,0,0,17,0,0
Tony Paige,14.5,2,29,0,0,0,19,0,0
Craig Heyward,14,1,14,0,0,0,14,0,0
Merril Hoge,14,2,28,0,0,0,17,0,0
Michael Timpson,14,2,28,0,1,0,28,0,0
Robert Delpino,13.8,6,83,0,0,0,18,0,0
Ronnie Harmon,13.7,7,96,0,1,0,30,0,1
Jarrod Bunch,13.5,2,27,0,0,0,17,0,0
Dan Land,13.5,2,27,0,0,0,14,0,1
Ronnie West,13.5,2,27,0,1,0,27,0,1
Troy Stradford,13.4,7,94,0,1,0,21,0,0
Courtney Hawkins,13.1,9,118,0,0,0,18,0,1
Oliver Barnett,13,1,13,0,0,0,13,0,0
John Jurkovic,13,3,39,0,0,0,14,0,0
Glenn Montgomery,13,1,13,0,0,0,13,0,0
Jeff Query,13,1,13,0,0,0,13,0,0
Keith Traylor,13,1,13,0,0,0,13,0,0
John Flannery,12,1,12,0,0,0,12,0,0
Tim Ryan,12,2,24,0,0,0,13,0,0
Phillippi Sparks,11.5,2,23,0,0,0,14,0,0
John Booty,11,1,11,0,0,0,11,0,0
Tony Brooks,11,1,11,0,0,0,11,0,0
Marion Hobby,11,1,11,0,0,0,11,0,0
Derek Kennard,11,1,11,0,0,0,11,0,0
Corey Mayfield,11,2,22,0,0,0,15,0,0
Ernie Mills,11,1,11,0,0,0,11,0,0
Joe Sims,11,1,11,0,0,0,11,0,0
Kevin Turner,11,1,11,0,0,0,11,2,0
Brian Brennan,10,1,10,0,0,0,10,0,0
Dale Dawkins,10,1,10,0,0,0,10,0,0
Todd McNair,10,2,20,0,0,0,14,0,0
Mitchell Price,10,2,20,0,0,0,13,0,0
Butch Rolle,10,1,10,0,0,0,10,0,0
Flipper Anderson,9,1,9,0,0,0,9,0,0
Al Chamblee,9,1,9,0,0,0,9,0,0
Robert Green,9,1,9,0,0,0,9,0,0
Kevin Smith,9,1,9,0,0,0,9,0,0
Anthony Thompson,8.5,4,34,0,0,0,14,0,1
Adrian Cooper,8,1,8,0,0,0,8,0,0
Don Davey,8,1,8,0,0,0,8,0,0
Lance Smith,8,2,16,0,0,0,13,0,0
Tim Brown,7,2,14,0,0,0,14,0,0
Roger Duffy,7,1,7,0,0,0,7,0,0
Kurt Gouveia,7,1,7,0,0,0,7,0,0
Steve Hendrickson,7,2,14,0,0,0,8,0,0
Jay Leeuwenburg,7,1,7,0,0,0,7,0,0
Tommy Vardell,7,2,14,0,0,0,13,0,0
Cal Dixon,6,1,6,0,0,0,6,0,0
Scott Stephen,6,2,12,0,0,0,7,0,0
Matt Vanderbeek,6,1,6,0,0,0,6,0,0
Roman Fortin,5,1,5,0,0,0,5,0,0
Cliff Hicks,5,1,5,0,0,0,5,0,0
Terry Orr,3,1,3,0,0,0,3,0,1
Dan Turk,3,1,3,0,0,0,3,0,0
Kevin Scott,1.7,3,5,0,0,0,3,0,0
Jake Reed,1,1,1,0,0,0,1,0,0
Scott Adams,0,1,0,0,0,0,0,0,1
Russ Campbell,0,1,0,0,0,0,0,0,0
Dixon Edwards,0,1,0,0,0,0,0,0,0
Mitch Frerotte,0,1,0,0,0,0,0,0,0
Jimmie Johnson,0,1,0,0,0,0,0,0,0
Ron Rivera,0,1,0,0,0,0,0,0,0
Odessa Turner,0,1,0,0,0,0,0,1,0
Ed West,0,1,0,0,0,0,0,0,0
Warren Williams,0,1,0,0,0,0,0,0,0
Steve Israel,-3,1,-3,0,0,0,-3,0,0
