Player,Comb,Asst,Solo,Sck
Jim Jensen,2,1,1,0
Jimmie Johnson,2,0,2,0
Daryl Johnston,2,0,2,0
Ernie Jones,2,0,2,0
Tommy Kane,2,0,2,0
Keith Kartz,2,0,2,0
Tyrone Legette,2,0,2,0
Tahaun Lewis,2,0,2,0
Steve Lofton,2,0,2,0
Nick Lowery,2,1,1,0
Dave Lutz,2,0,2,0
Terance Mathis,2,0,2,0
Trevor Matich,2,0,2,0
Mark May,2,0,2,0
Reggie McElroy,2,0,2,0
Reggie McKenzie,2,0,2,0
Eric Metcalf,2,0,2,0
Ostell Miles,2,0,2,0
Brian Mitchell,2,0,2,0
Art Monk,2,0,2,0
Warren Moon,2,0,2,0
Rob Moore,2,0,2,0
Mike Munchak,2,0,2,0
Roosevelt Nix,2,0,2,1
Warren Powers,2,0,2,0
Mike Pritchard,2,0,2,0
Andre Rison,2,0,2,0
William Roberts,2,0,2,0
Mazio Royster,2,0,2,0
Roger Ruzek,2,0,2,0
Mike Saxon,2,0,2,0
Adam Schreiber,2,0,2,0
Shannon Sharpe,2,0,2,0
Jessie Small,2,0,2,0
Emmitt Smith,2,0,2,0
John Stephens,2,0,2,0
Pete Stoyanovich,2,0,2,0
Harry Sydney,2,0,2,0
Blair Thomas,2,0,2,0
Leroy Thompson,2,0,2,0
Ed Tillison,2,0,2,0
Garin Veris,2,1,1,0
Herschel Walker,2,0,2,0
Elnardo Webster,2,0,2,0
Ronnie West,2,0,2,0
Jamie Williams,2,0,2,0
Frank Winters,2,0,2,0
Steve Wisniewski,2,0,2,0
Alvin Wright,2,0,2,0
Steve Wright,2,1,1,0
Tony Zendejas,2,0,2,0
Mel Agee,1,0,1,0
Marcus Allen,1,0,1,0
Terry Allen,1,0,1,0
Jesse Anderson,1,0,1,0
Charles Arbuckle,1,0,1,0
Jim Arnold,1,0,1,0
Mike Baab,1,0,1,0
Gary Baldinger,1,1,0,0
Howard Ballard,1,0,1,0
Chris Barber,1,0,1,0
Tim Barnett,1,0,1,0
Tommy Barnhardt,1,0,1,0
Sebastian Barrie,1,0,1,0
Charlie Baumann,1,0,1,0
David Bavaro,1,0,1,0
Pat Beach,1,0,1,0
Edgar Bennett,1,0,1,0
Thomas Benson,1,1,0,0
Latin Berry,1,1,0,0
Eric Bieniemy,1,0,1,0
Guy Bingham,1,0,1,0
Brian Blades,1,0,1,0
Mark Boyer,1,0,1,0
Don Bracken,1,0,1,0
Darrick Brilz,1,0,1,0
Bubby Brister,1,0,1,0
Stan Brock,1,0,1,0
Tim Brown,1,0,1,0
Jarrod Bunch,1,0,1,0
Ravin Caldwell,1,0,1,0
Rich Camarillo,1,0,1,0
Cody Carlson,1,0,1,0
John Carney,1,0,1,0
Pat Carter,1,0,1,0
Bob Christian,1,0,1,0
Eugene Chung,1,0,1,0
Mike Cofer,1,0,1,0
Keo Coleman,1,1,0,0
Sidney Coleman,1,0,1,0
Richard Cooper,1,0,1,0
Tony Covington,1,0,1,0
Roger Craig,1,0,1,0
Jeff Criswell,1,0,1,0
Willie Culpepper,1,0,1,0
Ed Cunningham,1,0,1,0
Randall Cunningham,1,0,1,0
Bob Dahl,1,0,1,0
Jeff Davidson,1,0,1,0
Dale Dawkins,1,0,1,0
Al Del Greco,1,0,1,0
Jeff Dellenbach,1,0,1,0
Eric Dickerson,1,0,1,0
Randy Dixon,1,0,1,0
Jim Dombrowski,1,1,0,0
Roger Duffy,1,0,1,0
Vaughn Dunbar,1,0,1,0
Mark Duper,1,0,1,0
Mike Dyal,1,0,1,0
Quinn Early,1,0,1,0
Pat Eilers,1,0,1,0
John Elway,1,0,1,0
Ricky Ervins,1,0,1,0
Boomer Esiason,1,0,1,0
Vince Evans,1,0,1,0
Eric Fairs,1,0,1,0
Mike Farr,1,0,1,0
Brett Favre,1,0,1,0
Mervyn Fernandez,1,0,1,0
John Flannery,1,1,0,0
Fred Foggie,1,0,1,0
Irving Fryar,1,0,1,0
Eddie Fuller,1,0,1,0
Derrick Gainer,1,0,1,0
Scott Galbraith,1,0,1,0
Cleveland Gary,1,0,1,0
Stan Gelbaugh,1,0,1,0
Jeff George,1,0,1,0
John Gesek,1,0,1,0
Scottie Graham,1,0,1,0
Jeff Graham,1,0,1,0
Gaston Green,1,0,1,0
Jacob Green,1,0,1,0
Rogerick Green,1,0,1,0
Roy Green,1,0,1,0
Willie Green,1,0,1,0
Brian Habib,1,0,1,0
Rhett Hall,1,0,1,0
Ron Hallstrom,1,0,1,0
Rodney Hampton,1,0,1,0
Eric Hayes,1,0,1,0
Michael Haynes,1,0,1,0
Andy Heck,1,0,1,0
Johnny Hector,1,0,1,0
Ron Heller,1,0,1,0
Mark Herrmann,1,0,1,0
Craig Heyward,1,0,1,0
Mark Higgs,1,0,1,0
Alonzo Highsmith,1,0,1,0
Joel Hilgenberg,1,0,1,0
Drew Hill,1,0,1,0
George Hinkle,1,0,1,0
Chris Hinton,1,0,1,0
Merril Hoge,1,0,1,0
Houston Hoover,1,0,1,0
Mike Horan,1,0,1,0
Jeff Hunter,1,0,1,0
Tunch Ilkin,1,0,1,0
Mark Ingram,1,0,1,0
Chris Jacke,1,0,1,0
Jeff Jaeger,1,0,1,0
Haywood Jeffires,1,0,1,0
Chuck Johnson,1,0,1,0
Joe Johnson,1,0,1,0
Lee Johnson,1,0,1,0
Brent Jones,1,0,1,0
Fred Jones,1,1,0,0
Hassan Jones,1,0,1,0
Steve Jordan,1,0,1,0
Kani Kauahi,1,0,1,0
Derek Kennard,1,0,1,0
John Kidd,1,0,1,0
Bernie Kosar,1,0,1,0
Bruce Kozerski,1,0,1,0
Bob Kratch,1,0,1,0
Jim Lachey,1,0,1,0
Reggie Langhorne,1,0,1,0
Ken Lanier,1,0,1,0
Greg Lewis,1,0,1,0
Ron Lewis,1,0,1,0
Bill Lewis,1,0,1,0
Duval Love,1,0,1,0
Kirk Lowdermilk,1,0,1,0
Tim Lucas,1,0,1,0
Tommy Maddox,1,0,1,0
Siupeli Malamala,1,0,1,0
Dan Marino,1,0,1,0
Eric Martin,1,0,1,0
Kelvin Martin,1,0,1,0
Tony Martin,1,0,1,0
Fred McAfee,1,0,1,0
Ed McCaffrey,1,0,1,0
Dave McCloughan,1,1,0,0
Tim McGee,1,0,1,0
Keith McKeller,1,0,1,0
Raleigh McKenzie,1,0,1,0
Dennis McKnight,1,0,1,0
Thomas McLemore,1,1,0,0
Travis McNeal,1,0,1,0
Dave Meggett,1,0,1,0
Pete Metzelaars,1,0,1,0
Hugh Millen,1,0,1,0
Scott Miller,1,0,1,0
Max Montoya,1,0,1,0
Eric Moten,1,0,1,0
Eddie Murray,1,1,0,0
Brad Muster,1,0,1,0
Harry Newsome,1,0,1,0
Nate Newton,1,0,1,0
Bart Oates,1,0,1,0
Ken O'Brien,1,0,1,0
Christian Okoye,1,0,1,0
Daren Parker,1,0,1,0
Glenn Parker,1,0,1,0
Rodney Peete,1,0,1,0
Joe Prokop,1,0,1,0
Jeff Query,1,0,1,0
John Rienstra,1,1,0,0
Doug Riesenberg,1,0,1,0
Jim Ritcher,1,0,1,0
Tootie Robbins,1,0,1,0
Tim Roberts,1,0,1,0
Reggie Rogers,1,0,1,0
Mark Royals,1,0,1,0
Derek Russell,1,0,1,0
Leonard Russell,1,0,1,0
Mark Rypien,1,0,1,0
Troy Sadowski,1,0,1,0
Eric Sanders,1,0,1,0
Ricky Sanders,1,0,1,0
Tony Savage,1,0,1,0
Mike Schad,1,0,1,0
Jay Schroeder,1,0,1,0
Jim Schwantz,1,0,1,0
Sam Seale,1,0,1,0
Mike Sherrard,1,0,1,0
Webster Slaughter,1,0,1,0
Torrance Small,1,0,1,0
Daryle Smith,1,0,1,0
Jimmy Smith,1,0,1,0
John Sullins,1,0,1,0
Harry Swayne,1,0,1,0
Jim Sweeney,1,1,0,0
Ralph Tamm,1,0,1,0
Vinny Testaverde,1,0,1,0
Chuck Thomas,1,0,1,0
Jeff Thomason,1,0,1,0
Mike Tomczak,1,0,1,0
Ed Toner,1,1,0,0
Al Toon,1,0,1,0
Steve Trapilo,1,0,1,0
Mark Tuinei,1,0,1,0
Dan Turk,1,1,0,0
Rick Tuten,1,1,0,0
Joe Valerio,1,0,1,0
Jon Vaughn,1,0,1,0
Craig Veasey,1,0,1,0
Derrick Walker,1,0,1,0
Andre Ware,1,0,1,0
Mickey Washington,1,0,1,0
Richmond Webb,1,0,1,0
Tripp Welborne,1,0,1,0
Ken Whisenhunt,1,0,1,0
Dwayne White,1,0,1,0
Lorenzo White,1,0,1,0
Reggie White,1,0,1,1
Doug Widell,1,0,1,0
Calvin Williams,1,0,1,0
David Williams,1,0,1,0
Erik Williams,1,0,1,0
James O. Williams,1,0,1,0
Klaus Wilmsmeyer,1,1,0,0
Charles Wilson,1,0,1,0
David Wilson,1,0,1,0
John Wojciechowski,1,0,1,0
Joe Wolf,1,0,1,0
Mike Young,1,0,1,0
Scott Zolak,1,0,1,0
Marcus Dowdell,0,0,0,0
Alvin Harper,0,0,0,0
Charles McRae,0,0,0,0
Muhammad Oliver,0,0,0,0
Justin Strzelczyk,0,0,0,0
Mike Tice,0,0,0,0
Barry Word,0,0,0,0
