Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Willie Drewrey,17.4,14,244,0,0,0,29,0,0
John Harvey,17.2,12,207,0,0,0,27,0,0
Mike Bellamy,17,1,17,0,0,0,17,0,0
Larry Centers,17,16,272,0,0,0,26,0,0
Rodney Hampton,17,20,340,0,0,0,33,0,0
Milton Mack,17,1,17,0,0,0,17,0,0
Terrence Flagler,16.7,10,167,0,0,0,27,0,0
Harry Sydney,16.5,2,33,0,0,0,19,0,0
Blake Ezor,16.5,13,214,0,0,0,50,0,0
Fred Barnett,16.2,4,65,0,0,0,22,0,0
Todd McNair,16.2,14,227,0,0,0,23,0,0
James Saxon,16.2,5,81,0,0,0,23,0,0
Eric Green,16,1,16,0,0,0,16,0,0
Mark Green,16,7,112,0,0,0,20,0,0
Brian Kinchen,16,1,16,0,0,0,16,0,0
Cedric Smith,16,1,16,0,0,0,16,0,0
Craig Taylor,16,1,16,0,0,0,16,0,0
Wesley Walls,16,1,16,0,0,0,16,0,0
Johnny Bailey,15.8,23,363,0,0,0,30,0,0
Bernard Ford,15.6,14,219,0,0,0,23,0,0
Stephen Hobbs,15.3,6,92,0,0,0,21,0,0
Marvin Allen,15.3,11,168,0,0,0,34,0,0
Harlon Barnett,15,1,15,0,0,0,15,0,0
Steve Broussard,15,3,45,0,0,0,23,0,0
Tony Collins,15,2,30,0,1,0,30,0,0
Roy Green,15,1,15,0,0,0,15,0,0
Don Griffin,15,1,15,0,0,0,15,0,0
Mike McDonald,15,1,15,0,0,0,15,0,0
Mark Stepnoski,15,1,15,0,0,0,15,0,0
Vince Workman,15,14,210,0,0,0,26,0,0
Carl Bland,14.9,7,104,0,0,0,24,0,0
Alfred Anderson,14.7,3,44,0,0,0,24,0,0
Allen Rice,14.7,12,176,0,0,0,24,1,0
Travis McNeal,14.5,2,29,0,0,0,17,0,0
Michael Barber,14,1,14,0,0,0,14,0,0
J.J. Birden,14,1,14,0,0,0,14,0,0
Mark Boyer,14,1,14,0,0,0,14,0,0
Mark Ingram,14,3,42,0,0,0,26,0,0
Izel Jenkins,14,1,14,0,0,0,14,0,0
Bobby Morse,14,4,56,0,0,0,18,0,0
Mike Pringle,14,1,14,0,0,0,14,0,0
Sammy Winder,13.8,4,55,0,0,0,24,0,0
Ricky Proehl,13.2,4,53,0,0,0,15,0,0
Scott Case,13,1,13,0,0,0,13,0,0
Leo Lewis,13,3,39,0,0,0,15,0,0
Anthony Miller,13,1,13,0,0,0,13,0,0
Terry Orr,13,1,13,0,0,0,13,0,0
Pete Mandley,12.8,4,51,0,0,0,23,0,0
Vince Buck,12.7,3,38,0,0,0,17,0,0
Mel Bratton,12.3,3,37,0,0,0,18,0,0
Eric Andolsek,12,1,12,0,0,0,12,0,0
Anthony Edwards,12,3,36,0,0,0,14,1,0
Craig Heyward,12,1,12,0,0,0,12,0,0
Cedric Jones,12,2,24,0,0,0,13,0,0
Kurt Gouveia,11.5,2,23,0,0,0,15,0,0
Butch Rolle,11,2,22,0,0,0,11,0,0
Roger Vick,11,2,22,0,0,0,13,0,0
James Jones,10.5,2,21,0,0,0,13,0,0
Jerrol Williams,10.3,3,31,0,0,0,20,0,0
Howard Cross,10,1,10,0,0,0,10,0,0
Eric Kattus,10,1,10,0,0,0,10,0,0
Barry Word,10,1,10,0,0,0,10,0,0
Stefon Adams,9.8,5,49,0,0,0,15,0,0
Barry Foster,9.7,3,29,0,0,0,13,0,0
Pat Coleman,9,2,18,0,0,0,12,0,0
Sidney Coleman,9,1,9,0,0,0,9,0,0
Leroy Hoard,9,2,18,0,0,0,10,0,0
Louis Lipps,9,1,9,0,0,0,9,0,0
Orson Mobley,9,1,9,0,0,0,9,0,0
Darrin Nelson,9,4,36,0,0,0,26,0,0
Keith Sims,9,1,9,0,0,0,9,0,0
Garth Jax,8.5,2,17,0,0,0,9,0,0
Eddie Johnson,8.5,2,17,0,0,0,11,0,0
Roger Duffy,8,1,8,0,0,0,8,0,0
Larry Griffin,8,2,16,0,0,0,14,0,0
George Adams,7,1,7,0,0,0,7,0,0
Chris Dressel,7,1,7,0,0,0,7,0,0
Ron Middleton,7,1,7,0,0,0,7,0,0
Jim Riggs,7,1,7,0,0,0,7,0,0
Dan Turk,7,1,7,0,0,0,7,0,0
Gary Wilkins,7,1,7,0,0,0,7,0,0
Rick Graf,6,1,6,0,0,0,6,0,0
Ira Hillary,6,1,6,0,0,0,6,0,0
John Talley,6,1,6,0,0,0,6,0,0
James Rouse,5.7,3,17,0,0,0,10,0,0
Scott Galbraith,5.3,3,16,0,0,0,10,0,0
Clarence Kay,5,2,10,0,0,0,7,0,0
Adam Schreiber,5,1,5,0,0,0,5,0,0
Jamie Williams,3.5,2,7,0,0,0,7,0,0
Eric Allen,2,1,2,0,0,0,2,0,0
Nesby Glasgow,2,1,2,0,0,0,2,0,0
Gerald Nichols,1.5,2,3,0,0,0,3,0,0
Tracy Johnson,1,2,2,0,0,0,6,0,0
Steve Atwater,0,1,0,0,0,0,0,0,0
Michael Ball,0,1,0,0,0,0,0,0,0
Todd Bowles,0,1,0,0,0,0,0,0,0
Floyd Dixon,0,1,0,0,0,0,0,0,0
Reggie Dupard,0,2,0,0,0,0,0,0,0
Derrick Gainer,0,1,0,0,0,0,0,0,0
Britt Hager,0,1,0,0,0,0,0,0,0
Ron Hall,0,1,0,0,0,0,0,0,0
Ralph Jarvis,0,1,0,0,0,0,0,0,0
Napoleon McCallum,0,1,0,0,0,0,0,0,0
Dennis McKnight,0,1,0,0,0,0,0,1,0
Rod McSwain,0,1,0,0,0,0,0,0,0
Ricky Nattiel,0,1,0,0,0,0,0,0,0
Erik Norgard,0,2,0,0,0,0,0,0,0
Alfredo Roberts,0,1,0,0,0,0,0,0,0
John Roper,0,1,0,0,0,0,0,0,0
Lars Tate,0,1,0,0,0,0,0,0,0
Ed West,0,1,0,0,0,0,0,0,0
David Whitmore,0,1,0,0,0,0,0,0,0
Tim Ryan,-1,1,-1,0,0,0,-1,1,0
Steve Jordan,-3,1,-3,0,0,0,-3,0,0
