Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Booker Russell,7,3,21,0,0,0,9,0,0
Rick Berns,6,1,6,0,0,0,6,0,0
Wilbert Montgomery,6,1,6,0,0,0,6,0,0
Rick Moser,6,1,6,0,0,0,6,0,0
Terry Robiskie,6,1,6,0,0,0,6,0,0
Brooks Williams,6,2,12,0,0,0,12,0,0
Jean Barrett,5,1,5,0,0,0,5,0,0
Randy Rich,5,2,10,0,0,0,6,0,0
Mosi Tatupu,5,3,15,0,0,0,12,0,0
Bo Matthews,4,1,4,0,0,0,4,0,0
Robin Cole,3,1,3,0,0,0,3,0,0
Charlie Smith,1,1,1,0,0,0,1,0,0
Joe Washington,1,1,1,0,0,0,1,0,0
Rich Caster,0,1,0,0,0,0,0,0,0
Tim Collier,0,1,0,0,0,0,0,0,0
Ron Egloff,0,1,0,0,0,0,0,0,0
Chris Garlich,0,1,0,0,0,0,0,0,0
Bill Gay,0,1,0,0,0,0,0,0,0
Earnest Gray,0,1,0,0,0,0,0,0,0
Bruce Herron,0,1,0,0,0,0,0,0,0
Derrick Jensen,0,1,0,0,0,0,0,0,0
Dan Lloyd,0,1,0,0,0,0,0,0,0
Matt Miller,0,1,0,0,0,0,0,0,0
Arnold Morgado,0,1,0,0,0,0,0,0,0
Pat Moriarty,0,1,0,0,0,0,0,0,0
Tom Newton,0,1,0,0,0,0,0,0,0
Cal Peterson,0,1,0,0,0,0,0,0,0
Robert Steele,0,1,0,0,0,0,0,0,0
Greg Stemrick,0,1,0,0,0,0,0,0,0
Scott Studwell,0,1,0,0,0,0,0,0,0
Stu Voigt,0,1,0,0,0,0,0,0,0
Curtis Weathers,0,1,0,0,0,0,0,0,0
Brenard Wilson,0,2,0,0,0,0,0,0,0
