Player,FF,FR,FR TD
Jo-Jo Townsell,0,0,0
Andre Townsend,0,1,1
Jack Trudeau,0,0,0
Manu Tuiasosopo,0,0,0
Mark Tuinei,0,0,0
Willie Tullis,0,0,0
Jeff Tupper,0,0,0
Jimmy Turner,0,0,0
Tom Turnure,0,0,0
Tim Tyrrell,0,0,0
Terry Unrein,0,0,0
Norwood Vann,0,3,0
Alan Veingrad,0,0,0
Clarence Verdin,0,0,0
Henry Waechter,0,0,0
Fulton Walker,0,0,0
Herschel Walker,0,0,0
Jackie Walker,0,0,0
Jeff Walker,0,0,0
Kevin Walker,0,0,0
Everson Walls,0,0,0
Danny Walters,0,0,0
Alvin Walton,0,0,0
Timmie Ware,0,0,0
Don Warren,0,0,0
John Washington,0,0,0
Lionel Washington,0,1,0
Mike Waters,0,0,0
Bobby Watkins,0,0,0
Frank Wattelet,0,1,0
Elbert Watts,0,0,0
Dave Waymer,0,0,0
Mike Weddington,0,0,0
Herb Welch,0,1,0
Ray Wersching,0,0,0
Ed West,0,0,0
Ken Whisenhunt,0,0,0
Randy White,0,2,0
Leon White,0,0,0
Danny White,0,0,0
Mike Wilcher,0,0,0
James Wilder,0,0,0
Reggie Wilkes,0,0,0
Gary Wilkins,0,0,0
Gerald Willhite,0,0,0
Dokie Williams,0,0,0
David Williams,0,0,0
Derwin Williams,0,0,0
Doug Williams,0,0,0
Scott Williams,0,0,0
Ed Williams,0,0,0
Eric Williams,0,1,0
Jimmy Williams,0,1,0
Joel Williams,0,0,0
John L. Williams,0,0,0
Keith Williams,0,0,0
Lee Williams,0,1,0
Lester Williams,0,0,0
Oliver Williams,0,0,0
Perry Williams,0,0,0
Reggie Williams,0,1,0
Carlton Williamson,0,1,0
Keith Willis,0,0,0
Mitch Willis,0,0,0
Brenard Wilson,0,2,0
Marc Wilson,0,0,0
Mike Wilson,0,0,0
Otis Wilson,0,3,0
Steve Wilson,0,0,0
Wayne Wilson,0,0,0
Sammy Winder,0,0,0
Kellen Winslow,0,0,0
Dennis Winston,0,1,0
Blaise Winter,0,0,0
Mike Wise,0,0,0
Ron Wolfley,0,0,0
George Wonsley,0,0,0
Nathan Wonsley,0,0,0
Dennis Woodberry,0,0,0
Rick Woods,0,0,0
Eric Wright,0,0,0
Louis Wright,0,1,0
Kevin Wyatt,0,0,0
George Yarno,0,0,0
Carl Zander,0,1,0
