Player,INT,INT TD,INT Yds,Lng
Joe Blahak,2,0,120,87
John Charles,2,0,74,39
Craig Clemons,2,0,30,30
Neal Craig,2,0,52,30
Chuck Crist,2,0,6,6
Mike Curtis,2,0,9,7
Ben Davis,2,0,33,20
Henry Davis,2,0,23,15
Clarence Duren,2,0,13,13
Clarence Ellis,2,0,90,48
Tim Foley,2,0,22,15
Charlie Ford,2,0,50,41
Jack Ham,2,0,30,27
Cliff Harris,2,0,9,5
Gerald Irons,2,0,19,10
Curtis Johnson,2,0,19,17
Ernie Kellermann,2,0,23,19
Rex Kern,2,0,22,22
Mike Kolen,2,0,54,29
Bill Laskey,2,0,3,3
Carl Lockhart,2,0,3,2
Tom MacLeod,2,0,8,8
Jim Marsalis,2,0,36,36
Al Matthews,2,1,58,58
Leroy Mitchell,2,1,43,40
Ray Oldham,2,0,10,7
John Outlaw,2,1,48,45
Lemar Parrish,2,0,10,10
Steve Preece,2,0,25,25
Kerry Reardon,2,0,17,17
Ken Reaves,2,0,20,11
Mel Renfro,2,1,65,35
Jack Reynolds,2,0,52,49
Ken Riley,2,0,2,5
Jeff Siemon,2,0,24,21
Walt Sumner,2,0,4,4
Skip Thomas,2,0,24,12
Earlie Thomas,2,0,25,25
Loren Toews,2,0,13,8
Jim Tolbert,2,0,34,26
Charlie Weaver,2,0,32,27
Mike Weger,2,0,20,12
Dwight White,2,0,10,8
Dave Wilcox,2,0,14,10
Steve Zabel,2,0,13,7
Ron Acks,1,0,11,11
Nate Allen,1,0,8,8
Mark Arneson,1,0,13,13
Al Atkinson,1,0,11,11
Ken Avery,1,0,15,15
Bob Babich,1,0,48,48
Coy Bacon,1,1,80,80
Larry Ball,1,0,2,2
Benny Barnes,1,0,1,1
Pete Barnes,1,0,0,0
Bobby Bell,1,0,24,24
Terry Brown,1,1,63,63
Buck Buchanan,1,0,17,17
Dick Butkus,1,0,0,0
Al Clark,1,0,5,5
Thom Darden,1,0,36,36
Chuck Detwiler,1,0,0,0
John Dockery,1,0,0,0
John Douglas,1,0,0,0
Speedy Duncan,1,0,6,6
John Ebersole,1,0,0,0
Allan Ellis,1,0,12,12
Dave Elmendorf,1,0,16,16
Chris Farasopoulos,1,0,1,1
Miller Farr,1,0,0,0
Joe Federspiel,1,0,1,1
Jim Files,1,0,22,22
Richmond Flowers,1,0,0,0
Fred Forsberg,1,0,7,7
John Garlington,1,0,10,10
Leon Garror,1,0,0,0
Carl Gersbach,1,0,9,9
Tony Greene,1,0,0,0
Charlie Greer,1,0,1,1
Windlan Hall,1,0,0,0
Chris Hanburger,1,0,45,45
Don Hansen,1,0,0,0
Larry Hefner,1,0,3,3
Wally Hilgenberg,1,0,6,6
Pat Holmes,1,0,17,17
Claude Humphrey,1,0,6,6
Bernard Jackson,1,0,0,0
Honor Jackson,1,0,0,0
Robert James,1,0,0,0
Mike Kaczmarek,1,0,2,2
Kelvin Korver,1,0,12,12
Rolland Lawrence,1,0,81,81
Jim Lynch,1,0,9,9
Ray May,1,0,1,1
Derland Moore,1,0,0,0
Billy Newsome,1,0,1,1
Frank Nunley,1,0,13,13
Burgess Owens,1,0,27,27
Joe Owens,1,0,3,3
Mel Phillips,1,0,13,13
Tony Plummer,1,0,39,39
Rick Redman,1,0,1,1
Henry Reed,1,0,36,36
Floyd Rice,1,0,8,8
Jamie Rivers,1,0,11,11
Mel Rogers,1,0,3,3
Tim Rossovich,1,0,9,9
Bryant Salter,1,0,20,20
Ron Smith,1,0,4,4
Jim Sniadecki,1,0,11,11
John Sodaski,1,0,0,0
Rob Spicer,1,0,12,12
Larry Stallings,1,0,0,0
Bob Stein,1,0,6,6
Henry Stuckey,1,0,4,4
Doug Swift,1,0,0,0
Steve Tannen,1,0,30,30
Jack Tatum,1,0,26,26
J.T. Thomas,1,0,10,10
Tom Toner,1,0,1,1
Pat Toomay,1,0,35,35
Ted Vactor,1,1,34,34
Skip Vanderbundt,1,0,7,7
Phil Villapiano,1,0,6,6
Rick Volk,1,0,0,0
Chuck Walker,1,0,0,0
Donnie Walker,1,0,22,22
Jimmy Warren,1,0,0,0
Mark Washington,1,0,0,0
Roger Wehrli,1,0,0,0
Dennis Wirgowski,1,0,0,0
Jim Youngblood,1,0,15,15
Ken Stone,0,0,31,31
