Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Dwight Smith,22.2,16,355,0,10,2,45,0,2
Tony Carter,22,2,44,0,2,0,24,0,0
Nate Jacquet,22,46,1012,0,24,3,53,0,2
Kareem Larrimore,22,1,22,0,1,0,22,0,0
Derrick Mason,22,34,748,1,15,2,101,0,2
Larry Parker,22,1,22,0,1,0,22,0,0
David Patten,22,2,44,0,2,0,24,0,0
Todd Washington,22,1,22,0,1,0,22,0,0
Brock Marion,21.8,17,371,0,9,1,55,0,1
Mike Cloud,21.8,8,174,0,5,0,33,0,0
Yo Murphy,21.8,8,174,0,5,0,29,0,0
Corey Harris,21.4,11,235,0,6,0,34,0,0
Dre' Bly,21.3,6,128,0,2,0,32,0,1
Curtis Keaton,21.2,42,891,0,18,3,64,0,0
Cedrick Wilson,21.2,6,127,0,4,0,34,0,0
Herbert Goodman,21,1,21,0,1,0,21,0,0
Jamel White,21,9,189,0,6,0,31,0,0
Nate Clements,20.9,30,628,0,16,0,37,0,1
Lenzie Jackson,20.8,6,125,0,4,0,25,0,0
Trung Canidate,20.8,36,748,0,23,1,40,0,1
Kerry Joseph,20.8,4,83,0,3,0,24,0,0
LaMont Jordan,20.7,3,62,0,2,0,23,0,0
Chad Morton,20.6,12,247,0,7,0,33,0,0
Leon Johnson,20.4,14,286,0,7,0,33,0,0
Larry Foster,20.2,9,182,0,3,0,36,0,0
James Thrash,20.2,5,101,0,2,0,34,0,0
Kevin Faulk,20.1,33,662,0,15,1,42,0,0
Richard Huntley,20,1,20,0,1,0,20,0,0
Andre King,19.9,14,279,0,8,0,27,0,0
Avion Black,19.9,25,498,0,13,0,29,0,0
Rudi Johnson,19.8,4,79,0,2,0,25,0,0
Marcel Shipp,19.7,6,118,0,4,0,26,0,0
Damon Gibson,19.6,26,511,0,11,0,35,0,0
Pat Johnson,19.5,2,39,0,1,0,23,0,1
Quentin McCord,19.5,2,39,0,1,0,23,0,0
Don Morgan,19.5,4,78,0,2,0,24,0,1
Eddie Berlin,19.5,13,253,0,6,0,32,0,0
James Williams,19.4,9,175,0,3,0,31,0,1
Jonathan Carter,19.4,8,155,0,4,0,31,0,0
Jason Belser,19.3,3,58,0,2,0,24,0,0
Chris Watson,19.2,5,96,0,2,0,30,0,1
Derrick Harris,19,1,19,0,0,0,19,0,0
Ron Dixon,19,34,645,0,17,1,43,0,2
Micah Ross,18.8,8,150,0,4,0,26,0,1
Mike Sellers,18.8,4,75,0,2,0,21,0,0
Allen Rossum,18.7,23,431,0,10,0,27,0,0
Terry Fair,18.7,10,187,0,5,0,32,0,0
Shawn Bryson,18.7,16,299,0,9,0,32,0,0
Jay Graham,18.7,3,56,0,1,0,20,0,0
Tony Driver,18.6,7,130,0,4,0,23,0,0
T.J. Houshmandzadeh,18.5,10,185,0,4,0,23,0,2
Rabih Abdullah,18.4,5,92,0,1,0,29,0,0
Aveion Cason,18.2,4,73,0,3,0,26,0,1
Harold Morrow,18.2,6,109,0,2,0,28,0,0
Will Blackwell,18,2,36,0,1,0,20,0,0
Olandis Gary,18,1,18,0,0,0,18,0,0
Ben Kelly,17.6,7,123,0,2,0,28,0,0
Justin McCareins,17.5,4,70,0,2,0,21,0,0
Karl Williams,17.5,2,35,0,1,0,22,0,1
Jason Dunn,17,2,34,0,0,0,18,0,0
Emmanuel McDaniel,17,1,17,0,0,0,17,0,0
Damon Washington,16.5,6,99,0,3,0,22,0,1
Jerry Azumah,16.2,4,65,0,1,0,23,0,0
Dameane Douglas,16,2,32,0,0,0,18,0,0
Robert Ferguson,16,2,32,0,0,0,16,0,0
J.J. Johnson,16,1,16,0,0,0,16,0,0
Jonas Lewis,16,2,32,0,0,0,19,0,0
Mack Strong,16,1,16,0,0,0,16,0,0
Omar Stoutmire,15.9,8,127,0,2,0,24,0,0
Rondell Mealey,15.8,4,63,0,1,0,24,0,0
Hank Poteat,15.6,16,250,0,3,0,30,0,0
Luther Broughton,15.3,3,46,0,1,0,26,0,0
Brandon Bennett,15,4,60,0,0,0,19,0,0
Tom Burke,15,1,15,0,0,0,15,0,0
Curtis Jackson,15,2,30,0,0,0,19,0,0
Ken-Yon Rambo,15,2,30,0,0,0,19,0,0
Antonio Freeman,14,2,28,0,1,0,24,0,0
Erron Kinney,14,1,14,0,0,0,14,0,0
Jake Moreland,14,1,14,0,0,0,14,0,0
Ki-Jana Carter,13.9,8,111,0,3,0,27,0,1
Tony Simmons,13.5,2,27,0,0,0,15,0,0
Heath Evans,13.3,3,40,0,1,0,20,0,0
Troy Brown,13,1,13,0,0,0,13,0,0
Jerome Pathon,13,1,13,0,0,0,13,0,0
Greg Spires,13,1,13,0,0,0,13,0,0
Bryan Johnson,12.8,4,51,0,0,0,18,0,0
Paul Smith,12.3,3,37,0,0,0,16,0,0
Deon Dyer,12,2,24,0,0,0,14,0,0
Monty Beisel,11.7,3,35,0,0,0,14,0,0
Brian Kozlowski,11.7,3,35,0,0,0,14,0,0
Drew Bennett,11,1,11,0,0,0,11,0,0
Orlando Bobo,11,1,11,0,0,0,11,0,1
Desmond Clark,11,1,11,0,0,0,11,0,0
Terrell Fletcher,11,1,11,0,0,0,11,0,0
Dennis McKinley,11,1,11,0,0,0,11,0,0
Dominic Raiola,11,1,11,0,0,0,11,0,0
Marcellus Rivers,11,1,11,0,0,0,11,0,0
Joe Walker,11,3,33,0,0,0,19,0,0
Shawn Worthen,11,1,11,0,0,0,11,0,0
Alge Crumpler,10.7,3,32,0,0,0,14,0,0
William Henderson,10.3,6,62,0,0,0,14,0,0
Tedy Bruschi,10,1,10,0,0,0,10,0,0
Leonardo Carson,10,1,10,0,0,0,10,0,0
Mike Green,10,2,20,0,0,0,12,0,0
Kevin Long,10,1,10,0,0,0,10,0,0
Cory Schlesinger,10,1,10,0,0,0,10,0,0
Chris Walsh,10,1,10,0,0,0,10,0,0
Jim Finn,9.7,3,29,0,0,0,13,0,0
Willie Whitehead,9.5,2,19,0,0,0,12,0,0
Steve Bush,9,1,9,0,0,0,9,0,0
Jim Flanigan,9,1,9,0,0,0,9,0,0
Mike Logan,9,1,9,0,0,0,9,0,0
Josh Whitman,9,1,9,0,0,0,9,0,0
Casey Crawford,8,1,8,0,0,0,8,0,0
Brad Hoover,8,1,8,0,0,0,8,0,0
Robert Newkirk,8,1,8,0,0,0,8,0,0
Paul Spicer,8,1,8,0,0,0,8,0,0
David Terrell,8,1,8,0,0,0,8,0,0
Chris Hetherington,7.8,4,31,0,0,0,12,0,0
Brock Gutierrez,7.5,2,15,0,0,0,8,0,0
Chukie Nwokorie,7.5,2,15,0,0,0,9,0,0
James Dearth,7,1,7,0,0,0,7,0,0
Demetric Evans,7,1,7,0,0,0,7,0,0
Joel Makovicka,7,1,7,0,0,0,7,0,0
Rob Meier,7,2,14,0,0,0,8,0,0
Kevin Dogins,6,1,6,0,0,0,6,0,0
Bobby Engram,6,1,6,0,0,0,6,0,0
Jerald Sowell,6,1,6,0,0,0,6,0,0
Derrius Thompson,5.7,3,17,0,0,0,17,0,0
Tom Ackerman,5.5,2,11,0,0,0,11,0,1
Dan Campbell,4,2,8,0,0,0,8,0,0
Johnnie Morton,4,1,4,0,0,0,4,0,0
Ryan Prince,4,1,4,0,0,0,4,0,0
Detron Smith,4,1,4,0,0,0,4,0,0
Samari Rolle,3,1,3,0,0,0,3,0,0
Travis Prentice,2,1,2,0,0,0,2,0,1
Bobby Shaw,2,1,2,0,0,0,2,0,0
Roberto Garza,1,1,1,0,0,0,1,0,0
Carl Powell,1,1,1,0,0,0,1,1,0
O.J. Santiago,0.5,2,1,0,0,0,5,1,0
Chris Akins,0,1,0,0,0,0,0,0,1
Adam Archuleta,0,1,0,0,0,0,0,0,1
Larry Atkins,0,1,0,0,0,0,0,0,0
James Boyd,0,1,0,0,0,0,0,0,0
Chad Cota,0,1,0,0,0,0,0,0,0
Christian Fauria,0,1,0,0,0,0,0,0,1
Jamie Henderson,0,1,0,0,0,0,0,0,0
Ed Perry,0,1,0,0,0,0,0,1,1
Steve White,0,1,0,0,0,0,0,1,1
