Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Jeff George,168,4,42,23,54.8,0,3,34.6,6,14.3,0,0,17,6,38
Tommy Maddox,154,17.1,9,7,77.8,1,1,116.2,4,44.4,4,2,57,1,4
A.J. Feeley,143,10.2,14,10,71.4,2,1,114,8,57.1,2,0,27,0,0
Matt Lytle,133,4.4,30,17,56.7,1,3,39.3,5,16.7,1,0,28,3,24
Kent Graham,131,6.9,19,13,68.4,2,0,122.9,9,47.4,0,0,16,2,16
Brock Huard,127,7.5,17,9,52.9,1,0,96.9,6,35.3,2,1,44,1,5
Kelly Holcomb,114,9.5,12,7,58.3,1,0,118.1,5,41.7,3,0,25,0,0
Chad Pennington,92,4.6,20,10,50,1,0,79.6,5,25,1,0,24,1,8
Jarious Jackson,73,6.1,12,7,58.3,0,0,76,5,41.7,0,0,19,1,6
David Patten,60,30,2,1,50,1,1,95.8,1,50,1,1,60,0,0
Mark Rypien,57,6.3,9,5,55.6,0,0,74.8,4,44.4,1,0,21,1,6
Koy Detmer,51,3.6,14,5,35.7,0,1,17.3,2,14.3,0,0,16,1,9
Az-Zahir Hakim,51,51,1,1,100,1,0,158.3,1,100,1,1,51,0,0
Ray Lucas,45,15,3,2,66.7,0,0,109.7,2,66.7,1,0,28,0,0
Todd Collins,40,10,4,3,75,0,0,106.2,1,25,1,0,26,0,0
Tony Gonzalez,40,40,1,1,100,0,0,118.8,1,100,1,1,40,0,0
Chris Mohr,40,20,2,2,100,0,0,118.8,1,50,1,1,42,0,0
Ken Dilger,39,39,1,1,100,1,0,158.3,1,100,1,0,39,0,0
Scott Mitchell,38,3.2,12,4,33.3,0,3,3.5,2,16.7,0,0,16,2,15
Akili Smith,37,4.6,8,5,62.5,0,0,73.4,3,37.5,0,0,14,1,3
Marty Booker,34,17,2,1,50,1,0,135.4,1,50,1,0,34,0,0
Dameyune Craig,34,4.2,8,4,50,0,0,61.5,2,25,0,0,18,2,15
Marques Tuiasosopo,34,8.5,4,3,75,0,0,100,1,25,0,0,15,0,0
Jerome Bettis,32,16,2,1,50,1,0,135.4,1,50,1,0,32,0,0
Kevin Lockett,31,31,1,1,100,1,0,158.3,1,100,1,0,31,0,0
Randy Moss,29,29,1,1,100,0,0,118.8,1,100,1,0,29,0,0
Brad Maynard,27,27,1,1,100,1,0,158.3,1,100,1,0,27,0,0
Kevin Faulk,23,23,1,1,100,0,0,118.8,1,100,1,0,23,0,0
Doug Johnson,23,4.6,5,3,60,1,0,110.8,3,60,0,0,14,2,13
Jamie Martin,22,7.3,3,3,100,0,0,97.2,2,66.7,0,0,10,2,7
Tim Rattay,21,10.5,2,2,100,0,0,110.4,1,50,1,0,20,0,0
Frank Wycheck,21,21,1,1,100,0,0,118.8,1,100,1,0,21,0,0
Leon Johnson,18,18,1,1,100,0,0,118.8,1,100,0,0,18,0,0
Curtis Martin,18,18,1,1,100,1,0,158.3,1,100,0,0,18,0,0
Deuce McAllister,12,6,2,1,50,1,0,108.3,1,50,0,0,12,0,0
Tom Tupa,9,9,1,1,100,0,0,104.2,1,100,0,0,9,0,0
Mark Royals,5,5,1,1,100,0,0,87.5,0,0,0,0,5,0,0
Mitch Berger,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jeff Blake,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Corey Dillon,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Marshall Faulk,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jeff Feagles,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Martin Gramatica,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mike Green,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Craig Hentrich,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Joe Horn,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Richard Huntley,0,0,1,0,0,0,0,39.6,0,0,0,0,0,1,0
John Jett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaMont Jordan,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
John Kasay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micah Knorr,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Eric Metcalf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Freddie Mitchell,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Brian Moorman,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Ricky Proehl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Riemersma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Sanders,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Billy Volek,0,0,3,0,0,0,0,39.6,0,0,0,0,0,0,0
Ken Walter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hines Ward,0,0,1,0,0,0,0,39.6,0,0,0,0,0,1,3
Lamont Warren,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Joey Galloway,-1,-1,1,1,100,0,0,79.2,0,0,0,0,-1,0,0
Kyle Richardson,-11,-11,1,1,100,0,0,79.2,0,0,0,0,-11,0,0
