Player,INT,INT TD,INT Yds,Lng
Dave Duerson,1,0,5,5
Mike Dumas,1,0,19,19
Dixon Edwards,1,1,36,36
Donnie Elder,1,0,0,0
Richard Fain,1,0,1,1
Cedric Figaro,1,0,9,9
James Francis,1,0,0,0
Donald Frank,1,1,71,71
Mike Gann,1,0,0,0
Kenneth Gant,1,0,0,0
Shaun Gayle,1,0,11,11
Nesby Glasgow,1,0,28,28
Mike Golic,1,0,13,13
Kurt Gouveia,1,0,22,22
David Grant,1,0,0,0
Jacob Green,1,0,-2,-2
Don Griffin,1,0,0,0
Larry Griffin,1,0,22,22
Chris Hale,1,0,0,0
Alonzo Hampton,1,0,12,12
Tracy Hayworth,1,0,0,0
Jeff Herrod,1,0,25,25
Cliff Hicks,1,0,0,0
Randy Hilliard,1,0,19,19
Cornell Holloway,1,0,4,4
Jerry Holmes,1,0,0,0
Ray Horton,1,1,65,65
Patrick Hunter,1,1,32,32
Alfred Jackson,1,0,0,0
Greg Jackson,1,0,3,3
Johnnie Jackson,1,0,11,11
D.J. Johnson,1,0,0,0
Mike Johnson,1,0,0,0
Tim Johnson,1,0,14,14
Vaughan Johnson,1,0,19,19
Gary Jones,1,0,0,0
James Jones,1,1,20,20
R.J. Kors,1,0,0,0
Le-Lo Lang,1,0,30,30
Carl Lee,1,0,0,0
Mark Lee,1,0,5,5
Shawn Lee,1,0,14,14
Darryll Lewis,1,1,33,33
David Little,1,0,5,5
Greg Lloyd,1,0,0,0
Howie Long,1,0,11,11
Todd Lyght,1,0,0,0
John Mangum,1,0,5,5
Chris Martin,1,0,0,0
Eugene Marve,1,0,1,1
Clay Matthews,1,0,35,35
Alvoid Mays,1,0,0,0
Mike Merriweather,1,1,22,22
Alonzo Mitz,1,0,8,8
Jim Morrissey,1,0,5,5
Anthony Newman,1,0,58,58
Vince Newsome,1,0,31,31
Cliff Odom,1,0,0,0
Craig Patterson,1,0,0,0
Stan Petry,1,0,4,4
Rufus Porter,1,0,0,0
Mitchell Price,1,0,0,0
Scott Radecic,1,0,26,26
Mike Reichenbach,1,0,2,2
Randy Robbins,1,0,35,35
Bill Romanowski,1,0,7,7
Kevin Ross,1,0,0,0
Anthony Shelton,1,0,19,19
Al Smith,1,0,16,16
Scott Stephen,1,0,23,23
Fred Stokes,1,0,0,0
Pat Swilling,1,1,39,39
Pat Terrell,1,0,4,4
Bennie Thompson,1,0,14,14
Andre Tippett,1,0,10,10
Ken Tippins,1,0,35,35
Greg Townsend,1,0,31,31
Esera Tuaolo,1,0,23,23
Jessie Tuggle,1,0,21,21
Brian Washington,1,0,0,0
Charles Washington,1,0,34,34
Andre Waters,1,0,0,0
Adrian White,1,0,30,30
Reggie White,1,0,0,0
Sheldon White,1,1,18,18
David Whitmore,1,0,5,5
James Williams,1,0,0,0
Jarvis Williams,1,0,0,0
Robert Williams,1,0,24,24
Lonnie Young,1,0,15,15
Mike Zordich,1,0,27,27
Keith Taylor,0,0,-2,-2
