Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Nick Bell,307,78,3,0,0,15,20,25.6,1
Freeman McNeil,300,51,2,3,1,58,17,33.3,1
Sammie Smith,297,83,1,0,0,18,19,22.9,3
Joe Morris,289,93,2,0,0,15,19,20.4,2
Marcus Allen,287,63,2,2,0,26,16,25.4,1
Lewis Tillman,287,65,1,0,0,17,14,21.5,2
Heath Sherman,279,106,0,0,0,12,14,13.2,3
Jeff Hostetler,273,42,2,4,1,47,17,40.5,2
Derrick Fenner,267,91,4,0,0,15,20,22,1
Steve Smith,265,62,1,0,0,19,19,30.6,3
Gary Anderson,263,72,1,1,1,64,16,22.2,1
Warren Williams,262,57,4,1,0,21,17,29.8,2
Craig Heyward,260,76,4,0,0,15,20,26.3,0
John Elway,255,55,6,0,0,17,24,43.6,3
Dalton Hilliard,252,79,4,1,1,65,12,15.2,3
Gerald Riggs,248,78,11,4,0,32,26,33.3,1
Cleveland Gary,245,68,1,0,0,14,14,20.6,1
Harry Sydney,245,57,5,2,0,32,17,29.8,3
Vince Workman,237,71,7,2,0,30,29,40.8,1
Rich Gannon,236,43,2,1,1,42,12,27.9,0
Chris Miller,229,32,0,2,0,20,12,37.5,3
Mark Green,217,61,3,0,0,18,13,21.3,2
Steve Sewell,211,50,2,1,0,26,13,26,0
Darrin Nelson,210,28,2,3,0,29,11,39.3,0
Tom Rathman,183,63,6,0,0,16,23,36.5,2
Marcus Dupree,179,49,1,1,0,24,7,14.3,1
Jeff Kemp,179,38,0,0,0,18,11,29,3
Robert Wilson,179,42,0,1,0,20,9,21.4,2
John Stephens,163,63,2,0,0,13,12,19,0
Leroy Hoard,154,37,2,1,1,52,9,24.3,1
James Jones,154,45,3,1,0,22,13,28.9,1
Dave Meggett,153,29,1,2,0,30,7,24.1,2
Craig Taylor,153,33,2,1,0,34,8,24.2,1
Buford Jordan,150,47,2,1,0,25,12,25.5,1
Carwell Gardner,146,42,4,0,0,18,14,33.3,4
Jon Vaughn,146,31,2,1,0,23,8,25.8,1
Tim Manoa,144,27,1,1,1,44,7,25.9,1
Ottis Anderson,141,53,1,0,0,9,12,22.6,0
Andre Reed,136,12,0,1,1,46,5,41.7,1
Pat Chaffey,127,29,1,1,0,27,6,20.7,1
Keith Jones,126,35,0,0,0,14,9,25.7,0
Rodney Peete,125,25,2,1,0,26,10,40,2
Thomas Sanders,122,54,1,0,0,16,8,14.8,1
Alfred Anderson,118,26,1,0,0,19,10,38.5,0
Anthony Carter,117,13,1,1,0,32,6,46.2,0
Tim Worley,117,22,0,0,0,16,4,18.2,1
Chris Chandler,111,26,0,0,0,12,7,26.9,3
Napoleon McCallum,110,31,1,0,0,9,6,19.4,1
Maurice Carthon,109,32,0,0,0,10,9,28.1,1
Don Majkowski,108,25,2,0,0,15,9,36,4
Eric Metcalf,107,30,0,0,0,15,3,10,0
Vinny Testaverde,101,32,0,0,0,19,2,6.2,2
Allen Rice,100,30,0,1,0,21,5,16.7,2
Rick Fenney,99,23,0,0,0,17,6,26.1,0
Tom Tupa,97,28,1,0,0,17,7,25,0
Ickey Woods,97,36,4,0,0,12,12,33.3,1
Anthony Johnson,94,22,0,0,0,15,4,18.2,1
Mike Tomczak,93,17,1,1,1,48,2,11.8,2
Hugh Millen,92,31,1,0,0,14,8,25.8,3
Mike Dingle,91,21,0,1,0,21,4,19,0
Gary Brown,85,8,1,1,0,39,3,37.5,0
Neil O'Donnell,82,18,1,1,0,22,8,44.4,2
Ricky Blake,80,15,1,1,0,30,4,26.7,0
Jay Schroeder,76,28,0,0,0,15,8,28.6,2
Bernie Kosar,74,26,0,0,0,14,5,19.2,5
James Rouse,74,27,0,0,0,10,5,18.5,0
Derek Loville,69,22,0,1,0,22,2,9.1,0
Warren Moon,68,33,2,0,0,12,10,30.3,7
Boomer Esiason,66,24,0,0,0,16,8,33.3,3
Donald Hollas,66,12,0,1,0,27,5,41.7,1
Buford McGee,65,19,0,0,0,9,7,36.8,1
Ken O'Brien,60,23,0,0,0,13,6,26.1,2
Leroy Thompson,60,20,0,0,0,14,2,10,1
Dave Krieg,59,13,0,1,0,24,3,23.1,1
Don Overton,59,14,0,0,0,9,3,21.4,1
Aaron Craver,58,20,1,0,0,7,4,20,0
Dennis Gentry,58,9,0,0,0,17,2,22.2,1
Bobby Hebert,56,18,0,0,0,16,3,16.7,2
Cedric Jackson,55,17,0,0,0,10,3,17.6,1
Jim McMahon,55,22,1,0,0,12,7,31.8,1
Daryl Johnston,54,17,0,0,0,10,6,35.3,0
Ivy Joe Hunter,53,18,0,0,0,9,5,27.8,0
Todd McNair,51,10,0,0,0,11,2,20,0
Marvin Allen,50,13,0,0,0,11,4,30.8,0
D.J. Dozier,48,9,0,1,0,29,3,33.3,0
Ricky Sanders,47,7,1,0,0,17,2,28.6,0
Steve Bono,46,17,0,0,0,18,4,23.5,3
Blair Kiel,46,4,0,1,0,26,2,50,0
Jim Kelly,45,20,1,0,0,12,5,25,1
Bob Perryman,45,21,0,0,0,6,6,28.6,1
Larry Centers,44,14,0,0,0,8,1,7.1,0
Jim Everett,44,27,0,0,0,10,3,11.1,7
Vernon Turner,44,7,0,0,0,11,3,42.9,0
Johnny Bailey,43,15,1,0,0,11,2,13.3,0
Jim Arnold,42,2,0,2,0,21,2,100,0
Phil Simms,42,9,1,0,0,19,3,33.3,3
Spencer Tillman,40,13,0,0,0,8,2,15.4,1
Jeff George,36,16,0,0,0,13,4,25,0
Darren Lewis,36,15,0,0,0,9,2,13.3,0
Bobby Humphrey,33,11,0,0,0,7,2,18.2,0
Wade Wilson,33,13,0,0,0,15,2,15.4,1
Dan Marino,32,27,1,0,0,11,4,14.8,2
Ernest Givins,30,4,0,1,0,23,2,50,0
Scott Secules,30,4,1,0,0,12,3,75,0
Robert Drummond,27,12,2,0,0,7,3,25,1
Shawn Jefferson,27,1,0,1,0,27,1,100,0
Tracy Johnson,26,8,0,0,0,6,3,37.5,0
Erik Kramer,26,35,1,0,0,12,4,11.4,4
Jeff Carlson,25,5,0,0,0,11,0,0,0
Tony Paige,25,10,0,0,0,6,4,40,0
Ernie Jones,24,5,0,0,0,9,0,0,0
Stan Gelbaugh,23,9,0,0,0,13,2,22.2,2
Troy Taylor,23,7,0,0,0,13,0,0,0
Eric Ball,21,10,1,0,0,10,2,20,0
Alonzo Highsmith,21,5,0,0,0,10,0,0,0
Ricky Proehl,21,3,0,0,0,17,1,33.3,0
Marcus Wilson,21,6,0,0,0,8,1,16.7,0
Tommie Agee,20,9,1,0,0,8,1,11.1,0
Vince Evans,20,8,0,0,0,11,1,12.5,0
Bob Gagliano,19,3,0,0,0,16,1,33.3,1
Terance Mathis,19,1,0,0,0,19,1,100,0
Art Monk,19,9,0,0,0,14,1,11.1,0
Louie Aguiar,18,1,0,0,0,18,0,0,0
John Friesz,18,10,0,0,0,11,3,30,4
Kenny Jackson,18,1,0,0,0,18,1,100,0
Mark Jackson,18,2,0,1,0,21,1,50,0
Anthony Morgan,18,3,0,0,0,13,1,33.3,0
Eric Bieniemy,17,3,0,0,0,15,1,33.3,0
Brian Blades,17,2,0,0,0,11,1,50,0
Bubby Brister,17,11,0,0,0,8,0,0,0
Al Edwards,17,1,0,0,0,17,1,100,0
Tim Brown,16,5,0,0,0,9,2,40,0
Shannon Sharpe,15,1,0,0,0,15,1,100,0
Todd Marinovich,14,3,0,0,0,11,2,66.7,0
Brian Mitchell,14,3,0,0,0,8,1,33.3,0
Lee Rouson,14,3,0,0,0,9,0,0,0
Quinn Early,13,3,0,0,0,6,0,0,0
James Saxon,13,6,0,0,0,8,1,16.7,1
Chris Warren,13,11,0,0,0,7,0,0,0
Ron Brown,11,2,0,0,0,11,1,50,0
Irving Fryar,11,2,0,0,0,9,0,0,0
Mel Gray,11,2,0,0,0,6,0,0,0
Gary Kubiak,11,3,0,0,0,12,1,33.3,1
Bruce Perkins,11,4,0,0,0,4,0,0,0
Nate Lewis,10,3,0,0,0,9,1,33.3,0
Brett Perriman,10,4,0,0,0,6,0,0,0
Chris Samuels,10,2,0,0,0,6,0,0,0
Lawrence Dawsey,9,1,1,0,0,9,1,100,0
Mike Horan,9,2,0,0,0,9,1,50,0
Ernie Thompson,9,2,0,0,0,9,0,0,0
Erik Wilhelm,9,1,0,0,0,9,0,0,1
Eddie Brown,8,1,0,0,0,8,1,100,0
Terrence Flagler,7,1,0,0,0,7,0,0,0
Bobby Morse,7,3,0,0,0,8,1,33.3,0
Troy Stradford,7,1,0,0,0,7,0,0,0
Frank Reich,6,13,0,0,0,8,0,0,0
Mark Rypien,6,15,1,0,0,11,2,13.3,4
Billy Joe Tolliver,6,9,0,0,0,7,0,0,2
Andre Ware,6,4,0,0,0,10,0,0,1
Peter Tom Willis,6,2,0,0,0,8,1,50,0
Troy Aikman,5,16,1,0,0,9,1,6.2,1
Craig Kupp,5,1,0,0,0,5,1,100,0
Marc Logan,5,4,0,0,0,2,0,0,0
Reggie Rivers,5,2,0,0,0,3,0,0,0
A.B. Brown,4,3,1,0,0,2,1,33.3,0
Curvin Richards,4,2,0,0,0,3,0,0,0
Sterling Sharpe,4,4,0,0,0,12,1,25,1
Clarence Verdin,4,1,0,0,0,4,0,0,0
George Adams,3,2,0,0,0,2,1,50,0
Steve Hendrickson,3,1,1,0,0,3,1,100,0
Charles Wilson,3,3,0,0,0,5,0,0,0
Brad Goebel,2,1,0,0,0,2,0,0,0
Jerry Rice,2,1,0,0,0,2,0,0,0
Dwight Stone,2,1,0,0,0,2,0,0,0
Jackie Harris,1,1,0,0,0,1,0,0,0
Drew Hill,1,1,0,0,0,1,0,0,0
Fred Barnett,0,1,0,0,0,0,0,0,0
Tommy Barnhardt,0,1,0,0,0,0,0,0,0
Jarrod Bunch,0,1,0,0,0,0,0,0,0
Gene Chilton,0,1,0,0,0,0,0,0,0
Gary Clark,0,1,0,0,0,0,0,0,0
Hal Garner,0,0,0,0,0,0,0,0,0
Tom Hodson,0,4,0,0,0,1,0,0,0
Paul McJulien,0,1,0,0,0,0,0,0,1
Steve Walsh,0,8,0,0,0,3,0,0,2
Jeff Feagles,-1,3,0,0,0,11,1,33.3,1
Mark Herrmann,-1,1,0,0,0,-1,0,0,0
Browning Nagle,-1,1,0,0,0,-1,0,0,0
Todd Philcox,-1,1,0,0,0,-1,0,0,0
Mark Vlasic,-1,1,0,0,0,-1,0,0,0
Alexander Wright,-1,2,0,0,0,3,0,0,0
Chris Burkett,-2,1,0,0,0,-2,0,0,0
Lee Johnson,-2,1,0,0,0,-2,0,0,1
Pat Ryan,-2,1,0,0,0,-2,0,0,0
Cody Carlson,-3,4,0,0,0,0,0,0,1
Brian Hansen,-3,2,0,0,0,0,0,0,0
Michael Timpson,-4,1,0,0,0,-4,0,0,0
Ben Coates,-6,1,0,0,0,-6,0,0,0
Darvell Huffman,-8,1,0,0,0,-8,0,0,0
Andre Rison,-9,1,0,0,0,-9,0,0,0
Joe Prokop,-10,1,0,0,0,-10,0,0,1
Dan Stryzinski,-11,4,0,0,0,0,0,0,1
Jeff Rutledge,-13,8,0,0,0,-1,0,0,0
Rohn Stark,-13,1,0,0,0,-13,0,0,1
Steve Beuerlein,-14,7,0,0,0,-1,0,0,0
Steve DeBerg,-15,21,0,0,0,0,0,0,3
