Player,INT,INT TD,INT Yds,Lng
Tyronne Drakeford,1,0,11,11
Dixon Edwards,1,0,18,18
Donnie Edwards,1,0,22,22
Ray Farmer,1,0,0,0
D'Marco Farr,1,0,5,5
Jason Fisk,1,0,0,0
James Fuller,1,0,4,4
Randy Fuller,1,0,0,0
Dana Hall,1,0,20,20
Conrad Hamilton,1,0,29,29
Dwayne Harper,1,0,0,0
Corey Harris,1,0,25,25
Ken Harvey,1,0,2,2
Jeff Herrod,1,1,68,68
Sean Hill,1,0,0,0
Randy Hilliard,1,0,27,27
Dwight Hollier,1,0,11,11
Lamont Hollinquest,1,0,2,2
Steve Israel,1,0,3,3
Raymond Jackson,1,0,0,0
Greg Jeffries,1,0,0,0
Carlos Jenkins,1,0,-3,-3
Ted Johnson,1,0,0,0
Robert Jones,1,0,0,0
Roger Jones,1,0,30,30
Seth Joyner,1,0,10,10
Marlon Kerner,1,0,6,6
Carl Kidd,1,0,1,1
Shawn King,1,0,1,1
Carnell Lake,1,1,47,47
Jevon Langford,1,0,0,0
Kwamie Lassiter,1,0,20,20
Shawn Lee,1,0,-1,-1
Ray Lewis,1,0,0,0
Jeremy Lincoln,1,0,3,3
Steve Lofton,1,0,42,42
Van Malone,1,0,5,5
Brett Maxie,1,0,35,35
Martin Mayhew,1,0,5,5
Gerald McBurrows,1,0,3,3
Willie McGinest,1,1,46,46
Sam Mills,1,0,10,10
Charles Mincy,1,0,26,26
Barry Minter,1,0,5,5
John Mobley,1,0,8,8
Stevon Moore,1,0,10,10
Darryl Morrison,1,0,4,4
Steve Morrison,1,0,20,20
Winston Moss,1,0,1,1
Jerry Olsavsky,1,0,5,5
Marlo Perry,1,0,6,6
Damon Pieri,1,0,0,0
Tyrone Poole,1,0,35,35
Mike Prior,1,0,7,7
Terry Ray,1,0,43,43
Corey Raymond,1,1,24,24
Rafael Robinson,1,0,2,2
Dwayne Sabb,1,0,0,0
Tracy Simien,1,0,2,2
Wayne Simmons,1,0,0,0
Chris Slade,1,0,2,2
Chuck Smith,1,0,21,21
Thomas Smith,1,0,0,0
Chris Spielman,1,0,14,14
Marc Spindler,1,0,-1,-1
Tony Stargell,1,0,9,9
Rod Stephens,1,0,0,0
Ryan Stewart,1,0,14,14
Fred Strickland,1,0,0,0
Dana Stubblefield,1,0,15,15
Darryl Talley,1,0,10,10
James Trapp,1,0,23,23
Winfred Tubbs,1,0,11,11
Darnell Walker,1,0,0,0
Marquis Walker,1,0,0,0
Mickey Washington,1,0,1,1
Damon Watts,1,0,21,21
Reggie White,1,0,46,46
Dan Wilkinson,1,0,7,7
Willie Williams,1,0,1,1
James Willis,1,0,14,14
Terry Wooden,1,0,13,13
Tito Wooten,1,0,35,35
Toby Wright,1,1,19,19
Glen Young,1,0,-1,-1
Lonnie Young,1,0,0,0
Carlton Gray,0,0,3,3
