Player,FF,FR,FR TD
Kelvin Pritchett,0,2,0
Ricky Proehl,0,0,0
Alfred Pupunu,0,0,0
Thomas Randolph,0,1,0
Eric Ravotti,0,1,0
Terry Ray,0,0,0
Israel Raybon,0,0,0
Andre Reed,0,0,0
Michael Reed,0,0,0
Jake Reed,0,0,0
Carl Reeves,0,0,0
Frank Reich,0,0,0
Ricky Reynolds,0,0,0
Jerry Rice,0,0,0
Ron Rice,0,0,0
David Richards,0,0,0
Tony Richardson,0,0,0
Louis Riddick,0,0,0
Andre Rison,0,0,0
Reggie Rivers,0,0,0
Ron Rivers,0,0,0
Willie Roaf,0,0,0
Michael Roan,0,0,0
Austin Robbins,0,0,0
Marcus Robertson,0,1,0
Eddie Robinson,0,1,0
Eugene Robinson,0,0,0
Rafael Robinson,0,1,0
Greg Robinson,0,0,0
Jeff Robinson,0,0,0
Mike Robinson,0,0,0
Brian Roche,0,0,0
Mark Rodenhauser,0,0,0
Sam Rogers,0,2,0
Tracy Rogers,0,0,0
Bill Romanowski,0,3,0
Jermaine Ross,0,1,0
Mark Royals,0,0,0
Orpheus Roye,0,0,0
Todd Rucci,0,0,0
Tim Ruddy,0,0,0
Coleman Rudolph,0,0,0
Leonard Russell,0,0,0
Dwayne Sabb,0,0,0
Pio Sagapolutele,0,0,0
Dan Saleaumua,0,0,0
Sean Salisbury,0,0,0
Michael Samson,0,0,0
Barry Sanders,0,0,0
Chris Sanders,0,0,0
Frank Sanders,0,0,0
Patrick Sapp,0,0,0
Todd Sauerbrun,0,0,0
Mark Schlereth,0,0,0
Kurt Schulz,0,0,0
Jim Schwantz,0,0,0
Bryan Schwartz,0,0,0
Darnay Scott,0,0,0
Todd Scott,0,1,0
Kirk Scrafford,0,0,0
Tracy Scroggins,0,1,0
Dexter Seigler,0,0,0
Rob Selby,0,0,0
Tony Semple,0,0,0
Sam Shade,0,0,0
Shannon Sharpe,0,0,0
Kenny Shedd,0,0,0
Elbert Shelley,0,1,0
Mike Sherrard,0,0,0
Will Shields,0,0,0
Ricky Siglar,0,0,0
Tracy Simien,0,1,0
Ed Simmons,0,0,0
Chris Singleton,0,0,0
Nate Singleton,0,0,0
Tony Siragusa,0,1,0
David Sloan,0,0,0
Scott Slutzker,0,0,0
Torrance Small,0,0,0
Eric Smedley,0,0,0
Al Smith,0,0,0
Artie Smith,0,1,0
Ben Smith,0,0,0
Brady Smith,0,0,0
Cedric Smith,0,0,0
Chuck Smith,0,1,0
Darrin Smith,0,0,0
Detron Smith,0,0,0
Emmitt Smith,0,0,0
Frankie Smith,0,0,0
Herman Smith,0,0,0
Irv Smith,0,0,0
Jimmy Smith,0,0,0
Kevin Smith,0,0,0
Lamar Smith,0,0,0
Lance Smith,0,0,0
Otis Smith,0,0,0
Rod Smith,0,0,0
Thomas Smith,0,0,0
Vinson Smith,0,2,0
Freddie Solomon,0,0,0
Jimmy Spencer,0,1,1
Marc Spindler,0,1,0
Brian Stablein,0,0,0
Brenden Stai,0,0,0
Robert Staten,0,0,0
Joel Steed,0,1,0
Darnell Stephens,0,0,0
Mark Stepnoski,0,0,0
Matt Stevens,0,1,0
James Stewart,0,0,0
Kordell Stewart,0,0,0
Michael Stewart,0,0,0
Rayna Stewart,0,0,0
Ryan Stewart,0,0,0
Bryan Still,0,0,0
Mark Stock,0,0,0
Dwight Stone,0,0,0
Matt Stover,0,0,0
Pete Stoyanovich,0,0,0
Mack Strong,0,1,0
William Strong,0,0,0
Darren Studstill,0,0,0
Lorenzo Styles,0,0,0
Chris Sullivan,0,0,0
Eddie Sutter,0,1,0
Eric Sutton,0,0,0
Eric Swann,0,3,0
David Szott,0,0,0
Darryl Talley,0,0,0
Maa Tanuvasa,0,1,0
Steve Tasker,0,0,0
Willy Tate,0,0,0
Aaron Taylor,0,0,0
Keith Taylor,0,0,0
Bobby Taylor,0,1,0
George Teague,0,0,0
Pat Terrell,0,0,0
Ryan Terry,0,0,0
Fred Thomas,0,0,0
Hollis Thomas,0,0,0
Johnny Thomas,0,0,0
J.T. Thomas,0,0,0
Lamar Thomas,0,0,0
Mark Thomas,0,1,0
Robb Thomas,0,0,0
William Thomas,0,1,1
Jeff Thomason,0,0,0
Bennie Thompson,0,0,0
Leroy Thompson,0,0,0
Adam Timmerman,0,0,0
Michael Timpson,0,0,0
Tim Tindale,0,0,0
Robbie Tobeck,0,0,0
Mike Tomczak,0,0,0
Reggie Tongue,0,0,0
Amani Toomer,0,0,0
Steve Tovar,0,0,0
James Trapp,0,0,0
Greg Truitt,0,0,0
Olanda Truitt,0,0,0
Esera Tuaolo,0,0,0
Tom Tumulty,0,0,0
Tom Tupa,0,0,0
Renaldo Turnbull,0,1,0
Scott Turner,0,1,1
Kevin Turner,0,0,0
Rick Tuten,0,0,0
Mike Ulufale,0,0,0
Morris Unutoa,0,0,0
Eric Unverzagt,0,0,0
Iheanyi Uwaezuoke,0,0,0
Alex Van Dyke,0,0,0
Sean Vanhorse,0,0,0
Tommy Vardell,0,0,0
Kipp Vickers,0,0,0
Danny Villa,0,0,0
Adam Vinatieri,0,0,0
Kimo von Oelhoffen,0,0,0
Kerwin Waldroup,0,0,0
Adam Walker,0,0,0
Brian Walker,0,0,0
Herschel Walker,0,0,0
Marquis Walker,0,0,0
Robert Walker,0,0,0
Wesley Walls,0,0,0
Chris Walsh,0,0,0
Derek Ware,0,0,0
Lamont Warren,0,0,0
Brian Washington,0,1,0
Dewayne Washington,0,0,0
Lionel Washington,0,0,0
Mickey Washington,0,0,0
Ted Washington,0,0,0
Ricky Watters,0,0,0
Damon Watts,0,0,0
Charles Way,0,3,0
Richmond Webb,0,0,0
Dean Wells,0,2,0
Mike Wells,0,1,1
Michael Westbrook,0,0,0
Leonard Wheeler,0,0,0
Mark Wheeler,0,1,0
Larry Whigham,0,1,0
Alberto White,0,0,0
Steve White,0,0,0
William White,0,0,0
Ricky Whittle,0,0,0
Dave Widell,0,0,0
Doug Widell,0,0,0
Zach Wiegert,0,0,0
Barry Wilburn,0,0,0
Gabe Wilkins,0,0,0
Jeff Wilkins,0,0,0
Dan Wilkinson,0,1,0
Aeneas Williams,0,1,0
Brent Williams,0,0,0
Brian Williams,0,3,0
Dan Williams,0,1,0
Darryl Williams,0,1,0
David Williams,0,0,0
Gene Williams,0,0,0
James Williams,0,0,0
Karl Williams,0,0,0
Kevin R. Williams,0,0,0
Mark Williams,0,0,0
Moe Williams,0,0,0
Ronnie Williams,0,1,0
Sherman Williams,0,0,0
Tyrone Williams,0,1,0
Klaus Wilmsmeyer,0,0,0
Robert Wilson,0,0,0
Sheddrick Wilson,0,0,0
Steve Wisniewski,0,0,0
Derrick Witherspoon,0,0,0
Jon Witman,0,0,0
Dave Wohlabaugh,0,0,0
Lee Woodall,0,0,0
Marc Woodard,0,0,0
Shawn Wooden,0,1,0
Terry Wooden,0,2,0
Richard Woodley,0,0,0
Jerome Woods,0,0,0
Tony Woods,0,0,0
Rod Woodson,0,2,1
Donnell Woolford,0,0,0
Vince Workman,0,0,0
Sylvester Wright,0,0,0
Frank Wycheck,0,0,0
Phil Yeboah-Kodie,0,0,0
Glen Young,0,1,0
Steve Young,0,0,0
Lonnie Young,0,0,0
Robert Young,0,0,0
Mike Zandofsky,0,0,0
Jeff Zgonina,0,1,0
Eric Zomalt,0,0,0
Mike Zordich,0,0,0
