Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Brad Johnson,139,35,0,1,0,28,13,37.1,1
Vinny Testaverde,138,34,0,0,0,16,12,35.3,5
Randall Cunningham,127,19,0,3,0,28,5,26.3,1
Derek Loville,124,25,1,0,0,17,6,24,0
Tommy Vardell,122,32,6,1,1,41,15,46.9,1
Tim Hall,120,23,0,0,0,15,8,34.8,0
William Henderson,113,31,0,0,0,15,11,35.5,0
Rashaan Salaam,112,31,0,0,0,17,4,12.9,2
Rich Gannon,109,33,2,0,0,13,8,24.2,1
Brian Mitchell,107,23,1,1,0,26,4,17.4,1
Darick Holmes,106,22,2,0,0,19,11,50,0
Amp Lee,104,28,0,0,0,14,3,10.7,0
Derrick Cullors,101,22,0,1,0,24,4,18.2,0
Larry Bowie,100,28,2,0,0,18,8,28.6,1
Trent Dilfer,99,33,1,0,0,17,8,24.2,5
Eric Bieniemy,97,21,1,1,0,20,3,14.3,1
Kenny Bynum,97,30,0,0,0,19,4,13.3,0
Errict Rhett,96,31,3,1,0,21,7,22.6,0
Kevin Turner,96,18,0,1,0,29,6,33.3,0
Erric Pegram,95,28,2,0,0,18,5,17.9,0
Chuck Levy,90,16,0,1,0,24,4,25,0
Reidel Anthony,84,5,0,2,0,26,4,80,0
Craig Heyward,84,34,1,0,0,8,5,14.7,1
Erik Kramer,83,27,2,1,0,31,13,48.2,5
Scott Mitchell,83,37,1,0,0,13,13,35.1,7
Rodney Hampton,81,23,1,1,0,22,5,21.7,0
LeShon Johnson,81,23,0,0,0,11,3,13,0
Lamont Warren,80,28,2,0,0,11,7,25,0
Troy Aikman,79,25,0,0,0,13,7,28,1
Harold Green,78,36,1,1,0,22,7,19.4,0
Bobby Hoying,78,16,0,1,0,30,2,12.5,0
Rick Mirer,78,20,1,1,0,20,5,25,2
Todd Collins,77,30,0,0,0,11,3,10,2
Marrio Grier,75,33,1,0,0,12,4,12.1,0
Joey Galloway,72,9,0,1,1,44,2,22.2,0
Aaron Craver,71,20,0,1,0,22,2,10,0
Richie Anderson,70,21,0,0,0,19,4,19,1
Harvey Williams,70,18,3,0,0,13,6,33.3,0
Clif Groce,66,10,0,1,0,29,4,40,0
Kerry Collins,65,26,1,1,0,21,6,23.1,3
Gus Frerotte,65,25,2,1,0,26,8,32,4
Dave Meggett,60,20,1,0,0,10,3,15,0
Eric Moulds,59,4,0,2,0,29,2,50,0
Bernie Parmalee,59,18,0,0,0,12,5,27.8,1
Moe Williams,59,22,1,0,0,8,5,22.7,0
Tony Carter,56,9,0,0,0,16,3,33.3,0
Drew Bledsoe,55,28,0,0,0,8,10,35.7,2
Ray Lucas,55,6,0,0,0,17,5,83.3,0
Tamarick Vanover,50,5,0,0,0,17,4,80,0
Ty Detmer,46,14,1,0,0,14,4,28.6,2
Jeff George,44,17,0,0,0,12,3,17.6,2
Billy Joe Hobert,43,14,0,0,0,15,3,21.4,1
Charlie Jones,42,4,0,0,0,17,2,50,0
Fred McAfee,41,13,0,0,0,9,1,7.7,1
Warren Moon,40,17,1,0,0,17,3,17.6,2
Heath Shuler,38,22,1,0,0,8,3,13.6,4
Rodney Peete,37,8,0,0,0,16,5,62.5,1
Ronnie Harmon,36,10,0,0,0,14,3,30,0
Neil O'Donnell,36,32,1,0,0,19,8,25,1
David Palmer,36,11,1,0,0,10,3,27.3,1
Andre Hastings,35,4,0,1,0,27,2,50,0
Jermaine Lewis,35,3,0,1,0,24,1,33.3,0
Terance Mathis,35,3,0,0,0,16,3,100,0
Jerald Sowell,35,7,0,0,0,10,3,42.9,0
Howard Griffith,34,9,0,0,0,9,2,22.2,0
Rob Johnson,34,10,1,1,0,25,1,10,0
Johnnie Morton,33,3,0,1,0,20,1,33.3,0
Alex Van Pelt,33,11,1,0,0,9,2,18.2,2
Steve Beuerlein,32,4,0,1,0,20,3,75,0
Keith Crawford,32,2,0,1,0,23,1,50,0
Raghib Ismail,32,4,0,0,0,18,2,50,0
Brian Milne,32,13,2,0,0,5,3,23.1,0
Doug Nussmeier,30,8,0,0,0,15,4,50,1
David Thompson,30,16,1,0,0,9,2,12.5,1
Dave Brown,29,17,1,0,0,7,2,11.8,0
Duce Staley,29,7,0,0,0,12,2,28.6,0
Craig Whelihan,29,13,0,0,0,7,3,23.1,2
Jeff Hostetler,28,14,0,0,0,11,2,14.3,1
Lorenzo Neal,28,10,0,0,0,8,2,20,0
Leslie Shepherd,27,4,0,0,0,17,1,25,0
Kevin Bouie,26,11,0,0,0,6,2,18.2,0
Danny Wuerffel,26,6,0,0,0,10,1,16.7,0
Dedric Ward,25,2,0,1,0,21,1,50,0
Keith Byars,24,11,0,0,0,5,4,36.4,1
Derrick Fenner,24,7,0,0,0,7,1,14.3,1
Stan Humphries,24,13,0,0,0,11,3,23.1,2
Rae Carruth,23,6,0,0,0,6,1,16.7,0
Kent Graham,23,13,2,0,0,10,7,53.8,0
Robert Green,22,6,0,0,0,8,0,0,0
Ty Hallock,21,4,0,0,0,11,2,50,0
Aaron Bailey,20,3,0,0,0,18,1,33.3,0
Carwell Gardner,20,7,0,0,0,5,1,14.3,0
Herschel Walker,20,6,0,0,0,11,2,33.3,0
Robert Brooks,19,2,0,0,0,15,1,50,0
Tim Brown,19,5,0,0,0,12,1,20,0
Tony Graziani,19,3,0,0,0,10,1,33.3,0
Curtis Conway,17,3,0,0,0,10,1,33.3,0
Marc Edwards,17,5,0,0,0,6,1,20,0
Courtney Hawkins,17,5,0,0,0,11,2,40,0
Eric Zeier,17,10,0,0,0,12,0,0,2
Rod Smith,16,5,0,1,0,21,3,60,0
Chris Gedney,15,1,0,0,0,15,1,100,0
Fred McCrary,15,8,0,0,0,8,0,0,0
Will Blackwell,14,2,0,0,0,11,1,50,0
Antonio Freeman,14,1,0,0,0,14,1,100,0
Michael Hicks,14,4,0,0,0,8,0,0,0
Willie Jackson,14,3,0,0,0,13,1,33.3,0
Mike Pritchard,14,1,0,0,0,14,1,100,0
Eddie Kennison,13,3,0,0,0,6,0,0,0
Eric Lane,13,5,0,0,0,6,0,0,0
Mike Tomczak,13,7,0,0,0,17,1,14.3,0
Charles Jordan,12,3,0,0,0,16,1,33.3,0
Reggie Roby,12,1,0,0,0,12,1,100,0
Eric Smith,12,1,0,0,0,12,1,100,0
Louie Aguiar,11,2,0,0,0,6,1,50,0
Jeff Brohm,11,4,0,0,0,10,1,25,0
Boomer Esiason,11,8,0,0,0,8,1,12.5,0
Randal Hill,11,1,0,0,0,11,1,100,0
Greg Montgomery,11,1,0,0,0,11,1,100,0
Andre Reed,11,3,0,0,0,9,0,0,0
Tony Richardson,11,2,0,0,0,6,1,50,0
Cory Schlesinger,11,7,0,0,0,4,0,0,0
Jon Witman,11,5,0,0,0,4,0,0,0
Joe Aska,10,12,0,0,0,4,1,8.3,0
Jerry Ellison,10,2,0,0,0,5,1,50,0
Sam Gash,10,6,0,0,0,4,0,0,0
Steve Matthews,10,1,0,0,0,10,1,100,0
Detron Smith,10,4,0,0,0,11,1,25,0
Wes Bender,9,5,0,0,0,6,0,0,1
Jon Kitna,9,10,1,0,0,8,2,20,1
Tim Lester,9,2,0,0,0,6,0,0,0
Stoney Case,8,7,1,0,0,3,2,28.6,0
Bob Christian,8,7,0,0,0,3,1,14.3,1
Craig Erickson,8,4,0,0,0,4,0,0,2
Todd Sauerbrun,8,2,0,0,0,8,1,50,1
Mack Strong,8,4,0,0,0,6,3,75,0
Stanley Pritchett,7,3,0,0,0,4,0,0,0
Billy Joe Tolliver,7,9,0,0,0,12,2,22.2,4
Jim Everett,6,5,0,0,0,6,1,20,1
Lonnie Johnson,6,1,0,0,0,6,0,0,0
Anthony Miller,6,1,0,0,0,6,0,0,0
James Ritchey,6,1,0,0,0,6,0,0,0
Darnay Scott,6,1,0,0,0,6,1,100,0
Steve Stenstrom,6,1,0,0,0,6,0,0,0
Kelly Holcomb,5,5,0,0,0,3,1,20,3
Marc Logan,5,4,0,0,0,4,0,0,0
Frank Sanders,5,1,0,0,0,5,0,0,0
Cedric Smith,5,4,1,0,0,2,1,25,0
Karl Williams,5,1,0,0,0,5,0,0,0
Jerone Davison,4,2,0,0,0,5,0,0,0
John Kidd,4,1,0,0,0,4,1,100,0
Roosevelt Potts,4,2,0,0,0,3,0,0,0
Daimon Shelton,4,6,0,0,0,2,0,0,1
Albert Connell,3,1,0,0,0,3,0,0,0
Tyrone Hughes,3,1,0,0,0,3,0,0,0
Daryl Johnston,3,2,0,0,0,3,1,50,1
Chad Levitt,3,2,0,0,0,2,0,0,0
Ronald McKinnon,3,1,0,0,0,3,1,100,0
Todd Philcox,3,1,0,0,0,3,0,0,0
Yancey Thigpen,3,1,0,0,0,3,0,0,0
Bubby Brister,2,4,0,0,0,2,1,25,0
Kenyon Cotton,2,2,1,0,0,1,1,50,0
Randy Jordan,2,1,0,0,0,2,0,0,0
Paul Justin,2,6,0,0,0,3,1,16.7,0
Danny Kanell,2,15,0,0,0,8,2,13.3,2
Jeff Lewis,2,5,0,0,0,5,0,0,0
Curtis Marsh,2,1,0,0,0,2,0,0,0
Ray Nealy,2,1,0,0,0,2,0,0,0
David Patten,2,1,0,0,0,2,0,0,0
Andre Rison,2,1,0,0,0,2,0,0,0
Patrick Hape,1,1,0,0,0,1,0,0,1
Mark Rypien,1,1,0,0,0,1,0,0,0
Derrick Alexander,0,1,0,0,0,0,0,0,0
Leo Araguz,0,1,0,0,0,0,0,0,1
Bryan Barker,0,1,0,0,0,0,0,0,1
Mitch Berger,0,1,0,0,0,0,0,0,1
Jeff Feagles,0,0,0,0,0,0,0,0,1
John Friesz,0,1,0,0,0,0,0,0,1
Tom Hutton,0,1,0,0,0,0,0,0,1
Lee Johnson,0,1,0,0,0,0,0,0,0
David Klingler,0,1,0,0,0,0,0,0,1
Harper LeBel,0,1,0,0,0,0,0,0,1
Chris Mohr,0,1,0,0,0,0,0,0,1
Winslow Oliver,0,1,0,0,0,0,0,0,0
Kyle Richardson,0,1,0,0,0,0,0,0,1
Eric Swann,0,1,0,0,0,0,0,0,1
Matt Turk,0,1,0,0,0,0,0,0,1
Chris Calloway,-1,1,0,0,0,-1,0,0,0
Scottie Graham,-1,1,0,0,0,-1,0,0,0
Chris Penn,-1,1,0,0,0,-1,0,0,0
Mike Cherry,-2,1,0,0,0,-2,0,0,0
Eric Guliford,-2,1,0,0,0,-2,0,0,0
Dave Krieg,-2,4,0,0,0,-1,0,0,0
Kevin R. Williams,-2,1,0,0,0,-2,0,0,0
Wade Wilson,-2,6,0,0,0,3,0,0,0
Steve Bono,-3,3,0,0,0,-1,0,0,0
Chuck Clements,-3,2,0,0,0,-1,0,0,0
Mike Horan,-3,1,0,0,0,-3,0,0,0
Scott Zolak,-3,3,0,0,0,-1,0,0,0
Doug Pederson,-4,3,0,0,0,-1,0,0,0
Frank Reich,-4,4,0,0,0,-1,0,0,0
Steve Walsh,-4,6,0,0,0,0,0,0,1
Glenn Foley,-5,3,0,0,0,-1,0,0,0
Eric Metcalf,-5,3,0,0,0,2,0,0,0
Ken Walter,-5,1,0,0,0,-5,0,0,0
Jim Druckenmiller,-6,10,0,0,0,2,2,20,0
Carl Pickens,-6,1,0,0,0,-6,0,0,0
Marvin Harrison,-7,2,0,0,0,0,0,0,1
Derrick Mason,-7,1,0,0,0,-7,0,0,0
Josh Miller,-7,1,0,0,0,-7,0,0,0
Chris Sanders,-8,1,0,0,0,-8,0,0,0
Jerry Rice,-10,1,0,0,0,-10,0,0,0
Deion Sanders,-11,1,0,0,0,-11,0,0,0
Michael Westbrook,-11,3,0,0,0,7,0,0,0
Dan Marino,-14,18,0,0,0,1,0,0,3
Troy Brown,-18,1,0,0,0,-18,0,0,0
