Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Jim Kiick,25,25,1,1,100,0,0,118.8,0,0,0,0,25,0,0
Bobby Walden,20,20,1,1,100,0,0,118.8,0,0,0,0,20,0,0
Dan Reeves,14,4.7,3,1,33.3,0,1,9.7,0,0,0,0,14,0,0
Harmon Wages,13,13,1,1,100,0,0,118.8,0,0,0,0,13,1,9
Calvin Hill,12,3,4,1,25,0,0,39.6,0,0,0,0,12,0,0
Gene Foster,9,3,3,1,33.3,0,0,42.4,0,0,0,0,9,1,8
Frank Ryan,3,0.8,4,1,25,0,0,39.6,0,0,0,0,3,4,35
Steve O'Neal,2,2,1,1,100,0,0,79.2,0,0,0,0,2,0,0
Donny Anderson,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Gary Ballman,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Eddie Bell,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lee Bouggess,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mike Bragg,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Pat Curran,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Al Dodd,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mike Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
John Huarte,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
John Isenbarger,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jerry LeVias,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Floyd Little,0,0,2,0,0,0,0,39.6,0,0,0,0,0,1,5
Garry Lyle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Warren McVea,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Kent Nix,0,0,1,0,0,0,0,39.6,0,0,0,0,0,1,2
Steve Ramsey,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
O.J. Simpson,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Larry Smith,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Pat Studstill,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Billy Van Heusen,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
