Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Amon-Ra St. Brown,95,9,0,1,1,58,3,33.3,0
Aaron Rodgers,94,34,1,0,0,18,9,26.5,2
Hassan Haskins,93,25,0,0,0,12,5,20,0
Braxton Berrios,91,9,2,2,0,25,5,55.6,0
Bryce Perkins,90,19,0,1,0,23,6,31.6,0
Benny Snell,90,20,1,0,0,16,6,30,0
Baker Mayfield,89,31,1,0,0,17,6,19.4,5
Sam Ehlinger,87,17,0,0,0,19,5,29.4,1
Jamal Agnew,86,12,0,1,0,30,6,50,0
Carson Wentz,86,22,1,0,0,18,4,18.2,2
Devin Duvernay,84,12,1,0,0,18,7,58.3,0
Marlon Mack,84,16,1,0,0,17,4,25,0
Jarrett Stidham,84,14,0,0,0,11,7,50,1
Kadarius Toney,82,7,1,1,0,32,5,71.4,0
Malcolm Brown,81,18,1,1,0,23,3,16.7,0
Rex Burkhead,80,26,0,0,0,9,4,15.4,0
Brandon Powell,80,17,0,1,0,20,6,35.3,0
Christian Watson,80,7,2,1,1,46,2,28.6,0
Ray-Ray McCloud,78,4,1,1,1,71,1,25,0
Jaret Patterson,78,17,0,0,0,14,3,17.6,0
Raheem Blackshear,77,23,3,0,0,16,7,30.4,0
Jeff Driskel,75,20,0,0,0,10,4,20,0
Travis Homer,74,19,0,0,0,16,4,21,0
Jared Goff,73,29,0,0,0,14,5,17.2,2
Ronald Jones,70,17,1,0,0,13,4,23.5,0
Matt Ryan,70,27,1,1,0,39,9,33.3,3
Steven Sims,70,13,0,1,0,22,5,38.5,0
Tua Tagovailoa,70,24,0,0,0,18,4,16.7,2
Tyrod Taylor,70,5,0,1,0,32,5,100,1
Zamir White,70,17,0,1,0,22,4,23.5,0
Trey Lance,67,16,0,0,0,13,7,43.8,1
Brandon Bolden,66,17,0,0,0,12,3,17.6,0
Laviska Shenault Jr.,65,9,1,1,1,41,1,11.1,0
Salvon Ahmed,64,12,1,0,0,11,4,33.3,0
Darrynton Evans,64,14,0,1,0,21,3,21.4,0
Desmond Ridder,64,16,0,0,0,18,4,25,2
Trace McSorley,61,15,0,0,0,14,3,20,1
Keaontay Ingram,60,27,1,0,0,13,4,14.8,0
Chase Claypool,59,9,0,0,0,15,3,33.3,0
Parris Campbell,58,5,0,2,0,28,2,40,0
Jordan Wilkins,58,13,0,0,0,9,2,15.4,0
Anthony Schwartz,57,4,1,1,0,31,2,50,0
Rashid Shaheed,57,4,1,1,1,44,2,50,0
Corey Clement,55,15,1,0,0,12,6,40,0
Isaiah McKenzie,55,9,1,0,0,18,3,33.3,0
C.J. Moore,55,2,0,1,1,42,2,100,0
Andy Dalton,54,30,0,0,0,14,6,20,1
Trestan Ebner,54,24,0,0,0,11,2,8.3,0
Equanimeous St. Brown,54,6,0,1,1,41,2,33.3,0
Chris Streveler,54,9,0,0,0,14,1,11.1,1
DJ Moore,53,10,0,0,0,11,3,30,0
Ke'Shawn Vaughn,53,17,0,0,0,12,3,17.6,0
Kevin Harris,52,18,1,0,0,14,3,16.7,0
Cooper Kupp,52,9,1,1,0,20,4,44.4,0
Phillip Lindsay,49,15,0,0,0,15,1,6.7,0
Treylon Burks,47,4,0,1,0,20,3,75,0
CeeDee Lamb,47,10,0,0,0,14,3,30,0
Julio Jones,45,5,0,0,0,15,4,80,0
Joshua Dobbs,44,8,0,0,0,11,4,50,0
Greg Dortch,44,7,0,1,0,20,3,42.9,0
Spencer Brown,43,9,0,0,0,7,1,11.1,0
Snoop Conner,42,12,1,0,0,8,2,16.7,0
Isaiah Spiller,41,18,0,0,0,11,2,11.1,0
Davis Webb,41,6,1,0,0,14,2,33.3,0
Mack Hollins,40,4,0,0,0,17,2,50,0
Jerry Jeudy,40,4,0,0,0,14,4,100,0
Jameson Williams,40,1,0,1,1,40,1,100,0
Kendrick Bourne,39,6,0,1,0,29,2,33.3,0
Gunner Olszewski,39,8,0,0,0,18,3,37.5,0
PJ Walker,39,6,0,1,0,20,3,50,0
Mitchell Trubisky,38,19,2,0,0,9,7,36.8,0
Dwayne Washington,38,11,0,0,0,8,2,18.2,0
Dante Pettis,37,2,0,1,0,29,2,100,0
Colt McCoy,36,14,0,0,0,9,5,35.7,2
Kalif Raymond,36,7,0,0,0,12,4,57.1,0
Sam Howell,35,5,1,0,0,10,4,80,0
Tutu Atwell,34,9,1,0,0,11,2,22.2,0
Jimmy Garoppolo,33,23,2,0,0,6,11,47.8,1
Nyheim Hines,33,24,1,0,0,9,2,8.3,0
Tyreek Hill,32,7,1,0,0,10,3,42.9,0
John Wolford,32,8,0,0,0,14,2,25,1
Mecole Hardman,31,4,2,1,0,25,3,75,0
Patrick Taylor,31,10,0,0,0,6,2,20,0
Anthony McFarland,30,6,0,0,0,14,3,50,0
Michael Pittman,30,3,0,0,0,19,2,66.7,0
Montrell Washington,30,5,0,0,0,19,0,0,0
Trayveon Williams,30,6,0,0,0,16,1,16.7,0
Terry McLaurin,29,7,0,0,0,12,2,28.6,1
Giovani Bernard,28,8,0,0,0,8,0,0,1
Teddy Bridgewater,27,3,0,0,0,11,2,66.7,0
Connor Heyward,27,2,0,1,0,21,2,100,0
Tevin Coleman,26,12,1,0,0,14,2,16.7,0
Myles Gaskin,26,10,0,0,0,10,2,20,0
Kyle Juszczyk,26,7,1,0,0,9,5,71.4,0
Armani Rogers,26,2,0,1,0,24,1,50,0
Deven Thompkins,26,2,0,0,0,17,1,50,0
DJ Turner,26,4,0,0,0,18,1,25,0
Jaylen Waddle,26,3,0,0,0,9,0,0,0
Diontae Johnson,25,7,0,0,0,8,1,14.3,0
Jalen Reagor,25,4,0,0,0,17,1,25,0
Jonathan Ward,25,5,0,0,0,12,2,40,0
Justin Jefferson,24,4,1,0,0,10,2,50,0
David Johnson,24,12,0,0,0,5,0,0,1
Tony Jones,24,10,0,0,0,7,3,30,0
Skyy Moore,24,3,0,0,0,12,1,33.3,0
George Pickens,24,3,1,1,0,22,2,66.7,0
Brandon Aiyuk,23,2,0,0,0,16,1,50,0
KJ Hamler,23,2,0,0,0,14,1,50,0
Ronnie Rivers,21,9,0,0,0,5,1,11.1,0
Skylar Thompson,21,14,0,0,0,9,1,7.1,1
Derek Watt,21,9,1,0,0,4,8,88.9,0
Ameer Abdullah,20,4,0,0,0,7,2,50,0
Ty Chandler,20,6,0,0,0,10,1,16.7,0
Larry Rountree III,19,13,0,0,0,5,0,0,0
Trey Sermon,19,2,0,0,0,14,2,100,0
Mike Davis,18,8,0,0,0,10,1,12.5,1
Zay Jones,18,4,0,0,0,14,1,25,0
D'Ernest Johnson,17,4,0,0,0,7,1,25,0
Ben Skowronek,17,1,1,0,0,17,1,100,0
KaVontae Turpin,17,3,0,0,0,11,1,33.3,0
Patrick Ricard,16,7,0,0,0,5,5,71.4,0
Tyquan Thornton,16,3,1,0,0,19,1,33.3,0
Jameis Winston,16,5,0,0,0,6,0,0,2
Dyami Brown,15,1,0,0,0,15,1,100,0
Pharoh Cooper,15,4,0,0,0,6,0,0,0
Trent Taylor,15,4,0,0,0,9,0,0,0
Kene Nwangwu,14,9,0,0,0,8,1,11.1,0
Kyle Allen,13,6,0,0,0,5,2,33.3,2
Evan Engram,13,2,0,0,0,13,1,50,0
Kendall Hinton,13,2,0,0,0,13,1,50,0
Brock Purdy,13,22,1,0,0,13,5,22.7,0
Julius Chestnut,12,9,0,0,0,5,1,11.1,0
Jerome Ford,12,8,0,0,0,9,1,12.5,0
Romeo Doubs,11,1,0,0,0,11,1,100,0
Trenton Irwin,11,1,0,0,0,11,1,100,0
Christian Kirk,11,5,0,0,0,5,0,0,0
D'Wayne Eskridge,10,2,0,0,0,6,0,0,0
Danny Gray,9,1,0,0,0,9,0,0,0
Cole Kmet,9,2,0,0,0,8,1,50,0
Adam Prentice,9,4,0,0,0,3,3,75,0
Matthew Stafford,9,13,1,0,0,4,3,23.1,1
J.J. Taylor,9,10,0,0,0,5,0,0,0
Mike White,9,6,1,0,0,4,3,50,0
Keenan Allen,8,1,0,0,0,8,1,100,0
Mark Andrews,8,3,0,0,0,4,3,100,0
Reggie Bonnafon,8,3,0,0,0,5,0,0,0
Harrison Bryant,8,1,0,0,0,8,1,100,0
Ja'Marr Chase,8,5,0,0,0,6,0,0,0
Ashton Dulin,8,2,0,0,0,5,1,50,0
Nick Foles,8,2,0,0,0,8,0,0,0
Zander Horvath,8,4,0,0,0,3,2,50,0
Alec Ingold,8,6,1,0,0,2,5,83.3,0
Scott Miller,8,1,0,0,0,8,0,0,0
Nick Mullens,8,4,0,0,0,4,1,25,0
Trevor Siemian,8,4,0,0,0,6,1,25,0
Ced Wilson,8,1,0,0,0,8,0,0,0
Michael Burton,7,5,0,0,0,6,2,40,0
Brandin Cooks,7,2,0,0,0,5,0,0,0
C.J. Ham,7,4,2,0,0,3,3,75,0
Kylin Hill,7,1,0,0,0,7,1,100,0
Nathan Peterman,7,2,0,0,0,6,0,0,0
Amari Rodgers,7,2,0,0,0,4,0,0,0
Brett Rypien,7,6,0,0,0,6,2,33.3,2
Olamide Zaccheaus,7,2,0,0,0,13,1,50,0
Joe Flacco,6,3,0,0,0,7,1,33.3,0
Richie James,6,2,0,0,0,4,0,0,0
K.J. Osborn,6,3,0,0,0,5,2,66.7,0
Cooper Rush,6,9,0,0,0,6,1,11.1,0
David Blough,5,4,0,0,0,4,0,0,0
Chris Godwin,5,3,0,0,0,2,0,0,0
Marquise Goodwin,5,2,0,0,0,7,0,0,0
Travis Kelce,5,2,0,0,0,4,1,50,0
Elijah Moore,5,5,0,0,0,10,2,40,0
Jonnu Smith,5,1,0,0,0,5,1,100,1
Courtland Sutton,5,1,0,0,0,5,0,0,0
Marcus Allen,4,1,0,0,0,4,1,100,0
Jason Cabinda,4,1,0,0,0,4,1,100,0
Chase Daniel,4,1,0,0,0,4,0,0,0
Godwin Igwebuike,4,3,0,0,0,4,0,0,0
Duke Johnson,4,2,0,0,0,4,1,50,0
Racey McMath,4,1,0,0,0,4,0,0,0
Devine Ozigbo,4,3,0,0,0,4,0,0,0
Josh Palmer,4,1,0,0,0,4,1,100,0
Adam Thielen,4,1,0,0,0,4,0,0,0
Garrett Wilson,4,4,0,0,0,7,0,0,1
Nick Bellore,3,1,0,0,0,3,0,0,0
Tyler Conklin,3,2,0,0,0,2,2,100,0
Josh Johnson,3,2,0,0,0,4,0,0,0
Gardner Minshew,3,7,1,0,0,3,1,14.3,1
Chris Moore,3,3,0,0,0,3,0,0,0
M.J. Stewart,3,1,0,0,0,3,1,100,0
Daniel Bellinger,2,1,1,0,0,2,1,100,0
Sean Chandler,2,1,0,0,0,2,1,100,0
Jaelon Darden,2,1,0,0,0,2,0,0,0
Ashtyn Davis,2,1,0,0,0,2,1,100,0
Peyton Hendershot,2,1,1,0,0,2,1,100,0
Darnell Mooney,2,1,0,0,0,2,0,0,0
Foster Moreau,2,0,0,0,0,2,0,0,1
Chigoziem Okonkwo,2,3,0,0,0,6,0,0,0
Donovan Peoples-Jones,2,1,0,0,0,2,0,0,0
Keith Smith,2,1,0,0,0,2,1,100,0
Damien Williams,2,2,0,0,0,2,0,0,0
Marquise Brown,1,1,0,0,0,1,0,0,0
Noah Gray,1,1,1,0,0,1,1,100,0
Jordan Howard,1,1,0,0,0,1,0,0,0
Andy Isabella,1,1,0,0,0,1,0,0,0
Durham Smythe,1,2,1,0,0,1,1,50,0
Quez Watkins,1,3,0,0,0,4,0,0,0
Bryan Anger,0,1,0,0,0,0,0,0,1
Tyler Badie,0,1,0,0,0,0,0,0,0
Andrew Beck,0,2,0,0,0,1,0,0,0
Gerald Everett,0,1,0,0,0,0,0,0,0
Clayton Fejedelem,0,1,0,0,0,0,0,0,0
Feleipe Franks,0,1,0,0,0,0,0,0,0
Kylen Granson,0,1,0,0,0,0,0,0,0
Case Keenum,0,5,0,0,0,4,0,0,0
Allen Lazard,0,2,0,0,0,1,0,0,0
Dallin Leavitt,0,1,0,0,0,0,0,0,0
Zach Pascal,0,1,0,0,0,0,0,0,0
Tommy Townsend,0,0,0,0,0,0,0,0,0
Bailey Zappe,0,10,0,0,0,5,0,0,2
Davante Adams,-1,3,0,0,0,4,0,0,0
Brandon Allen,-1,3,0,0,0,2,1,33.3,0
Tom Brady,-1,29,1,0,0,2,5,17.2,2
Jordan Love,-1,1,0,0,0,-1,0,0,0
Wan'Dale Robinson,-1,2,0,0,0,4,0,0,0
Ihmir Smith-Marsette,-1,1,0,0,0,-1,0,0,0
Tim Boyle,-2,2,0,0,0,-1,0,0,0
Ty Montgomery,-2,2,0,0,0,0,0,0,0
Stefon Diggs,-3,1,0,0,0,-3,0,0,0
Matthias Farley,-3,1,0,0,0,-3,0,0,0
Jamie Gillan,-3,2,0,0,0,0,0,0,1
Marquez Valdes-Scantling,-3,1,0,0,0,-3,0,0,0
C.J. Beathard,-4,4,0,0,0,-1,0,0,0
Demetric Felton,-4,1,0,0,0,-4,0,0,0
Nate Sudfeld,-4,5,0,0,0,0,0,0,0
Anthony Brown,-5,3,0,0,0,-1,0,0,0
Chad Henne,-5,5,0,0,0,0,0,0,1
Rondale Moore,-5,6,0,0,0,9,1,16.7,0
Mike Woods,-5,1,0,0,0,-5,0,0,0
Jahan Dotson,-7,2,0,0,0,3,0,0,0
Breshad Perriman,-7,2,0,0,0,0,0,0,1
David Njoku,-8,2,0,0,0,-2,0,0,0
Jakobi Meyers,-11,2,0,0,0,7,2,100,1
DeAndre Carter,-15,2,0,0,0,-5,0,0,0
Michael Dickson,-18,2,0,0,0,-8,0,0,1
