Player,INT,INT TD,INT Yds,Lng
Walt Aikens,1,0,0,0
Jaire Alexander,1,0,27,27
Ricardo Allen,1,0,28,28
David Amerson,1,0,25,25
Alex Anzalone,1,0,2,2
Chidobe Awuzie,1,0,0,0
Jerome Baker,1,1,25,25
Ja'Whaun Bentley,1,0,0,0
Bene' Benwikere,1,0,21,21
A.J. Bouye,1,0,9,9
James Bradberry,1,0,29,29
Anthony Brown,1,0,1,1
Jayon Brown,1,1,22,22
T.J. Carrie,1,0,0,0
Patrick Chung,1,0,2,2
Barry Church,1,0,11,11
Chuck Clark,1,0,5,5
Frank Clark,1,0,26,26
Justin Coleman,1,0,0,0
Jamie Collins,1,0,0,0
Blake Countess,1,0,0,0
Jack Crawford,1,0,6,6
Zach Cunningham,1,1,38,38
Ronald Darby,1,0,16,16
Sean Davis,1,0,27,27
Todd Davis,1,1,20,20
Pierre Desir,1,0,1,1
Bud Dupree,1,1,10,10
Samson Ebukam,1,1,25,25
Terrell Edmunds,1,0,35,35
Javien Elliott,1,0,50,50
Jordan Evans,1,0,7,7
Justin Evans,1,0,0,0
Deshazor Everett,1,0,24,24
Antone Exum,1,1,32,32
Matthias Farley,1,0,7,7
Leonard Floyd,1,1,19,19
E.J. Gaines,1,0,0,0
Nate Gerry,1,0,8,8
Tashaun Gipson,1,0,8,8
Adarius Taylor,1,0,7,7
Najee Goode,1,0,16,16
Corey Graham,1,0,29,29
Kamu Grugier-Hill,1,0,24,24
Justin Hardee,1,0,77,77
Shelby Harris,1,0,0,0
Ronnie Harrison,1,0,14,14
D.J. Hayden,1,0,10,10
Jeff Heath,1,0,49,49
Dont'a Hightower,1,0,27,27
Holton Hill,1,0,2,2
Mike Hilton,1,0,0,0
Justin Houston,1,0,4,4
Mike Hughes,1,1,28,28
Melvin Ingram,1,0,8,8
Myles Jack,1,1,32,32
Tony Jefferson,1,0,15,15
Malcolm Jenkins,1,0,25,25
Michael Johnson,1,1,22,22
Isaiah Johnson,1,0,6,6
Taron Johnson,1,0,0,0
Adam Jones,1,0,0,0
Chris Jones,1,1,20,20
Colin Jones,1,0,5,5
Karl Joseph,1,0,5,5
Lamarcus Joyner,1,0,5,5
Derrick Kindred,1,0,-2,-2
Kevin King,1,0,0,0
A.J. Klein,1,0,6,6
Luke Kuechly,1,0,0,0
Demarcus Lawrence,1,0,13,13
Anthony Levine,1,0,16,16
Jourdan Lewis,1,0,7,7
Jordan Lucas,1,0,49,49
Aaron Lynch,1,0,20,20
Khalil Mack,1,1,27,27
Marcus Maye,1,0,104,104
Bobby McCain,1,0,0,0
Devin McCourty,1,1,84,84
Jason McCourty,1,0,0,0
Benardrick McKinney,1,0,0,0
Sherrick McManis,1,0,0,0
Rashaan Melvin,1,0,15,15
Von Miller,1,0,42,42
Mike Mitchell,1,0,47,47
Terrance Mitchell,1,0,0,0
Corey Moore,1,0,0,0
Fabian Moreau,1,0,16,16
C.J. Mosley,1,0,0,0
Captain Munnerlyn,1,0,2,2
Eric Murray,1,0,0,0
Efe Obada,1,0,0,0
George Odum,1,0,14,14
Isaiah Oliver,1,0,0,0
Patrick Onwuasor,1,0,33,33
Will Parks,1,0,11,11
Jabrill Peppers,1,0,0,0
Denzel Perryman,1,0,16,16
Adrian Phillips,1,0,0,0
Reggie Ragland,1,0,67,67
Eric Reid,1,0,39,39
Xavier Rhodes,1,0,3,3
Denzel Rice,1,0,0,0
Darryl Roberts,1,0,3,3
Nickell Robey-Coleman,1,0,0,0
Bradley Roby,1,0,0,0
Isaac Rochell,1,0,4,4
Orlando Scandrick,1,0,0,0
Brennan Scarlett,1,0,8,8
Joe Schobert,1,0,0,0
Sam Shields,1,0,22,22
Preston Smith,1,0,3,3
Roquan Smith,1,0,22,22
Ryan Smith,1,0,0,0
Daniel Sorensen,1,1,54,54
Greg Stroman,1,0,23,23
Cameron Sutton,1,0,0,0
Aqib Talib,1,0,30,30
Jaquiski Tartt,1,0,23,23
Dymonte Thomas,1,0,0,0
Tedric Thompson,1,0,0,0
Tavon Young,1,0,0,0
Kenny Vaccaro,1,0,0,0
Kyle Van Noy,1,0,0,0
Bobby Wagner,1,1,98,98
Anthony Walker,1,0,11,11
Tracy Walker III,1,0,0,0
Trae Waynes,1,0,24,24
B.W. Webb,1,0,0,0
Kyzir White,1,0,9,9
Tahir Whitehead,1,0,0,0
P.J. Williams,1,1,45,45
Trevor Williams,1,0,86,86
Vince Williams,1,1,17,17
Avery Williamson,1,0,36,36
Quincy Wilson,1,0,0,0
Derek Wolfe,1,0,2,2
Daryl Worley,1,0,16,16
Isaac Yiadom,1,0,4,4
