Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Dave Mays,101,5,20,9,45,0,1,39.8,0,0,0,0,21,2,4
Virgil Carter,77,15.4,5,3,60,1,0,143.8,0,0,0,0,55,0,0
John Reaves,76,3.4,22,8,36.4,2,1,58.1,0,0,0,0,19,3,17
Bubba Bean,49,49,1,1,100,1,0,158.3,0,0,0,0,49,0,0
Bob Parsons,48,24,2,2,100,0,0,118.8,0,0,0,0,25,0,0
Mike Nott,46,4.6,10,4,40,0,0,54.6,11,110,0,0,23,1,9
David Humm,41,8.2,5,3,60,0,0,86.2,0,0,0,0,29,1,16
Willard Harrell,40,10,4,1,25,1,1,68.8,0,0,0,0,40,1,7
Lee McGriff,39,39,1,1,100,0,0,118.8,0,0,0,0,39,0,0
Drew Pearson,39,39,1,1,100,1,0,158.3,1,100,0,0,39,0,0
Greg Pruitt,39,13,3,2,66.7,1,0,149.3,0,0,0,0,29,0,0
Terry Hanratty,32,2.3,14,6,42.9,0,1,20.5,0,0,0,0,12,3,24
Bob Gresham,29,29,1,1,100,0,0,118.8,1,100,0,0,29,0,0
Louis Carter,24,4.8,5,2,40,1,0,95,0,0,0,0,23,0,0
David Beverly,18,18,1,1,100,0,0,118.8,0,0,0,0,18,0,0
Delvin Williams,18,18,1,1,100,0,0,118.8,0,0,0,0,18,0,0
Billy Donckers,16,16,1,1,100,0,0,118.8,0,0,0,0,16,0,0
Herman Weaver,14,7,2,1,50,0,0,72.9,0,0,0,0,14,0,0
Neal Jeffrey,11,5.5,2,2,100,0,0,89.6,0,0,0,0,7,0,0
Don Woods,11,5.5,2,1,50,1,0,106.2,1,50,0,0,11,0,0
Rick Engles,8,8,1,1,100,0,0,100,0,0,0,0,8,0,0
Tom Owen,7,1.4,5,1,20,0,0,39.6,0,0,0,0,7,0,0
Sam Wyche,5,5,1,1,100,0,0,87.5,0,0,0,0,5,0,0
Tom Blanchard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
Marlin Briscoe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Harold Carmichael,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Don Cockroft,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Ronnie Coleman,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mike Esposito,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Calvin Hill,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
David Hill,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Alfred Jenkins,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Andy Johnson,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Charlie Joiner,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
MacArthur Lane,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Steve Largent,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Larry Lawrence,0,0,5,0,0,0,2,0,0,0,0,0,0,1,8
Terry Metcalf,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Sherman Smith,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Freddie Solomon,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mike Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
Roger Wehrli,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Spike Jones,-4,-4,1,1,100,0,0,79.2,0,0,0,0,-4,0,0
Ricky Davis,-7,-7,1,1,100,0,0,79.2,0,0,0,0,-7,0,0
