Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Jim Thaxton,23.1,8,185,0,0,0,41,0,0
Lyle Blackwood,23,10,230,0,0,0,45,0,0
Johnnie Gray,23,1,23,0,0,0,23,0,0
Bob McKay,23,1,23,0,0,0,23,0,0
Cleo Miller,23,1,23,0,0,0,23,0,0
Chuck Muncie,23,3,69,0,0,0,28,0,0
Leonard Willis,23,24,552,0,0,0,57,0,0
Ricky Feacher,23,24,551,0,0,0,46,0,0
Louie Giammona,22.9,23,527,0,0,0,34,0,0
Jack Deloplaine,22.6,17,385,0,0,0,39,0,0
Roland Hooks,22.6,23,521,0,0,0,79,0,0
Rod McNeill,22.6,17,384,0,0,0,43,0,0
Lou Piccone,22.6,31,699,0,0,0,58,0,0
Rick Byas,22.5,12,270,0,0,0,44,0,0
Reggie Craig,22.5,2,45,0,0,0,23,0,0
Mike Holmes,22.5,4,90,0,0,0,26,0,0
Doug Beaudoin,22.3,6,134,0,0,0,44,0,0
Tommy Reamon,22.3,19,424,0,0,0,35,0,0
Jerry Latin,22.3,16,357,0,0,0,39,0,0
Billy Johnson,22.3,26,579,0,0,0,53,0,0
Jimmy Robinson,22.2,20,444,0,0,0,32,0,0
Herb Lusk,22.1,7,155,0,0,0,27,0,0
Essex Johnson,22.1,13,287,0,0,0,32,0,0
Artie Owens,22,25,551,0,0,0,40,0,0
Bert Cooper,22,1,22,0,0,0,22,0,0
Bobby Hammond,22,2,44,0,0,0,26,0,0
Mike Hennigan,22,1,22,0,0,0,22,0,0
Bob Jones,22,1,22,0,0,0,22,0,0
Mark Kellar,22,1,22,0,0,0,22,0,0
Oliver Ross,21.8,30,655,0,0,0,45,0,0
Larry Marshall,21.7,30,651,0,0,0,41,0,0
Tom Sullivan,21.6,5,108,0,0,0,26,0,0
Carl Garrett,21.6,18,388,0,0,0,36,0,0
Keith Denson,21.5,6,129,0,0,0,29,0,0
Glynn Harrison,21.4,13,278,0,0,0,35,0,0
Tony Leonard,21.3,26,553,0,0,0,39,0,0
Bob Brunet,21.2,4,85,0,0,0,24,0,0
Steve Odom,21,29,610,0,0,0,88,0,0
Bob Adams,21,1,21,0,0,0,21,0,0
Clarence Chapman,21,3,63,0,0,0,26,0,0
Rondy Colbert,21,2,42,0,0,0,22,0,0
Mike Fuller,21,20,420,0,0,0,47,0,0
Horace King,21,3,63,0,0,0,26,0,0
Rick Middleton,21,1,21,0,0,0,21,0,0
Bob Pratt,21,1,21,0,0,0,21,0,0
Jackie Smith,21,3,63,0,0,0,35,0,0
Vic Washington,21,3,63,0,0,0,27,0,0
Jazz Jackson,20.7,10,207,0,0,0,30,0,0
Ike Forte,20.7,3,62,0,0,0,29,0,0
Lemar Parrish,20.7,3,62,0,0,0,28,0,0
Larry Poole,20.7,3,62,0,0,0,21,0,0
Ernest Pough,20.5,18,369,0,0,0,29,0,0
Eric Torkelson,20.5,6,123,0,0,0,29,0,0
Bruce Laird,20.4,7,143,0,0,0,25,0,0
Don Calhoun,20.3,9,183,0,0,0,33,0,0
Ron Mabra,20.3,3,61,0,0,0,26,0,0
Jackie Wallace,20.3,3,61,0,0,0,23,0,0
Terry Metcalf,20.3,16,325,0,0,0,33,0,0
Manfred Moore,20.2,8,162,0,0,0,28,0,0
Sonny Collins,20.1,7,141,0,0,0,24,0,0
Altie Taylor,20.1,15,302,0,0,0,32,0,0
Tom Geredine,20.1,9,181,0,0,0,27,0,0
Wayne Morris,20.1,9,181,0,0,0,34,0,0
Louis Carter,20,15,300,0,0,0,30,0,0
Fred Pagac,20,1,20,0,0,0,20,0,0
Freddie Scott,20,1,20,0,0,0,20,0,0
Pat Thomas,20,7,140,0,0,0,30,0,0
Tony Galbreath,20,20,399,0,0,0,32,0,0
Roland Harper,19.8,6,119,0,0,0,30,0,0
Don Dufek,19.7,9,177,0,0,0,44,0,0
Cliff Taylor,19.7,3,59,0,0,0,23,0,0
Lenvil Elliott,19.6,5,98,0,0,0,22,0,0
Bobby Thompson,19.6,22,431,0,0,0,59,0,0
Gordon Bell,19.6,18,352,0,0,0,37,0,0
Steve Largent,19.5,8,156,0,0,0,30,0,0
Dwight Scales,19.4,7,136,0,0,0,27,0,0
Sammy White,19.2,9,173,0,0,0,36,0,0
Neal Colzie,19.2,6,115,0,0,0,26,0,0
James McAlister,19.1,9,172,0,0,0,28,0,0
Bubba Bean,19,2,38,0,0,0,21,0,0
Allen Carter,19,1,19,0,0,0,19,0,0
Dwayne Crump,19,3,57,0,0,0,22,0,0
Bo Matthews,19,1,19,0,0,0,19,0,0
Leon McQuay,18.9,8,151,0,0,0,28,0,0
John Fuqua,18.8,4,75,0,0,0,26,0,0
Al Johnson,18.8,8,150,0,0,0,25,0,0
Andy Bolton,18.7,15,280,0,0,0,30,0,0
Archie Griffin,18.7,3,56,0,0,0,23,0,0
Brian Fryer,18.4,9,166,0,0,0,27,0,0
Charlie Davis,18.2,4,73,0,0,0,25,0,0
Paul Hofer,18.2,5,91,0,0,0,23,0,0
Gary Shirk,18.2,6,109,0,0,0,27,0,0
Eddie Bell,18,1,18,0,0,0,18,0,0
Gary Hammond,18,2,36,0,0,0,21,0,0
Rob Scribner,18,3,54,0,0,0,22,0,0
Haskel Stanback,18,1,18,0,0,0,18,0,0
Roscoe Word,18,2,36,0,0,0,19,0,0
Don Nottingham,17.8,6,107,0,0,0,21,0,0
Mike Pruitt,17.7,6,106,0,0,0,30,0,0
Isaac Hagins,17.5,2,35,0,0,0,21,0,0
Sammy Johnson,17.5,2,35,0,0,0,18,0,0
Alvin Maxson,17.4,11,191,0,0,0,28,0,0
Wally Francis,17.3,9,156,0,0,0,30,0,0
Leonard Thompson,17.2,5,86,0,0,0,32,0,0
Glenn Hyde,17,1,17,0,0,0,17,0,0
Don McCauley,17,1,17,0,0,0,17,0,0
Mike Adamle,16.3,11,179,0,0,0,30,0,0
Dick Ambrose,16,1,16,0,0,0,16,0,0
Bo Cornell,16,2,32,0,0,0,18,0,0
Robert Gaddis,16,1,16,0,0,0,16,0,0
Robert Jackson,16,1,16,0,0,0,16,0,0
Larry Jones,16,1,16,0,0,0,16,0,0
Jimmie Kennedy,16,4,64,0,0,0,23,0,0
Ray Preston,16,1,16,0,0,0,16,0,0
Doug Winslow,16,2,32,0,0,0,19,0,0
Sherman Smith,15.6,5,78,0,0,0,26,0,0
John Holland,15.5,4,62,0,0,0,19,0,0
Robert Miller,15.4,5,77,0,0,0,27,0,0
Dave Hampton,15.3,3,46,0,0,0,23,0,0
Melvin Baker,15,1,15,0,0,0,15,0,0
Dave Graf,15,1,15,0,0,0,15,0,0
Brig Owens,15,1,15,0,0,0,15,0,0
Dick Conn,14.5,2,29,0,0,0,26,0,0
Don Testerman,14.5,2,29,0,0,0,15,0,0
Dexter Bussey,14,1,14,0,0,0,14,0,0
Virgil Livers,14,1,14,0,0,0,14,0,0
Nat Moore,14,2,28,0,0,0,28,0,0
Melvin Morgan,14,1,14,0,0,0,14,0,0
Rusty Tillman,14,1,14,0,0,0,14,0,0
Boyd Brown,13.7,3,41,0,0,0,14,0,0
Warren Bankston,13.5,2,27,0,0,0,18,0,0
Doug Kotar,13,3,39,0,0,0,31,0,0
Mike McGraw,13,1,13,0,0,0,13,0,0
Jim Beirne,12,1,12,0,0,0,12,0,0
Mike Esposito,12,1,12,0,0,0,12,0,0
Bob Ferrell,12,1,12,0,0,0,12,0,0
Jeff Hart,12,1,12,0,0,0,12,0,0
Ron Hunt,12,2,24,0,0,0,17,0,0
Kim Jones,12,1,12,0,0,0,12,0,0
Ken Novak,12,1,12,0,0,0,12,0,0
Brad Oates,12,1,12,0,0,0,12,0,0
Steve Okoniewski,12,1,12,0,0,0,12,0,0
Ralph Perretta,12,2,24,0,0,0,20,0,0
Ollie Smith,12,1,12,0,0,0,12,0,0
Freddie Solomon,12,1,12,0,0,0,12,0,0
Stan Winfrey,12,2,24,0,0,0,13,0,0
Pete Banaszak,11.5,2,23,0,0,0,13,0,0
Tom Ruud,11.3,6,68,0,0,0,17,0,0
Mike Franckowiak,11,2,22,0,0,0,14,0,0
Bill Olds,11,1,11,0,0,0,11,0,0
Pat McNeil,10.5,2,21,0,0,0,19,0,0
Bob Hyland,10.3,3,31,0,0,0,11,0,0
Stan Fritts,10,1,10,0,0,0,10,0,0
Ken Long,9,2,18,0,0,0,13,0,0
Johnny Musso,9,2,18,0,0,0,17,0,0
Ralph Ortega,9,1,9,0,0,0,9,0,0
Jay Saldi,9,1,9,0,0,0,9,0,0
Larry Watkins,9,1,9,0,0,0,9,0,0
Kurt Schumacher,8.5,2,17,0,0,0,14,0,0
Tom Ehlers,8,1,8,0,0,0,8,0,0
Harvey Goodman,8,1,8,0,0,0,8,0,0
Ron Lee,8,3,24,0,0,0,14,0,0
Richard Osborne,8,1,8,0,0,0,8,0,0
Bob Horn,7,1,7,0,0,0,7,0,0
Dave Osborn,6.3,3,19,0,0,0,10,0,0
Henry Childs,6,1,6,0,0,0,6,0,0
Tony Davis,5.2,4,21,0,0,0,12,0,0
Harry Carson,5,1,5,0,0,0,5,0,0
Clark Gaines,5,1,5,0,0,0,5,0,0
Tom Mitchell,3.5,2,7,0,0,0,7,0,0
Steve Schubert,3,1,3,0,0,0,3,0,0
Jeff Severson,3,1,3,0,0,0,3,0,0
Mike Lemon,2,1,2,0,0,0,2,0,0
Matt Blair,0,1,0,0,0,0,0,0,0
Jeff Bleamer,0,1,0,0,0,0,0,0,0
Warren Capone,0,2,0,0,0,0,0,0,0
Jim Clack,0,1,0,0,0,0,0,0,0
Ken Huff,0,1,0,0,0,0,0,0,0
Karl Lorch,0,1,0,0,0,0,0,0,0
Henry Marshall,0,1,0,0,0,0,0,0,0
Willie Miller,0,1,0,0,0,0,0,0,0
Walter Payton,0,1,0,0,0,0,0,0,0
Guy Roberts,0,1,0,0,0,0,0,0,0
Andre Tillman,0,1,0,0,0,0,0,0,0
Pete Wysocki,0,1,0,0,0,0,0,0,0
Charlie Smith,-3,1,-3,0,0,0,-3,0,0
