Player,FF,FR,FR TD
Dwight Walker,0,0,0
Fulton Walker,0,0,0
James Walker,0,0,0
Wesley Walker,0,0,0
Everson Walls,0,0,0
Michael Walter,0,0,0
Danny Walters,0,0,0
Len Walterscheid,0,0,0
Curt Warner,0,0,0
Frank Warren,0,1,0
John Warren,0,0,0
Anthony Washington,0,0,0
Joe Washington,0,0,0
Lionel Washington,0,1,0
Mike Washington,0,0,0
Sam Washington,0,0,0
Bobby Watkins,0,2,0
Rickey Watts,0,0,0
Ted Watts,0,1,0
Dave Waymer,0,2,0
Curtis Weathers,0,0,0
Robert Weathers,0,0,0
Mike Webster,0,0,0
Ray Wersching,0,0,0
Dwight Wheeler,0,0,0
Bill Whitaker,0,0,0
Brad White,0,0,0
Ed White,0,0,0
James White,0,0,0
Sammy White,0,0,0
Sherman White,0,0,0
Danny White,0,0,0
Mike Whittington,0,1,0
Mike Whitwell,0,0,0
Mike Wilcher,0,0,0
James Wilder,0,0,0
Reggie Wilkes,0,0,0
Jim Wilks,0,1,0
Chris Williams,0,1,0
Dokie Williams,0,0,0
Eric Williams,0,1,0
Eric Williams,0,0,0
Eugene Williams,0,0,0
Van Williams,0,1,0
Greg Williams,0,4,0
Henry Williams,0,0,0
Jimmy Williams,0,1,0
Joel Williams,0,1,0
Kendall Williams,0,1,0
Brooks Williams,0,0,0
Lester Williams,0,0,0
Newton Williams,0,0,0
Richard Williams,0,0,0
Vince Williams,0,0,0
Walt Williams,0,0,0
Chester Willis,0,0,0
Brenard Wilson,0,0,0
Darryal Wilson,0,0,0
Dave Wilson,0,0,0
J.C. Wilson,0,0,0
Marc Wilson,0,0,0
Steve Wilson,0,0,0
Wayne Wilson,0,0,0
Mike Wilson,0,0,0
Sammy Winder,0,0,0
Rich Wingo,0,0,0
Kellen Winslow,0,0,0
Dennis Winston,0,1,0
Mark Witte,0,0,0
Otis Wonsley,0,1,0
Richard Wood,0,0,0
Tony Woodruff,0,0,0
Rick Woods,0,2,1
Butch Woolfolk,0,0,0
Ron Wooten,0,0,0
Eric Wright,0,1,0
Steve Wright,0,0,0
Ray Yakavonis,0,0,0
George Yarno,0,0,0
Glen Young,0,0,0
Roynell Young,0,1,0
Tyrone Young,0,0,0
Jack Youngblood,0,2,0
Jim Youngblood,0,0,0
John Zamberlin,0,0,0
Mike Zele,0,0,0
