Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Josh Cribbs,24.5,20,490,0,13,1,42,0,0
Jeremy Ross,24.5,21,514,1,12,3,98,0,1
Micah Hyde,24.1,22,531,0,13,1,70,0,0
Taiwan Jones,24,26,623,0,20,1,41,0,2
Darius Reynaud,23.9,18,430,0,15,1,40,0,0
Ted Ginn,23.8,25,595,0,15,0,38,0,0
Josh Boyce,23.8,9,214,0,7,1,41,0,0
Terrance Williams,23.7,6,142,0,5,0,32,0,1
Andre Caldwell,23.5,6,141,0,3,0,34,0,0
Jeremy Lane,23.5,2,47,0,2,0,25,0,1
Jeff Demps,23.2,4,93,0,3,0,29,0,0
Clyde Gates,23.2,9,209,0,4,0,36,0,0
Bobby Rainey,23.1,7,162,0,5,0,33,0,0
Benny Cunningham,23,13,299,0,11,0,32,0,0
Jacoby Ford,23,11,253,0,8,0,30,0,0
Jacquizz Rodgers,23,25,575,0,20,0,34,0,0
Jason Snelling,23,1,23,0,1,0,23,0,0
Brandon Boykin,22.8,9,205,0,5,1,41,0,0
Jonathan Dwyer,22.5,4,90,0,3,0,27,0,0
Jerrel Jernigan,22.4,11,246,0,6,1,46,0,1
Skye Dawson,22.3,3,67,0,2,0,25,0,0
Marcus Thigpen,22.3,39,870,0,22,2,50,0,1
Felix Jones,22.2,23,510,0,16,2,42,0,0
Robert Turbin,22.1,8,177,0,6,0,27,0,1
Tavon Austin,22.1,18,398,0,12,0,32,0,0
Greg Jenkins,22.1,10,221,0,7,0,29,0,1
Kahlil Bell,22,1,22,0,1,0,22,0,0
Omar Bolden,22,2,44,0,1,0,25,0,0
Alex Green,22,1,22,0,1,0,22,0,0
Lavelle Hawkins,22,8,176,0,6,0,27,0,0
Denard Robinson,22,4,88,0,3,0,27,0,0
Shane Vereen,22,3,66,0,3,0,24,0,0
Griff Whalen,22,1,22,0,1,0,22,0,0
Fozzy Whittaker,22,29,638,0,17,3,56,0,1
Marquise Goodwin,21.9,16,351,0,11,0,28,0,0
Chris Rainey,21.8,6,131,0,4,0,27,0,0
Danny Woodhead,21.8,12,262,0,9,0,37,0,0
Michael Cox,21.8,20,436,0,13,1,56,0,0
Jermaine Kearse,21.8,13,283,0,9,1,40,0,1
Micheal Spurlock,21.6,18,389,0,9,0,36,0,0
Greg Little,21.6,7,151,0,4,0,30,0,0
Javier Arenas,21.4,23,493,0,14,1,46,0,1
Darren Sproles,21.2,12,255,0,8,0,32,0,0
Patrick DiMarco,21,1,21,0,1,0,21,0,0
Andre Ellington,21,1,21,0,1,0,21,0,0
Justin Forsett,21,1,21,0,1,0,21,0,0
A.J. Jefferson,21,1,21,0,1,0,21,0,0
Nick Williams,20.9,9,188,0,7,0,29,0,0
Deji Karim,20.8,5,104,0,4,0,31,0,0
Marcus Easley,20.8,4,83,0,1,0,28,0,0
Niles Paul,20.6,20,411,0,11,0,39,0,0
Johnathan Franklin,20.5,4,82,0,2,0,26,0,0
Kendall Hunter,20.2,4,81,0,3,0,30,0,0
Anthony Dixon,20.2,5,101,0,2,1,47,0,0
John Kuhn,20,2,40,0,1,0,21,0,0
Chris Thompson,20,8,160,0,4,0,28,0,0
Cierre Wood,20,1,20,0,1,0,20,0,0
Josh Morgan,19.9,12,239,0,6,0,25,0,1
Kyle Williams,19.1,7,134,0,4,0,35,0,1
LaVon Brazill,19,3,57,0,2,0,21,0,0
Trevor Graham,19,1,19,0,0,0,19,0,0
Michael Hill,19,1,19,0,0,0,19,0,0
Jeremy Kerley,19,1,19,0,0,0,19,0,0
Jeremy Stewart,19,5,95,0,4,0,28,0,0
Golden Tate,19,3,57,0,1,0,24,0,1
Devin McCourty,18.9,7,132,0,4,0,27,0,0
Ronnie Brown,18.8,6,113,0,3,0,28,0,0
Devon Wylie,18.8,5,94,0,3,0,23,0,1
Markus Wheaton,18.5,2,37,0,1,0,25,0,0
Dorin Dickerson,18,1,18,0,0,0,18,0,0
Danieal Manning,18,1,18,0,0,0,18,0,0
Patrick Peterson,18,1,18,0,0,0,18,0,0
Greg Jones,17,1,17,0,0,0,17,0,0
Spencer Larsen,17,1,17,0,0,0,17,0,0
Alterraun Verner,17,1,17,0,0,0,17,0,0
Cedric Peerman,16.5,4,66,0,2,0,26,1,0
Joe Anderson,16.4,5,82,0,1,0,21,0,0
Antonio Brown,16,1,16,0,0,0,16,0,0
Toby Gerhart,15.1,7,106,0,1,0,20,0,0
Tommy Bohanon,15,1,15,0,0,0,15,0,0
Santana Moss,15,1,15,0,0,0,15,0,0
Luke Willson,15,1,15,0,0,0,15,0,0
Kyle Bosworth,14.5,2,29,0,0,0,16,0,0
Matt Asiata,14,2,28,0,1,0,20,0,0
Dan Herron,13,1,13,0,0,0,13,0,0
Markus Kuhn,13,1,13,0,0,0,13,0,0
Chris Banjo,12,1,12,0,0,0,12,0,0
Tyler Clutts,12,1,12,0,0,0,12,0,0
Damontre Moore,12,1,12,0,0,0,12,0,0
Theo Riddick,12,1,12,0,0,0,12,0,0
Pierre Thomas,12,1,12,0,0,0,12,0,1
Charles Clay,11.5,2,23,0,0,0,15,0,0
Eric Weems,11.4,5,57,0,0,0,19,0,0
Cole Beasley,11,1,11,0,0,0,11,0,0
Jerome Felton,11,2,22,0,0,0,13,0,0
Cameron Heyward,11,1,11,0,0,0,11,0,0
James Casey,10,1,10,0,0,0,10,0,0
Randall Cobb,10,1,10,0,0,0,10,0,0
Leger Douzable,10,2,20,0,0,0,10,0,0
DeSean Jackson,10,1,10,0,0,0,10,0,0
Andre Smith,10,1,10,0,0,0,10,0,0
Joe Webb,9,1,9,0,0,0,9,0,0
Robert Woods,9,1,9,0,0,0,9,0,0
Jarius Wright,9,1,9,0,0,0,9,0,0
Kenjon Barner,8.5,2,17,0,0,0,17,0,1
Chase Ford,8.5,2,17,0,0,0,15,0,0
Kyle Juszczyk,8.5,2,17,0,0,0,9,0,0
Chris Polk,8,1,8,0,0,0,8,0,0
Mitch Unrein,8,1,8,0,0,0,8,0,0
Michael Ford,7.4,5,37,0,0,0,11,0,0
Troy Davis,7,1,7,0,0,0,7,0,0
Rhett Ellison,7,1,7,0,0,0,7,0,0
Brandon Graham,7,2,14,0,0,0,14,0,0
Quinton Patton,7,1,7,0,0,0,7,0,0
Joseph Randle,7,1,7,0,0,0,7,0,0
Jay Ross,7,1,7,0,0,0,7,0,0
John Carlson,6.5,2,13,0,0,0,12,0,1
Joe Banyard,6,1,6,0,0,0,6,0,0
Malik Jackson,6,1,6,0,0,0,6,0,0
Erik Lorig,6,1,6,0,0,0,6,0,0
Marvin Mitchell,6,1,6,0,0,0,6,0,0
Jamize Olawale,6,1,6,0,0,0,6,0,0
Dylan Gandy,5,1,5,0,0,0,5,0,0
Adam Gettis,5,1,5,0,0,0,5,0,0
Leon McFadden,5,1,5,0,0,0,5,0,0
Michael Palmer,5,1,5,0,0,0,5,0,0
Dante Rosario,5,2,10,0,0,0,6,0,0
Matthew Slater,5,2,10,0,0,0,10,0,0
Will Ta'ufo'ou,5,1,5,0,0,0,5,0,0
Sharrif Floyd,4.5,2,9,0,0,0,9,0,1
Joique Bell,4,1,4,0,0,0,4,0,0
Tyrann Mathieu,4,2,8,0,0,0,13,0,0
Michael Robinson,4,1,4,0,0,0,4,0,0
Antrel Rolle,4,1,4,0,0,0,4,0,0
Dexter McCluster,3,1,3,0,0,0,3,0,0
Mychal Rivera,3,1,3,0,0,0,3,0,0
Daniel Adongo,0,1,0,0,0,0,0,0,0
Patrick Bailey,0,1,0,0,0,0,0,0,1
Tim Barnes,0,1,0,0,0,0,0,0,0
Nick Bellore,0,1,0,0,0,0,0,0,0
Chase Blackburn,0,1,0,0,0,0,0,0,0
Derrick Coleman,0,1,0,0,0,0,0,0,0
Jared Crick,0,1,0,0,0,0,0,0,0
Kellen Davis,0,1,0,0,0,0,0,0,0
Ed Dickson,0,1,0,0,0,0,0,0,0
Zach Ertz,0,1,0,0,0,0,0,0,0
Gavin Escobar,0,1,0,0,0,0,0,0,0
Vonta Leach,0,1,0,0,0,0,0,0,1
Brandon Mosley,0,1,0,0,0,0,0,0,0
Austin Spitler,0,1,0,0,0,0,0,0,0
Jake Stoneburner,0,1,0,0,0,0,0,0,0
Jacob Tamme,0,1,0,0,0,0,0,0,0
Riley Cooper,-4,1,-4,0,0,0,-4,0,0
Brandon Marshall,-8,1,-8,0,0,0,0,1,0
