Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Ben Obomanu,1,8,0,0,0,8,0,0,0,2,1
Kassim Osgood,1,17,0,0,0,17,0,0,0,5,1
Michael Palmer,1,8,0,0,0,8,0,0,0,7,1
Donald Penn,1,1,1,0,0,1,1,100,0,0,1
David Reed,1,2,0,0,0,2,0,0,0,1,3
Konrad Reuland,1,7,0,0,0,7,0,0,0,7,3
Darius Reynaud,1,4,0,0,0,4,0,0,0,6,2
Dante Rosario,1,13,0,0,0,13,1,100,0,16,4
Evan Royster,1,3,0,0,0,3,0,0,0,8,1
Samson Satele,1,0,0,0,0,0,0,0,0,4,1
Alex Smith,1,-4,0,0,0,-4,0,0,0,0,1
Geno Smith,1,13,0,0,0,13,1,100,0,2,1
Matt Spaeth,1,11,1,0,0,11,1,100,0,0,2
Kory Sperry,1,16,0,0,0,16,1,100,0,1,1
Joe Staley,1,14,0,0,0,14,1,100,0,5,1
Brandon Tate,1,6,0,0,0,6,0,0,0,0,2
Tyrod Taylor,1,6,0,0,0,6,0,0,0,9,1
Josh Vaughan,1,-5,0,0,0,-5,0,0,0,0,1
Eric Weems,1,8,0,0,0,8,1,100,0,3,2
Teddy Williams,1,51,0,1,1,51,1,100,0,6,1
Ronnie Wingo,1,2,0,0,0,2,0,0,0,6,1
Jared Allen,0,0,0,0,0,0,0,0,0,0,1
C.J. Anderson,0,0,0,0,0,0,0,0,0,0,1
Joe Anderson,0,0,0,0,0,0,0,0,0,0,1
Michael Campbell,0,0,0,0,0,0,0,0,0,0,2
Chase Coffman,0,0,0,0,0,0,0,0,0,0,2
Marcus Gilbert,0,0,0,0,0,0,0,0,0,-11,0
Saalim Hakim,0,0,0,0,0,0,0,0,0,0,1
Bryce Harris,0,0,0,0,0,0,0,0,0,0,1
Greg Jenkins,0,0,0,0,0,0,0,0,0,0,1
Quinn Johnson,0,0,0,0,0,0,0,0,0,0,1
Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,1
Steve Maneri,0,0,0,0,0,0,0,0,0,0,2
Marvin McNutt,0,0,0,0,0,0,0,0,0,0,1
Chris Rainey,0,0,0,0,0,0,0,0,0,0,1
Philip Rivers,0,-9,0,0,0,-9,0,0,0,0,0
Denard Robinson,0,0,0,0,0,0,0,0,0,0,1
Brian Robiskie,0,0,0,0,0,0,0,0,0,0,2
Evan Rodriguez,0,0,0,0,0,0,0,0,0,0,1
Ben Roethlisberger,0,5,0,0,0,5,0,0,0,-6,0
Nate Solder,0,0,0,0,0,0,0,0,0,0,1
Ryan Spadola,0,0,0,0,0,0,0,0,0,0,1
Julian Talley,0,0,0,0,0,0,0,0,0,0,2
Isaiah Trufant,0,0,0,0,0,0,0,0,0,0,1
Mike Vick,0,-2,0,0,0,-2,0,0,0,-5,0
Leon Washington,0,0,0,0,0,0,0,0,0,0,1
D.J. Williams,0,0,0,0,0,0,0,0,0,0,2
Stephen Williams,0,0,0,0,0,0,0,0,0,0,4
