Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
C.J. Spiller,20.3,7,142,0,5,0,24,0,0
Dexter McCluster,20.2,9,182,0,4,0,30,0,0
Josh Ferguson,20,4,80,0,2,0,24,0,0
Mike Thomas,20,9,180,0,5,1,41,0,1
DeAndre Washington,20,1,20,0,1,0,20,0,0
Jeff Janis,19.8,6,119,0,3,0,28,0,0
Kapri Bibbs,19.8,4,79,0,2,0,26,0,0
Adam Jones,19.8,4,79,0,2,0,23,0,0
Bryan Walters,19.5,2,39,0,1,0,23,0,0
Rex Burkhead,19,6,114,0,3,0,26,0,0
Ka'Deem Carey,19,2,38,0,1,0,22,0,0
Mike Gillislee,19,1,19,0,0,0,19,0,1
Demetrius Harris,19,1,19,0,0,0,19,0,0
Duke Johnson,19,1,19,0,0,0,19,0,0
Tommylee Lewis,19,8,152,0,3,0,26,0,0
Nick Marshall,19,12,228,0,7,0,28,0,0
Cecil Shorts,19,1,19,0,0,0,19,0,0
Rod Smith,19,1,19,0,0,0,19,0,0
Darren Sproles,19,1,19,0,0,0,19,0,0
Adam Thielen,19,1,19,0,0,0,19,0,0
Tyler Ervin,18.8,14,263,0,7,0,33,0,2
Keshawn Martin,18.5,2,37,0,1,0,20,0,1
Nelson Agholor,18.4,5,92,0,1,0,27,0,0
Ricardo Louis,18.2,9,164,0,4,0,24,0,0
Bralon Addison,18,1,18,0,0,0,18,0,0
Bashaud Breeland,18,1,18,0,0,0,18,0,0
DuJuan Harris,18,1,18,0,0,0,18,0,0
Charles James,18,1,18,0,0,0,18,0,1
Byron Marshall,18,2,36,0,1,0,23,0,0
Dion Lewis,17.5,2,35,0,1,0,23,0,0
Raheem Mostert,17.5,2,35,0,1,0,26,0,0
Marcus Sherels,17.5,2,35,0,0,0,18,0,0
Justin Hardy,17.3,3,52,0,1,0,32,0,0
Matthew Slater,17.3,3,52,0,0,0,19,0,2
George Atkinson,17.1,8,137,0,1,0,21,0,1
Ryan Smith,16.9,10,169,0,4,0,24,0,0
Cobi Hamilton,16.6,5,83,0,1,0,20,0,0
Andre Ellington,16.3,10,163,0,3,0,25,0,0
Lance Dunbar,16,2,32,0,0,0,16,0,0
Charles D. Johnson,16,1,16,0,0,0,16,0,0
Jeremy Kerley,16,2,32,0,1,0,20,0,0
Damien Williams,16,2,32,0,0,0,17,0,0
Tracy Howard,15.9,7,111,0,1,0,21,0,0
Maurice Harris,15.7,3,47,0,1,0,26,0,1
Will Fuller,15.5,2,31,0,0,0,19,0,0
Josh Bellamy,15,1,15,0,0,0,15,0,0
Julian Howsare,15,1,15,0,0,0,15,0,0
Marcus Murphy,15,7,105,0,1,0,26,0,0
Julian Edelman,14.7,3,44,0,0,0,19,0,0
David Morgan,14.5,2,29,0,0,0,18,0,0
Travaris Cadet,14.4,10,144,0,3,0,25,0,0
Patrick DiMarco,14,1,14,0,0,0,14,0,0
Taiwan Jones,14,8,112,0,2,0,21,0,0
Niles Paul,14,1,14,0,0,0,14,0,0
Griff Whalen,14,4,56,0,1,0,25,0,0
James White,14,2,28,0,0,0,18,0,0
Braxton Miller,13.7,3,41,0,0,0,17,0,0
Nick O'Leary,13.5,2,27,0,0,0,14,0,0
Aldrick Robinson,13.5,2,27,0,0,0,16,0,0
Seth DeValve,13,1,13,0,0,0,13,0,0
Denard Robinson,13,1,13,0,0,0,13,0,0
Torrey Smith,13,1,13,0,0,0,13,0,0
Albert Wilson,13,1,13,0,0,0,13,0,0
Alfred Morris,12,1,12,0,0,0,12,0,0
Brandon Williams,12,1,12,0,0,0,12,0,0
Adam Humphries,11.8,4,47,0,0,0,17,0,0
James Develin,11.7,3,35,0,0,0,15,0,0
Matt Asiata,11,1,11,0,0,0,11,0,0
MarQueis Gray,11,1,11,0,0,0,11,0,0
Quinton Patton,11,1,11,0,0,0,11,0,0
Patrick Peterson,11,1,11,0,0,0,11,1,0
Paul Turner,11,1,11,0,0,0,11,0,0
Kendall Wright,10.7,3,32,0,0,0,15,0,0
Austin Blythe,10,1,10,0,0,0,10,0,0
Hunter Henry,10,1,10,0,0,0,10,0,0
Jay Prosch,10,1,10,0,0,0,10,0,0
Antonio Andrews,9.2,4,37,0,0,0,17,0,0
Geremy Davis,9,1,9,0,0,0,9,0,0
Mike Davis,9,2,18,0,0,0,12,0,0
Jerome Felton,9,2,18,0,0,0,11,0,0
Bryce Callahan,8.5,2,17,0,0,0,17,0,0
Cassius Marsh,8.5,2,17,0,0,0,10,0,0
Arrelious Benn,8,2,16,0,0,0,16,0,0
Zach Ertz,8,1,8,0,0,0,8,0,0
Lardarius Webb,8,1,8,0,0,0,8,0,0
Tavon Austin,5,1,5,0,0,0,5,0,0
Gavin Escobar,5,1,5,0,0,0,5,0,0
Paul Lasike,5,1,5,0,0,0,5,0,0
Devin McCourty,4.5,2,9,0,0,0,9,0,0
T.Y. Hilton,2.5,2,5,0,0,0,5,0,0
Mark Herzlich,2,1,2,0,0,0,2,0,0
Nick Boyle,0,1,0,0,0,0,0,0,0
Ryan Davis,0,1,0,0,0,0,0,0,0
Chase Reynolds,0,1,0,0,0,0,0,0,0
Richard Rodgers,0,1,0,0,0,0,0,0,0
Chris Smith,0,1,0,0,0,0,0,0,0
Laquon Treadwell,0,1,0,0,0,0,0,0,0
Kenny Wiggins,0,1,0,0,0,0,0,0,1
Luke Willson,0,1,0,0,0,0,0,0,0
